tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,9,4,0.0261,0.0096,0.32,0.0023
2024-02-29:23,8,3,0.0309,0.0084,0.32,0.0023
2024-02-29:22,7,5,0.0388,0.0085,0.32,0.0024
2024-02-29:21,6,5,0.0402,0.0073,0.31,0.0023
2024-02-29:20,7,6,0.0351,0.0106,0.33,0.0024
2024-02-29:19,5,4,0.0315,0.0134,0.35,0.0023
2024-02-29:18,4,2,0.0325,0.0139,0.34,0.0023
2024-02-29:17,1,1,0.0309,0.0161,0.33,0.0023
2024-02-29:16,7,3,0.0294,0.0176,0.35,0.0024
2024-02-29:15,7,6,0.0341,0.0136,0.35,0.0023
2024-02-29:14,21,15,0.0285,0.0182,0.37,0.0025
2024-02-29:13,33,30,0.0154,0.0254,0.40,0.0026
2024-02-29:12,51,34,0.0091,0.0281,0.44,0.0028
2024-02-29:11,45,35,0.0057,0.0313,0.48,0.0033
2024-02-29:10,35,27,0.0103,0.0267,0.50,0.0034
2024-02-29:09,33,18,0.0072,0.0256,0.54,0.0030
2024-02-29:08,30,15,0.0037,0.0279,0.46,0.0029
2024-02-29:07,25,14,0.0077,0.0218,0.40,0.0026
2024-02-29:06,24,16,0.0095,0.0200,0.36,0.0025
2024-02-29:05,24,20,0.0140,0.0134,0.34,0.0024
2024-02-29:04,25,17,0.0152,0.0129,0.34,0.0024
2024-02-29:03,28,14,0.0167,0.0124,0.34,0.0023
2024-02-29:02,39,27,0.0149,0.0151,0.37,0.0025
2024-02-29:01,45,20,0.0152,0.0166,0.39,0.0025
2024-02-28:24,27,15,0.0149,0.0192,0.37,0.0024
2024-02-28:23,23,18,0.0182,0.0188,0.36,0.0025
2024-02-28:22,29,15,0.0193,0.0198,0.37,0.0025
2024-02-28:21,26,15,0.0247,0.0193,0.37,0.0026
2024-02-28:20,24,13,0.0348,0.0146,0.33,0.0026
2024-02-28:19,21,10,0.0399,0.0131,0.31,0.0026
2024-02-28:18,23,9,0.0469,0.0091,0.28,0.0026
2024-02-28:17,18,10,0.0512,0.0062,0.25,0.0025
2024-02-28:16,25,11,0.0522,0.0052,0.25,0.0024
2024-02-28:15,22,12,0.0509,0.0059,0.25,0.0025
2024-02-28:14,27,11,0.0467,0.0080,0.25,0.0026
2024-02-28:13,27,14,0.0440,0.0085,0.26,0.0026
2024-02-28:12,32,14,0.0367,0.0126,0.28,0.0026
2024-02-28:11,40,19,0.0296,0.0165,0.36,0.0028
2024-02-28:10,44,24,0.0196,0.0216,0.46,0.0029
2024-02-28:09,33,18,0.0073,0.0275,0.52,0.0028
2024-02-28:08,29,14,0.0040,0.0269,0.49,0.0026
2024-02-28:07,24,12,0.0039,0.0286,0.41,0.0025
2024-02-28:06,28,17,0.0078,0.0219,0.36,0.0024
2024-02-28:05,27,13,0.0160,0.0134,0.32,0.0024
2024-02-28:04,29,18,0.0236,0.0066,0.33,0.0023
2024-02-28:03,34,17,0.0234,0.0073,0.33,0.0023
2024-02-28:02,26,24,0.0187,0.0135,0.34,0.0022
2024-02-28:01,23,17,0.0216,0.0125,0.35,0.0023
2024-02-27:24,27,9,0.0221,0.0138,0.33,0.0023
2024-02-27:23,30,12,0.0237,0.0163,0.34,0.0023
2024-02-27:22,33,11,0.0308,0.0135,0.34,0.0024
2024-02-27:21,25,12,0.0338,0.0124,0.32,0.0024
2024-02-27:20,30,14,0.0226,0.0173,0.34,0.0024
2024-02-27:19,32,11,0.0280,0.0164,0.31,0.0024
2024-02-27:18,34,16,0.0440,0.0073,0.28,0.0023
2024-02-27:17,28,18,0.0454,0.0071,0.28,0.0024
2024-02-27:16,27,12,0.0458,0.0062,0.29,0.0023
