tm,pm10,pm25,o3,no2,co,so2
2024-06-18:15,43,26,0.1041,0.0158,0.22,0.0032
2024-06-18:14,34,15,0.0963,0.0086,0.17,0.0031
2024-06-18:13,,,,,,
2024-06-18:12,,,,,,
2024-06-18:11,25,,0.0698,0.0107,0.17,0.0031
2024-06-18:10,32,29,0.0564,0.0121,0.19,0.0032
2024-06-18:09,30,25,0.0452,0.0139,0.20,0.0031
2024-06-18:08,27,24,0.0396,0.0141,0.23,0.0036
2024-06-18:07,23,,0.0362,0.0127,0.23,0.0033
2024-06-18:06,36,33,0.0265,0.0135,0.23,0.0031
2024-06-18:05,32,31,0.0305,0.0135,0.22,0.0039
2024-06-18:04,30,28,0.0292,0.0150,0.20,0.0036
2024-06-18:03,26,24,0.0319,0.0140,0.19,0.0039
2024-06-18:02,25,22,0.0391,0.0117,0.17,0.0029
2024-06-18:01,28,22,0.0392,0.0133,0.13,0.0028
2024-06-17:24,23,18,0.0382,0.0171,0.18,0.0030
2024-06-17:23,27,17,0.0367,0.0208,0.20,0.0031
2024-06-17:22,33,30,0.0283,0.0316,0.24,0.0033
2024-06-17:21,31,27,0.0349,0.0321,0.25,0.0033
2024-06-17:20,35,27,0.0428,0.0317,0.27,0.0033
2024-06-17:19,35,28,0.0566,0.0279,0.21,0.0033
2024-06-17:18,31,20,0.0699,0.0190,0.16,0.0037
2024-06-17:17,30,25,0.0674,0.0232,0.18,0.0053
2024-06-17:16,32,18,0.0573,0.0249,0.17,0.0038
2024-06-17:15,37,22,0.0559,0.0296,0.19,0.0044
2024-06-17:14,33,25,0.0624,0.0212,0.15,0.0031
2024-06-17:13,34,25,0.0526,0.0180,0.17,0.0033
2024-06-17:12,39,21,0.0421,0.0190,0.16,0.0036
2024-06-17:11,41,22,0.0353,0.0188,0.16,0.0035
2024-06-17:10,33,27,0.0303,0.0184,0.18,0.0034
2024-06-17:09,28,24,0.0227,0.0212,0.19,0.0041
2024-06-17:08,25,20,0.0247,0.0166,0.17,0.0034
2024-06-17:07,26,16,0.0305,0.0115,0.15,0.0030
2024-06-17:06,23,20,0.0277,0.0117,0.16,0.0034
2024-06-17:05,26,22,0.0323,0.0102,0.16,0.0038
2024-06-17:04,27,25,0.0336,0.0098,0.17,0.0033
2024-06-17:03,24,24,0.0349,0.0107,0.17,0.0044
2024-06-17:02,22,20,0.0412,0.0103,0.17,0.0041
2024-06-17:01,16,,0.0419,0.0110,0.13,0.0039
2024-06-16:24,18,,0.0385,0.0144,0.24,0.0030
2024-06-16:23,19,16,0.0395,0.0177,0.23,0.0033
2024-06-16:22,19,17,0.0455,0.0171,0.24,0.0032
2024-06-16:21,22,17,0.0585,0.0144,0.25,0.0031
2024-06-16:20,25,18,0.0720,0.0115,0.24,0.0032
2024-06-16:19,23,13,0.0645,0.0108,0.18,0.0030
2024-06-16:18,20,16,0.0644,0.0090,0.14,0.0025
2024-06-16:17,15,10,0.0616,0.0076,0.12,0.0024
2024-06-16:16,11,11,0.0610,0.0068,0.10,0.0023
2024-06-16:15,15,8,0.0612,0.0068,0.09,0.0023
2024-06-16:14,18,11,0.0594,0.0067,0.11,0.0025
2024-06-16:13,20,13,0.0547,0.0062,0.13,0.0024
2024-06-16:12,17,14,0.0524,0.0059,0.14,0.0025
2024-06-16:11,22,16,0.0475,0.0062,0.15,0.0025
2024-06-16:10,28,18,0.0382,0.0064,0.18,0.0025
2024-06-16:09,30,20,0.0321,0.0066,0.19,0.0025
2024-06-16:08,24,,0.0318,0.0068,0.20,0.0024
2024-06-16:07,31,26,0.0337,0.0066,0.20,0.0024
2024-06-16:06,30,27,0.0384,0.0064,0.20,0.0024
2024-06-16:05,29,18,0.0415,0.0064,0.20,0.0025
2024-06-16:04,26,21,0.0439,0.0066,0.21,0.0023
2024-06-16:03,24,22,0.0408,0.0069,0.22,0.0024
2024-06-16:02,28,17,0.0460,0.0067,0.21,0.0024
2024-06-16:01,20,16,0.0451,0.0081,0.15,0.0026
2024-06-15:24,18,,0.0504,0.0081,0.16,0.0026
2024-06-15:23,24,24,0.0514,0.0087,0.20,0.0025
2024-06-15:22,33,28,0.0575,0.0085,0.17,0.0026
2024-06-15:21,35,28,0.0574,0.0089,0.14,0.0029
2024-06-15:20,24,20,0.0409,0.0099,0.05,0.0068
2024-06-15:19,19,14,0.0433,0.0113,0.04,0.0056
2024-06-15:18,25,18,0.0550,0.0101,0.05,0.0056
2024-06-15:17,24,19,0.0612,0.0101,0.10,0.0052
2024-06-15:16,30,27,0.0639,0.0115,0.10,0.0052
2024-06-15:15,26,21,0.0616,0.0108,0.07,0.0068
2024-06-15:14,40,30,0.0796,0.0124,0.11,0.0070
2024-06-15:13,32,26,0.0747,0.0146,0.11,0.0065
2024-06-15:12,29,20,0.0639,0.0080,0.09,0.0074
2024-06-15:11,45,31,0.0608,0.0100,0.17,0.0049
2024-06-15:10,38,32,0.0505,0.0121,0.26,0.0066
2024-06-15:09,40,33,0.0346,0.0142,0.23,0.0058
2024-06-15:08,27,27,0.0253,0.0149,0.17,0.0042
2024-06-15:07,31,29,0.0222,0.0138,0.11,0.0034
2024-06-15:06,28,27,0.0231,0.0125,0.09,0.0033
2024-06-15:05,31,28,0.0186,0.0147,0.11,0.0033
2024-06-15:04,28,25,0.0160,0.0175,0.12,0.0034
2024-06-15:03,33,25,0.0173,0.0173,0.12,0.0034
2024-06-15:02,34,26,0.0177,0.0181,0.12,0.0036
2024-06-15:01,40,28,0.0215,0.0175,0.08,0.0038
2024-06-14:24,29,29,0.0194,0.0210,0.12,0.0043
2024-06-14:23,27,24,0.0173,0.0271,0.12,0.0048
2024-06-14:22,21,18,0.0210,0.0233,0.11,0.0041
2024-06-14:21,14,,0.0256,0.0203,0.09,0.0040
2024-06-14:20,20,10,0.0304,0.0167,0.07,0.0036
2024-06-14:19,17,10,0.0338,0.0141,0.04,0.0033
2024-06-14:18,19,12,0.0349,0.0166,0.03,0.0034
2024-06-14:17,14,8,0.0360,0.0157,0.03,0.0032
2024-06-14:16,18,16,0.0450,0.0153,0.03,0.0035
2024-06-14:15,30,12,0.0572,0.0151,0.04,0.0033
2024-06-14:14,26,23,0.0652,0.0175,0.07,0.0034
2024-06-14:13,38,27,0.0682,0.0196,0.09,0.0034
2024-06-14:12,35,29,0.0695,0.0231,0.13,0.0037
2024-06-14:11,26,19,0.0630,0.0143,0.10,0.0035
2024-06-14:10,38,29,0.0629,0.0165,0.17,0.0042
2024-06-14:09,52,46,0.0409,0.0280,0.30,0.0048
2024-06-14:08,42,,0.0381,0.0230,0.29,0.0045
2024-06-14:07,39,36,0.0341,0.0192,0.30,0.0039
2024-06-14:06,,,0.0346,0.0158,0.28,0.0033
2024-06-14:05,46,41,0.0362,0.0147,0.27,0.0035
2024-06-14:04,53,48,0.0359,0.0164,0.32,0.0034
2024-06-14:03,52,49,0.0365,0.0190,0.35,0.0034
2024-06-14:02,50,46,0.0446,0.0168,0.37,0.0038
2024-06-14:01,50,46,0.0493,0.0181,0.28,0.0040
2024-06-13:24,37,37,0.0667,0.0156,0.41,0.0045
2024-06-13:23,42,35,0.0748,0.0160,0.42,0.0049
2024-06-13:22,,,0.0763,0.0175,0.44,0.0065
2024-06-13:21,36,36,0.0841,0.0151,0.40,0.0057
2024-06-13:20,50,37,0.0975,0.0167,0.39,0.0060
2024-06-13:19,57,36,0.1063,0.0191,0.34,0.0053
2024-06-13:18,47,38,0.1087,0.0224,0.32,0.0056
2024-06-13:17,46,38,0.1116,0.0209,0.28,0.0050
2024-06-13:16,52,42,0.1148,0.0227,0.31,0.0058
2024-06-13:15,59,44,0.1126,0.0250,0.31,0.0061
2024-06-13:14,61,49,0.1418,0.0214,0.35,0.0069
2024-06-13:13,55,43,0.1340,0.0192,0.32,0.0045
2024-06-13:12,57,43,0.1068,0.0168,0.30,0.0038
2024-06-13:11,54,43,0.0798,0.0203,0.33,0.0040
2024-06-13:10,49,44,0.0571,0.0190,0.34,0.0040
2024-06-13:09,49,40,0.0420,0.0190,0.33,0.0040
2024-06-13:08,45,43,0.0342,0.0182,0.31,0.0040
2024-06-13:07,48,40,0.0253,0.0215,0.31,0.0040
2024-06-13:06,40,,0.0284,0.0163,0.29,0.0044
2024-06-13:05,44,36,0.0266,0.0154,0.27,0.0039
2024-06-13:04,45,40,0.0307,0.0159,0.27,0.0051
2024-06-13:03,38,30,0.0258,0.0177,0.27,0.0045
2024-06-13:02,37,26,0.0219,0.0206,0.27,0.0040
2024-06-13:01,28,28,0.0204,0.0231,0.18,0.0040
2024-06-12:24,29,27,0.0350,0.0170,0.24,0.0038
