tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,9,,0.0459,0.0044,0.34,0.0020
2024-04-30:23,13,12,0.0430,0.0056,0.35,0.0022
2024-04-30:22,13,,0.0478,0.0050,0.34,0.0019
2024-04-30:21,25,17,0.0518,0.0064,0.38,0.0019
2024-04-30:20,18,16,0.0511,0.0097,0.44,0.0019
2024-04-30:19,25,,0.0478,0.0102,0.42,0.0019
2024-04-30:18,28,15,0.0425,0.0144,0.43,0.0022
2024-04-30:17,21,15,0.0505,0.0093,0.39,0.0023
2024-04-30:16,22,15,0.0504,0.0095,0.41,0.0022
2024-04-30:15,21,15,0.0447,0.0100,0.40,0.0021
2024-04-30:14,23,15,0.0470,0.0076,0.37,0.0020
2024-04-30:13,21,15,0.0441,0.0081,0.32,0.0020
2024-04-30:12,23,14,0.0382,0.0087,0.34,0.0022
2024-04-30:11,28,14,0.0333,0.0105,0.35,0.0022
2024-04-30:10,23,13,0.0297,0.0109,0.37,0.0022
2024-04-30:09,20,12,0.0283,0.0112,0.39,0.0021
2024-04-30:08,22,11,0.0294,0.0099,0.39,0.0020
2024-04-30:07,18,10,0.0275,0.0112,0.42,0.0021
2024-04-30:06,18,10,0.0331,0.0077,0.36,0.0021
2024-04-30:05,12,9,0.0369,0.0055,0.35,0.0020
2024-04-30:04,18,8,0.0413,0.0036,0.32,0.0020
2024-04-30:03,11,9,0.0440,0.0034,0.29,0.0020
2024-04-30:02,23,9,0.0468,0.0031,0.29,0.0020
2024-04-30:01,10,8,0.0473,0.0033,0.37,0.0020
2024-04-29:24,11,8,0.0481,0.0032,0.38,0.0020
2024-04-29:23,13,8,0.0464,0.0041,0.38,0.0020
2024-04-29:22,12,8,0.0476,0.0040,0.40,0.0020
2024-04-29:21,11,7,0.0465,0.0054,0.41,0.0018
2024-04-29:20,15,7,0.0460,0.0063,0.43,0.0019
2024-04-29:19,13,6,0.0455,0.0078,0.42,0.0018
2024-04-29:18,7,5,0.0477,0.0076,0.37,0.0018
2024-04-29:17,7,5,0.0536,0.0054,0.35,0.0019
2024-04-29:16,9,7,0.0516,0.0068,0.38,0.0019
2024-04-29:15,9,7,0.0378,0.0128,0.42,0.0020
2024-04-29:14,8,8,0.0388,0.0109,0.42,0.0020
2024-04-29:13,7,,0.0463,0.0077,0.41,0.0020
2024-04-29:12,7,,0.0457,0.0078,0.42,0.0020
2024-04-29:11,10,,0.0421,0.0096,0.42,0.0020
2024-04-29:10,14,,0.0440,0.0083,0.46,0.0020
2024-04-29:09,18,,0.0457,0.0076,0.47,0.0020
2024-04-29:08,28,22,0.0450,0.0077,0.43,0.0021
2024-04-29:07,30,22,0.0399,0.0103,0.43,0.0022
2024-04-29:06,33,23,0.0448,0.0067,0.40,0.0024
2024-04-29:05,43,24,0.0431,0.0076,0.38,0.0027
2024-04-29:04,49,22,0.0370,0.0110,0.41,0.0034
2024-04-29:03,54,20,0.0445,0.0072,0.40,0.0037
2024-04-29:02,65,18,0.0437,0.0084,0.39,0.0041
2024-04-29:01,50,18,0.0433,0.0110,0.35,0.0035
2024-04-28:24,41,18,0.0476,0.0106,0.33,0.0030
2024-04-28:23,30,19,0.0443,0.0148,0.37,0.0028
2024-04-28:22,25,18,0.0452,0.0140,0.42,0.0027
2024-04-28:21,22,15,0.0427,0.0179,0.40,0.0028
2024-04-28:20,25,16,0.0511,0.0156,0.38,0.0030
2024-04-28:19,25,16,0.0563,0.0140,0.33,0.0029
2024-04-28:18,14,,0.0664,0.0155,0.33,0.0033
2024-04-28:17,23,19,0.0783,0.0100,0.34,0.0034
2024-04-28:16,26,21,0.0794,0.0130,0.45,0.0039
2024-04-28:15,34,19,0.0817,0.0124,0.48,0.0041
2024-04-28:14,26,20,0.0741,0.0118,0.42,0.0036
2024-04-28:13,31,28,0.0535,0.0132,0.42,0.0034
2024-04-28:12,54,33,0.0415,0.0246,0.55,0.0039
2024-04-28:11,48,32,0.0603,0.0174,0.63,0.0041
2024-04-28:10,46,33,0.0490,0.0170,0.63,0.0035
2024-04-28:09,48,32,0.0405,0.0153,0.64,0.0030
2024-04-28:08,45,33,0.0301,0.0165,0.61,0.0026
2024-04-28:07,44,31,0.0279,0.0178,0.64,0.0024
2024-04-28:06,46,31,0.0309,0.0140,0.61,0.0023
2024-04-28:05,50,30,0.0354,0.0124,0.54,0.0023
2024-04-28:04,49,30,0.0380,0.0120,0.51,0.0024
2024-04-28:03,44,31,0.0377,0.0137,0.48,0.0024
2024-04-28:02,44,30,0.0347,0.0168,0.51,0.0025
2024-04-28:01,37,26,0.0280,0.0242,0.54,0.0028
2024-04-27:24,45,25,0.0334,0.0229,0.57,0.0026
2024-04-27:23,49,24,0.0406,0.0232,0.60,0.0027
2024-04-27:22,48,24,0.0379,0.0311,0.57,0.0031
2024-04-27:21,53,25,0.0552,0.0226,0.53,0.0031
2024-04-27:20,48,27,0.0752,0.0155,0.49,0.0033
2024-04-27:19,44,27,0.0868,0.0126,0.47,0.0032
2024-04-27:18,42,25,0.0912,0.0112,0.47,0.0031
2024-04-27:17,42,24,0.0946,0.0114,0.49,0.0032
2024-04-27:16,36,25,0.0890,0.0110,0.45,0.0031
2024-04-27:15,38,25,0.0880,0.0118,0.50,0.0032
2024-04-27:14,37,25,0.0897,0.0102,0.53,0.0034
2024-04-27:13,37,25,0.0789,0.0114,0.57,0.0044
2024-04-27:12,43,24,0.0660,0.0126,0.58,0.0039
2024-04-27:11,45,21,0.0442,0.0164,0.57,0.0035
2024-04-27:10,38,15,0.0348,0.0173,0.55,0.0031
2024-04-27:09,24,13,0.0341,0.0132,0.46,0.0027
2024-04-27:08,20,11,0.0234,0.0148,0.45,0.0023
2024-04-27:07,15,9,0.0180,0.0152,0.50,0.0021
2024-04-27:06,15,10,0.0213,0.0120,0.40,0.0020
2024-04-27:05,17,12,0.0289,0.0080,0.34,0.0020
2024-04-27:04,23,14,0.0340,0.0073,0.36,0.0020
2024-04-27:03,23,14,0.0304,0.0084,0.37,0.0021
2024-04-27:02,29,13,0.0244,0.0116,0.42,0.0021
2024-04-27:01,32,15,0.0234,0.0146,0.43,0.0021
2024-04-26:24,25,16,0.0170,0.0195,0.45,0.0021
2024-04-26:23,22,14,0.0178,0.0215,0.50,0.0022
2024-04-26:22,22,13,0.0213,0.0212,0.48,0.0022
2024-04-26:21,17,14,0.0303,0.0188,0.44,0.0023
2024-04-26:20,20,15,0.0377,0.0193,0.34,0.0027
2024-04-26:19,23,17,0.0484,0.0148,0.40,0.0025
2024-04-26:18,29,17,0.0562,0.0118,0.40,0.0025
2024-04-26:17,27,18,0.0618,0.0093,0.39,0.0026
2024-04-26:16,32,21,0.0534,0.0110,0.36,0.0028
2024-04-26:15,23,22,0.0516,0.0130,0.35,0.0026
2024-04-26:14,32,26,0.0537,0.0105,0.43,0.0035
2024-04-26:13,43,27,0.0282,0.0234,0.54,0.0034
2024-04-26:12,,,,,,
2024-04-26:11,,,,,,
2024-04-26:10,27,16,0.0216,0.0211,0.57,0.0027
2024-04-26:09,30,16,0.0126,0.0243,0.57,0.0025
2024-04-26:08,25,15,0.0168,0.0227,0.50,0.0025
2024-04-26:07,26,15,0.0215,0.0174,0.48,0.0025
2024-04-26:06,23,14,0.0290,0.0120,0.44,0.0025
2024-04-26:05,23,14,0.0262,0.0135,0.42,0.0024
2024-04-26:04,20,14,0.0345,0.0084,0.40,0.0024
2024-04-26:03,22,16,0.0341,0.0085,0.45,0.0023
2024-04-26:02,39,16,0.0288,0.0121,0.48,0.0023
2024-04-26:01,27,14,0.0307,0.0124,0.52,0.0023
2024-04-25:24,24,12,0.0331,0.0145,0.53,0.0025
2024-04-25:23,23,13,0.0408,0.0123,0.53,0.0026
2024-04-25:22,28,14,0.0507,0.0100,0.52,0.0029
2024-04-25:21,24,13,0.0552,0.0105,0.53,0.0032
2024-04-25:20,21,12,0.0625,0.0089,0.51,0.0035
2024-04-25:19,20,11,0.0654,0.0083,0.42,0.0034
2024-04-25:18,20,11,0.0603,0.0103,0.41,0.0030
2024-04-25:17,22,9,0.0578,0.0111,0.33,0.0027
2024-04-25:16,15,8,0.0591,0.0095,0.29,0.0023
2024-04-25:15,15,8,0.0520,0.0110,0.30,0.0023
2024-04-25:14,13,7,0.0510,0.0109,0.31,0.0021
2024-04-25:13,15,6,0.0499,0.0091,0.35,0.0022
2024-04-25:12,8,6,0.0521,0.0065,0.32,0.0021
2024-04-25:11,16,9,0.0468,0.0078,0.37,0.0021
2024-04-25:10,16,10,0.0431,0.0082,0.37,0.0021
2024-04-25:09,18,11,0.0385,0.0106,0.38,0.0021
2024-04-25:08,25,12,0.0387,0.0084,0.38,0.0021
2024-04-25:07,20,12,0.0307,0.0115,0.42,0.0021
2024-04-25:06,24,12,0.0358,0.0079,0.41,0.0021
2024-04-25:05,18,11,0.0427,0.0054,0.36,0.0021
2024-04-25:04,20,9,0.0465,0.0042,0.35,0.0020
2024-04-25:03,25,7,0.0438,0.0051,0.36,0.0021
2024-04-25:02,31,3,0.0404,0.0059,0.38,0.0020
2024-04-25:01,22,7,0.0404,0.0064,0.32,0.0020
2024-04-24:24,27,11,0.0435,0.0064,0.28,0.0020
2024-04-24:23,25,12,0.0436,0.0075,0.33,0.0020
2024-04-24:22,28,12,0.0387,0.0096,0.32,0.0020
2024-04-24:21,27,11,0.0456,0.0073,0.28,0.0020
2024-04-24:20,27,12,0.0429,0.0088,0.30,0.0020
2024-04-24:19,23,12,0.0483,0.0067,0.30,0.0020
2024-04-24:18,27,12,0.0552,0.0048,0.32,0.0022
2024-04-24:17,30,12,0.0564,0.0063,0.38,0.0027
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,14,8,0.0286,0.0072,0.36,0.0022
2024-04-24:11,14,8,0.0204,0.0089,0.35,0.0020
2024-04-24:10,17,6,0.0165,0.0118,0.35,0.0021
2024-04-24:09,9,5,0.0211,0.0085,0.36,0.0020
2024-04-24:08,9,4,0.0193,0.0087,0.35,0.0019
2024-04-24:07,12,4,0.0159,0.0093,0.31,0.0020
2024-04-24:06,7,4,0.0224,0.0055,0.29,0.0020
2024-04-24:05,5,4,0.0277,0.0035,0.27,0.0019
2024-04-24:04,4,4,0.0290,0.0033,0.27,0.0020
2024-04-24:03,4,2,0.0293,0.0031,0.28,0.0020
2024-04-24:02,9,3,0.0312,0.0030,0.29,0.0020
2024-04-24:01,7,4,0.0336,0.0028,0.31,0.0021
2024-04-23:24,3,,0.0295,0.0043,0.33,0.0020
2024-04-23:23,5,5,0.0264,0.0066,0.36,0.0021
2024-04-23:22,,6,0.0292,0.0055,0.32,0.0020
2024-04-23:21,10,10,0.0314,0.0052,0.34,0.0019
2024-04-23:20,29,11,0.0334,0.0058,0.33,0.0020
2024-04-23:19,32,12,0.0366,0.0054,0.30,0.0020
2024-04-23:18,26,11,0.0404,0.0052,0.31,0.0021
2024-04-23:17,22,10,0.0434,0.0050,0.31,0.0021
2024-04-23:16,24,12,0.0474,0.0049,0.30,0.0021
2024-04-23:15,26,13,0.0523,0.0048,0.28,0.0022
2024-04-23:14,23,14,0.0573,0.0049,0.29,0.0022
2024-04-23:13,23,14,0.0574,0.0048,0.30,0.0022
2024-04-23:12,27,15,0.0554,0.0045,0.32,0.0022
2024-04-23:11,25,15,0.0536,0.0047,0.32,0.0022
