tm,pm10,pm25,o3,no2,co,so2
2024-06-30:24,9,4,0.0222,0.0188,0.16,0.0022
2024-06-30:23,5,4,0.0225,0.0188,0.17,0.0020
2024-06-30:22,5,3,0.0266,0.0187,0.19,0.0023
2024-06-30:21,10,6,0.0290,0.0188,0.19,0.0023
2024-06-30:20,12,7,0.0294,0.0185,0.19,0.0024
2024-06-30:19,14,11,0.0300,0.0184,0.18,0.0024
2024-06-30:18,14,8,0.0313,0.0177,0.16,0.0020
2024-06-30:17,10,8,0.0304,0.0187,0.17,0.0029
2024-06-30:16,11,4,0.0247,0.0186,0.16,0.0026
2024-06-30:15,8,4,0.0213,0.0183,0.17,0.0025
2024-06-30:14,7,3,0.0193,0.0177,0.16,0.0023
2024-06-30:13,8,5,0.0201,0.0176,0.16,0.0028
2024-06-30:12,8,4,0.0194,0.0177,0.17,0.0021
2024-06-30:11,5,3,0.0185,0.0165,0.15,0.0024
2024-06-30:10,11,7,0.0194,0.0162,0.12,0.0020
2024-06-30:09,12,4,0.0202,0.0159,0.14,0.0023
2024-06-30:08,10,6,0.0201,0.0159,0.12,0.0023
2024-06-30:07,7,3,0.0206,0.0157,0.12,0.0020
2024-06-30:06,15,8,0.0234,0.0154,0.13,0.0024
2024-06-30:05,18,8,0.0252,0.0154,0.12,0.0022
2024-06-30:04,19,8,0.0253,0.0152,0.14,0.0022
2024-06-30:03,20,7,0.0227,0.0154,0.14,0.0027
2024-06-30:02,24,10,0.0227,0.0158,0.14,0.0022
2024-06-30:01,24,8,0.0225,0.0161,0.13,0.0022
2024-06-29:24,23,9,0.0230,0.0157,0.13,0.0025
2024-06-29:23,14,5,0.0234,0.0156,0.13,0.0026
2024-06-29:22,5,3,0.0234,0.0155,0.14,0.0024
2024-06-29:21,4,,0.0227,0.0159,0.14,0.0023
2024-06-29:20,9,6,0.0228,0.0182,0.18,0.0024
2024-06-29:19,8,4,0.0212,0.0198,0.21,0.0028
2024-06-29:18,6,,0.0218,0.0178,0.19,0.0023
2024-06-29:17,4,4,0.0263,0.0179,0.20,0.0026
2024-06-29:16,7,6,0.0341,0.0173,0.22,0.0024
2024-06-29:15,13,8,0.0395,0.0220,0.25,0.0027
2024-06-29:14,23,13,0.0461,0.0227,0.26,0.0025
2024-06-29:13,17,10,0.0563,0.0178,0.23,0.0023
2024-06-29:12,15,10,0.0537,0.0183,0.24,0.0027
2024-06-29:11,11,7,0.0534,0.0172,0.25,0.0023
2024-06-29:10,10,8,0.0549,0.0162,0.27,0.0022
2024-06-29:09,8,6,0.0520,0.0177,0.28,0.0026
2024-06-29:08,8,6,0.0525,0.0156,0.21,0.0024
2024-06-29:07,8,7,0.0475,0.0176,0.20,0.0024
2024-06-29:06,9,8,0.0443,0.0175,0.22,0.0023
2024-06-29:05,11,9,0.0477,0.0153,0.23,0.0024
2024-06-29:04,9,9,0.0448,0.0151,0.24,0.0025
2024-06-29:03,9,9,0.0482,0.0162,0.23,0.0024
2024-06-29:02,11,7,0.0401,0.0182,0.22,0.0028
2024-06-29:01,10,8,0.0383,0.0193,0.22,0.0026
2024-06-28:24,8,7,0.0336,0.0217,0.22,0.0024
2024-06-28:23,8,7,0.0484,0.0175,0.20,0.0026
2024-06-28:22,7,7,0.0444,0.0202,0.21,0.0023
2024-06-28:21,9,,0.0474,0.0193,0.20,0.0026
2024-06-28:20,15,13,0.0535,0.0189,0.24,0.0027
2024-06-28:19,15,9,0.0585,0.0181,0.25,0.0027
2024-06-28:18,15,10,0.0612,0.0179,0.24,0.0026
2024-06-28:17,13,8,0.0602,0.0182,0.22,0.0028
2024-06-28:16,19,5,0.0616,0.0171,0.21,0.0027
2024-06-28:15,,,,,,
2024-06-28:14,,,,,,
2024-06-28:13,,,,,,
2024-06-28:12,22,19,0.0743,0.0228,0.30,0.0037
2024-06-28:11,18,16,0.0581,0.0241,0.30,0.0034
2024-06-28:10,20,15,0.0533,0.0209,0.28,0.0029
2024-06-28:09,21,15,0.0457,0.0219,0.31,0.0029
2024-06-28:08,26,18,0.0200,0.0258,0.40,0.0027
2024-06-28:07,26,18,0.0075,0.0272,0.42,0.0025
2024-06-28:06,28,19,0.0075,0.0256,0.36,0.0027
2024-06-28:05,24,19,0.0107,0.0228,0.36,0.0028
2024-06-28:04,26,21,0.0144,0.0242,0.38,0.0025
2024-06-28:03,24,18,0.0201,0.0219,0.34,0.0032
2024-06-28:02,26,21,0.0210,0.0244,0.37,0.0026
2024-06-28:01,27,22,0.0225,0.0260,0.38,0.0028
2024-06-27:24,27,19,0.0234,0.0294,0.39,0.0029
2024-06-27:23,25,21,0.0330,0.0281,0.38,0.0027
2024-06-27:22,29,22,0.0407,0.0287,0.35,0.0026
2024-06-27:21,23,18,0.0476,0.0262,0.32,0.0031
2024-06-27:20,22,16,0.0362,0.0352,0.33,0.0026
2024-06-27:19,23,18,0.0335,0.0388,0.35,0.0035
2024-06-27:18,23,16,0.0424,0.0331,0.32,0.0034
2024-06-27:17,30,21,0.0394,0.0416,0.30,0.0036
2024-06-27:16,34,23,0.0352,0.0479,0.36,0.0034
2024-06-27:15,27,22,0.0444,0.0376,0.37,0.0031
2024-06-27:14,25,18,0.0416,0.0346,0.38,0.0033
2024-06-27:13,25,19,0.0416,0.0361,0.44,0.0041
2024-06-27:12,23,17,0.0313,0.0404,0.47,0.0044
2024-06-27:11,26,18,0.0259,0.0423,0.49,0.0039
2024-06-27:10,25,19,0.0215,0.0431,0.51,0.0039
2024-06-27:09,19,13,0.0198,0.0386,0.48,0.0029
2024-06-27:08,17,11,0.0131,0.0414,0.49,0.0031
2024-06-27:07,16,15,0.0149,0.0365,0.44,0.0031
2024-06-27:06,15,12,0.0245,0.0280,0.39,0.0030
2024-06-27:05,12,11,0.0367,0.0181,0.28,0.0026
2024-06-27:04,15,12,0.0438,0.0139,0.25,0.0025
2024-06-27:03,15,12,0.0429,0.0155,0.24,0.0027
2024-06-27:02,14,10,0.0402,0.0183,0.25,0.0026
2024-06-27:01,18,13,0.0436,0.0198,0.26,0.0029
2024-06-26:24,23,17,0.0494,0.0235,0.30,0.0026
2024-06-26:23,25,20,0.0568,0.0270,0.30,0.0031
2024-06-26:22,26,19,0.0526,0.0321,0.34,0.0031
2024-06-26:21,26,20,0.0628,0.0276,0.29,0.0037
2024-06-26:20,27,20,0.0734,0.0255,0.29,0.0040
2024-06-26:19,30,22,0.0802,0.0270,0.32,0.0048
2024-06-26:18,26,18,0.0785,0.0261,0.27,0.0037
2024-06-26:17,31,21,0.0794,0.0273,0.28,0.0035
2024-06-26:16,33,21,0.0770,0.0322,0.28,0.0034
2024-06-26:15,27,17,0.0768,0.0262,0.27,0.0031
2024-06-26:14,16,13,0.0743,0.0172,0.24,0.0030
2024-06-26:13,13,10,0.0666,0.0111,0.22,0.0023
2024-06-26:12,15,12,0.0639,0.0115,0.22,0.0030
2024-06-26:11,17,12,0.0604,0.0127,0.23,0.0028
2024-06-26:10,17,12,0.0577,0.0140,0.23,0.0028
2024-06-26:09,19,10,0.0442,0.0206,0.27,0.0027
2024-06-26:08,17,11,0.0173,0.0399,0.33,0.0027
2024-06-26:07,17,13,0.0224,0.0354,0.31,0.0027
2024-06-26:06,17,13,0.0209,0.0313,0.31,0.0025
2024-06-26:05,22,13,0.0301,0.0206,0.32,0.0023
2024-06-26:04,21,12,0.0400,0.0146,0.27,0.0026
2024-06-26:03,20,12,0.0401,0.0171,0.28,0.0028
2024-06-26:02,20,16,0.0368,0.0205,0.35,0.0026
2024-06-26:01,25,15,0.0349,0.0250,0.40,0.0034
2024-06-25:24,26,15,0.0298,0.0309,0.46,0.0033
