tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,11,9,0.0240,0.0234,0.36,0.0020
2024-02-29:23,11,9,0.0290,0.0182,0.35,0.0024
2024-02-29:22,9,9,0.0290,0.0173,0.34,0.0020
2024-02-29:21,10,5,0.0260,0.0199,0.35,0.0023
2024-02-29:20,8,5,0.0240,0.0234,0.35,0.0025
2024-02-29:19,4,1,0.0270,0.0233,0.37,0.0024
2024-02-29:18,5,2,0.0310,0.0199,0.34,0.0021
2024-02-29:17,5,3,0.0350,0.0170,0.32,0.0025
2024-02-29:16,5,5,0.0400,0.0138,0.31,0.0021
2024-02-29:15,9,,0.0390,0.0128,0.35,0.0023
2024-02-29:14,,,,,,
2024-02-29:13,,,,,,
2024-02-29:12,21,11,0.0320,0.0159,0.32,0.0024
2024-02-29:11,17,12,0.0290,0.0200,0.34,0.0024
2024-02-29:10,18,9,0.0410,0.0109,0.29,0.0030
2024-02-29:09,18,10,0.0330,0.0195,0.35,0.0026
2024-02-29:08,22,11,0.0300,0.0209,0.34,0.0025
2024-02-29:07,22,11,0.0360,0.0150,0.36,0.0030
2024-02-29:06,22,14,0.0370,0.0125,0.32,0.0034
2024-02-29:05,26,16,0.0280,0.0187,0.36,0.0036
2024-02-29:04,23,15,0.0250,0.0220,0.40,0.0030
2024-02-29:03,24,17,0.0240,0.0239,0.39,0.0028
2024-02-29:02,26,16,0.0270,0.0232,0.38,0.0029
2024-02-29:01,22,13,0.0320,0.0215,0.38,0.0028
2024-02-28:24,20,10,0.0440,0.0121,0.30,0.0026
2024-02-28:23,16,10,0.0470,0.0097,0.29,0.0024
2024-02-28:22,16,8,0.0480,0.0094,0.28,0.0029
2024-02-28:21,19,8,0.0460,0.0118,0.29,0.0026
2024-02-28:20,20,11,0.0440,0.0143,0.29,0.0032
2024-02-28:19,25,13,0.0440,0.0162,0.28,0.0030
2024-02-28:18,27,15,0.0440,0.0184,0.33,0.0031
2024-02-28:17,24,14,0.0500,0.0142,0.30,0.0027
2024-02-28:16,25,14,0.0560,0.0097,0.27,0.0031
2024-02-28:15,22,12,0.0550,0.0098,0.28,0.0026
2024-02-28:14,23,13,0.0520,0.0084,0.26,0.0029
2024-02-28:13,24,15,0.0460,0.0106,0.29,0.0028
2024-02-28:12,26,13,0.0420,0.0119,0.28,0.0025
2024-02-28:11,31,14,0.0360,0.0156,0.33,0.0027
2024-02-28:10,33,14,0.0200,0.0302,0.50,0.0026
2024-02-28:09,31,12,0.0100,0.0374,0.55,0.0027
2024-02-28:08,26,11,0.0040,0.0406,0.60,0.0025
2024-02-28:07,23,10,0.0050,0.0390,0.54,0.0023
2024-02-28:06,22,11,0.0150,0.0278,0.39,0.0025
2024-02-28:05,26,11,0.0260,0.0164,0.37,0.0019
2024-02-28:04,26,13,0.0300,0.0143,0.37,0.0023
2024-02-28:03,24,12,0.0240,0.0190,0.37,0.0021
2024-02-28:02,24,8,0.0170,0.0260,0.41,0.0023
2024-02-28:01,28,11,0.0210,0.0250,0.37,0.0021
2024-02-27:24,26,12,0.0270,0.0229,0.37,0.0021
2024-02-27:23,22,7,0.0420,0.0108,0.28,0.0021
2024-02-27:22,22,8,0.0460,0.0068,0.27,0.0026
2024-02-27:21,21,7,0.0440,0.0091,0.27,0.0025
2024-02-27:20,25,10,0.0430,0.0095,0.27,0.0025
2024-02-27:19,28,13,0.0400,0.0125,0.27,0.0024
2024-02-27:18,30,15,0.0440,0.0097,0.28,0.0023
2024-02-27:17,28,13,0.0470,0.0068,0.27,0.0026
2024-02-27:16,28,13,0.0470,0.0062,0.25,0.0022
2024-02-27:15,29,13,0.0470,0.0064,0.27,0.0021
2024-02-27:14,27,14,0.0470,0.0058,0.27,0.0024
2024-02-27:13,28,17,0.0470,0.0060,0.27,0.0021
2024-02-27:12,27,14,0.0470,0.0065,0.28,0.0022
2024-02-27:11,23,13,0.0430,0.0091,0.28,0.0022
2024-02-27:10,19,10,0.0450,0.0066,0.29,0.0021
2024-02-27:09,19,7,0.0320,0.0204,0.38,0.0021
2024-02-27:08,19,10,0.0060,0.0428,0.56,0.0025
2024-02-27:07,19,11,0.0100,0.0362,0.40,0.0019
2024-02-27:06,14,9,0.0250,0.0198,0.34,0.0019
2024-02-27:05,13,8,0.0370,0.0092,0.31,0.0019
2024-02-27:04,11,7,0.0410,0.0059,0.32,0.0022
2024-02-27:03,13,7,0.0420,0.0053,0.30,0.0022
2024-02-27:02,11,8,0.0410,0.0062,0.28,0.0022
2024-02-27:01,11,8,0.0410,0.0075,0.31,0.0023
2024-02-26:24,11,8,0.0440,0.0064,0.31,0.0027
2024-02-26:23,12,7,0.0420,0.0082,0.33,0.0024
2024-02-26:22,12,7,0.0440,0.0072,0.30,0.0026
2024-02-26:21,11,5,0.0420,0.0087,0.29,0.0027
2024-02-26:20,11,5,0.0420,0.0088,0.27,0.0019
2024-02-26:19,11,7,0.0400,0.0108,0.27,0.0025
2024-02-26:18,15,9,0.0400,0.0115,0.30,0.0025
2024-02-26:17,12,7,0.0370,0.0147,0.30,0.0022
2024-02-26:16,8,6,0.0450,0.0084,0.26,0.0025
2024-02-26:15,9,7,0.0460,0.0068,0.27,0.0026
2024-02-26:14,10,6,0.0440,0.0075,0.26,0.0022
2024-02-26:13,9,8,0.0420,0.0076,0.27,0.0024
2024-02-26:12,9,7,0.0400,0.0081,0.28,0.0023
2024-02-26:11,15,11,0.0360,0.0097,0.31,0.0024
2024-02-26:10,16,10,0.0120,0.0300,0.59,0.0027
2024-02-26:09,14,10,0.0060,0.0329,0.72,0.0021
2024-02-26:08,13,8,0.0040,0.0337,0.70,0.0024
2024-02-26:07,11,9,0.0060,0.0317,0.58,0.0022
2024-02-26:06,11,7,0.0130,0.0208,0.37,0.0020
2024-02-26:05,9,7,0.0180,0.0153,0.38,0.0020
2024-02-26:04,10,10,0.0150,0.0189,0.37,0.0023
2024-02-26:03,10,8,0.0170,0.0174,0.35,0.0019
2024-02-26:02,9,4,0.0210,0.0144,0.34,0.0026
2024-02-26:01,8,5,0.0250,0.0133,0.32,0.0021
2024-02-25:24,6,,0.0340,0.0085,0.29,0.0023
2024-02-25:23,6,4,0.0350,0.0090,0.29,0.0026
2024-02-25:22,7,5,0.0350,0.0096,0.30,0.0020
2024-02-25:21,8,5,0.0340,0.0101,0.31,0.0023
2024-02-25:20,9,7,0.0290,0.0135,0.33,0.0025
2024-02-25:19,12,5,0.0310,0.0133,0.31,0.0025
2024-02-25:18,9,6,0.0330,0.0106,0.30,0.0021
2024-02-25:17,8,7,0.0340,0.0099,0.29,0.0020
2024-02-25:16,6,6,0.0360,0.0083,0.28,0.0025
2024-02-25:15,8,6,0.0350,0.0086,0.30,0.0025
2024-02-25:14,11,8,0.0330,0.0084,0.30,0.0018
2024-02-25:13,6,,0.0350,0.0071,0.28,0.0021
2024-02-25:12,4,3,0.0360,0.0068,0.28,0.0023
2024-02-25:11,5,2,0.0320,0.0087,0.30,0.0019
2024-02-25:10,5,4,0.0300,0.0104,0.32,0.0021
2024-02-25:09,7,4,0.0280,0.0107,0.33,0.0021
2024-02-25:08,5,5,0.0260,0.0118,0.33,0.0019
2024-02-25:07,5,,0.0280,0.0105,0.35,0.0021
2024-02-25:06,5,3,0.0280,0.0103,0.32,0.0022
2024-02-25:05,5,5,0.0310,0.0079,0.31,0.0019
2024-02-25:04,5,4,0.0300,0.0084,0.32,0.0018
2024-02-25:03,5,4,0.0290,0.0094,0.32,0.0020
2024-02-25:02,9,5,0.0310,0.0087,0.31,0.0018
2024-02-25:01,12,9,0.0330,0.0074,0.31,0.0015
2024-02-24:24,14,8,0.0340,0.0080,0.30,0.0020
2024-02-24:23,14,6,0.0350,0.0083,0.29,0.0019
2024-02-24:22,19,10,0.0370,0.0081,0.28,0.0023
2024-02-24:21,19,10,0.0390,0.0068,0.29,0.0023
2024-02-24:20,22,11,0.0390,0.0082,0.29,0.0025
2024-02-24:19,17,9,0.0390,0.0084,0.30,0.0022
2024-02-24:18,14,7,0.0390,0.0084,0.28,0.0020
2024-02-24:17,16,9,0.0410,0.0074,0.27,0.0025
2024-02-24:16,15,9,0.0410,0.0067,0.28,0.0019
2024-02-24:15,17,8,0.0420,0.0070,0.26,0.0022
2024-02-24:14,17,9,0.0410,0.0069,0.27,0.0024
2024-02-24:13,14,8,0.0420,0.0062,0.27,0.0020
2024-02-24:12,15,7,0.0380,0.0085,0.29,0.0023
2024-02-24:11,14,4,0.0370,0.0094,0.29,0.0017
2024-02-24:10,12,6,0.0370,0.0093,0.29,0.0021
2024-02-24:09,13,7,0.0360,0.0106,0.29,0.0022
2024-02-24:08,12,5,0.0380,0.0097,0.29,0.0018
2024-02-24:07,14,6,0.0400,0.0074,0.29,0.0021
2024-02-24:06,15,6,0.0410,0.0058,0.29,0.0022
2024-02-24:05,13,9,0.0420,0.0045,0.28,0.0020
2024-02-24:04,13,7,0.0400,0.0051,0.27,0.0023
2024-02-24:03,12,6,0.0400,0.0056,0.28,0.0021
2024-02-24:02,12,6,0.0410,0.0052,0.27,0.0022
2024-02-24:01,11,7,0.0420,0.0050,0.27,0.0022
