tm,pm10,pm25,o3,no2,co,so2
2024-04-26:20,17,8,0.0378,0.0084,0.41,0.0022
2024-04-26:19,15,9,0.0508,0.0082,0.41,0.0023
2024-04-26:18,20,8,0.0566,0.0098,0.40,0.0024
2024-04-26:17,26,12,0.0545,0.0145,0.42,0.0028
2024-04-26:16,37,19,0.0646,0.0179,0.46,0.0037
2024-04-26:15,50,36,0.1044,0.0180,0.70,0.0075
2024-04-26:14,45,35,0.1012,0.0176,0.73,0.0088
2024-04-26:13,41,32,0.0965,0.0208,0.58,0.0074
2024-04-26:12,30,21,0.0391,0.0151,0.55,0.0030
2024-04-26:11,35,21,0.0353,0.0134,0.54,0.0026
2024-04-26:10,28,18,0.0315,0.0113,0.53,0.0025
2024-04-26:09,27,20,0.0269,0.0114,0.52,0.0023
2024-04-26:08,21,9,0.0114,0.0108,0.46,0.0022
2024-04-26:07,20,11,0.0120,0.0081,0.45,0.0021
2024-04-26:06,11,10,0.0157,0.0062,0.42,0.0021
2024-04-26:05,18,8,0.0191,0.0065,0.41,0.0021
2024-04-26:04,16,8,0.0201,0.0074,0.41,0.0021
2024-04-26:03,15,8,0.0224,0.0078,0.41,0.0021
2024-04-26:02,13,7,0.0255,0.0082,0.41,0.0021
2024-04-26:01,21,18,0.0310,0.0054,0.42,0.0021
2024-04-25:24,18,8,0.0326,0.0053,0.43,0.0021
2024-04-25:23,13,11,0.0344,0.0058,0.44,0.0022
2024-04-25:22,15,11,0.0411,0.0058,0.43,0.0023
2024-04-25:21,14,8,0.0523,0.0073,0.43,0.0024
2024-04-25:20,17,9,0.0614,0.0096,0.43,0.0021
2024-04-25:19,20,12,0.0695,0.0067,0.52,0.0033
2024-04-25:18,33,12,0.0736,0.0074,0.55,0.0039
2024-04-25:17,32,10,0.0786,0.0081,0.55,0.0043
2024-04-25:16,32,11,0.0844,0.0073,0.57,0.0047
2024-04-25:15,36,11,0.0914,0.0090,0.65,0.0051
2024-04-25:14,41,15,0.1010,0.0113,0.77,0.0064
2024-04-25:13,32,16,0.0748,0.0146,1.09,0.0094
2024-04-25:12,36,18,0.0502,0.0154,1.33,0.0117
2024-04-25:11,27,14,0.0445,0.0130,0.90,0.0089
2024-04-25:10,23,10,0.0435,0.0099,0.63,0.0053
2024-04-25:09,20,11,0.0401,0.0103,0.67,0.0052
2024-04-25:08,15,12,0.0329,0.0093,0.59,0.0031
2024-04-25:07,23,15,0.0147,0.0090,0.77,0.0022
2024-04-25:06,17,8,0.0133,0.0087,0.69,0.0022
2024-04-25:05,16,13,0.0155,0.0086,0.68,0.0021
2024-04-25:04,18,10,0.0195,0.0074,0.57,0.0022
2024-04-25:03,17,8,0.0209,0.0076,0.48,0.0022
2024-04-25:02,18,11,0.0224,0.0085,0.47,0.0024
2024-04-25:01,19,10,0.0248,0.0102,0.55,0.0030
2024-04-24:24,17,11,0.0302,0.0107,0.54,0.0034
2024-04-24:23,19,11,0.0361,0.0086,0.50,0.0028
2024-04-24:22,21,10,0.0413,0.0080,0.43,0.0025
2024-04-24:21,21,8,0.0503,0.0078,0.37,0.0025
2024-04-24:20,27,10,0.0521,0.0076,0.36,0.0023
2024-04-24:19,27,13,0.0559,0.0084,0.35,0.0024
2024-04-24:18,29,11,0.0583,0.0074,0.35,0.0024
2024-04-24:17,27,11,0.0562,0.0094,0.48,0.0038
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,33,14,0.0593,0.0082,0.39,0.0033
2024-04-24:11,22,15,0.0453,0.0067,0.38,0.0023
2024-04-24:10,19,15,0.0378,0.0067,0.39,0.0021
2024-04-24:09,18,10,0.0236,0.0081,0.41,0.0021
2024-04-24:08,9,,0.0152,0.0061,0.40,0.0021
2024-04-24:07,11,10,0.0149,0.0046,0.37,0.0020
