tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,9,,0.0280,0.0050,0.34,0.0020
2024-02-29:23,8,,0.0290,0.0050,0.35,0.0020
2024-02-29:22,6,,0.0320,0.0050,0.36,0.0020
2024-02-29:21,1,,0.0410,0.0050,0.32,0.0020
2024-02-29:20,3,,0.0420,0.0050,0.33,0.0021
2024-02-29:19,6,,0.0430,0.0060,0.32,0.0021
2024-02-29:18,5,,0.0440,0.0070,0.34,0.0020
2024-02-29:17,5,,0.0450,0.0060,0.32,0.0020
2024-02-29:16,6,,0.0450,0.0060,0.32,0.0020
2024-02-29:15,7,,0.0440,0.0060,0.31,0.0021
2024-02-29:14,11,,0.0450,0.0060,0.32,0.0020
2024-02-29:13,11,,0.0450,0.0070,0.33,0.0021
2024-02-29:12,21,18,0.0360,0.0090,0.34,0.0022
2024-02-29:11,25,19,0.0320,0.0100,0.35,0.0023
2024-02-29:10,21,18,0.0330,0.0100,0.35,0.0025
2024-02-29:09,27,17,0.0320,0.0100,0.34,0.0026
2024-02-29:08,26,19,0.0330,0.0090,0.34,0.0025
2024-02-29:07,22,15,0.0350,0.0070,0.33,0.0024
2024-02-29:06,21,13,0.0360,0.0070,0.33,0.0023
2024-02-29:05,24,19,0.0370,0.0070,0.33,0.0024
2024-02-29:04,21,13,0.0380,0.0070,0.32,0.0023
2024-02-29:03,19,15,0.0380,0.0060,0.33,0.0021
2024-02-29:02,12,,0.0380,0.0060,0.32,0.0021
2024-02-29:01,23,11,0.0370,0.0060,0.32,0.0021
2024-02-28:24,,,0.0430,0.0060,0.32,0.0021
2024-02-28:23,,,0.0460,0.0070,0.32,0.0021
2024-02-28:22,,,0.0410,0.0070,0.33,0.0020
2024-02-28:21,,,0.0410,0.0090,0.35,0.0021
2024-02-28:20,,,0.0420,0.0100,0.34,0.0021
2024-02-28:19,,,0.0470,0.0090,0.31,0.0021
2024-02-28:18,,,0.0500,0.0100,0.31,0.0020
2024-02-28:17,,,0.0540,0.0080,0.31,0.0023
2024-02-28:16,,,,,,
2024-02-28:15,,,,,,
2024-02-28:14,,,0.0520,0.0070,0.32,0.0024
2024-02-28:13,,,0.0480,0.0080,0.32,0.0024
2024-02-28:12,,,0.0430,0.0080,0.31,0.0020
2024-02-28:11,,,,,,
2024-02-28:10,,,0.0390,0.0070,0.33,0.0021
2024-02-28:09,,,0.0340,0.0090,0.32,0.0021
2024-02-28:08,,,0.0330,0.0070,0.32,0.0019
2024-02-28:07,,,0.0360,0.0050,0.32,0.0020
2024-02-28:06,,,0.0370,0.0050,0.32,0.0020
2024-02-28:05,,,0.0370,0.0050,0.33,0.0020
2024-02-28:04,,,0.0390,0.0050,0.34,0.0021
2024-02-28:03,,,0.0390,0.0050,0.33,0.0021
2024-02-28:02,,,0.0410,0.0060,0.32,0.0021
2024-02-28:01,,,0.0370,0.0070,0.34,0.0020
2024-02-27:24,,,0.0360,0.0080,0.33,0.0021
2024-02-27:23,,,0.0430,0.0060,0.29,0.0023
2024-02-27:22,,,0.0420,0.0070,0.28,0.0020
2024-02-27:21,,,0.0420,0.0070,0.28,0.0020
2024-02-27:20,,,0.0430,0.0060,0.29,0.0019
2024-02-27:19,,,0.0480,0.0080,0.30,0.0019
2024-02-27:18,,,0.0510,0.0080,0.30,0.0019
2024-02-27:17,,,0.0530,0.0070,0.30,0.0019
2024-02-27:16,,,0.0540,0.0060,0.29,0.0020
2024-02-27:15,,,0.0530,0.0060,0.30,0.0021
2024-02-27:14,,,0.0500,0.0060,0.31,0.0020
2024-02-27:13,,,0.0480,0.0060,0.30,0.0020
2024-02-27:12,,,0.0450,0.0070,0.31,0.0021
2024-02-27:11,,,0.0440,0.0070,0.31,0.0021
2024-02-27:10,,,0.0420,0.0070,0.31,0.0019
2024-02-27:09,,,0.0410,0.0070,0.30,0.0020
2024-02-27:08,,,0.0380,0.0080,0.31,0.0020
2024-02-27:07,,,0.0380,0.0060,0.30,0.0020
2024-02-27:06,,,0.0380,0.0040,0.29,0.0020
2024-02-27:05,,,0.0310,0.0050,0.31,0.0018
2024-02-27:04,,,0.0280,0.0050,0.31,0.0018
2024-02-27:03,,,0.0300,0.0050,0.32,0.0019
2024-02-27:02,,,0.0350,0.0050,0.32,0.0020
2024-02-27:01,,,0.0340,0.0060,0.32,0.0020
2024-02-26:24,,,0.0380,0.0060,0.31,0.0020
2024-02-26:23,,,0.0400,0.0060,0.31,0.0020
2024-02-26:22,,,0.0390,0.0080,0.31,0.0020
2024-02-26:21,,,0.0360,0.0070,0.33,0.0019
2024-02-26:20,,,0.0350,0.0060,0.34,0.0021
2024-02-26:19,,,0.0400,0.0070,0.32,0.0020
2024-02-26:18,,,0.0470,0.0080,0.30,0.0021
2024-02-26:17,,,0.0500,0.0050,0.28,0.0020
2024-02-26:16,8,6,0.0500,0.0050,0.29,0.0017
2024-02-26:15,8,6,0.0490,0.0050,0.30,0.0021
2024-02-26:14,9,,0.0450,0.0050,0.30,0.0021
2024-02-26:13,14,11,0.0420,0.0070,0.31,0.0021
2024-02-26:12,18,12,0.0370,0.0080,0.32,0.0021
2024-02-26:11,12,12,0.0300,0.0070,0.33,0.0019
2024-02-26:10,,,0.0300,0.0080,0.32,0.0020
2024-02-26:09,,,0.0220,0.0090,0.35,0.0020
2024-02-26:08,,,0.0130,0.0100,0.48,0.0020
2024-02-26:07,,,0.0150,0.0080,0.35,0.0019
2024-02-26:06,,,0.0160,0.0060,0.33,0.0020
2024-02-26:05,,,0.0190,0.0050,0.34,0.0019
2024-02-26:04,,,0.0210,0.0040,0.33,0.0019
2024-02-26:03,,,0.0270,0.0040,0.32,0.0020
2024-02-26:02,,,0.0320,0.0040,0.32,0.0019
2024-02-26:01,,,0.0310,0.0040,0.31,0.0020
2024-02-25:24,,,0.0300,0.0050,0.31,0.0020
2024-02-25:23,,,0.0350,0.0050,0.32,0.0019
2024-02-25:22,,,0.0250,0.0050,0.34,0.0019
2024-02-25:21,6,6,0.0210,0.0060,0.40,0.0020
2024-02-25:20,6,6,0.0230,0.0050,0.33,0.0020
2024-02-25:19,6,4,0.0310,0.0060,0.36,0.0020
2024-02-25:18,6,3,0.0370,0.0060,0.33,0.0020
2024-02-25:17,6,3,0.0400,0.0040,0.30,0.0020
2024-02-25:16,5,5,0.0400,0.0040,0.30,0.0020
2024-02-25:15,3,,0.0400,0.0040,0.30,0.0019
2024-02-25:14,4,,0.0390,0.0050,0.30,0.0021
2024-02-25:13,4,,0.0370,0.0050,0.32,0.0020
2024-02-25:12,3,,0.0350,0.0050,0.31,0.0020
2024-02-25:11,5,5,0.0350,0.0050,0.31,0.0020
2024-02-25:10,8,6,0.0360,0.0040,0.31,0.0020
2024-02-25:09,5,,0.0340,0.0040,0.31,0.0020
2024-02-25:08,6,4,0.0340,0.0040,0.32,0.0020
2024-02-25:07,7,6,0.0350,0.0050,0.32,0.0020
2024-02-25:06,7,,0.0360,0.0040,0.32,0.0019
2024-02-25:05,5,,0.0360,0.0040,0.31,0.0020
2024-02-25:04,7,,0.0370,0.0040,0.32,0.0019
2024-02-25:03,9,9,0.0380,0.0040,0.31,0.0019
2024-02-25:02,6,,0.0390,0.0040,0.32,0.0019
2024-02-25:01,7,,0.0390,0.0040,0.31,0.0020
2024-02-24:24,8,,0.0380,0.0040,0.31,0.0020
2024-02-24:23,9,9,0.0390,0.0040,0.30,0.0020
2024-02-24:22,15,9,0.0400,0.0050,0.29,0.0019
2024-02-24:21,12,11,0.0410,0.0050,0.30,0.0020
2024-02-24:20,14,10,0.0430,0.0060,0.28,0.0021
2024-02-24:19,14,7,0.0440,0.0060,0.28,0.0021
2024-02-24:18,17,6,0.0430,0.0060,0.28,0.0021
2024-02-24:17,15,9,0.0440,0.0060,0.27,0.0020
2024-02-24:16,16,14,0.0440,0.0060,0.27,0.0019
2024-02-24:15,18,10,0.0440,0.0060,0.28,0.0020
2024-02-24:14,14,6,0.0450,0.0050,0.27,0.0020
2024-02-24:13,15,7,0.0450,0.0050,0.28,0.0020
2024-02-24:12,14,8,0.0440,0.0060,0.27,0.0019
2024-02-24:11,15,10,0.0430,0.0060,0.28,0.0019
2024-02-24:10,22,8,0.0430,0.0060,0.27,0.0019
2024-02-24:09,10,10,0.0430,0.0050,0.28,0.0020
2024-02-24:08,10,10,0.0430,0.0050,0.28,0.0019
2024-02-24:07,17,10,0.0430,0.0040,0.28,0.0019
2024-02-24:06,13,11,0.0440,0.0040,0.28,0.0019
2024-02-24:05,10,9,0.0430,0.0040,0.28,0.0020
2024-02-24:04,10,9,0.0430,0.0040,0.29,0.0019
2024-02-24:03,14,12,0.0430,0.0040,0.29,0.0019
2024-02-24:02,12,7,0.0430,0.0040,0.27,0.0018
2024-02-24:01,17,10,0.0420,0.0050,0.27,0.0019
2024-02-23:24,14,12,0.0420,0.0040,0.28,0.0020
2024-02-23:23,15,9,0.0430,0.0040,0.27,0.0019
2024-02-23:22,15,8,0.0430,0.0050,0.28,0.0018
2024-02-23:21,15,10,0.0430,0.0050,0.29,0.0019
2024-02-23:20,10,,0.0420,0.0060,0.29,0.0019
2024-02-23:19,9,6,0.0390,0.0070,0.28,0.0020
2024-02-23:18,12,6,0.0370,0.0080,0.29,0.0020
2024-02-23:17,9,,0.0370,0.0080,0.28,0.0019
2024-02-23:16,14,9,0.0360,0.0080,0.28,0.0020
2024-02-23:15,8,,0.0360,0.0070,0.28,0.0019
2024-02-23:14,9,,0.0310,0.0070,0.28,0.0020
2024-02-23:13,,,,,,
2024-02-23:12,8,6,,,,
2024-02-23:11,8,6,0.0370,0.0060,0.28,0.0019
2024-02-23:10,8,7,0.0380,0.0060,0.28,0.0018
2024-02-23:09,9,9,0.0380,0.0060,0.28,0.0018
2024-02-23:08,10,,0.0380,0.0060,0.28,0.0019
2024-02-23:07,12,11,0.0390,0.0040,0.28,0.0020
2024-02-23:06,11,10,0.0390,0.0040,0.28,0.0019
2024-02-23:05,8,,0.0390,0.0040,0.28,0.0020
2024-02-23:04,8,,0.0390,0.0040,0.28,0.0019
2024-02-23:03,7,,0.0400,0.0040,0.28,0.0019
2024-02-23:02,7,4,0.0400,0.0040,0.28,0.0020
2024-02-23:01,9,6,0.0390,0.0040,0.29,0.0020
2024-02-22:24,5,,0.0390,0.0040,0.29,0.0019
2024-02-22:23,5,,0.0390,0.0040,0.28,0.0020
2024-02-22:22,7,5,0.0390,0.0050,0.28,0.0018
2024-02-22:21,8,6,0.0370,0.0060,0.28,0.0019
2024-02-22:20,6,6,0.0370,0.0060,0.29,0.0019
2024-02-22:19,3,,0.0380,0.0060,0.28,0.0019
2024-02-22:18,6,5,0.0380,0.0060,0.29,0.0019
2024-02-22:17,8,6,0.0380,0.0060,0.28,0.0021
2024-02-22:16,5,,0.0380,0.0070,0.29,0.0019
2024-02-22:15,5,4,0.0380,0.0070,0.29,0.0020
2024-02-22:14,4,3,0.0390,0.0060,0.29,0.0019
2024-02-22:13,4,3,0.0390,0.0060,0.30,0.0020
2024-02-22:12,4,1,0.0390,0.0060,0.29,0.0019
2024-02-22:11,5,2,0.0400,0.0050,0.29,0.0020
2024-02-22:10,4,1,0.0400,0.0050,0.29,0.0019
2024-02-22:09,2,1,0.0410,0.0050,0.29,0.0019
2024-02-22:08,1,,0.0420,0.0040,0.28,0.0019
2024-02-22:07,2,2,0.0420,0.0040,0.29,0.0020
2024-02-22:06,3,0,0.0420,0.0040,0.29,0.0019
2024-02-22:05,,,0.0410,0.0040,0.29,0.0021
2024-02-22:04,,0,0.0410,0.0040,0.30,0.0019
2024-02-22:03,2,1,0.0410,0.0040,0.30,0.0020
2024-02-22:02,3,3,0.0400,0.0040,0.30,0.0020
2024-02-22:01,4,4,0.0400,0.0040,0.31,0.0019
2024-02-21:24,4,1,0.0400,0.0040,0.32,0.0020
2024-02-21:23,2,,0.0390,0.0050,0.31,0.0020
2024-02-21:22,2,1,0.0390,0.0050,0.31,0.0021
2024-02-21:21,1,,0.0380,0.0050,0.32,0.0020
2024-02-21:20,1,,0.0370,0.0060,0.33,0.0020
2024-02-21:19,1,,0.0360,0.0070,0.33,0.0021
2024-02-21:18,1,,0.0360,0.0070,0.33,0.0020
2024-02-21:17,2,1,0.0360,0.0080,0.32,0.0020
2024-02-21:16,4,0,0.0370,0.0070,0.32,0.0019
2024-02-21:15,3,0,0.0370,0.0070,0.33,0.0020
2024-02-21:14,3,,0.0360,0.0070,0.33,0.0021
2024-02-21:13,3,0,0.0370,0.0060,0.33,0.0020
2024-02-21:12,2,2,0.0380,0.0070,0.32,0.0020
2024-02-21:11,4,1,0.0380,0.0060,0.32,0.0021
2024-02-21:10,4,,0.0370,0.0060,0.32,0.0020
2024-02-21:09,2,1,0.0380,0.0060,0.32,0.0020
2024-02-21:08,4,,0.0370,0.0050,0.32,0.0019
2024-02-21:07,4,,0.0380,0.0050,0.32,0.0020
2024-02-21:06,1,0,0.0380,0.0040,0.32,0.0020
2024-02-21:05,1,0,0.0380,0.0040,0.32,0.0020
2024-02-21:04,2,2,0.0390,0.0040,0.32,0.0019
2024-02-21:03,1,,0.0390,0.0040,0.32,0.0019
2024-02-21:02,,2,0.0380,0.0040,0.31,0.0020
2024-02-21:01,3,1,0.0380,0.0050,0.31,0.0020
2024-02-20:24,5,2,0.0370,0.0050,0.32,0.0020
2024-02-20:23,4,3,0.0370,0.0060,0.33,0.0019
2024-02-20:22,5,4,0.0360,0.0060,0.33,0.0020
2024-02-20:21,6,6,0.0360,0.0060,0.32,0.0020
2024-02-20:20,7,4,0.0360,0.0060,0.31,0.0021
2024-02-20:19,6,4,0.0350,0.0070,0.30,0.0021
2024-02-20:18,7,5,0.0330,0.0080,0.31,0.0021
2024-02-20:17,8,4,0.0310,0.0100,0.33,0.0021
2024-02-20:16,6,5,0.0310,0.0130,0.34,0.0022
2024-02-20:15,,3,,,,
2024-02-20:14,8,2,,,,
2024-02-20:13,8,2,0.0330,0.0110,0.37,0.0020
2024-02-20:12,10,1,0.0260,0.0130,0.44,0.0022
2024-02-20:11,13,1,0.0160,0.0150,0.50,0.0022
2024-02-20:10,12,1,0.0140,0.0150,0.52,0.0022
2024-02-20:09,15,3,0.0160,0.0140,0.57,0.0024
2024-02-20:08,14,6,0.0140,0.0110,0.74,0.0028
2024-02-20:07,19,10,0.0120,0.0140,1.11,0.0036
2024-02-20:06,23,10,0.0110,0.0170,1.23,0.0051
2024-02-20:05,12,7,0.0150,0.0130,0.73,0.0048
2024-02-20:04,9,8,0.0190,0.0130,0.56,0.0077
2024-02-20:03,9,7,0.0170,0.0170,0.51,0.0072
2024-02-20:02,16,6,0.0180,0.0130,0.49,0.0058
2024-02-20:01,11,6,0.0180,0.0140,0.47,0.0056
2024-02-19:24,13,6,0.0150,0.0170,0.45,0.0043
2024-02-19:23,12,8,0.0200,0.0130,0.49,0.0047
2024-02-19:22,16,5,0.0240,0.0100,0.55,0.0043
2024-02-19:21,11,7,0.0290,0.0080,0.50,0.0026
2024-02-19:20,27,14,0.0270,0.0090,0.52,0.0026
2024-02-19:19,32,19,0.0310,0.0090,0.52,0.0022
2024-02-19:18,33,24,0.0340,0.0100,0.54,0.0022
2024-02-19:17,31,18,0.0390,0.0080,0.53,0.0022
2024-02-19:16,21,7,0.0370,0.0100,0.51,0.0023
2024-02-19:15,15,2,0.0380,0.0080,0.46,0.0022
2024-02-19:14,13,3,0.0390,0.0060,0.47,0.0022
2024-02-19:13,14,4,0.0380,0.0060,0.44,0.0022
2024-02-19:12,16,3,0.0360,0.0070,0.42,0.0022
2024-02-19:11,17,1,0.0350,0.0070,0.42,0.0022
2024-02-19:10,19,1,0.0360,0.0070,0.41,0.0022
2024-02-19:09,16,,0.0380,0.0060,0.42,0.0023
2024-02-19:08,8,,0.0410,0.0050,0.44,0.0023
2024-02-19:07,2,,0.0440,0.0040,0.43,0.0023
2024-02-19:06,15,,0.0440,0.0050,0.43,0.0023
2024-02-19:05,17,,0.0450,0.0040,0.43,0.0023
2024-02-19:04,12,,0.0460,0.0040,0.42,0.0023
2024-02-19:03,7,,0.0470,0.0040,0.40,0.0023
2024-02-19:02,11,,0.0480,0.0040,0.40,0.0024
2024-02-19:01,15,,0.0480,0.0050,0.38,0.0021
2024-02-18:24,7,,0.0480,0.0050,0.38,0.0023
2024-02-18:23,7,,0.0450,0.0060,0.37,0.0023
2024-02-18:22,14,3,0.0270,0.0090,0.40,0.0022
2024-02-18:21,24,15,0.0200,0.0130,0.44,0.0022
2024-02-18:20,17,12,0.0260,0.0090,0.39,0.0022
2024-02-18:19,17,12,0.0270,0.0100,0.40,0.0023
2024-02-18:18,21,14,0.0290,0.0100,0.37,0.0023
2024-02-18:17,21,14,0.0290,0.0110,0.35,0.0022
2024-02-18:16,16,14,0.0320,0.0090,0.34,0.0022
2024-02-18:15,22,14,0.0370,0.0100,0.34,0.0024
2024-02-18:14,23,18,0.0400,0.0090,0.33,0.0025
2024-02-18:13,22,11,0.0430,0.0080,0.34,0.0025
2024-02-18:12,17,16,0.0410,0.0080,0.35,0.0025
2024-02-18:11,25,17,0.0330,0.0100,0.40,0.0024
2024-02-18:10,21,21,0.0230,0.0120,0.42,0.0023
2024-02-18:09,30,16,0.0210,0.0120,0.40,0.0022
2024-02-18:08,22,19,0.0160,0.0110,0.39,0.0020
2024-02-18:07,19,15,0.0150,0.0080,0.35,0.0020
2024-02-18:06,14,8,0.0170,0.0070,0.32,0.0020
2024-02-18:05,7,,0.0190,0.0060,0.31,0.0020
2024-02-18:04,10,7,0.0240,0.0060,0.29,0.0020
2024-02-18:03,10,7,0.0230,0.0060,0.31,0.0020
2024-02-18:02,10,9,0.0250,0.0060,0.32,0.0020
2024-02-18:01,9,8,0.0270,0.0070,0.34,0.0020
2024-02-17:24,13,7,0.0280,0.0070,0.32,0.0020
2024-02-17:23,11,7,0.0330,0.0070,0.31,0.0020
2024-02-17:22,18,9,0.0330,0.0080,0.32,0.0020
