tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,13,11,0.0442,0.0182,0.31,0.0033
2024-04-30:23,15,11,0.0448,0.0194,0.32,0.0032
2024-04-30:22,24,16,0.0474,0.0222,0.34,0.0023
2024-04-30:21,26,20,0.0551,0.0226,0.35,0.0025
2024-04-30:20,22,18,0.0543,0.0241,0.36,0.0027
2024-04-30:19,21,15,0.0533,0.0257,0.35,0.0029
2024-04-30:18,26,15,0.0494,0.0276,0.31,0.0030
2024-04-30:17,21,17,0.0466,0.0286,0.31,0.0029
2024-04-30:16,12,6,0.0456,0.0212,0.28,0.0028
2024-04-30:15,19,16,0.0431,0.0204,0.29,0.0027
2024-04-30:14,19,13,0.0336,0.0308,0.31,0.0033
2024-04-30:13,22,12,0.0354,0.0269,0.32,0.0031
2024-04-30:12,17,13,0.0359,0.0246,0.33,0.0027
2024-04-30:11,18,14,0.0367,0.0233,0.34,0.0025
2024-04-30:10,19,12,0.0342,0.0227,0.34,0.0027
2024-04-30:09,17,9,0.0330,0.0225,0.34,0.0024
2024-04-30:08,18,12,0.0259,0.0257,0.34,0.0027
2024-04-30:07,20,13,0.0269,0.0244,0.34,0.0026
2024-04-30:06,16,10,0.0316,0.0186,0.32,0.0022
2024-04-30:05,16,12,0.0383,0.0161,0.32,0.0024
2024-04-30:04,17,11,0.0409,0.0143,0.32,0.0023
2024-04-30:03,15,9,0.0442,0.0141,0.29,0.0026
2024-04-30:02,12,8,0.0461,0.0141,0.30,0.0026
2024-04-30:01,12,10,0.0505,0.0136,0.29,0.0024
2024-04-29:24,11,9,0.0475,0.0147,0.30,0.0024
2024-04-29:23,10,9,0.0481,0.0156,0.30,0.0025
2024-04-29:22,11,8,0.0496,0.0162,0.32,0.0024
2024-04-29:21,11,7,0.0480,0.0184,0.35,0.0025
2024-04-29:20,12,7,0.0479,0.0191,0.37,0.0025
2024-04-29:19,10,6,0.0459,0.0218,0.38,0.0024
2024-04-29:18,10,6,0.0451,0.0220,0.39,0.0026
2024-04-29:17,9,5,0.0471,0.0218,0.36,0.0027
2024-04-29:16,8,5,0.0378,0.0258,0.36,0.0025
2024-04-29:15,8,4,0.0420,0.0235,0.36,0.0024
2024-04-29:14,9,8,0.0419,0.0232,0.34,0.0023
2024-04-29:13,10,9,0.0389,0.0240,0.36,0.0027
2024-04-29:12,9,7,0.0404,0.0216,0.36,0.0028
2024-04-29:11,13,13,0.0374,0.0224,0.39,0.0025
2024-04-29:10,18,16,,,,
2024-04-29:09,28,21,0.0393,0.0229,0.43,0.0024
2024-04-29:08,31,23,0.0432,0.0228,0.41,0.0027
2024-04-29:07,35,24,0.0438,0.0217,0.41,0.0028
2024-04-29:06,38,23,0.0479,0.0176,0.40,0.0026
2024-04-29:05,36,22,0.0553,0.0149,0.35,0.0027
2024-04-29:04,39,23,0.0551,0.0156,0.36,0.0033
2024-04-29:03,41,24,0.0437,0.0188,0.36,0.0036
2024-04-29:02,41,25,0.0458,0.0185,0.36,0.0034
2024-04-29:01,41,23,0.0492,0.0202,0.37,0.0035
2024-04-28:24,37,22,0.0530,0.0215,0.38,0.0031
2024-04-28:23,35,22,0.0560,0.0225,0.41,0.0032
2024-04-28:22,34,21,0.0492,0.0311,0.44,0.0034
2024-04-28:21,20,17,0.0635,0.0200,0.40,0.0033
2024-04-28:20,23,15,0.0664,0.0199,0.38,0.0034
2024-04-28:19,27,19,0.0700,0.0249,0.42,0.0041
2024-04-28:18,31,15,0.0859,0.0173,0.40,0.0035
2024-04-28:17,36,24,0.0951,0.0188,0.42,0.0037
2024-04-28:16,37,23,0.0985,0.0196,0.44,0.0042
2024-04-28:15,39,25,0.0984,0.0224,0.47,0.0045
2024-04-28:14,68,28,0.0926,0.0241,0.48,0.0040
2024-04-28:13,47,31,0.0679,0.0353,0.50,0.0043
2024-04-28:12,45,30,0.0828,0.0327,0.55,0.0049
2024-04-28:11,44,28,0.0781,0.0335,0.60,0.0047
2024-04-28:10,45,30,0.0683,0.0279,0.59,0.0043
2024-04-28:09,47,34,0.0338,0.0391,0.66,0.0038
2024-04-28:08,49,37,0.0272,0.0375,0.64,0.0034
2024-04-28:07,50,40,0.0179,0.0434,0.67,0.0038
2024-04-28:06,51,40,0.0153,0.0454,0.64,0.0036
2024-04-28:05,45,36,0.0251,0.0388,0.61,0.0036
2024-04-28:04,45,34,0.0334,0.0344,0.55,0.0032
2024-04-28:03,46,35,0.0373,0.0335,0.56,0.0034
2024-04-28:02,46,32,0.0437,0.0290,0.59,0.0033
2024-04-28:01,43,32,0.0456,0.0298,0.59,0.0036
2024-04-27:24,45,32,0.0457,0.0328,0.59,0.0036
2024-04-27:23,43,33,0.0504,0.0337,0.56,0.0032
2024-04-27:22,45,31,0.0523,0.0407,0.59,0.0036
2024-04-27:21,49,35,0.0597,0.0410,0.63,0.0039
2024-04-27:20,45,31,0.0851,0.0269,0.54,0.0032
2024-04-27:19,45,26,0.1017,0.0212,0.46,0.0037
2024-04-27:18,42,24,0.1039,0.0194,0.40,0.0034
2024-04-27:17,40,24,0.1046,0.0199,0.41,0.0036
2024-04-27:16,40,29,0.0999,0.0256,0.44,0.0036
2024-04-27:15,35,25,0.0847,0.0328,0.44,0.0038
2024-04-27:14,36,22,0.0795,0.0272,0.43,0.0036
2024-04-27:13,41,27,0.0912,0.0220,0.48,0.0036
2024-04-27:12,42,25,0.0840,0.0229,0.53,0.0043
2024-04-27:11,35,20,0.0752,0.0228,0.58,0.0048
2024-04-27:10,37,25,0.0481,0.0279,0.56,0.0042
2024-04-27:09,42,24,0.0296,0.0305,0.55,0.0035
2024-04-27:08,26,20,0.0168,0.0341,0.55,0.0035
2024-04-27:07,26,19,0.0146,0.0353,0.55,0.0029
2024-04-27:06,26,18,0.0074,0.0373,0.43,0.0032
2024-04-27:05,23,18,0.0095,0.0367,0.39,0.0031
2024-04-27:04,24,17,0.0122,0.0329,0.40,0.0031
2024-04-27:03,25,18,0.0153,0.0337,0.41,0.0031
2024-04-27:02,25,18,0.0279,0.0261,0.39,0.0031
2024-04-27:01,24,17,0.0290,0.0263,0.43,0.0031
2024-04-26:24,24,17,0.0196,0.0365,0.42,0.0033
2024-04-26:23,24,16,0.0272,0.0322,0.47,0.0029
2024-04-26:22,25,14,0.0258,0.0348,0.49,0.0027
2024-04-26:21,25,15,0.0357,0.0295,0.42,0.0028
2024-04-26:20,29,16,0.0476,0.0261,0.39,0.0031
2024-04-26:19,28,18,0.0507,0.0292,0.41,0.0032
2024-04-26:18,25,17,0.0552,0.0296,0.37,0.0036
2024-04-26:17,18,8,0.0562,0.0290,0.33,0.0034
2024-04-26:16,26,18,0.0590,0.0236,0.32,0.0031
2024-04-26:15,23,15,0.0631,0.0218,0.37,0.0036
2024-04-26:14,29,19,0.0460,0.0319,0.46,0.0047
2024-04-26:13,36,20,0.0232,0.0495,0.62,0.0065
2024-04-26:12,25,16,0.0263,0.0457,0.68,0.0062
2024-04-26:11,26,16,0.0250,0.0397,0.62,0.0043
2024-04-26:10,23,16,0.0237,0.0413,0.60,0.0040
2024-04-26:09,25,17,0.0146,0.0442,0.55,0.0036
2024-04-26:08,22,15,0.0218,0.0359,0.51,0.0034
2024-04-26:07,23,16,0.0160,0.0413,0.59,0.0034
2024-04-26:06,18,13,0.0258,0.0285,0.52,0.0028
2024-04-26:05,19,12,0.0380,0.0183,0.44,0.0028
2024-04-26:04,17,14,0.0294,0.0241,0.43,0.0027
2024-04-26:03,20,12,0.0321,0.0228,0.40,0.0029
2024-04-26:02,21,,0.0324,0.0237,0.43,0.0027
2024-04-26:01,22,13,0.0342,0.0251,0.44,0.0029
2024-04-25:24,21,13,0.0345,0.0271,0.45,0.0027
2024-04-25:23,21,13,0.0395,0.0266,0.46,0.0027
2024-04-25:22,22,13,0.0459,0.0245,0.49,0.0026
2024-04-25:21,26,13,0.0599,0.0190,0.45,0.0031
2024-04-25:20,29,13,0.0663,0.0177,0.45,0.0035
2024-04-25:19,30,14,0.0693,0.0168,0.46,0.0035
2024-04-25:18,27,13,0.0698,0.0159,0.43,0.0035
2024-04-25:17,22,11,0.0690,0.0147,0.35,0.0029
2024-04-25:16,20,9,0.0658,0.0161,0.31,0.0030
2024-04-25:15,20,5,0.0655,0.0141,0.30,0.0021
2024-04-25:14,11,6,0.0639,0.0114,0.29,0.0023
2024-04-25:13,12,5,0.0583,0.0136,0.30,0.0026
2024-04-25:12,9,1,0.0537,0.0144,0.31,0.0026
2024-04-25:11,15,6,0.0487,0.0153,0.32,0.0026
2024-04-25:10,12,4,0.0445,0.0164,0.33,0.0026
2024-04-25:09,12,4,0.0448,0.0165,0.34,0.0025
2024-04-25:08,16,8,0.0360,0.0221,0.34,0.0025
2024-04-25:07,17,10,0.0176,0.0326,0.45,0.0024
2024-04-25:06,18,9,0.0269,0.0218,0.38,0.0022
2024-04-25:05,19,9,0.0326,0.0172,0.34,0.0023
2024-04-25:04,23,9,0.0393,0.0138,0.33,0.0024
2024-04-25:03,30,7,0.0405,0.0154,0.55,0.0024
2024-04-25:02,49,10,0.0393,0.0157,0.32,0.0025
2024-04-25:01,29,10,0.0380,0.0187,0.35,0.0025
2024-04-24:24,20,10,0.0352,0.0236,0.36,0.0028
2024-04-24:23,18,13,0.0409,0.0209,0.34,0.0026
2024-04-24:22,21,10,0.0491,0.0161,0.32,0.0024
2024-04-24:21,25,11,0.0531,0.0134,0.31,0.0026
2024-04-24:20,25,12,0.0489,0.0152,0.33,0.0026
2024-04-24:19,26,14,0.0508,0.0158,0.33,0.0024
2024-04-24:18,25,14,0.0567,0.0124,0.30,0.0026
2024-04-24:17,21,9,0.0571,0.0125,0.28,0.0024
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,13,9,0.0319,0.0177,0.30,0.0028
2024-04-24:11,15,6,0.0234,0.0193,0.31,0.0022
2024-04-24:10,12,6,0.0221,0.0180,0.31,0.0025
2024-04-24:09,11,6,0.0219,0.0192,0.30,0.0027
2024-04-24:08,9,6,0.0166,0.0256,0.32,0.0026
2024-04-24:07,9,5,0.0151,0.0247,0.30,0.0026
2024-04-24:06,7,4,0.0239,0.0159,0.28,0.0023
2024-04-24:05,7,7,0.0271,0.0139,0.28,0.0024
2024-04-24:04,6,6,0.0298,0.0121,0.27,0.0023
2024-04-24:03,6,4,0.0305,0.0123,0.27,0.0024
2024-04-24:02,4,4,0.0322,0.0123,0.29,0.0023
2024-04-24:01,2,,0.0328,0.0131,0.30,0.0022
2024-04-23:24,3,,0.0293,0.0162,0.31,0.0026
2024-04-23:23,2,2,0.0313,0.0157,0.31,0.0023
2024-04-23:22,7,4,0.0316,0.0164,0.33,0.0025
2024-04-23:21,21,12,0.0322,0.0175,0.33,0.0028
2024-04-23:20,23,14,0.0349,0.0174,0.32,0.0024
2024-04-23:19,23,13,0.0380,0.0172,0.32,0.0023
2024-04-23:18,26,13,0.0345,0.0236,0.29,0.0029
2024-04-23:17,27,13,0.0289,0.0337,0.27,0.0033
2024-04-23:16,25,16,0.0508,0.0189,0.27,0.0027
2024-04-23:15,27,16,0.0571,0.0166,0.28,0.0028
2024-04-23:14,26,14,0.0565,0.0186,0.30,0.0029
2024-04-23:13,25,15,0.0588,0.0159,0.28,0.0028
2024-04-23:12,30,10,0.0545,0.0199,0.29,0.0027
2024-04-23:11,27,16,0.0555,0.0161,0.31,0.0025
2024-04-23:10,22,13,0.0589,0.0133,0.31,0.0025
2024-04-23:09,22,11,0.0538,0.0157,0.34,0.0026
2024-04-23:08,21,13,0.0493,0.0187,0.35,0.0026
2024-04-23:07,28,17,0.0389,0.0232,0.34,0.0026
2024-04-23:06,23,17,0.0306,0.0217,0.35,0.0027
2024-04-23:05,23,17,0.0294,0.0184,0.35,0.0026
2024-04-23:04,25,15,0.0292,0.0163,0.36,0.0025
2024-04-23:03,26,18,0.0255,0.0196,0.36,0.0026
