tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,10,9,0.0550,0.0015,0.38,0.0022
2024-04-30:23,22,13,0.0603,0.0023,0.44,0.0022
2024-04-30:22,25,16,0.0636,0.0024,0.49,0.0024
2024-04-30:21,29,20,0.0666,0.0027,0.58,0.0030
2024-04-30:20,36,22,0.0519,0.0080,0.66,0.0032
2024-04-30:19,35,23,0.0538,0.0056,0.69,0.0039
2024-04-30:18,26,16,0.0572,0.0066,0.56,0.0045
2024-04-30:17,26,17,0.0589,0.0083,0.63,0.0060
2024-04-30:16,31,17,,,,
2024-04-30:15,11,8,,,,
2024-04-30:14,11,8,0.0557,0.0055,0.35,0.0024
2024-04-30:13,12,10,0.0528,0.0062,0.34,0.0023
2024-04-30:12,15,13,0.0537,0.0071,0.35,0.0023
2024-04-30:11,20,15,0.0492,0.0088,0.37,0.0024
2024-04-30:10,15,9,0.0472,0.0065,0.34,0.0026
2024-04-30:09,25,16,0.0365,0.0096,0.37,0.0031
2024-04-30:08,26,15,0.0263,0.0115,0.38,0.0026
2024-04-30:07,25,14,0.0252,0.0092,0.38,0.0024
2024-04-30:06,29,16,0.0287,0.0069,0.36,0.0025
2024-04-30:05,25,14,0.0311,0.0067,0.37,0.0029
2024-04-30:04,24,16,0.0332,0.0068,0.36,0.0026
2024-04-30:03,18,13,0.0385,0.0058,0.36,0.0025
2024-04-30:02,20,12,0.0402,0.0054,0.35,0.0022
2024-04-30:01,18,9,0.0418,0.0066,0.35,0.0023
2024-04-29:24,12,8,0.0442,0.0066,0.36,0.0022
2024-04-29:23,14,8,0.0448,0.0076,0.36,0.0023
2024-04-29:22,13,7,0.0469,0.0069,0.37,0.0022
2024-04-29:21,10,8,0.0451,0.0089,0.38,0.0022
2024-04-29:20,12,6,0.0431,0.0103,0.40,0.0024
2024-04-29:19,15,8,0.0413,0.0122,0.42,0.0024
2024-04-29:18,13,9,0.0389,0.0137,0.41,0.0023
2024-04-29:17,13,10,0.0398,0.0124,0.40,0.0024
2024-04-29:16,15,9,0.0353,0.0150,0.39,0.0022
2024-04-29:15,14,8,0.0378,0.0129,0.39,0.0022
2024-04-29:14,11,8,0.0369,0.0139,0.39,0.0022
2024-04-29:13,13,11,0.0372,0.0128,0.39,0.0024
2024-04-29:12,13,11,0.0380,0.0120,0.41,0.0025
2024-04-29:11,15,12,0.0371,0.0122,0.43,0.0024
2024-04-29:10,21,12,0.0375,0.0118,0.45,0.0023
2024-04-29:09,27,21,0.0400,0.0114,0.49,0.0022
