tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,9,,0.0220,0.0148,0.41,0.0025
2024-02-29:23,9,7,0.0257,0.0172,0.41,0.0026
2024-02-29:22,4,,0.0334,0.0128,0.37,0.0029
2024-02-29:21,4,,0.0368,0.0114,0.36,0.0026
2024-02-29:20,3,,0.0399,0.0104,0.34,0.0023
2024-02-29:19,4,4,0.0394,0.0123,0.35,0.0023
2024-02-29:18,3,,0.0391,0.0124,0.35,0.0024
2024-02-29:17,2,,0.0409,0.0104,0.35,0.0024
2024-02-29:16,1,,0.0412,0.0106,0.34,0.0024
2024-02-29:15,2,,0.0385,0.0115,0.33,0.0024
2024-02-29:14,7,7,0.0355,0.0130,0.34,0.0025
2024-02-29:13,12,7,0.0353,0.0138,0.36,0.0027
2024-02-29:12,24,19,0.0220,0.0186,0.42,0.0034
2024-02-29:11,25,17,0.0181,0.0215,0.42,0.0034
2024-02-29:10,31,18,0.0143,0.0244,0.44,0.0050
2024-02-29:09,32,18,0.0127,0.0255,0.44,0.0055
2024-02-29:08,30,16,0.0177,0.0184,0.45,0.0032
2024-02-29:07,23,12,0.0221,0.0151,0.39,0.0038
2024-02-29:06,25,13,0.0216,0.0155,0.38,0.0051
2024-02-29:05,21,14,0.0213,0.0161,0.38,0.0046
2024-02-29:04,20,13,0.0226,0.0149,0.38,0.0034
2024-02-29:03,17,13,0.0223,0.0140,0.37,0.0030
2024-02-29:02,23,17,0.0223,0.0204,0.37,0.0036
2024-02-29:01,24,15,0.0293,0.0161,0.37,0.0034
2024-02-28:24,27,16,0.0260,0.0224,0.39,0.0025
2024-02-28:23,18,11,0.0337,0.0167,0.36,0.0026
2024-02-28:22,16,11,0.0398,0.0131,0.36,0.0026
2024-02-28:21,17,8,0.0485,0.0090,0.33,0.0027
2024-02-28:20,21,10,0.0482,0.0107,0.30,0.0027
2024-02-28:19,16,9,0.0489,0.0097,0.31,0.0024
2024-02-28:18,9,6,0.0526,0.0064,0.29,0.0023
2024-02-28:17,14,7,0.0530,0.0057,0.28,0.0023
2024-02-28:16,9,9,0.0525,0.0056,0.27,0.0023
2024-02-28:15,14,6,0.0520,0.0056,0.27,0.0023
2024-02-28:14,11,9,0.0512,0.0056,0.27,0.0024
2024-02-28:13,20,10,0.0463,0.0071,0.29,0.0026
2024-02-28:12,24,10,0.0390,0.0112,0.31,0.0032
2024-02-28:11,24,11,0.0359,0.0100,0.34,0.0030
2024-02-28:10,22,9,0.0343,0.0093,0.35,0.0031
2024-02-28:09,31,15,0.0190,0.0194,0.41,0.0042
2024-02-28:08,27,12,0.0063,0.0301,0.52,0.0028
2024-02-28:07,23,12,0.0088,0.0242,0.45,0.0026
2024-02-28:06,19,12,0.0192,0.0138,0.36,0.0025
2024-02-28:05,16,12,0.0220,0.0104,0.37,0.0024
2024-02-28:04,18,12,0.0215,0.0122,0.36,0.0024
2024-02-28:03,21,12,0.0216,0.0116,0.37,0.0026
2024-02-28:02,21,14,0.0221,0.0117,0.37,0.0028
2024-02-28:01,27,14,0.0205,0.0140,0.38,0.0024
2024-02-27:24,24,14,0.0217,0.0130,0.40,0.0025
2024-02-27:23,24,13,0.0285,0.0130,0.37,0.0023
2024-02-27:22,24,14,0.0311,0.0140,0.34,0.0023
2024-02-27:21,27,11,0.0351,0.0126,0.32,0.0024
2024-02-27:20,26,12,0.0411,0.0109,0.33,0.0023
2024-02-27:19,21,12,0.0439,0.0085,0.34,0.0023
2024-02-27:18,18,11,0.0463,0.0071,0.32,0.0023
2024-02-27:17,16,10,0.0460,0.0072,0.32,0.0023
2024-02-27:16,18,11,,,,
2024-02-27:15,,,,,,
2024-02-27:14,14,7,,,,
2024-02-27:13,14,7,0.0464,0.0066,0.30,0.0024
2024-02-27:12,14,8,0.0463,0.0057,0.29,0.0024
2024-02-27:11,15,10,0.0423,0.0078,0.33,0.0027
2024-02-27:10,19,12,0.0213,0.0225,0.40,0.0031
2024-02-27:09,20,12,0.0179,0.0237,0.43,0.0035
2024-02-27:08,17,10,0.0090,0.0271,0.45,0.0028
2024-02-27:07,11,8,0.0132,0.0202,0.39,0.0025
2024-02-27:06,9,9,0.0254,0.0105,0.34,0.0027
2024-02-27:05,10,9,0.0272,0.0097,0.35,0.0026
2024-02-27:04,11,8,0.0237,0.0088,0.36,0.0023
2024-02-27:03,13,8,0.0270,0.0076,0.35,0.0023
2024-02-27:02,14,9,0.0346,0.0073,0.33,0.0023
2024-02-27:01,8,7,0.0314,0.0094,0.34,0.0024
2024-02-26:24,8,7,0.0351,0.0078,0.34,0.0024
2024-02-26:23,8,7,0.0327,0.0100,0.35,0.0023
2024-02-26:22,8,8,0.0319,0.0110,0.33,0.0023
2024-02-26:21,11,8,0.0310,0.0126,0.32,0.0022
2024-02-26:20,13,9,0.0345,0.0117,0.35,0.0023
2024-02-26:19,11,9,0.0390,0.0090,0.30,0.0023
2024-02-26:18,7,,0.0411,0.0084,0.30,0.0022
2024-02-26:17,19,13,0.0440,0.0084,0.35,0.0026
2024-02-26:16,7,5,0.0451,0.0064,0.30,0.0024
2024-02-26:15,5,5,0.0456,0.0049,0.28,0.0023
2024-02-26:14,3,,0.0449,0.0053,0.28,0.0023
2024-02-26:13,4,,0.0423,0.0055,0.30,0.0024
2024-02-26:12,9,6,0.0398,0.0058,0.30,0.0025
2024-02-26:11,14,8,0.0327,0.0082,0.33,0.0027
2024-02-26:10,17,10,0.0231,0.0134,0.36,0.0030
2024-02-26:09,22,13,0.0101,0.0224,0.56,0.0032
2024-02-26:08,17,11,0.0044,0.0244,0.59,0.0026
2024-02-26:07,12,11,0.0070,0.0179,0.45,0.0023
2024-02-26:06,9,9,0.0148,0.0125,0.39,0.0023
2024-02-26:05,7,,0.0136,0.0130,0.40,0.0022
2024-02-26:04,7,,0.0114,0.0159,0.43,0.0024
2024-02-26:03,8,5,0.0157,0.0115,0.40,0.0024
2024-02-26:02,8,6,0.0172,0.0116,0.40,0.0024
2024-02-26:01,8,8,0.0159,0.0148,0.42,0.0023
2024-02-25:24,5,5,0.0213,0.0127,0.40,0.0023
2024-02-25:23,6,5,0.0292,0.0084,0.34,0.0023
2024-02-25:22,4,,0.0332,0.0054,0.33,0.0022
2024-02-25:21,2,,0.0333,0.0062,0.34,0.0022
2024-02-25:20,3,3,0.0299,0.0081,0.37,0.0023
2024-02-25:19,3,3,0.0327,0.0069,0.31,0.0023
2024-02-25:18,4,4,0.0355,0.0070,0.33,0.0025
2024-02-25:17,3,,0.0360,0.0060,0.30,0.0025
2024-02-25:16,1,,0.0372,0.0058,0.30,0.0025
2024-02-25:15,1,,0.0389,0.0049,0.30,0.0024
2024-02-25:14,2,2,0.0389,0.0051,0.29,0.0023
2024-02-25:13,3,,0.0336,0.0062,0.33,0.0025
2024-02-25:12,4,,0.0307,0.0061,0.33,0.0024
2024-02-25:11,6,5,0.0291,0.0059,0.33,0.0024
2024-02-25:10,5,5,0.0270,0.0073,0.33,0.0025
2024-02-25:09,1,,0.0280,0.0069,0.33,0.0024
2024-02-25:08,3,,0.0294,0.0067,0.33,0.0024
2024-02-25:07,4,,0.0301,0.0060,0.32,0.0025
2024-02-25:06,2,,0.0295,0.0064,0.32,0.0025
2024-02-25:05,3,,0.0303,0.0061,0.33,0.0025
2024-02-25:04,5,,0.0298,0.0067,0.33,0.0026
2024-02-25:03,4,,0.0283,0.0081,0.33,0.0024
2024-02-25:02,6,,0.0289,0.0078,0.32,0.0025
2024-02-25:01,5,,0.0295,0.0078,0.33,0.0022
2024-02-24:24,4,,0.0317,0.0069,0.32,0.0022
2024-02-24:23,6,,0.0341,0.0065,0.31,0.0022
2024-02-24:22,9,8,0.0362,0.0066,0.31,0.0023
2024-02-24:21,10,5,0.0387,0.0062,0.29,0.0023
2024-02-24:20,10,5,0.0394,0.0063,0.29,0.0023
2024-02-24:19,12,5,0.0401,0.0063,0.30,0.0023
2024-02-24:18,12,4,0.0400,0.0062,0.28,0.0023
2024-02-24:17,13,6,0.0410,0.0056,0.25,0.0022
2024-02-24:16,10,7,0.0423,0.0060,0.28,0.0023
2024-02-24:15,10,5,0.0434,0.0052,0.27,0.0023
2024-02-24:14,10,6,0.0430,0.0051,0.26,0.0023
2024-02-24:13,8,5,0.0429,0.0049,0.26,0.0023
