지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
162,통영,2024-01-01 01:00,2.8,,.9,50,81
162,통영,2024-01-01 02:00,2.6,,1.3,50,83
162,통영,2024-01-01 03:00,2.1,,2.3,50,84
162,통영,2024-01-01 04:00,2.1,,1,50,86
162,통영,2024-01-01 05:00,1.9,,.8,20,86
162,통영,2024-01-01 06:00,1.6,,1.2,50,88
162,통영,2024-01-01 07:00,1.7,,1.7,50,88
162,통영,2024-01-01 08:00,1.6,,.9,20,88
162,통영,2024-01-01 09:00,4,,2.8,50,79
162,통영,2024-01-01 10:00,6.2,,4.4,50,66
162,통영,2024-01-01 11:00,7.9,,4.9,50,59
162,통영,2024-01-01 12:00,9.2,,5.1,50,54
162,통영,2024-01-01 13:00,10.4,,3.7,50,50
162,통영,2024-01-01 14:00,10.9,,2.6,20,50
162,통영,2024-01-01 15:00,11,,2.4,360,50
162,통영,2024-01-01 16:00,9.5,,1.8,50,53
162,통영,2024-01-01 17:00,8.7,,1.2,50,56
162,통영,2024-01-01 18:00,7.5,,.2,0,61
162,통영,2024-01-01 19:00,6.9,,.9,90,66
162,통영,2024-01-01 20:00,5.6,,1.7,50,73
162,통영,2024-01-01 21:00,5.8,,1.2,50,74
162,통영,2024-01-01 22:00,6,,1.7,70,74
162,통영,2024-01-01 23:00,5.2,,2.4,20,77
162,통영,2024-01-02 00:00,5.2,,2.3,360,81
162,통영,2024-01-02 01:00,6,,1.1,360,79
162,통영,2024-01-02 02:00,6,,2.1,20,78
162,통영,2024-01-02 03:00,6.1,,2.2,50,77
162,통영,2024-01-02 04:00,6.2,,1.4,50,78
162,통영,2024-01-02 05:00,5.9,,2.1,20,80
162,통영,2024-01-02 06:00,5.7,0,1.4,20,84
162,통영,2024-01-02 07:00,5.8,,.3,0,85
162,통영,2024-01-02 08:00,5.6,,.3,0,83
162,통영,2024-01-02 09:00,6.2,.1,.4,0,83
162,통영,2024-01-02 10:00,8.7,,1.6,360,70
162,통영,2024-01-02 11:00,9.3,,3.4,340,63
162,통영,2024-01-02 12:00,9.7,,3.5,320,51
162,통영,2024-01-02 13:00,10.7,,3.1,320,48
162,통영,2024-01-02 14:00,11.7,,3.3,270,44
162,통영,2024-01-02 15:00,10.8,,3.5,320,47
162,통영,2024-01-02 16:00,10.5,,2.6,290,47
162,통영,2024-01-02 17:00,9.2,,3.4,320,52
162,통영,2024-01-02 18:00,8.4,,3.2,320,55
162,통영,2024-01-02 19:00,8.3,,2.8,320,58
162,통영,2024-01-02 20:00,8,,2.3,320,57
162,통영,2024-01-02 21:00,7.6,,1.9,360,60
162,통영,2024-01-02 22:00,7.2,,2.5,360,60
162,통영,2024-01-02 23:00,6.7,,1.3,360,60
162,통영,2024-01-03 00:00,6.1,,2.3,50,65
162,통영,2024-01-03 01:00,6,,1.7,20,65
162,통영,2024-01-03 02:00,5.8,,1,360,65
162,통영,2024-01-03 03:00,6,,1.7,20,66
162,통영,2024-01-03 04:00,5.5,,2.1,20,65
162,통영,2024-01-03 05:00,5.3,,2.4,20,66
162,통영,2024-01-03 06:00,5.4,,2.9,50,63
162,통영,2024-01-03 07:00,5.5,,3.5,50,64
162,통영,2024-01-03 08:00,4.5,,3.5,360,79
162,통영,2024-01-03 09:00,4.1,.3,2.2,50,86
162,통영,2024-01-03 10:00,4.9,,2,20,80
162,통영,2024-01-03 11:00,6,,4.1,360,71
162,통영,2024-01-03 12:00,6.7,.1,4.3,360,68
162,통영,2024-01-03 13:00,7.3,,2.9,360,62
162,통영,2024-01-03 14:00,7.4,,2.1,320,62
162,통영,2024-01-03 15:00,8.2,,3.6,340,49
162,통영,2024-01-03 16:00,8,,4.3,360,45
162,통영,2024-01-03 17:00,7.4,,6.1,20,45
162,통영,2024-01-03 18:00,5.8,,3.8,20,48
162,통영,2024-01-03 19:00,5.2,,2.3,340,52
162,통영,2024-01-03 20:00,4.1,,2,50,58
162,통영,2024-01-03 21:00,3.2,,2.2,50,63
162,통영,2024-01-03 22:00,2.9,,2.2,50,66
162,통영,2024-01-03 23:00,2.6,,2.6,20,67
162,통영,2024-01-04 00:00,2.4,,.5,70,67
162,통영,2024-01-04 01:00,1.6,,1.4,50,70
162,통영,2024-01-04 02:00,1.9,,1,90,65
162,통영,2024-01-04 03:00,1.1,,1,20,71
162,통영,2024-01-04 04:00,.7,,.4,0,69
162,통영,2024-01-04 05:00,.5,,2.6,50,69
162,통영,2024-01-04 06:00,.6,,.8,20,64
162,통영,2024-01-04 07:00,-.3,,1.8,50,69
162,통영,2024-01-04 08:00,-.2,,1,50,65
162,통영,2024-01-04 09:00,1.8,,0,0,62
162,통영,2024-01-04 10:00,4,,1.2,20,48
162,통영,2024-01-04 11:00,6.8,,2.2,200,43
162,통영,2024-01-04 12:00,7.8,,2.2,200,33
162,통영,2024-01-04 13:00,9.6,,2,270,35
162,통영,2024-01-04 14:00,10,,2.5,250,31
162,통영,2024-01-04 15:00,9.5,,2.5,230,33
162,통영,2024-01-04 16:00,8.6,,2.4,250,49
162,통영,2024-01-04 17:00,7,,2.5,270,49
162,통영,2024-01-04 18:00,5.2,,1.3,200,56
162,통영,2024-01-04 19:00,4.8,,.9,250,63
162,통영,2024-01-04 20:00,5.8,,.5,140,60
162,통영,2024-01-04 21:00,5.4,,.8,270,63
162,통영,2024-01-04 22:00,5.7,,1.6,290,61
162,통영,2024-01-04 23:00,5.3,,.9,340,60
162,통영,2024-01-05 00:00,5.9,,3.2,270,63
162,통영,2024-01-05 01:00,5.6,,1.9,340,68
162,통영,2024-01-05 02:00,5.5,,1.7,360,72
162,통영,2024-01-05 03:00,4.8,,.9,50,78
162,통영,2024-01-05 04:00,4.5,,.5,340,81
162,통영,2024-01-05 05:00,4.3,,0,0,84
162,통영,2024-01-05 06:00,4.6,,.5,50,84
162,통영,2024-01-05 07:00,6.5,,3,320,77
162,통영,2024-01-05 08:00,7.3,,2.7,290,68
162,통영,2024-01-05 09:00,7.7,,1.7,20,67
162,통영,2024-01-05 10:00,10.4,,5.2,270,57
162,통영,2024-01-05 11:00,11.5,,3.8,290,51
162,통영,2024-01-05 12:00,12.7,,3.5,290,47
162,통영,2024-01-05 13:00,13.1,,2.8,20,48
162,통영,2024-01-05 14:00,12.7,,3.7,340,49
162,통영,2024-01-05 15:00,12.6,,2.9,290,48
162,통영,2024-01-05 16:00,12.4,,2.6,320,50
162,통영,2024-01-05 17:00,11.5,,2.2,250,52
162,통영,2024-01-05 18:00,10.2,,2,250,66
162,통영,2024-01-05 19:00,9.6,,.7,230,69
162,통영,2024-01-05 20:00,8.8,,.2,0,74
162,통영,2024-01-05 21:00,8.2,,.6,250,81
162,통영,2024-01-05 22:00,7,,.1,0,87
162,통영,2024-01-05 23:00,6.7,,1,200,87
162,통영,2024-01-06 00:00,6.4,,2,50,85
162,통영,2024-01-06 01:00,6.5,,.3,0,82
162,통영,2024-01-06 02:00,7,,2.1,360,74
162,통영,2024-01-06 03:00,6,,1.7,20,79
162,통영,2024-01-06 04:00,5.3,,1.5,50,79
162,통영,2024-01-06 05:00,4.3,,1.2,20,85
162,통영,2024-01-06 06:00,3.7,,1.6,20,85
162,통영,2024-01-06 07:00,3.1,,1.5,70,83
162,통영,2024-01-06 08:00,3.1,,1.2,50,72
162,통영,2024-01-06 09:00,3.8,,1.4,20,69
162,통영,2024-01-06 10:00,6.8,,2.3,50,47
162,통영,2024-01-06 11:00,8.5,,3.1,50,39
162,통영,2024-01-06 12:00,10,,3.5,20,30
162,통영,2024-01-06 13:00,11.3,,2.8,50,24
162,통영,2024-01-06 14:00,12,,2.7,50,22
162,통영,2024-01-06 15:00,12.8,,1.1,290,23
162,통영,2024-01-06 16:00,10.1,,3.4,270,35
162,통영,2024-01-06 17:00,8.8,,3,270,40
162,통영,2024-01-06 18:00,7.6,,.9,250,44
162,통영,2024-01-06 19:00,6,,.9,20,52
162,통영,2024-01-06 20:00,5.3,,1.5,50,56
162,통영,2024-01-06 21:00,4.3,,1.7,50,62
162,통영,2024-01-06 22:00,3.5,,2.2,20,56
162,통영,2024-01-06 23:00,4.3,,3.2,50,40
162,통영,2024-01-07 00:00,3.9,,3.9,360,38
162,통영,2024-01-07 01:00,3.3,,3.1,360,39
162,통영,2024-01-07 02:00,3.2,,3.4,20,55
162,통영,2024-01-07 03:00,3.6,,3.8,360,63
162,통영,2024-01-07 04:00,2.9,,3.1,20,67
162,통영,2024-01-07 05:00,1.6,,3.2,50,67
162,통영,2024-01-07 06:00,1,,2.3,20,67
162,통영,2024-01-07 07:00,.8,,1.3,340,58
162,통영,2024-01-07 08:00,.6,,1.2,360,59
162,통영,2024-01-07 09:00,2,,3.3,20,53
162,통영,2024-01-07 10:00,3.4,,5,20,46
162,통영,2024-01-07 11:00,4.5,,3.7,340,41
162,통영,2024-01-07 12:00,5.9,,2.8,340,39
162,통영,2024-01-07 13:00,5,,3.9,320,42
162,통영,2024-01-07 14:00,5.9,,4.4,320,35
162,통영,2024-01-07 15:00,5.3,,5.7,360,22
162,통영,2024-01-07 16:00,4.6,,7.1,50,20
162,통영,2024-01-07 17:00,3.1,,8.2,20,23
162,통영,2024-01-07 18:00,2.1,,4.9,50,27
162,통영,2024-01-07 19:00,1.2,,4.2,50,30
162,통영,2024-01-07 20:00,.8,,4.5,50,31
162,통영,2024-01-07 21:00,.5,,2.9,360,32
162,통영,2024-01-07 22:00,0,,3.5,360,35
162,통영,2024-01-07 23:00,-.4,,4.4,20,34
162,통영,2024-01-08 00:00,-1.5,,2.5,340,38
162,통영,2024-01-08 01:00,-2.3,,2.7,50,41
162,통영,2024-01-08 02:00,-3.1,,1.8,50,40
162,통영,2024-01-08 03:00,-3.3,,2.2,50,41
162,통영,2024-01-08 04:00,-3.4,,3,20,42
162,통영,2024-01-08 05:00,-2.7,,3.7,20,34
162,통영,2024-01-08 06:00,-3.9,,1.7,70,39
162,통영,2024-01-08 07:00,-4.2,,1.1,360,41
162,통영,2024-01-08 08:00,-4.3,,1.3,50,50
162,통영,2024-01-08 09:00,-2.9,,1.2,50,49
162,통영,2024-01-08 10:00,-.2,,2.6,50,43
162,통영,2024-01-08 11:00,1,,1.4,70,34
162,통영,2024-01-08 12:00,3.4,,3.1,200,31
162,통영,2024-01-08 13:00,4.8,,2.4,200,27
162,통영,2024-01-08 14:00,5.5,,2.6,200,23
162,통영,2024-01-08 15:00,5.6,,2.9,250,27
162,통영,2024-01-08 16:00,4.5,,4.5,250,34
162,통영,2024-01-08 17:00,3.3,,3.5,250,42
162,통영,2024-01-08 18:00,2.4,,1.9,250,57
162,통영,2024-01-08 19:00,1.3,,.4,0,64
162,통영,2024-01-08 20:00,1.1,,.2,0,66
162,통영,2024-01-08 21:00,1,,.9,20,59
162,통영,2024-01-08 22:00,.3,,.6,50,65
162,통영,2024-01-08 23:00,0,,.3,0,66
162,통영,2024-01-09 00:00,-.3,,1.6,50,70
162,통영,2024-01-09 01:00,-.4,,.9,70,68
162,통영,2024-01-09 02:00,-.5,,1.4,50,67
162,통영,2024-01-09 03:00,-.9,,1,50,68
162,통영,2024-01-09 04:00,-1.1,,1.7,50,69
162,통영,2024-01-09 05:00,-1.4,,1.8,50,69
162,통영,2024-01-09 06:00,-.9,,2.3,50,64
162,통영,2024-01-09 07:00,-1.6,,1.9,50,65
162,통영,2024-01-09 08:00,-1.2,,1.3,50,60
162,통영,2024-01-09 09:00,-.2,,.5,270,61
162,통영,2024-01-09 10:00,2.3,,1.1,20,55
162,통영,2024-01-09 11:00,3.4,,.9,360,42
162,통영,2024-01-09 12:00,4.6,,.5,290,43
162,통영,2024-01-09 13:00,5.1,,1.3,200,42
162,통영,2024-01-09 14:00,5.2,,.5,290,44
162,통영,2024-01-09 15:00,4.8,0,.9,250,58
162,통영,2024-01-09 16:00,4.4,,.6,230,66
162,통영,2024-01-09 17:00,4.2,,1.2,230,74
162,통영,2024-01-09 18:00,4.4,.1,1.6,160,84
162,통영,2024-01-09 19:00,4.1,,1.5,50,88
162,통영,2024-01-09 20:00,4.2,,1.7,20,87
162,통영,2024-01-09 21:00,4.4,0,.6,20,86
162,통영,2024-01-09 22:00,4,,3.9,20,89
162,통영,2024-01-09 23:00,3.7,,2.3,50,95
162,통영,2024-01-10 00:00,4.3,3.4,3.4,20,97
162,통영,2024-01-10 01:00,4.4,,2.7,20,97
162,통영,2024-01-10 02:00,3.5,,2.3,50,96
162,통영,2024-01-10 03:00,3.2,,1.1,50,96
162,통영,2024-01-10 04:00,2.2,,1.4,50,95
162,통영,2024-01-10 05:00,1.5,,1.9,50,96
162,통영,2024-01-10 06:00,1.3,,1.3,20,96
162,통영,2024-01-10 07:00,1.8,,3,50,93
162,통영,2024-01-10 08:00,2,,3.4,50,88
162,통영,2024-01-10 09:00,2.7,,5.4,50,82
162,통영,2024-01-10 10:00,4.1,,3.9,50,79
162,통영,2024-01-10 11:00,5.5,,4,50,71
162,통영,2024-01-10 12:00,6.9,,3.8,50,68
162,통영,2024-01-10 13:00,7,,3.7,50,65
162,통영,2024-01-10 14:00,7.2,,4,50,63
162,통영,2024-01-10 15:00,6.9,,4.9,20,61
162,통영,2024-01-10 16:00,6.4,,5,50,63
162,통영,2024-01-10 17:00,6,,3.4,50,63
162,통영,2024-01-10 18:00,5.6,,4.2,50,64
162,통영,2024-01-10 19:00,5.1,,3.1,50,64
162,통영,2024-01-10 20:00,4.3,,3.4,20,68
162,통영,2024-01-10 21:00,3.8,,2.4,20,69
162,통영,2024-01-10 22:00,2.6,,2,20,73
162,통영,2024-01-10 23:00,2.1,,1.2,20,75
162,통영,2024-01-11 00:00,1.7,,1.8,20,76
162,통영,2024-01-11 01:00,1.6,,1.5,50,75
162,통영,2024-01-11 02:00,1.3,,1,50,78
162,통영,2024-01-11 03:00,1.8,,.5,50,75
162,통영,2024-01-11 04:00,1,,2.2,20,78
162,통영,2024-01-11 05:00,1,,3,50,77
162,통영,2024-01-11 06:00,.9,,2.3,50,77
162,통영,2024-01-11 07:00,.6,,2.1,50,79
162,통영,2024-01-11 08:00,.5,,1.8,20,79
162,통영,2024-01-11 09:00,1.2,,2.1,50,76
162,통영,2024-01-11 10:00,4.9,,.2,0,64
162,통영,2024-01-11 11:00,6.8,,3.1,270,54
162,통영,2024-01-11 12:00,7.1,,3.7,250,46
162,통영,2024-01-11 13:00,7.3,,4.2,250,40
162,통영,2024-01-11 14:00,8.2,,2.1,290,35
162,통영,2024-01-11 15:00,8.7,,2.5,290,41
162,통영,2024-01-11 16:00,8.1,,2.6,320,44
162,통영,2024-01-11 17:00,7.5,,1.1,140,49
162,통영,2024-01-11 18:00,5.7,,1.6,110,54
162,통영,2024-01-11 19:00,5.8,,3.1,20,51
162,통영,2024-01-11 20:00,5.5,,4.3,320,56
162,통영,2024-01-11 21:00,5,,3.8,320,59
162,통영,2024-01-11 22:00,4.4,,3,360,61
162,통영,2024-01-11 23:00,3.6,,2.3,50,65
162,통영,2024-01-12 00:00,3.9,,2.6,20,68
162,통영,2024-01-12 01:00,3.6,,2.5,50,72
162,통영,2024-01-12 02:00,3.8,,1.9,20,73
162,통영,2024-01-12 03:00,3.7,,2,20,75
162,통영,2024-01-12 04:00,3,,1.2,50,78
162,통영,2024-01-12 05:00,2.5,,.4,0,83
162,통영,2024-01-12 06:00,2.1,,.2,0,85
162,통영,2024-01-12 07:00,2,,0,0,88
162,통영,2024-01-12 08:00,2,,0,0,88
162,통영,2024-01-12 09:00,3.2,,.1,0,84
162,통영,2024-01-12 10:00,6.5,,.6,320,73
162,통영,2024-01-12 11:00,9.8,,2.7,290,58
162,통영,2024-01-12 12:00,10.7,,3,250,50
162,통영,2024-01-12 13:00,11.1,,3.5,230,50
162,통영,2024-01-12 14:00,12,,3.1,270,47
162,통영,2024-01-12 15:00,11.7,,3.2,270,48
162,통영,2024-01-12 16:00,11.4,,2.6,250,45
162,통영,2024-01-12 17:00,9.9,,2.2,230,54
162,통영,2024-01-12 18:00,8.1,,1.6,250,59
162,통영,2024-01-12 19:00,7.6,,3.2,20,50
162,통영,2024-01-12 20:00,7.2,,2.7,360,46
162,통영,2024-01-12 21:00,4.9,,2.7,20,53
162,통영,2024-01-12 22:00,4.3,,1.9,50,46
162,통영,2024-01-12 23:00,3,,2.6,20,52
162,통영,2024-01-13 00:00,2.9,,1.7,20,52
162,통영,2024-01-13 01:00,2.5,,1.9,50,53
162,통영,2024-01-13 02:00,2.2,,1.4,50,50
162,통영,2024-01-13 03:00,1.7,,1,20,50
162,통영,2024-01-13 04:00,1.9,,1,360,43
162,통영,2024-01-13 05:00,1,,1.4,50,44
162,통영,2024-01-13 06:00,.4,,1.7,20,50
162,통영,2024-01-13 07:00,1.4,,.3,0,47
162,통영,2024-01-13 08:00,1.9,,1.3,20,38
162,통영,2024-01-13 09:00,4.1,,4,50,33
162,통영,2024-01-13 10:00,5.5,,6.5,50,29
162,통영,2024-01-13 11:00,7.3,,2.4,50,28
162,통영,2024-01-13 12:00,8.5,,3.2,50,27
162,통영,2024-01-13 13:00,8.8,,3,50,25
162,통영,2024-01-13 14:00,9.6,,3.2,50,25
162,통영,2024-01-13 15:00,9.4,,3.7,50,23
162,통영,2024-01-13 16:00,9.1,,3.4,50,23
162,통영,2024-01-13 17:00,7.8,,2.4,50,25
162,통영,2024-01-13 18:00,5.4,,2.4,70,26
162,통영,2024-01-13 19:00,5.2,,1,110,44
162,통영,2024-01-13 20:00,4.5,,1.1,70,53
162,통영,2024-01-13 21:00,4.2,,.7,70,53
162,통영,2024-01-13 22:00,3.1,,2.7,50,55
162,통영,2024-01-13 23:00,3,,.9,50,59
162,통영,2024-01-14 00:00,1.7,,2.2,50,70
162,통영,2024-01-14 01:00,1.5,,.9,50,72
162,통영,2024-01-14 02:00,1.5,,2.1,50,73
162,통영,2024-01-14 03:00,1.6,,0,0,75
162,통영,2024-01-14 04:00,1.4,,0,0,83
162,통영,2024-01-14 05:00,1.1,,0,0,84
162,통영,2024-01-14 06:00,1.1,,0,0,87
162,통영,2024-01-14 07:00,1,,0,0,89
162,통영,2024-01-14 08:00,1.5,,0,0,89
162,통영,2024-01-14 09:00,2.5,,0,0,86
162,통영,2024-01-14 10:00,7,,0,0,73
162,통영,2024-01-14 11:00,9.9,,.8,230,62
162,통영,2024-01-14 12:00,12.6,,2.3,250,57
162,통영,2024-01-14 13:00,13.5,,3.6,270,57
162,통영,2024-01-14 14:00,13.2,,3,270,58
162,통영,2024-01-14 15:00,13.6,,3.1,230,60
162,통영,2024-01-14 16:00,13.3,,3.7,250,60
162,통영,2024-01-14 17:00,12.6,,3.5,270,64
162,통영,2024-01-14 18:00,12.2,,4.2,270,68
162,통영,2024-01-14 19:00,12.1,,3.2,270,68
162,통영,2024-01-14 20:00,12,,3.5,270,71
162,통영,2024-01-14 21:00,11.9,,1.9,250,74
162,통영,2024-01-14 22:00,11.7,,2.2,320,75
162,통영,2024-01-14 23:00,11,,4.6,340,76
162,통영,2024-01-15 00:00,10.1,,3.6,320,76
162,통영,2024-01-15 01:00,8.4,,3,20,81
162,통영,2024-01-15 02:00,8.2,,4.7,20,67
162,통영,2024-01-15 03:00,6.5,,3.6,20,71
162,통영,2024-01-15 04:00,5.3,,4.2,20,70
162,통영,2024-01-15 05:00,3.9,,2.9,50,67
162,통영,2024-01-15 06:00,3.3,,3.7,20,68
162,통영,2024-01-15 07:00,2.4,,3.7,50,68
162,통영,2024-01-15 08:00,1.9,,3.1,50,64
162,통영,2024-01-15 09:00,2.5,,4.4,20,53
162,통영,2024-01-15 10:00,4.2,,3.6,50,45
162,통영,2024-01-15 11:00,5.9,,2.9,70,36
162,통영,2024-01-15 12:00,7.3,,2.1,20,30
162,통영,2024-01-15 13:00,8.3,,3,50,25
162,통영,2024-01-15 14:00,9.8,,2.1,160,27
162,통영,2024-01-15 15:00,9.8,,3,270,30
162,통영,2024-01-15 16:00,9.7,,1.8,290,28
162,통영,2024-01-15 17:00,7.8,,2.6,320,34
162,통영,2024-01-15 18:00,6.5,,2.7,20,41
162,통영,2024-01-15 19:00,4.8,,1.8,50,43
162,통영,2024-01-15 20:00,4,,3.2,20,45
162,통영,2024-01-15 21:00,3.3,,2.8,50,40
162,통영,2024-01-15 22:00,3,,4,50,36
162,통영,2024-01-15 23:00,1.8,,2.3,50,37
162,통영,2024-01-16 00:00,1.6,,3,20,37
162,통영,2024-01-16 01:00,.5,,1.4,20,38
162,통영,2024-01-16 02:00,.5,,2.3,50,37
162,통영,2024-01-16 03:00,.4,,.5,340,38
162,통영,2024-01-16 04:00,-.6,,1.5,20,47
162,통영,2024-01-16 05:00,-.8,,1.4,50,45
162,통영,2024-01-16 06:00,-1.1,,1.1,20,45
162,통영,2024-01-16 07:00,-1.4,,1.1,50,47
162,통영,2024-01-16 08:00,-.7,,.7,340,44
162,통영,2024-01-16 09:00,1.6,,3.4,50,40
162,통영,2024-01-16 10:00,3.6,,3.5,50,33
162,통영,2024-01-16 11:00,5.7,,3.6,50,33
162,통영,2024-01-16 12:00,7,,2.4,340,32
162,통영,2024-01-16 13:00,8.6,,.9,50,33
162,통영,2024-01-16 14:00,10.1,,2.7,200,38
162,통영,2024-01-16 15:00,10.6,,2.7,200,40
162,통영,2024-01-16 16:00,9.2,,2,50,40
162,통영,2024-01-16 17:00,7.8,,2,360,46
162,통영,2024-01-16 18:00,5.6,,2.5,70,57
162,통영,2024-01-16 19:00,4.5,,1.6,20,64
162,통영,2024-01-16 20:00,3.7,,2.6,50,69
162,통영,2024-01-16 21:00,3.4,,1,50,70
162,통영,2024-01-16 22:00,3.4,,3.7,50,74
162,통영,2024-01-16 23:00,2.8,,1.2,50,76
162,통영,2024-01-17 00:00,2.7,,1.8,50,82
162,통영,2024-01-17 01:00,3.3,,2.2,20,79
162,통영,2024-01-17 02:00,4,,1.2,50,75
162,통영,2024-01-17 03:00,3.7,,1.3,20,79
162,통영,2024-01-17 04:00,3,,2.7,20,85
162,통영,2024-01-17 05:00,3.2,,2.2,20,87
162,통영,2024-01-17 06:00,3.7,,1.6,50,83
162,통영,2024-01-17 07:00,3.6,,1.1,340,82
162,통영,2024-01-17 08:00,3.8,,.8,360,82
162,통영,2024-01-17 09:00,4.7,,.5,320,82
162,통영,2024-01-17 10:00,6.6,,.6,340,76
162,통영,2024-01-17 11:00,7.2,,1.9,20,73
162,통영,2024-01-17 12:00,8.3,,.5,230,71
162,통영,2024-01-17 13:00,8.8,,1.1,200,70
162,통영,2024-01-17 14:00,9.2,,.8,200,68
162,통영,2024-01-17 15:00,9.5,,.6,200,69
162,통영,2024-01-17 16:00,9.7,,0,0,70
162,통영,2024-01-17 17:00,8.8,,2.7,20,70
162,통영,2024-01-17 18:00,8.3,,2.8,20,71
162,통영,2024-01-17 19:00,7.7,,2.2,20,72
162,통영,2024-01-17 20:00,7.8,,1.4,20,73
162,통영,2024-01-17 21:00,8.3,,1,20,72
162,통영,2024-01-17 22:00,8.4,,1.1,340,72
162,통영,2024-01-17 23:00,8.3,,1.2,200,78
162,통영,2024-01-18 00:00,8.2,,.8,90,79
162,통영,2024-01-18 01:00,8.7,,.9,50,81
162,통영,2024-01-18 02:00,10.5,,1.2,320,92
162,통영,2024-01-18 03:00,11.4,0,1.3,290,86
162,통영,2024-01-18 04:00,12.1,,2.5,270,84
162,통영,2024-01-18 05:00,12.6,,1.8,290,84
162,통영,2024-01-18 06:00,12.3,.1,1.6,20,86
162,통영,2024-01-18 07:00,12.4,,1.5,320,86
162,통영,2024-01-18 08:00,12.5,,2,360,86
162,통영,2024-01-18 09:00,13,,2.8,270,84
162,통영,2024-01-18 10:00,12.9,,1.7,320,84
162,통영,2024-01-18 11:00,13.4,,.3,0,82
162,통영,2024-01-18 12:00,12.5,.1,1.5,160,87
162,통영,2024-01-18 13:00,12.8,,.2,0,84
162,통영,2024-01-18 14:00,12.2,,0,0,90
162,통영,2024-01-18 15:00,12.2,.7,.9,50,93
162,통영,2024-01-18 16:00,11.5,,1.7,50,94
162,통영,2024-01-18 17:00,10.6,,.3,0,93
162,통영,2024-01-18 18:00,9.7,6,2.6,50,92
162,통영,2024-01-18 19:00,8.7,,3.1,50,94
162,통영,2024-01-18 20:00,8,,1.9,50,92
162,통영,2024-01-18 21:00,8.3,4,2.1,70,89
162,통영,2024-01-18 22:00,8.4,,2.7,70,85
162,통영,2024-01-18 23:00,8.3,,3.6,50,82
162,통영,2024-01-19 00:00,8.1,0,3.4,70,78
162,통영,2024-01-19 01:00,7.6,,3.2,50,79
162,통영,2024-01-19 02:00,7.3,,3.4,70,80
162,통영,2024-01-19 03:00,7.4,0,3,70,74
162,통영,2024-01-19 04:00,7.3,,2.3,70,70
162,통영,2024-01-19 05:00,7,,2.1,70,73
162,통영,2024-01-19 06:00,7.1,0,2,90,71
162,통영,2024-01-19 07:00,7.1,,2.9,70,70
162,통영,2024-01-19 08:00,6.9,,2.5,90,73
162,통영,2024-01-19 09:00,7.1,,2.9,70,73
162,통영,2024-01-19 10:00,7.2,,2.2,90,70
162,통영,2024-01-19 11:00,7.6,,2.3,20,65
162,통영,2024-01-19 12:00,7.8,,2.7,20,64
162,통영,2024-01-19 13:00,7.9,,2.1,70,64
162,통영,2024-01-19 14:00,8.1,,1.8,50,62
162,통영,2024-01-19 15:00,8.4,,2.8,50,61
162,통영,2024-01-19 16:00,8.1,,2.2,50,63
162,통영,2024-01-19 17:00,7.8,,2.6,50,64
162,통영,2024-01-19 18:00,7.5,,2.4,50,66
162,통영,2024-01-19 19:00,7.4,,3.2,50,69
162,통영,2024-01-19 20:00,7.5,,1.6,320,70
162,통영,2024-01-19 21:00,7.2,,4.5,50,72
162,통영,2024-01-19 22:00,7.3,,3.3,50,72
162,통영,2024-01-19 23:00,7.4,,4.8,50,74
162,통영,2024-01-20 00:00,7.7,,1.5,320,76
162,통영,2024-01-20 01:00,8.1,,2.3,20,74
162,통영,2024-01-20 02:00,7.9,,3.6,50,74
162,통영,2024-01-20 03:00,8.2,,2.2,50,74
162,통영,2024-01-20 04:00,8,,1.8,50,77
162,통영,2024-01-20 05:00,7.4,,2,20,82
162,통영,2024-01-20 06:00,7.4,.2,2.2,20,83
162,통영,2024-01-20 07:00,7.6,,3,50,81
162,통영,2024-01-20 08:00,7.8,,2.3,50,80
162,통영,2024-01-20 09:00,8.1,,3.4,50,78
162,통영,2024-01-20 10:00,8.4,,2.8,70,79
162,통영,2024-01-20 11:00,8.2,,3,50,84
162,통영,2024-01-20 12:00,7.6,1.9,2.9,50,89
162,통영,2024-01-20 13:00,7.4,,3.8,70,90
162,통영,2024-01-20 14:00,7.4,,2.8,70,90
162,통영,2024-01-20 15:00,7.2,4.6,3.8,50,90
162,통영,2024-01-20 16:00,7,,3.4,50,90
162,통영,2024-01-20 17:00,6.8,,4,70,90
162,통영,2024-01-20 18:00,6.3,4.4,5.5,50,94
162,통영,2024-01-20 19:00,6,,5.3,50,93
162,통영,2024-01-20 20:00,5.7,,5.2,50,93
162,통영,2024-01-20 21:00,5.3,3.7,4.8,50,92
162,통영,2024-01-20 22:00,5.1,,4.8,50,92
162,통영,2024-01-20 23:00,4.9,,3.7,50,92
162,통영,2024-01-21 00:00,4.9,1.9,3.8,50,92
162,통영,2024-01-21 01:00,5,,2.7,50,91
162,통영,2024-01-21 02:00,4.7,,2,50,91
162,통영,2024-01-21 03:00,5,.4,3,50,89
162,통영,2024-01-21 04:00,5.2,,3.1,50,87
162,통영,2024-01-21 05:00,5.4,,1.4,70,86
162,통영,2024-01-21 06:00,5.6,,3,50,85
162,통영,2024-01-21 07:00,5.4,,2.9,50,85
162,통영,2024-01-21 08:00,5.7,,2.6,50,84
162,통영,2024-01-21 09:00,6.5,,2,20,82
162,통영,2024-01-21 10:00,7.1,,3.4,50,76
