tm,pm10,pm25,o3,no2,co,so2
2024-06-30:24,9,5,0.0120,0.0201,0.17,0.0027
2024-06-30:23,9,2,0.0081,0.0307,0.21,0.0027
2024-06-30:22,11,5,0.0076,0.0340,0.22,0.0026
2024-06-30:21,23,9,0.0094,0.0312,0.21,0.0025
2024-06-30:20,59,9,0.0153,0.0236,0.18,0.0026
2024-06-30:19,14,8,0.0223,0.0160,0.17,0.0023
2024-06-30:18,11,7,0.0215,0.0177,0.18,0.0027
2024-06-30:17,8,4,0.0207,0.0182,0.18,0.0026
2024-06-30:16,11,5,0.0161,0.0194,0.17,0.0026
2024-06-30:15,9,3,0.0094,0.0224,0.17,0.0025
2024-06-30:14,7,4,0.0135,0.0175,0.15,0.0027
2024-06-30:13,5,4,0.0151,0.0154,0.15,0.0026
2024-06-30:12,7,3,0.0145,0.0151,0.15,0.0026
2024-06-30:11,7,4,0.0109,0.0177,0.14,0.0025
2024-06-30:10,11,3,0.0107,0.0173,0.13,0.0026
2024-06-30:09,13,4,0.0129,0.0150,0.13,0.0024
2024-06-30:08,9,6,0.0128,0.0160,0.13,0.0027
2024-06-30:07,15,8,0.0135,0.0156,0.13,0.0025
2024-06-30:06,21,9,0.0161,0.0139,0.12,0.0026
2024-06-30:05,23,10,0.0176,0.0134,0.13,0.0025
2024-06-30:04,22,10,0.0170,0.0140,0.14,0.0024
2024-06-30:03,23,9,0.0159,0.0134,0.13,0.0026
2024-06-30:02,20,10,0.0139,0.0160,0.13,0.0026
2024-06-30:01,22,9,0.0144,0.0167,0.13,0.0026
2024-06-29:24,22,7,0.0155,0.0158,0.14,0.0026
2024-06-29:23,13,4,0.0164,0.0163,0.14,0.0024
2024-06-29:22,8,4,0.0107,0.0217,0.15,0.0025
2024-06-29:21,7,1,0.0130,0.0178,0.13,0.0028
2024-06-29:20,10,2,0.0136,0.0184,0.16,0.0025
2024-06-29:19,14,3,0.0137,0.0189,0.16,0.0025
2024-06-29:18,11,4,0.0170,0.0220,0.18,0.0029
2024-06-29:17,12,7,0.0197,0.0252,0.20,0.0023
2024-06-29:16,19,17,0.0249,0.0322,0.26,0.0027
2024-06-29:15,16,14,0.0331,0.0289,0.32,0.0028
2024-06-29:14,18,15,0.0338,0.0261,0.24,0.0028
2024-06-29:13,16,9,0.0368,0.0262,0.25,0.0025
2024-06-29:12,17,10,0.0416,0.0209,0.24,0.0031
2024-06-29:11,14,5,0.0425,0.0216,0.24,0.0027
2024-06-29:10,13,8,0.0362,0.0249,0.20,0.0028
2024-06-29:09,9,5,0.0363,0.0250,0.23,0.0027
2024-06-29:08,11,3,0.0390,0.0233,0.22,0.0028
2024-06-29:07,13,10,0.0281,0.0279,0.24,0.0031
2024-06-29:06,14,12,0.0239,0.0263,0.23,0.0027
2024-06-29:05,16,10,0.0274,0.0219,0.22,0.0028
2024-06-29:04,16,11,0.0293,0.0211,0.21,0.0029
2024-06-29:03,16,13,0.0304,0.0195,0.23,0.0031
2024-06-29:02,15,10,0.0251,0.0240,0.22,0.0031
2024-06-29:01,13,8,0.0288,0.0238,0.20,0.0029
2024-06-28:24,12,8,0.0316,0.0271,0.21,0.0031
2024-06-28:23,10,7,0.0415,0.0205,0.20,0.0027
2024-06-28:22,17,7,0.0482,0.0193,0.20,0.0027
2024-06-28:21,18,8,0.0476,0.0219,0.19,0.0029
2024-06-28:20,12,11,0.0427,0.0250,0.19,0.0025
2024-06-28:19,11,6,0.0427,0.0234,0.19,0.0026
2024-06-28:18,13,8,0.0436,0.0240,0.19,0.0027
2024-06-28:17,12,8,0.0520,0.0264,0.22,0.0030
2024-06-28:16,15,5,0.0492,0.0249,0.22,0.0026
2024-06-28:15,17,11,0.0536,0.0259,0.23,0.0030
2024-06-28:14,23,12,0.0575,0.0273,0.25,0.0034
2024-06-28:13,30,21,0.0595,0.0319,0.28,0.0037
2024-06-28:12,28,18,0.0579,0.0316,0.29,0.0037
2024-06-28:11,22,15,0.0577,0.0195,0.25,0.0037
2024-06-28:10,22,12,0.0458,0.0201,0.27,0.0032
2024-06-28:09,22,12,0.0338,0.0230,0.28,0.0031
2024-06-28:08,25,13,0.0211,0.0297,0.32,0.0031
2024-06-28:07,28,18,0.0128,0.0323,0.34,0.0033
2024-06-28:06,31,21,0.0100,0.0329,0.33,0.0033
2024-06-28:05,30,22,0.0104,0.0307,0.29,0.0031
2024-06-28:04,29,20,0.0188,0.0220,0.31,0.0032
2024-06-28:03,26,20,0.0213,0.0203,0.31,0.0034
2024-06-28:02,29,21,0.0211,0.0227,0.31,0.0034
2024-06-28:01,29,20,0.0225,0.0232,0.31,0.0033
2024-06-27:24,30,20,0.0281,0.0223,0.32,0.0031
2024-06-27:23,29,23,0.0299,0.0266,0.35,0.0030
2024-06-27:22,35,24,0.0355,0.0265,0.34,0.0032
2024-06-27:21,31,20,0.0315,0.0340,0.37,0.0035
2024-06-27:20,26,15,0.0281,0.0437,0.36,0.0075
2024-06-27:19,24,14,0.0420,0.0288,0.29,0.0035
2024-06-27:18,21,12,0.0462,0.0257,0.28,0.0032
2024-06-27:17,25,12,0.0473,0.0270,0.26,0.0035
2024-06-27:16,27,19,0.0452,0.0319,0.28,0.0038
2024-06-27:15,36,21,0.0482,0.0391,0.33,0.0045
2024-06-27:14,37,22,0.0483,0.0385,0.35,0.0046
2024-06-27:13,31,20,0.0481,0.0329,0.35,0.0049
2024-06-27:12,40,25,0.0381,0.0394,0.34,0.0045
2024-06-27:11,43,24,0.0258,0.0459,0.39,0.0050
2024-06-27:10,46,29,0.0188,0.0480,0.40,0.0054
2024-06-27:09,42,28,0.0125,0.0518,0.41,0.0058
2024-06-27:08,40,28,0.0093,0.0507,0.40,0.0054
2024-06-27:07,40,25,0.0058,0.0500,0.37,0.0050
2024-06-27:06,41,30,0.0052,0.0503,0.36,0.0069
2024-06-27:05,37,29,0.0192,0.0316,0.34,0.0069
2024-06-27:04,32,24,0.0206,0.0333,0.33,0.0066
2024-06-27:03,32,25,0.0279,0.0292,0.33,0.0046
2024-06-27:02,34,26,0.0297,0.0288,0.34,0.0033
