tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,11,7,0.0310,0.0120,0.39,0.0033
2024-02-29:23,10,6,0.0404,0.0088,0.37,0.0033
2024-02-29:22,7,7,0.0391,0.0105,0.36,0.0033
2024-02-29:21,8,7,0.0421,0.0073,0.34,0.0033
2024-02-29:20,9,8,0.0356,0.0130,0.39,0.0033
2024-02-29:19,6,5,0.0369,0.0117,0.38,0.0033
2024-02-29:18,5,5,0.0382,0.0109,0.36,0.0033
2024-02-29:17,5,4,0.0396,0.0102,0.36,0.0033
2024-02-29:16,6,4,0.0394,0.0100,0.39,0.0033
2024-02-29:15,8,7,0.0381,0.0107,0.37,0.0033
2024-02-29:14,14,14,0.0400,0.0095,0.33,0.0033
2024-02-29:13,13,6,0.0424,0.0091,0.32,0.0033
2024-02-29:12,16,9,0.0386,0.0132,0.34,0.0033
2024-02-29:11,18,12,0.0334,0.0164,0.38,0.0034
2024-02-29:10,23,15,0.0316,0.0169,0.37,0.0037
2024-02-29:09,22,15,0.0327,0.0148,0.38,0.0040
2024-02-29:08,25,11,0.0364,0.0108,0.35,0.0042
2024-02-29:07,18,14,0.0396,0.0100,0.33,0.0042
2024-02-29:06,18,14,0.0399,0.0093,0.33,0.0037
2024-02-29:05,19,13,0.0396,0.0091,0.33,0.0036
2024-02-29:04,20,11,0.0393,0.0098,0.34,0.0037
2024-02-29:03,20,12,0.0401,0.0101,0.34,0.0035
2024-02-29:02,22,14,0.0393,0.0110,0.35,0.0036
2024-02-29:01,22,12,0.0353,0.0143,0.36,0.0037
2024-02-28:24,22,9,0.0377,0.0125,0.34,0.0034
2024-02-28:23,20,9,0.0418,0.0110,0.33,0.0033
2024-02-28:22,15,12,0.0429,0.0101,0.33,0.0033
2024-02-28:21,20,13,0.0439,0.0116,0.36,0.0033
2024-02-28:20,20,11,0.0446,0.0135,0.35,0.0034
2024-02-28:19,21,12,0.0486,0.0110,0.33,0.0034
2024-02-28:18,27,12,0.0524,0.0109,0.33,0.0036
2024-02-28:17,24,12,0.0533,0.0101,0.32,0.0035
2024-02-28:16,22,10,0.0516,0.0102,0.32,0.0034
2024-02-28:15,21,11,0.0510,0.0094,0.32,0.0030
2024-02-28:14,26,9,0.0480,0.0094,0.32,0.0033
2024-02-28:13,22,7,0.0471,0.0082,0.33,0.0036
2024-02-28:12,26,8,0.0456,0.0084,0.33,0.0034
2024-02-28:11,22,9,0.0445,0.0085,0.32,0.0031
2024-02-28:10,23,9,0.0441,0.0075,0.32,0.0031
2024-02-28:09,22,9,0.0406,0.0097,0.35,0.0032
2024-02-28:08,26,10,0.0408,0.0088,0.32,0.0032
2024-02-28:07,24,10,0.0356,0.0125,0.32,0.0032
2024-02-28:06,22,7,0.0399,0.0080,0.32,0.0031
2024-02-28:05,20,10,0.0370,0.0088,0.33,0.0032
2024-02-28:04,21,10,0.0425,0.0061,0.30,0.0032
2024-02-28:03,22,11,0.0452,0.0050,0.30,0.0031
2024-02-28:02,24,11,0.0450,0.0057,0.30,0.0031
2024-02-28:01,22,9,0.0394,0.0098,0.32,0.0032
2024-02-27:24,20,9,0.0393,0.0090,0.31,0.0033
2024-02-27:23,24,10,0.0423,0.0089,0.31,0.0035
2024-02-27:22,24,8,0.0413,0.0105,0.31,0.0034
2024-02-27:21,21,10,0.0406,0.0115,0.32,0.0031
2024-02-27:20,24,9,0.0440,0.0093,0.30,0.0033
2024-02-27:19,29,13,0.0456,0.0085,0.28,0.0029
2024-02-27:18,27,13,0.0464,0.0086,0.29,0.0031
2024-02-27:17,31,14,0.0488,0.0075,0.31,0.0031
2024-02-27:16,24,15,0.0499,0.0067,0.31,0.0033
2024-02-27:15,28,15,0.0511,0.0061,0.32,0.0041
