tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,8,4,0.0110,0.0180,0.38,0.0029
2024-02-29:23,5,5,0.0198,0.0141,0.37,0.0028
2024-02-29:22,5,,0.0275,0.0151,0.37,0.0028
2024-02-29:21,9,4,0.0320,0.0109,0.37,0.0030
2024-02-29:20,4,1,0.0344,0.0093,0.36,0.0029
2024-02-29:19,2,1,0.0328,0.0124,0.38,0.0028
2024-02-29:18,3,1,0.0339,0.0117,0.37,0.0028
2024-02-29:17,6,2,0.0341,0.0112,0.36,0.0028
2024-02-29:16,8,2,0.0338,0.0118,0.34,0.0028
2024-02-29:15,11,6,0.0331,0.0117,0.33,0.0029
2024-02-29:14,14,11,0.0302,0.0132,0.35,0.0029
2024-02-29:13,25,15,0.0288,0.0150,0.36,0.0031
2024-02-29:12,33,21,0.0173,0.0249,0.43,0.0033
2024-02-29:11,33,20,0.0165,0.0218,0.41,0.0035
2024-02-29:10,34,16,0.0124,0.0257,0.41,0.0036
2024-02-29:09,32,18,0.0090,0.0271,0.45,0.0044
2024-02-29:08,29,19,0.0087,0.0240,0.41,0.0054
2024-02-29:07,29,20,0.0076,0.0248,0.38,0.0073
2024-02-29:06,30,21,0.0045,0.0272,0.38,0.0047
2024-02-29:05,27,22,0.0076,0.0206,0.39,0.0040
2024-02-29:04,27,22,0.0099,0.0180,0.39,0.0035
2024-02-29:03,30,23,0.0097,0.0217,0.39,0.0038
2024-02-29:02,28,18,0.0132,0.0213,0.40,0.0036
2024-02-29:01,25,15,0.0073,0.0313,0.42,0.0032
2024-02-28:24,28,16,0.0112,0.0295,0.40,0.0031
2024-02-28:23,26,15,0.0086,0.0332,0.41,0.0031
2024-02-28:22,30,15,0.0131,0.0309,0.36,0.0031
2024-02-28:21,27,11,0.0335,0.0128,0.33,0.0032
2024-02-28:20,31,11,0.0386,0.0119,0.31,0.0033
2024-02-28:19,22,6,0.0392,0.0126,0.29,0.0031
2024-02-28:18,18,4,0.0459,0.0061,0.27,0.0029
2024-02-28:17,18,7,0.0476,0.0043,0.27,0.0029
2024-02-28:16,21,6,0.0474,0.0042,0.27,0.0029
2024-02-28:15,20,6,0.0470,0.0040,0.28,0.0028
2024-02-28:14,24,6,0.0456,0.0046,0.29,0.0029
2024-02-28:13,32,9,0.0418,0.0055,0.29,0.0031
2024-02-28:12,36,12,0.0338,0.0105,0.31,0.0042
2024-02-28:11,37,16,0.0283,0.0129,0.32,0.0050
2024-02-28:10,39,18,0.0191,0.0171,0.36,0.0063
2024-02-28:09,43,19,0.0094,0.0227,0.40,0.0068
2024-02-28:08,39,22,0.0035,0.0249,0.48,0.0036
2024-02-28:07,29,20,0.0031,0.0231,0.40,0.0034
2024-02-28:06,26,19,0.0040,0.0227,0.34,0.0032
2024-02-28:05,28,20,0.0128,0.0144,0.32,0.0033
2024-02-28:04,28,19,0.0106,0.0151,0.31,0.0032
2024-02-28:03,29,23,0.0100,0.0204,0.32,0.0042
2024-02-28:02,34,26,0.0152,0.0126,0.33,0.0035
2024-02-28:01,39,22,0.0128,0.0156,0.34,0.0032
2024-02-27:24,37,20,0.0139,0.0149,0.35,0.0030
2024-02-27:23,40,21,0.0089,0.0249,0.37,0.0030
2024-02-27:22,42,21,0.0113,0.0244,0.38,0.0031
2024-02-27:21,40,20,0.0201,0.0184,0.36,0.0029
2024-02-27:20,36,18,0.0218,0.0202,0.37,0.0031
2024-02-27:19,29,16,0.0316,0.0147,0.32,0.0029
2024-02-27:18,25,15,0.0392,0.0083,0.29,0.0028
2024-02-27:17,24,11,0.0428,0.0052,0.28,0.0028
2024-02-27:16,23,11,0.0424,0.0050,0.28,0.0028
2024-02-27:15,24,10,0.0439,0.0049,0.28,0.0028
2024-02-27:14,23,11,0.0429,0.0050,0.29,0.0032
