tm,pm10,pm25,o3,no2,co,so2
2024-04-22:24,31,17,0.0053,0.0091,0.34,0.0018
2024-04-22:23,27,16,0.0083,0.0092,0.33,0.0018
2024-04-22:22,35,20,0.0115,0.0092,0.34,0.0018
2024-04-22:21,27,16,0.0129,0.0105,0.35,0.0019
2024-04-22:20,29,18,0.0229,0.0096,0.33,0.0019
2024-04-22:19,32,17,0.0346,0.0100,0.34,0.0019
2024-04-22:18,32,23,0.0354,0.0105,0.32,0.0018
2024-04-22:17,30,21,0.0409,0.0079,0.29,0.0019
2024-04-22:16,25,18,0.0452,0.0055,0.27,0.0019
2024-04-22:15,27,15,0.0454,0.0051,0.27,0.0019
2024-04-22:14,24,15,0.0441,0.0057,0.28,0.0018
2024-04-22:13,18,13,0.0458,0.0048,0.29,0.0018
2024-04-22:12,27,15,0.0390,0.0072,0.31,0.0019
2024-04-22:11,31,21,0.0308,0.0078,0.31,0.0020
2024-04-22:10,36,18,0.0293,0.0078,0.29,0.0019
2024-04-22:09,41,24,0.0224,0.0106,0.32,0.0020
2024-04-22:08,35,18,0.0172,0.0086,0.31,0.0019
2024-04-22:07,34,17,0.0175,0.0072,0.30,0.0018
2024-04-22:06,32,15,0.0242,0.0043,0.29,0.0019
2024-04-22:05,33,18,0.0276,0.0037,0.28,0.0019
2024-04-22:04,30,18,0.0281,0.0042,0.29,0.0020
2024-04-22:03,28,20,0.0307,0.0039,0.29,0.0019
2024-04-22:02,27,14,0.0364,0.0035,0.27,0.0019
2024-04-22:01,22,12,0.0332,0.0041,0.29,0.0019
2024-04-21:24,24,12,0.0318,0.0047,0.29,0.0019
2024-04-21:23,19,11,0.0356,0.0053,0.29,0.0019
2024-04-21:22,17,11,0.0300,0.0058,0.31,0.0019
2024-04-21:21,14,11,0.0295,0.0066,0.31,0.0019
2024-04-21:20,16,9,0.0328,0.0063,0.32,0.0019
2024-04-21:19,11,7,0.0322,0.0068,0.32,0.0019
2024-04-21:18,10,7,0.0335,0.0073,0.30,0.0019
2024-04-21:17,6,,0.0367,0.0059,0.29,0.0020
2024-04-21:16,6,6,0.0355,0.0067,0.30,0.0019
2024-04-21:15,6,5,0.0347,0.0063,0.29,0.0019
2024-04-21:14,4,,0.0287,0.0078,0.30,0.0020
2024-04-21:13,6,6,0.0290,0.0074,0.30,0.0021
2024-04-21:12,6,6,0.0303,0.0075,0.30,0.0019
2024-04-21:11,2,,0.0297,0.0072,0.29,0.0019
2024-04-21:10,5,5,0.0303,0.0061,0.28,0.0020
2024-04-21:09,8,6,0.0305,0.0055,0.28,0.0019
2024-04-21:08,9,7,0.0306,0.0054,0.27,0.0019
2024-04-21:07,8,5,0.0315,0.0045,0.26,0.0019
2024-04-21:06,12,4,0.0327,0.0044,0.24,0.0020
2024-04-21:05,12,5,0.0308,0.0036,0.24,0.0019
2024-04-21:04,6,5,0.0360,0.0031,0.23,0.0019
2024-04-21:03,6,4,0.0404,0.0034,0.23,0.0020
2024-04-21:02,6,4,0.0397,0.0038,0.24,0.0020
2024-04-21:01,5,3,0.0419,0.0037,0.23,0.0019
2024-04-20:24,5,2,0.0462,0.0035,0.24,0.0019
2024-04-20:23,7,3,0.0410,0.0051,0.25,0.0019
2024-04-20:22,7,4,0.0448,0.0043,0.25,0.0019
2024-04-20:21,6,6,0.0453,0.0052,0.25,0.0019
2024-04-20:20,6,,0.0437,0.0064,0.28,0.0019
2024-04-20:19,5,5,0.0452,0.0068,0.28,0.0019
2024-04-20:18,6,5,0.0469,0.0059,0.28,0.0019
2024-04-20:17,6,,0.0492,0.0054,0.28,0.0019
2024-04-20:16,9,,0.0519,0.0056,0.27,0.0019
2024-04-20:15,19,13,0.0522,0.0059,0.29,0.0020
2024-04-20:14,33,17,0.0533,0.0057,0.29,0.0020
2024-04-20:13,48,23,0.0556,0.0069,0.32,0.0021
2024-04-20:12,65,28,0.0431,0.0111,0.38,0.0022
2024-04-20:11,66,27,0.0297,0.0136,0.41,0.0023
2024-04-20:10,55,29,0.0237,0.0129,0.41,0.0022
2024-04-20:09,58,26,0.0269,0.0109,0.38,0.0022
2024-04-20:08,50,27,0.0221,0.0149,0.35,0.0021
2024-04-20:07,48,27,0.0204,0.0108,0.35,0.0021
2024-04-20:06,42,21,0.0212,0.0088,0.33,0.0020
2024-04-20:05,42,26,0.0235,0.0087,0.33,0.0021
2024-04-20:04,36,20,0.0286,0.0071,0.30,0.0020
2024-04-20:03,49,27,0.0268,0.0092,0.34,0.0021
2024-04-20:02,48,22,0.0299,0.0097,0.34,0.0020
2024-04-20:01,46,22,0.0339,0.0094,0.35,0.0021
2024-04-19:24,44,25,0.0369,0.0097,0.33,0.0021
2024-04-19:23,38,22,0.0412,0.0089,0.32,0.0021
2024-04-19:22,40,20,0.0441,0.0091,0.32,0.0021
2024-04-19:21,38,17,0.0549,0.0073,0.31,0.0021
2024-04-19:20,47,20,0.0638,0.0069,0.31,0.0021
2024-04-19:19,48,21,0.0735,0.0047,0.31,0.0023
2024-04-19:18,52,19,0.0779,0.0049,0.31,0.0024
2024-04-19:17,55,22,0.0815,0.0042,0.31,0.0024
2024-04-19:16,56,24,0.0816,0.0046,0.31,0.0025
2024-04-19:15,48,19,0.0792,0.0040,0.30,0.0024
2024-04-19:14,44,17,0.0754,0.0043,0.28,0.0023
2024-04-19:13,42,12,0.0753,0.0037,0.28,0.0024
2024-04-19:12,41,9,0.0631,0.0042,0.26,0.0021
2024-04-19:11,69,27,0.0451,0.0089,0.33,0.0020
2024-04-19:10,79,30,0.0365,0.0111,0.38,0.0022
2024-04-19:09,91,35,0.0274,0.0137,0.44,0.0023
2024-04-19:08,74,35,0.0174,0.0134,0.41,0.0020
2024-04-19:07,65,24,0.0226,0.0085,0.33,0.0019
2024-04-19:06,67,23,0.0222,0.0068,0.32,0.0018
2024-04-19:05,80,33,0.0281,0.0061,0.34,0.0019
2024-04-19:04,93,33,0.0254,0.0094,0.40,0.0019
2024-04-19:03,102,39,0.0278,0.0114,0.45,0.0021
2024-04-19:02,107,37,0.0335,0.0093,0.42,0.0020
2024-04-19:01,99,42,0.0318,0.0083,0.41,0.0020
2024-04-18:24,97,38,0.0351,0.0082,0.38,0.0021
2024-04-18:23,96,38,0.0373,0.0095,0.36,0.0021
2024-04-18:22,109,37,0.0447,0.0114,0.39,0.0024
2024-04-18:21,96,35,0.0484,0.0107,0.37,0.0022
2024-04-18:20,91,33,0.0566,0.0086,0.33,0.0020
2024-04-18:19,99,31,0.0656,0.0060,0.30,0.0020
2024-04-18:18,126,40,0.0707,0.0051,0.31,0.0022
2024-04-18:17,143,47,0.0758,0.0064,0.33,0.0023
2024-04-18:16,149,45,0.0779,0.0067,0.35,0.0023
2024-04-18:15,143,40,0.0738,0.0059,0.33,0.0022
2024-04-18:14,130,43,0.0700,0.0053,0.32,0.0022
2024-04-18:13,123,37,0.0675,0.0042,0.29,0.0021
2024-04-18:12,121,36,0.0644,0.0050,0.30,0.0021
2024-04-18:11,153,47,0.0535,0.0075,0.37,0.0021
2024-04-18:10,127,42,0.0347,0.0098,0.43,0.0024
2024-04-18:09,110,42,0.0217,0.0118,0.47,0.0024
2024-04-18:08,104,34,0.0169,0.0104,0.44,0.0020
2024-04-18:07,89,32,0.0121,0.0093,0.43,0.0019
2024-04-18:06,86,30,0.0143,0.0070,0.41,0.0019
2024-04-18:05,94,29,0.0172,0.0067,0.41,0.0019
2024-04-18:04,94,32,0.0185,0.0072,0.45,0.0020
2024-04-18:03,98,34,0.0196,0.0080,0.48,0.0021
2024-04-18:02,99,36,0.0227,0.0082,0.48,0.0022
2024-04-18:01,98,34,0.0234,0.0090,0.51,0.0023
2024-04-17:24,106,36,0.0274,0.0097,0.52,0.0024
2024-04-17:23,113,40,0.0313,0.0103,0.52,0.0028
2024-04-17:22,122,40,0.0346,0.0106,0.57,0.0033
2024-04-17:21,133,47,0.0412,0.0124,0.60,0.0042
2024-04-17:20,133,38,0.0592,0.0131,0.62,0.0065
2024-04-17:19,153,45,0.0548,0.0116,0.63,0.0062
2024-04-17:18,175,48,0.0523,0.0101,0.44,0.0036
2024-04-17:17,191,59,0.0545,0.0053,0.27,0.0020
2024-04-17:16,167,53,0.0570,0.0035,0.25,0.0020
2024-04-17:15,210,60,0.0544,0.0035,0.26,0.0020
2024-04-17:14,210,63,0.0529,0.0036,0.25,0.0019
2024-04-17:13,225,63,0.0503,0.0034,0.25,0.0019
2024-04-17:12,254,62,0.0457,0.0045,0.29,0.0017
2024-04-17:11,241,53,0.0446,0.0060,0.35,0.0021
2024-04-17:10,144,38,0.0369,0.0081,0.36,0.0022
2024-04-17:09,116,34,0.0275,0.0117,0.39,0.0022
2024-04-17:08,102,34,0.0186,0.0114,0.37,0.0019
2024-04-17:07,103,31,0.0177,0.0103,0.35,0.0018
2024-04-17:06,85,23,0.0216,0.0061,0.33,0.0018
2024-04-17:05,87,24,0.0252,0.0063,0.32,0.0019
2024-04-17:04,75,21,0.0264,0.0058,0.34,0.0018
2024-04-17:03,79,24,0.0320,0.0057,0.33,0.0018
2024-04-17:02,84,25,0.0368,0.0062,0.34,0.0020
2024-04-17:01,99,20,0.0505,0.0036,0.31,0.0020
2024-04-16:24,102,26,0.0486,0.0040,0.32,0.0020
2024-04-16:23,121,29,0.0480,0.0049,0.33,0.0020
2024-04-16:22,134,36,0.0477,0.0061,0.37,0.0020
2024-04-16:21,167,37,0.0595,0.0051,0.34,0.0021
