tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,20,9,,0.0190,0.40,0.0017
2024-02-29:23,10,10,,0.0100,0.34,0.0020
2024-02-29:22,11,8,,0.0060,0.35,0.0019
2024-02-29:21,10,6,,0.0080,0.36,0.0017
2024-02-29:20,9,6,,0.0120,0.34,0.0021
2024-02-29:19,9,6,,0.0130,0.37,0.0019
2024-02-29:18,6,,,0.0100,0.38,0.0020
2024-02-29:17,4,,,0.0120,0.34,0.0020
2024-02-29:16,6,4,,0.0090,0.33,0.0019
2024-02-29:15,9,,,0.0100,0.34,0.0021
2024-02-29:14,12,,0.0340,0.0110,0.37,0.0019
2024-02-29:13,15,15,0.0330,0.0120,0.38,0.0021
2024-02-29:12,29,28,0.0240,0.0170,0.42,0.0021
2024-02-29:11,39,23,0.0090,0.0200,0.49,0.0020
2024-02-29:10,51,31,0.0060,0.0220,0.55,0.0024
2024-02-29:09,34,18,0.0050,0.0180,0.45,0.0022
2024-02-29:08,39,22,0.0050,0.0180,0.45,0.0022
2024-02-29:07,32,18,0.0030,0.0200,0.41,0.0023
2024-02-29:06,33,25,0.0040,0.0180,0.40,0.0020
2024-02-29:05,21,15,0.0130,0.0080,0.40,0.0017
2024-02-29:04,24,16,0.0170,0.0080,0.39,0.0019
2024-02-29:03,27,13,0.0090,0.0150,0.44,0.0018
2024-02-29:02,28,21,0.0130,0.0130,0.44,0.0016
2024-02-29:01,34,22,0.0120,0.0160,0.44,0.0019
2024-02-28:24,28,17,0.0120,0.0180,0.44,0.0018
2024-02-28:23,27,18,0.0190,0.0130,0.42,0.0018
2024-02-28:22,27,21,0.0250,0.0110,0.43,0.0019
2024-02-28:21,31,23,0.0190,0.0210,0.45,0.0017
2024-02-28:20,22,12,0.0390,0.0090,0.36,0.0019
2024-02-28:19,21,21,0.0430,0.0090,0.33,0.0019
2024-02-28:18,23,12,0.0440,0.0090,0.34,0.0020
2024-02-28:17,20,9,0.0510,0.0040,0.32,0.0019
2024-02-28:16,15,13,0.0510,0.0040,0.32,0.0018
2024-02-28:15,15,8,0.0510,0.0040,0.31,0.0018
2024-02-28:14,17,10,0.0500,0.0040,0.32,0.0016
2024-02-28:13,22,11,0.0460,0.0050,0.31,0.0018
2024-02-28:12,28,12,0.0450,0.0040,0.29,0.0020
2024-02-28:11,32,16,0.0340,0.0080,0.36,0.0020
2024-02-28:10,43,14,0.0150,0.0130,0.42,0.0022
2024-02-28:09,37,26,0.0060,0.0170,0.45,0.0027
2024-02-28:08,47,39,0.0030,0.0170,0.44,0.0027
2024-02-28:07,26,15,0.0020,0.0160,0.39,0.0023
2024-02-28:06,25,16,0.0030,0.0160,0.38,0.0020
2024-02-28:05,23,11,0.0050,0.0150,0.39,0.0018
2024-02-28:04,27,12,0.0100,0.0100,0.41,0.0018
2024-02-28:03,27,17,0.0070,0.0150,0.39,0.0018
2024-02-28:02,26,14,0.0060,0.0200,0.40,0.0018
2024-02-28:01,28,22,0.0140,0.0130,0.38,0.0017
2024-02-27:24,30,21,0.0130,0.0160,0.40,0.0017
2024-02-27:23,31,20,0.0220,0.0120,0.42,0.0017
2024-02-27:22,35,24,0.0160,0.0190,0.45,0.0018
2024-02-27:21,39,23,0.0220,0.0160,0.41,0.0018
2024-02-27:20,38,16,0.0300,0.0140,0.42,0.0017
2024-02-27:19,33,14,0.0350,0.0140,0.35,0.0018
2024-02-27:18,25,15,0.0450,0.0060,0.32,0.0017
2024-02-27:17,26,5,0.0480,0.0040,0.31,0.0018
2024-02-27:16,23,18,0.0480,0.0050,0.31,0.0018
2024-02-27:15,24,19,0.0450,0.0060,0.32,0.0018
2024-02-27:14,18,10,0.0440,0.0070,0.32,0.0018
2024-02-27:13,24,15,0.0460,0.0050,0.32,0.0017
2024-02-27:12,24,11,0.0440,0.0060,0.32,0.0018
2024-02-27:11,18,6,0.0360,0.0080,0.36,0.0019
2024-02-27:10,29,17,0.0160,0.0150,0.42,0.0021
2024-02-27:09,31,30,0.0060,0.0210,0.42,0.0026
2024-02-27:08,24,14,0.0030,0.0240,0.40,0.0028
2024-02-27:07,17,9,0.0020,0.0220,0.35,0.0023
2024-02-27:06,11,10,0.0050,0.0170,0.35,0.0018
2024-02-27:05,14,8,0.0100,0.0110,0.34,0.0017
2024-02-27:04,12,7,0.0130,0.0110,0.34,0.0017
2024-02-27:03,16,6,0.0210,0.0060,0.34,0.0017
2024-02-27:02,13,10,0.0240,0.0060,0.34,0.0018
2024-02-27:01,18,12,0.0250,0.0070,0.36,0.0017
2024-02-26:24,15,14,0.0240,0.0080,0.39,0.0017
2024-02-26:23,23,17,0.0130,0.0190,0.47,0.0019
2024-02-26:22,22,17,0.0220,0.0110,0.43,0.0017
2024-02-26:21,29,19,0.0280,0.0090,0.42,0.0019
2024-02-26:20,20,14,0.0330,0.0110,0.40,0.0018
2024-02-26:19,18,9,0.0340,0.0130,0.37,0.0018
2024-02-26:18,19,15,0.0380,0.0100,0.34,0.0019
2024-02-26:17,19,9,0.0400,0.0070,0.33,0.0018
2024-02-26:16,12,,0.0410,0.0060,0.32,0.0018
2024-02-26:15,12,12,0.0420,0.0050,0.30,0.0018
2024-02-26:14,10,5,0.0420,0.0040,0.32,0.0015
2024-02-26:13,7,,0.0420,0.0040,0.30,0.0022
2024-02-26:12,16,9,0.0380,0.0060,0.31,0.0018
2024-02-26:11,19,17,0.0320,0.0060,0.35,0.0019
2024-02-26:10,20,14,0.0200,0.0100,0.37,0.0019
2024-02-26:09,22,21,0.0070,0.0180,0.46,0.0025
2024-02-26:08,21,16,0.0020,0.0220,0.41,0.0030
2024-02-26:07,13,10,0.0040,0.0180,0.36,0.0021
2024-02-26:06,12,10,0.0030,0.0180,0.35,0.0020
2024-02-26:05,15,9,0.0100,0.0100,0.32,0.0018
2024-02-26:04,11,,0.0150,0.0090,0.32,0.0017
2024-02-26:03,16,9,0.0170,0.0090,0.33,0.0018
2024-02-26:02,12,11,0.0240,0.0070,0.33,0.0019
