tm,pm10,pm25,o3,no2,co,so2
2024-06-30:24,17,10,0.0138,0.0126,0.17,0.0035
2024-06-30:23,10,7,0.0188,0.0102,0.18,0.0046
2024-06-30:22,8,5,0.0196,0.0098,0.22,0.0034
2024-06-30:21,12,7,0.0210,0.0089,0.20,0.0034
2024-06-30:20,15,14,0.0205,0.0101,0.19,0.0035
2024-06-30:19,17,11,0.0236,0.0081,0.19,0.0035
2024-06-30:18,15,14,0.0253,0.0080,0.18,0.0035
2024-06-30:17,11,10,0.0234,0.0078,0.17,0.0035
2024-06-30:16,10,5,0.0206,0.0072,0.16,0.0034
2024-06-30:15,8,8,0.0184,0.0069,0.17,0.0034
2024-06-30:14,7,,0.0174,0.0076,0.16,0.0036
2024-06-30:13,8,,0.0185,0.0069,0.16,0.0035
2024-06-30:12,11,,0.0184,0.0059,0.14,0.0032
2024-06-30:11,8,5,0.0162,0.0061,0.14,0.0034
2024-06-30:10,9,5,0.0178,0.0049,0.13,0.0033
2024-06-30:09,10,7,0.0187,0.0042,0.12,0.0033
2024-06-30:08,5,,0.0184,0.0044,0.12,0.0033
2024-06-30:07,17,6,0.0165,0.0065,0.13,0.0034
2024-06-30:06,11,6,0.0207,0.0039,0.13,0.0033
2024-06-30:05,13,8,0.0225,0.0036,0.13,0.0033
2024-06-30:04,17,5,0.0218,0.0037,0.12,0.0033
2024-06-30:03,12,8,0.0215,0.0036,0.12,0.0033
2024-06-30:02,21,13,0.0211,0.0036,0.12,0.0033
2024-06-30:01,24,13,0.0214,0.0038,0.13,0.0033
2024-06-29:24,26,12,0.0219,0.0038,0.13,0.0033
2024-06-29:23,15,6,0.0216,0.0043,0.13,0.0046
2024-06-29:22,5,3,0.0200,0.0045,0.13,0.0033
2024-06-29:21,7,6,0.0149,0.0115,0.17,0.0032
2024-06-29:20,9,8,0.0171,0.0108,0.16,0.0033
2024-06-29:19,10,1,0.0137,0.0137,0.18,0.0033
2024-06-29:18,11,4,0.0159,0.0149,0.19,0.0033
2024-06-29:17,9,6,0.0264,0.0131,0.25,0.0033
2024-06-29:16,11,9,0.0331,0.0159,0.27,0.0033
2024-06-29:15,17,17,0.0424,0.0135,0.26,0.0033
2024-06-29:14,22,17,0.0465,0.0120,0.25,0.0033
2024-06-29:13,18,15,0.0482,0.0094,0.25,0.0033
2024-06-29:12,24,14,0.0488,0.0097,0.27,0.0033
2024-06-29:11,13,8,0.0468,0.0100,0.28,0.0033
