tm,pm10,pm25,o3,no2,co,so2
2024-02-25:19,11,6,0.0271,0.0104,0.34,0.0023
2024-02-25:18,11,6,0.0330,0.0053,0.32,0.0022
2024-02-25:17,10,4,0.0324,0.0055,0.30,0.0022
2024-02-25:16,10,5,0.0344,0.0045,0.29,0.0022
2024-02-25:15,9,4,0.0314,0.0074,0.29,0.0022
2024-02-25:14,9,5,0.0318,0.0050,0.28,0.0022
2024-02-25:13,9,6,0.0316,0.0045,0.31,0.0021
2024-02-25:12,5,5,0.0308,0.0049,0.32,0.0022
2024-02-25:11,6,5,0.0291,0.0054,0.31,0.0022
2024-02-25:10,6,5,0.0295,0.0047,0.28,0.0022
2024-02-25:09,6,5,0.0298,0.0043,0.28,0.0022
2024-02-25:08,5,5,0.0295,0.0046,0.27,0.0022
2024-02-25:07,4,4,0.0303,0.0041,0.27,0.0022
2024-02-25:06,4,3,0.0312,0.0035,0.26,0.0022
2024-02-25:05,4,4,0.0316,0.0029,0.26,0.0022
2024-02-25:04,3,,0.0308,0.0034,0.26,0.0022
2024-02-25:03,4,,0.0291,0.0039,0.27,0.0022
2024-02-25:02,6,,0.0294,0.0038,0.29,0.0022
2024-02-25:01,11,8,0.0299,0.0042,0.34,0.0021
2024-02-24:24,16,7,0.0322,0.0041,0.29,0.0023
2024-02-24:23,18,9,0.0324,0.0049,0.28,0.0022
2024-02-24:22,20,10,0.0328,0.0056,0.29,0.0023
2024-02-24:21,23,10,0.0324,0.0073,0.29,0.0022
2024-02-24:20,21,10,0.0325,0.0096,0.33,0.0022
2024-02-24:19,20,8,0.0338,0.0077,0.31,0.0022
2024-02-24:18,19,8,0.0304,0.0110,0.32,0.0022
2024-02-24:17,18,7,0.0355,0.0083,0.30,0.0023
2024-02-24:16,18,6,0.0374,0.0079,0.28,0.0022
2024-02-24:15,19,5,0.0385,0.0063,0.28,0.0022
2024-02-24:14,19,6,0.0377,0.0073,0.29,0.0022
2024-02-24:13,19,7,0.0369,0.0062,0.28,0.0023
2024-02-24:12,19,7,0.0354,0.0066,0.27,0.0023
2024-02-24:11,18,7,0.0317,0.0092,0.28,0.0022
2024-02-24:10,17,7,0.0313,0.0087,0.30,0.0023
2024-02-24:09,16,9,0.0303,0.0097,0.28,0.0022
2024-02-24:08,16,9,0.0306,0.0080,0.28,0.0023
2024-02-24:07,15,8,0.0288,0.0108,0.30,0.0023
2024-02-24:06,14,8,0.0349,0.0046,0.27,0.0023
2024-02-24:05,12,6,0.0363,0.0034,0.27,0.0022
2024-02-24:04,10,6,0.0362,0.0035,0.27,0.0022
2024-02-24:03,9,4,0.0357,0.0037,0.26,0.0022
2024-02-24:02,11,3,0.0387,0.0031,0.25,0.0022
2024-02-24:01,12,6,0.0389,0.0031,0.24,0.0022
2024-02-23:24,15,8,0.0374,0.0040,0.24,0.0022
2024-02-23:23,18,9,0.0364,0.0045,0.25,0.0022
2024-02-23:22,21,10,0.0347,0.0054,0.27,0.0022
2024-02-23:21,22,9,0.0316,0.0081,0.30,0.0022
2024-02-23:20,21,8,0.0315,0.0079,0.31,0.0023
2024-02-23:19,22,7,0.0292,0.0094,0.33,0.0023
2024-02-23:18,,,,,,
2024-02-23:17,,,,,,
2024-02-23:16,16,5,0.0346,0.0095,0.31,0.0022
2024-02-23:15,17,6,0.0339,0.0091,0.31,0.0022
