tm,pm10,pm25,o3,no2,co,so2
2024-04-21:21,18,8,0.0373,0.0044,0.27,0.0022
2024-04-21:20,15,7,0.0379,0.0042,0.30,0.0022
2024-04-21:19,14,6,0.0382,0.0045,0.28,0.0021
2024-04-21:18,10,7,0.0381,0.0047,0.30,0.0021
2024-04-21:17,10,3,0.0363,0.0047,0.28,0.0021
2024-04-21:16,11,4,0.0348,0.0045,0.27,0.0022
2024-04-21:15,11,5,0.0361,0.0042,0.24,0.0021
2024-04-21:14,9,4,0.0365,0.0042,0.25,0.0022
2024-04-21:13,7,3,0.0351,0.0041,0.29,0.0021
2024-04-21:12,8,4,0.0349,0.0042,0.29,0.0021
2024-04-21:11,8,2,0.0342,0.0044,0.31,0.0022
2024-04-21:10,10,3,0.0333,0.0048,0.33,0.0022
2024-04-21:09,11,6,0.0331,0.0053,0.29,0.0022
2024-04-21:08,11,5,0.0343,0.0044,0.29,0.0022
2024-04-21:07,10,6,0.0348,0.0041,0.29,0.0022
2024-04-21:06,8,3,0.0372,0.0037,0.26,0.0022
2024-04-21:05,5,2,0.0405,0.0033,0.25,0.0022
2024-04-21:04,3,1,0.0427,0.0032,0.24,0.0022
2024-04-21:03,1,1,0.0436,0.0031,0.23,0.0022
2024-04-21:02,2,1,0.0436,0.0032,0.22,0.0023
2024-04-21:01,4,2,0.0427,0.0035,0.25,0.0022
2024-04-20:24,5,3,0.0442,0.0040,0.25,0.0023
2024-04-20:23,5,3,0.0442,0.0043,0.24,0.0022
2024-04-20:22,5,3,0.0459,0.0046,0.25,0.0022
2024-04-20:21,5,3,0.0470,0.0057,0.26,0.0023
2024-04-20:20,6,3,0.0489,0.0061,0.25,0.0023
2024-04-20:19,10,5,0.0482,0.0062,0.27,0.0023
2024-04-20:18,18,10,0.0479,0.0064,0.27,0.0023
2024-04-20:17,33,15,0.0457,0.0084,0.28,0.0024
2024-04-20:16,45,25,0.0466,0.0091,0.29,0.0025
2024-04-20:15,58,27,0.0363,0.0117,0.37,0.0025
2024-04-20:14,63,27,0.0342,0.0091,0.39,0.0024
2024-04-20:13,67,28,0.0370,0.0092,0.35,0.0025
2024-04-20:12,75,30,0.0306,0.0099,0.36,0.0025
2024-04-20:11,82,31,0.0226,0.0121,0.39,0.0026
2024-04-20:10,83,30,0.0234,0.0122,0.38,0.0027
2024-04-20:09,82,34,0.0243,0.0133,0.37,0.0030
2024-04-20:08,80,33,0.0235,0.0109,0.31,0.0027
2024-04-20:07,80,34,0.0222,0.0102,0.38,0.0026
2024-04-20:06,82,32,0.0249,0.0089,0.36,0.0025
2024-04-20:05,84,32,0.0268,0.0078,0.33,0.0025
2024-04-20:04,87,32,0.0296,0.0077,0.33,0.0025
2024-04-20:03,92,33,0.0324,0.0080,0.34,0.0025
2024-04-20:02,99,34,0.0357,0.0079,0.33,0.0026
2024-04-20:01,94,30,0.0402,0.0083,0.30,0.0025
2024-04-19:24,95,29,0.0446,0.0089,0.29,0.0028
2024-04-19:23,97,30,0.0507,0.0105,0.30,0.0027
2024-04-19:22,100,30,0.0584,0.0101,0.33,0.0029
2024-04-19:21,102,30,0.0603,0.0109,0.33,0.0030
2024-04-19:20,103,32,0.0631,0.0109,0.34,0.0040
2024-04-19:19,102,32,0.0683,0.0101,0.34,0.0036
2024-04-19:18,102,32,0.0729,0.0097,0.31,0.0036
2024-04-19:17,99,30,0.0876,0.0102,0.41,0.0044
2024-04-19:16,103,30,0.1060,0.0123,0.69,0.0083
2024-04-19:15,118,33,0.0970,0.0096,0.58,0.0068
2024-04-19:14,135,39,0.0898,0.0087,0.63,0.0071
2024-04-19:13,152,45,0.0830,0.0092,0.73,0.0077
2024-04-19:12,166,51,0.0597,0.0136,0.70,0.0066
2024-04-19:11,174,53,0.0507,0.0126,0.53,0.0042
2024-04-19:10,182,55,0.0455,0.0133,0.54,0.0037
2024-04-19:09,188,56,0.0328,0.0122,0.49,0.0031
2024-04-19:08,198,55,0.0181,0.0122,0.44,0.0024
2024-04-19:07,203,55,0.0168,0.0102,0.37,0.0023
2024-04-19:06,213,58,0.0212,0.0081,0.36,0.0022
2024-04-19:05,227,61,0.0244,0.0070,0.34,0.0022
2024-04-19:04,239,63,0.0260,0.0067,0.35,0.0023
2024-04-19:03,255,66,0.0292,0.0075,0.35,0.0025
2024-04-19:02,264,68,0.0339,0.0076,0.34,0.0026
2024-04-19:01,276,67,0.0372,0.0086,0.32,0.0028
2024-04-18:24,283,69,0.0412,0.0090,0.32,0.0028
2024-04-18:23,276,66,0.0499,0.0101,0.33,0.0033
2024-04-18:22,255,62,0.0571,0.0092,0.34,0.0035
2024-04-18:21,223,58,0.0619,0.0093,0.36,0.0032
2024-04-18:20,202,51,0.0683,0.0095,0.37,0.0033
2024-04-18:19,185,48,0.0743,0.0112,0.43,0.0044
2024-04-18:18,171,45,0.0761,0.0109,0.42,0.0043
2024-04-18:17,165,40,0.0721,0.0089,0.37,0.0034
2024-04-18:16,168,43,0.0671,0.0048,0.32,0.0023
2024-04-18:15,168,46,0.0672,0.0044,0.33,0.0024
2024-04-18:14,162,43,0.0668,0.0045,0.32,0.0024
2024-04-18:13,151,42,0.0655,0.0057,0.34,0.0025
2024-04-18:12,136,39,0.0596,0.0066,0.36,0.0028
2024-04-18:11,118,39,0.0563,0.0070,0.35,0.0029
2024-04-18:10,102,34,0.0362,0.0118,0.40,0.0027
2024-04-18:09,96,32,0.0325,0.0094,0.37,0.0027
2024-04-18:08,94,31,0.0226,0.0110,0.36,0.0024
2024-04-18:07,98,31,0.0182,0.0111,0.33,0.0023
