tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,5,,0.0524,0.0032,0.32,0.0010
2024-04-30:23,6,,0.0540,0.0031,0.32,0.0009
2024-04-30:22,6,,0.0499,0.0052,0.34,0.0010
2024-04-30:21,8,,0.0469,0.0069,0.43,0.0012
2024-04-30:20,5,,0.0394,0.0063,0.43,0.0011
2024-04-30:19,8,,0.0335,0.0066,0.44,0.0011
2024-04-30:18,,,,,,
2024-04-30:17,,,,,,
2024-04-30:16,,20,0.0681,0.0052,0.50,0.0014
2024-04-30:15,7,,0.0583,0.0053,0.39,0.0013
2024-04-30:14,7,,0.0539,0.0042,0.35,0.0012
2024-04-30:13,10,,0.0463,0.0052,0.35,0.0012
2024-04-30:12,8,,0.0421,0.0047,0.35,0.0011
2024-04-30:11,9,,0.0358,0.0043,0.35,0.0011
2024-04-30:10,4,,0.0333,0.0057,0.35,0.0011
2024-04-30:09,3,,0.0290,0.0046,0.36,0.0010
2024-04-30:08,6,,0.0252,0.0062,0.36,0.0010
2024-04-30:07,12,10,0.0269,0.0038,0.36,0.0010
2024-04-30:06,13,,0.0286,0.0041,0.35,0.0010
2024-04-30:05,11,,0.0321,0.0042,0.35,0.0010
2024-04-30:04,11,10,0.0314,0.0045,0.36,0.0009
2024-04-30:03,8,,0.0307,0.0040,0.36,0.0009
2024-04-30:02,9,7,0.0364,0.0040,0.36,0.0009
2024-04-30:01,5,,0.0402,0.0044,0.37,0.0008
2024-04-29:24,,9,0.0470,0.0037,0.35,0.0010
2024-04-29:23,,9,0.0517,0.0036,0.35,0.0009
2024-04-29:22,2,,0.0481,0.0036,0.34,0.0009
2024-04-29:21,1,,0.0522,0.0047,0.35,0.0011
2024-04-29:20,2,,0.0546,0.0053,0.35,0.0010
2024-04-29:19,3,,0.0557,0.0059,0.36,0.0010
2024-04-29:18,4,,0.0579,0.0060,0.36,0.0011
2024-04-29:17,2,,0.0589,0.0059,0.35,0.0010
2024-04-29:16,1,,0.0605,0.0054,0.36,0.0009
2024-04-29:15,2,,0.0614,0.0052,0.36,0.0011
2024-04-29:14,2,,0.0596,0.0057,0.36,0.0010
2024-04-29:13,4,,0.0566,0.0066,0.37,0.0011
2024-04-29:12,7,,0.0546,0.0074,0.37,0.0012
2024-04-29:11,13,12,0.0535,0.0071,0.37,0.0010
2024-04-29:10,7,,0.0541,0.0070,0.37,0.0011
2024-04-29:09,10,,0.0563,0.0061,0.37,0.0011
2024-04-29:08,18,18,0.0584,0.0048,0.36,0.0012
2024-04-29:07,13,,0.0583,0.0047,0.37,0.0012
2024-04-29:06,19,,0.0599,0.0041,0.37,0.0012
2024-04-29:05,18,17,0.0618,0.0039,0.37,0.0012
2024-04-29:04,21,,0.0635,0.0042,0.37,0.0012
2024-04-29:03,31,21,0.0673,0.0037,0.37,0.0011
2024-04-29:02,35,25,0.0682,0.0035,0.36,0.0011
2024-04-29:01,35,19,0.0670,0.0038,0.36,0.0010
2024-04-28:24,36,28,0.0676,0.0038,0.37,0.0010
2024-04-28:23,38,25,0.0677,0.0039,0.38,0.0010
2024-04-28:22,29,23,0.0679,0.0048,0.39,0.0011
2024-04-28:21,34,27,0.0680,0.0064,0.41,0.0014
2024-04-28:20,27,14,0.0599,0.0116,0.36,0.0018
2024-04-28:19,10,9,0.0604,0.0054,0.33,0.0016
2024-04-28:18,9,,0.0611,0.0073,0.33,0.0016
2024-04-28:17,14,12,0.0748,0.0054,0.43,0.0025
2024-04-28:16,17,12,0.0725,0.0047,0.36,0.0019
2024-04-28:15,12,,0.0704,0.0036,0.31,0.0016
2024-04-28:14,10,,0.0615,0.0063,0.30,0.0016
