tm,pm10,pm25,o3,no2,co,so2
2024-04-23:20,15,8,0.0399,0.0059,0.20,0.0018
2024-04-23:19,19,10,0.0421,0.0054,0.19,0.0019
2024-04-23:18,29,10,0.0429,0.0055,0.19,0.0018
2024-04-23:17,25,9,0.0466,0.0059,0.19,0.0019
2024-04-23:16,25,9,0.0483,0.0060,0.19,0.0019
2024-04-23:15,27,9,0.0506,0.0058,0.19,0.0021
2024-04-23:14,27,11,0.0518,0.0056,0.18,0.0024
2024-04-23:13,33,11,,,,
2024-04-23:12,,,,,,
2024-04-23:11,25,9,0.0568,0.0061,0.20,0.0023
2024-04-23:10,31,9,0.0582,0.0061,0.21,0.0023
2024-04-23:09,23,12,0.0614,0.0058,0.22,0.0023
2024-04-23:08,21,12,0.0638,0.0059,0.23,0.0023
2024-04-23:07,25,9,0.0624,0.0064,0.22,0.0022
2024-04-23:06,25,10,0.0634,0.0043,0.21,0.0023
2024-04-23:05,17,12,0.0643,0.0041,0.21,0.0022
2024-04-23:04,25,10,0.0650,0.0035,0.21,0.0022
2024-04-23:03,19,12,0.0631,0.0038,0.22,0.0023
2024-04-23:02,23,11,0.0622,0.0038,0.22,0.0023
2024-04-23:01,33,11,0.0601,0.0039,0.22,0.0023
2024-04-22:24,29,12,0.0584,0.0042,0.22,0.0023
2024-04-22:23,27,12,0.0581,0.0045,0.22,0.0023
2024-04-22:22,23,14,0.0570,0.0046,0.22,0.0023
2024-04-22:21,27,12,0.0543,0.0054,0.21,0.0023
2024-04-22:20,29,12,0.0499,0.0064,0.22,0.0024
2024-04-22:19,31,9,0.0489,0.0069,0.21,0.0023
2024-04-22:18,29,7,0.0509,0.0060,0.21,0.0023
2024-04-22:17,29,7,0.0514,0.0059,0.21,0.0023
2024-04-22:16,29,10,0.0494,0.0061,0.20,0.0023
2024-04-22:15,23,9,0.0465,0.0059,0.21,0.0022
2024-04-22:14,23,10,0.0465,0.0058,0.21,0.0022
2024-04-22:13,23,8,0.0462,0.0057,0.21,0.0022
2024-04-22:12,19,10,0.0486,0.0056,0.22,0.0022
2024-04-22:11,19,9,0.0491,0.0063,0.24,0.0022
2024-04-22:10,27,11,0.0507,0.0057,0.24,0.0022
2024-04-22:09,11,7,0.0519,0.0058,0.23,0.0022
2024-04-22:08,11,6,0.0542,0.0059,0.24,0.0022
2024-04-22:07,11,6,0.0549,0.0062,0.26,0.0022
2024-04-22:06,9,7,0.0576,0.0047,0.25,0.0023
2024-04-22:05,11,9,0.0600,0.0038,0.25,0.0023
2024-04-22:04,13,10,0.0618,0.0038,0.25,0.0022
2024-04-22:03,19,11,0.0638,0.0040,0.26,0.0022
2024-04-22:02,21,11,0.0650,0.0041,0.27,0.0022
2024-04-22:01,29,16,0.0639,0.0039,0.25,0.0023
2024-04-21:24,37,22,0.0639,0.0040,0.24,0.0023
2024-04-21:23,39,14,0.0610,0.0042,0.24,0.0022
2024-04-21:22,29,15,0.0566,0.0041,0.24,0.0022
2024-04-21:21,15,5,0.0535,0.0044,0.25,0.0022
2024-04-21:20,7,1,0.0523,0.0048,0.23,0.0022
2024-04-21:19,7,3,0.0512,0.0047,0.23,0.0022
2024-04-21:18,7,3,0.0502,0.0048,0.22,0.0022
2024-04-21:17,5,2,0.0515,0.0048,0.22,0.0022
2024-04-21:16,5,1,0.0523,0.0047,0.22,0.0022
2024-04-21:15,3,3,0.0524,0.0043,0.22,0.0022
2024-04-21:14,5,2,0.0519,0.0043,0.21,0.0022
2024-04-21:13,3,3,0.0513,0.0046,0.20,0.0022
2024-04-21:12,5,3,0.0507,0.0042,0.20,0.0021
2024-04-21:11,7,3,0.0509,0.0044,0.20,0.0022
2024-04-21:10,11,4,0.0504,0.0044,0.20,0.0022
2024-04-21:09,11,3,0.0491,0.0052,0.21,0.0022
2024-04-21:08,7,4,0.0483,0.0053,0.22,0.0023
2024-04-21:07,9,6,0.0471,0.0053,0.21,0.0023
2024-04-21:06,11,6,0.0372,0.0077,0.23,0.0023
2024-04-21:05,9,3,0.0395,0.0069,0.23,0.0023
2024-04-21:04,17,4,0.0358,0.0079,0.24,0.0022
2024-04-21:03,7,5,0.0383,0.0072,0.24,0.0022
2024-04-21:02,5,1,0.0418,0.0076,0.24,0.0022
2024-04-21:01,5,0,0.0507,0.0055,0.21,0.0022
2024-04-20:24,5,3,0.0542,0.0044,0.18,0.0023
2024-04-20:23,5,5,0.0552,0.0048,0.18,0.0022
2024-04-20:22,5,3,0.0584,0.0046,0.17,0.0023
2024-04-20:21,7,2,0.0583,0.0053,0.18,0.0024
2024-04-20:20,7,3,0.0595,0.0052,0.18,0.0023
2024-04-20:19,7,4,0.0605,0.0056,0.18,0.0023
2024-04-20:18,9,6,0.0621,0.0056,0.17,0.0022
2024-04-20:17,27,12,0.0536,0.0104,0.24,0.0022
2024-04-20:16,43,19,0.0529,0.0105,0.26,0.0023
2024-04-20:15,53,24,0.0561,0.0078,0.25,0.0023
2024-04-20:14,77,32,0.0543,0.0097,0.28,0.0024
2024-04-20:13,99,32,0.0537,0.0110,0.29,0.0027
2024-04-20:12,113,34,0.0569,0.0133,0.30,0.0027
2024-04-20:11,111,31,0.0463,0.0211,0.34,0.0028
2024-04-20:10,95,31,0.0249,0.0310,0.35,0.0028
2024-04-20:09,113,36,0.0166,0.0375,0.39,0.0030
2024-04-20:08,103,37,0.0120,0.0364,0.40,0.0030
2024-04-20:07,85,24,0.0229,0.0266,0.34,0.0027
2024-04-20:06,79,26,0.0403,0.0135,0.31,0.0028
2024-04-20:05,71,24,0.0389,0.0132,0.30,0.0027
2024-04-20:04,69,22,0.0482,0.0092,0.28,0.0028
2024-04-20:03,79,27,0.0492,0.0105,0.28,0.0028
2024-04-20:02,75,24,0.0500,0.0105,0.28,0.0027
2024-04-20:01,73,23,0.0508,0.0113,0.28,0.0027
2024-04-19:24,79,26,0.0518,0.0131,0.29,0.0027
2024-04-19:23,85,28,0.0550,0.0133,0.30,0.0027
2024-04-19:22,91,32,0.0550,0.0153,0.31,0.0028
2024-04-19:21,103,29,0.0530,0.0193,0.34,0.0030
2024-04-19:20,121,33,0.0646,0.0214,0.32,0.0034
2024-04-19:19,151,42,0.0743,0.0262,0.39,0.0043
2024-04-19:18,175,51,0.0790,0.0271,0.43,0.0046
2024-04-19:17,195,51,0.0720,0.0235,0.39,0.0042
2024-04-19:16,207,52,0.0712,0.0207,0.31,0.0034
2024-04-19:15,215,52,0.0671,0.0229,0.31,0.0034
2024-04-19:14,177,48,0.0677,0.0218,0.31,0.0035
2024-04-19:13,131,36,0.0726,0.0177,0.29,0.0032
2024-04-19:12,79,17,0.0747,0.0075,0.23,0.0029
2024-04-19:11,161,48,0.0600,0.0164,0.31,0.0038
2024-04-19:10,247,71,0.0339,0.0305,0.40,0.0039
2024-04-19:09,263,72,0.0145,0.0354,0.45,0.0035
2024-04-19:08,245,65,0.0095,0.0335,0.45,0.0033
2024-04-19:07,229,59,0.0165,0.0253,0.40,0.0030
2024-04-19:06,237,59,0.0292,0.0140,0.35,0.0027
2024-04-19:05,259,67,0.0353,0.0094,0.31,0.0027
2024-04-19:04,273,65,0.0344,0.0089,0.26,0.0026
2024-04-19:03,275,65,0.0345,0.0093,0.25,0.0027
2024-04-19:02,285,67,0.0325,0.0090,0.24,0.0025
2024-04-19:01,285,64,0.0285,0.0108,0.26,0.0024
2024-04-18:24,293,68,0.0261,0.0127,0.27,0.0025
2024-04-18:23,299,69,0.0252,0.0153,0.28,0.0024
2024-04-18:22,317,70,0.0289,0.0160,0.27,0.0025
2024-04-18:21,339,73,0.0344,0.0163,0.26,0.0025
2024-04-18:20,337,77,0.0326,0.0205,0.27,0.0026
