tm,pm10,pm25,o3,no2,co,so2
2024-06-30:24,8,3,0.0184,0.0232,0.16,0.0019
2024-06-30:23,8,5,0.0181,0.0268,0.19,0.0020
2024-06-30:22,8,7,0.0189,0.0277,0.20,0.0017
2024-06-30:21,11,5,0.0201,0.0269,0.20,0.0022
2024-06-30:20,13,9,0.0220,0.0267,0.19,0.0018
2024-06-30:19,12,6,0.0253,0.0244,0.20,0.0026
2024-06-30:18,10,5,0.0269,0.0232,0.17,0.0019
2024-06-30:17,6,3,0.0248,0.0220,0.15,0.0021
2024-06-30:16,6,2,0.0203,0.0211,0.12,0.0019
2024-06-30:15,7,2,0.0179,0.0208,0.12,0.0021
2024-06-30:14,7,3,0.0170,0.0200,0.15,0.0021
2024-06-30:13,10,4,0.0175,0.0209,0.16,0.0017
2024-06-30:12,6,1,0.0184,0.0197,0.13,0.0020
2024-06-30:11,8,4,0.0151,0.0219,0.15,0.0020
2024-06-30:10,13,2,0.0152,0.0211,0.15,0.0020
2024-06-30:09,14,5,0.0169,0.0197,0.13,0.0018
2024-06-30:08,12,5,0.0179,0.0182,0.12,0.0021
2024-06-30:07,16,6,0.0205,0.0171,0.13,0.0020
2024-06-30:06,19,8,0.0219,0.0169,0.14,0.0017
2024-06-30:05,20,9,0.0226,0.0169,0.13,0.0020
2024-06-30:04,22,8,0.0212,0.0173,0.14,0.0022
2024-06-30:03,24,9,0.0198,0.0174,0.13,0.0023
2024-06-30:02,25,6,0.0198,0.0163,0.14,0.0021
2024-06-30:01,24,6,0.0207,0.0163,0.12,0.0021
2024-06-29:24,20,6,0.0182,0.0186,0.14,0.0025
2024-06-29:23,9,3,0.0192,0.0186,0.12,0.0022
2024-06-29:22,8,1,0.0185,0.0175,0.14,0.0020
2024-06-29:21,12,2,0.0202,0.0182,0.15,0.0019
2024-06-29:20,9,2,0.0124,0.0264,0.20,0.0020
2024-06-29:19,7,4,0.0140,0.0270,0.22,0.0020
2024-06-29:18,7,2,0.0213,0.0225,0.20,0.0022
2024-06-29:17,11,7,0.0295,0.0242,0.24,0.0022
2024-06-29:16,12,7,0.0420,0.0226,0.28,0.0021
2024-06-29:15,16,14,0.0510,0.0190,0.26,0.0020
2024-06-29:14,18,12,0.0535,0.0167,0.22,0.0020
2024-06-29:13,18,10,0.0623,0.0178,0.26,0.0023
2024-06-29:12,16,8,0.0568,0.0198,0.24,0.0026
2024-06-29:11,11,6,0.0531,0.0196,0.24,0.0021
