tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,10,7,0.0409,0.0158,0.37,0.0025
2024-04-30:23,15,10,0.0384,0.0172,0.38,0.0024
2024-04-30:22,29,22,0.0372,0.0207,0.36,0.0025
2024-04-30:21,37,25,0.0422,0.0228,0.36,0.0027
2024-04-30:20,32,18,0.0375,0.0267,0.39,0.0027
2024-04-30:19,27,15,0.0303,0.0247,0.34,0.0026
2024-04-30:18,24,12,0.0405,0.0202,0.31,0.0025
2024-04-30:17,21,13,0.0492,0.0190,0.30,0.0026
2024-04-30:16,29,21,0.0517,0.0186,0.31,0.0025
2024-04-30:15,19,12,0.0520,0.0184,0.32,0.0029
2024-04-30:14,26,10,0.0455,0.0183,0.33,0.0025
2024-04-30:13,17,12,0.0457,0.0187,0.32,0.0024
2024-04-30:12,22,13,0.0450,0.0175,0.32,0.0025
2024-04-30:11,16,11,0.0421,0.0182,0.32,0.0024
2024-04-30:10,16,10,0.0316,0.0225,0.34,0.0027
2024-04-30:09,23,13,0.0269,0.0207,0.34,0.0027
2024-04-30:08,27,15,0.0254,0.0190,0.33,0.0025
2024-04-30:07,28,14,0.0196,0.0212,0.35,0.0026
2024-04-30:06,27,16,0.0202,0.0189,0.35,0.0027
2024-04-30:05,28,18,0.0243,0.0192,0.36,0.0028
2024-04-30:04,29,18,0.0263,0.0193,0.39,0.0028
2024-04-30:03,28,15,0.0243,0.0204,0.37,0.0026
2024-04-30:02,22,15,0.0272,0.0210,0.35,0.0025
2024-04-30:01,17,11,0.0359,0.0185,0.33,0.0023
2024-04-29:24,19,12,0.0326,0.0201,0.34,0.0026
2024-04-29:23,19,11,0.0323,0.0207,0.33,0.0025
2024-04-29:22,22,12,0.0340,0.0198,0.32,0.0024
2024-04-29:21,16,7,0.0406,0.0165,0.31,0.0026
2024-04-29:20,11,8,0.0468,0.0148,0.31,0.0025
2024-04-29:19,11,8,0.0467,0.0153,0.31,0.0024
2024-04-29:18,12,7,0.0480,0.0153,0.30,0.0024
2024-04-29:17,9,9,0.0476,0.0167,0.33,0.0024
2024-04-29:16,10,7,0.0463,0.0169,0.32,0.0024
2024-04-29:15,39,9,0.0454,0.0175,0.33,0.0024
2024-04-29:14,26,10,0.0477,0.0166,0.31,0.0025
2024-04-29:13,16,11,0.0456,0.0172,0.32,0.0024
2024-04-29:12,20,13,0.0438,0.0178,0.32,0.0024
2024-04-29:11,24,16,0.0450,0.0160,0.32,0.0024
2024-04-29:10,30,18,0.0450,0.0156,0.32,0.0022
2024-04-29:09,30,17,0.0457,0.0143,0.32,0.0024
2024-04-29:08,36,21,0.0462,0.0142,0.36,0.0024
2024-04-29:07,43,27,0.0449,0.0149,0.42,0.0028
2024-04-29:06,46,27,0.0469,0.0137,0.44,0.0025
2024-04-29:05,48,25,0.0491,0.0134,0.42,0.0027
2024-04-29:04,47,24,0.0503,0.0136,0.46,0.0030
2024-04-29:03,45,25,0.0481,0.0151,0.47,0.0033
2024-04-29:02,44,23,0.0441,0.0172,0.43,0.0031
2024-04-29:01,43,25,0.0430,0.0187,0.42,0.0031
2024-04-28:24,36,22,0.0433,0.0188,0.41,0.0031
2024-04-28:23,28,20,0.0380,0.0232,0.38,0.0032
2024-04-28:22,30,21,0.0421,0.0234,0.39,0.0031
2024-04-28:21,28,20,0.0495,0.0213,0.36,0.0034
2024-04-28:20,38,21,0.0574,0.0213,0.38,0.0040
2024-04-28:19,38,23,0.0704,0.0212,0.41,0.0035
2024-04-28:18,43,23,0.0858,0.0201,0.44,0.0037
2024-04-28:17,43,28,0.0967,0.0187,0.47,0.0039
2024-04-28:16,41,21,0.0823,0.0155,0.41,0.0034
2024-04-28:15,40,20,0.0829,0.0159,0.44,0.0038
2024-04-28:14,45,26,0.0831,0.0173,0.56,0.0045
2024-04-28:13,49,26,0.0753,0.0181,0.57,0.0043
2024-04-28:12,53,31,0.0679,0.0177,0.50,0.0035
2024-04-28:11,47,31,0.0581,0.0185,0.49,0.0037
2024-04-28:10,47,30,0.0436,0.0188,0.44,0.0030
2024-04-28:09,43,30,0.0334,0.0209,0.42,0.0031
2024-04-28:08,38,27,0.0295,0.0174,0.40,0.0027
2024-04-28:07,38,28,0.0264,0.0173,0.42,0.0026
2024-04-28:06,41,29,0.0266,0.0170,0.42,0.0026
2024-04-28:05,39,27,0.0307,0.0184,0.41,0.0026
2024-04-28:04,40,28,0.0330,0.0181,0.40,0.0025
2024-04-28:03,43,31,0.0285,0.0218,0.43,0.0024
2024-04-28:02,43,29,0.0409,0.0195,0.42,0.0025
2024-04-28:01,44,29,0.0318,0.0250,0.43,0.0030
2024-04-27:24,43,26,0.0434,0.0209,0.42,0.0024
2024-04-27:23,41,25,0.0514,0.0187,0.40,0.0027
2024-04-27:22,46,24,0.0526,0.0182,0.37,0.0027
2024-04-27:21,45,21,0.0537,0.0217,0.37,0.0029
2024-04-27:20,43,22,0.0545,0.0223,0.39,0.0033
2024-04-27:19,30,12,0.0643,0.0144,0.31,0.0026
2024-04-27:18,30,14,0.0740,0.0118,0.29,0.0028
2024-04-27:17,33,18,0.0751,0.0103,0.28,0.0027
2024-04-27:16,29,10,0.0745,0.0098,0.28,0.0028
2024-04-27:15,29,8,0.0720,0.0104,0.28,0.0029
2024-04-27:14,32,10,0.0707,0.0123,0.30,0.0025
2024-04-27:13,42,22,0.0801,0.0161,0.37,0.0029
2024-04-27:12,46,30,0.0721,0.0197,0.49,0.0033
2024-04-27:11,37,29,0.0595,0.0197,0.54,0.0036
2024-04-27:10,33,25,0.0323,0.0233,0.57,0.0031
2024-04-27:09,32,26,0.0160,0.0242,0.62,0.0026
2024-04-27:08,30,26,0.0112,0.0242,0.61,0.0025
2024-04-27:07,32,27,0.0083,0.0250,0.58,0.0028
2024-04-27:06,39,31,0.0058,0.0267,0.56,0.0028
2024-04-27:05,41,31,0.0040,0.0282,0.55,0.0027
2024-04-27:04,41,30,0.0078,0.0270,0.56,0.0027
2024-04-27:03,41,31,0.0133,0.0259,0.56,0.0027
2024-04-27:02,44,30,0.0204,0.0244,0.58,0.0029
2024-04-27:01,43,32,0.0237,0.0261,0.57,0.0027
2024-04-26:24,46,34,0.0134,0.0391,0.60,0.0026
2024-04-26:23,46,32,0.0162,0.0397,0.65,0.0030
2024-04-26:22,45,30,0.0354,0.0273,0.65,0.0032
2024-04-26:21,40,26,0.0442,0.0279,0.66,0.0038
2024-04-26:20,42,27,0.0499,0.0269,0.61,0.0042
2024-04-26:19,43,24,0.0547,0.0338,0.62,0.0044
2024-04-26:18,49,22,0.0661,0.0271,0.58,0.0046
2024-04-26:17,35,22,0.0711,0.0214,0.52,0.0044
2024-04-26:16,35,18,0.0691,0.0215,0.54,0.0049
2024-04-26:15,30,18,0.0728,0.0196,0.59,0.0065
2024-04-26:14,42,27,0.0635,0.0229,0.60,0.0058
2024-04-26:13,37,24,0.0462,0.0236,0.55,0.0042
2024-04-26:12,31,17,0.0442,0.0243,0.53,0.0042
2024-04-26:11,32,19,0.0357,0.0238,0.51,0.0039
2024-04-26:10,38,24,0.0187,0.0279,0.50,0.0030
2024-04-26:09,37,25,0.0062,0.0332,0.53,0.0030
2024-04-26:08,33,22,0.0051,0.0344,0.52,0.0030
2024-04-26:07,31,20,0.0123,0.0228,0.50,0.0025
2024-04-26:06,33,22,0.0138,0.0212,0.51,0.0025
2024-04-26:05,31,22,0.0162,0.0222,0.49,0.0025
2024-04-26:04,33,21,0.0109,0.0304,0.49,0.0026
2024-04-26:03,34,23,0.0133,0.0297,0.50,0.0027
2024-04-26:02,35,22,0.0203,0.0265,0.50,0.0029
2024-04-26:01,31,19,0.0218,0.0287,0.47,0.0030
