tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,21,17,0.0318,0.0058,0.38,0.0017
2024-02-29:23,18,10,0.0315,0.0063,0.38,0.0017
2024-02-29:22,17,8,0.0301,0.0073,0.38,0.0013
2024-02-29:21,18,7,0.0320,0.0078,0.37,0.0014
2024-02-29:20,13,7,0.0279,0.0111,0.39,0.0013
2024-02-29:19,9,0,0.0345,0.0087,0.37,0.0013
2024-02-29:18,7,2,0.0326,0.0113,0.38,0.0013
2024-02-29:17,7,2,0.0312,0.0129,0.40,0.0013
2024-02-29:16,12,0,0.0336,0.0112,0.39,0.0013
2024-02-29:15,12,1,0.0387,0.0068,0.37,0.0014
2024-02-29:14,10,6,0.0386,0.0061,0.42,0.0014
2024-02-29:13,18,8,0.0327,0.0089,0.41,0.0016
2024-02-29:12,28,9,0.0259,0.0132,0.41,0.0015
2024-02-29:11,45,25,0.0143,0.0185,0.44,0.0018
2024-02-29:10,47,25,0.0167,0.0139,0.43,0.0018
2024-02-29:09,44,23,0.0148,0.0136,0.42,0.0019
2024-02-29:08,40,26,0.0159,0.0116,0.40,0.0016
2024-02-29:07,35,12,0.0175,0.0114,0.38,0.0016
2024-02-29:06,31,14,0.0227,0.0071,0.37,0.0018
2024-02-29:05,33,11,0.0211,0.0068,0.38,0.0018
2024-02-29:04,32,16,0.0226,0.0065,0.38,0.0018
2024-02-29:03,32,20,0.0247,0.0064,0.37,0.0018
2024-02-29:02,37,21,0.0244,0.0077,0.37,0.0031
2024-02-29:01,42,15,0.0269,0.0087,0.36,0.0023
2024-02-28:24,40,20,0.0258,0.0095,0.37,0.0024
2024-02-28:23,41,22,0.0277,0.0116,0.36,0.0025
2024-02-28:22,42,18,0.0281,0.0130,0.36,0.0029
2024-02-28:21,50,17,0.0300,0.0134,0.37,0.0022
2024-02-28:20,45,25,0.0291,0.0139,0.36,0.0021
2024-02-28:19,31,10,,,,
2024-02-28:18,,,,,,
2024-02-28:17,,,0.0533,0.0030,0.46,0.0014
2024-02-28:16,17,7,0.0545,0.0033,0.48,0.0014
2024-02-28:15,22,6,0.0541,0.0036,0.49,0.0014
2024-02-28:14,25,5,0.0528,0.0033,0.49,0.0015
2024-02-28:13,24,6,0.0514,0.0033,0.50,0.0014
2024-02-28:12,27,8,0.0430,0.0058,0.54,0.0016
2024-02-28:11,39,19,0.0358,0.0081,0.58,0.0017
2024-02-28:10,39,17,0.0264,0.0108,0.58,0.0018
2024-02-28:09,39,14,0.0230,0.0098,0.59,0.0017
2024-02-28:08,28,9,0.0184,0.0114,0.59,0.0017
2024-02-28:07,26,6,0.0203,0.0095,0.58,0.0049
2024-02-28:06,27,8,0.0254,0.0060,0.57,0.0020
2024-02-28:05,30,11,0.0279,0.0048,0.58,0.0021
