tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,19,17,0.0399,0.0050,0.31,0.0022
2024-04-30:23,25,23,0.0432,0.0052,0.34,0.0023
2024-04-30:22,28,22,0.0426,0.0066,0.36,0.0021
2024-04-30:21,26,21,0.0412,0.0078,0.35,0.0023
2024-04-30:20,25,19,0.0341,0.0062,0.33,0.0025
2024-04-30:19,23,21,0.0237,0.0067,0.34,0.0022
2024-04-30:18,23,18,0.0345,0.0071,0.34,0.0021
2024-04-30:17,27,19,0.0384,0.0082,0.34,0.0024
2024-04-30:16,25,18,0.0405,0.0070,0.34,0.0023
2024-04-30:15,16,15,0.0368,0.0055,0.31,0.0024
2024-04-30:14,15,10,0.0321,0.0046,0.32,0.0025
2024-04-30:13,16,14,0.0303,0.0044,0.31,0.0026
2024-04-30:12,20,15,0.0305,0.0041,0.32,0.0022
2024-04-30:11,21,12,0.0302,0.0055,0.33,0.0021
2024-04-30:10,20,14,0.0291,0.0082,0.35,0.0027
2024-04-30:09,17,9,0.0205,0.0088,0.36,0.0026
2024-04-30:08,20,12,0.0148,0.0069,0.33,0.0025
2024-04-30:07,23,10,0.0122,0.0069,0.35,0.0022
2024-04-30:06,23,11,0.0136,0.0056,0.33,0.0023
2024-04-30:05,22,10,0.0146,0.0054,0.33,0.0021
2024-04-30:04,21,11,0.0181,0.0042,0.32,0.0024
2024-04-30:03,20,11,0.0200,0.0042,0.32,0.0021
2024-04-30:02,15,9,0.0238,0.0043,0.32,0.0025
2024-04-30:01,14,12,0.0274,0.0053,0.32,0.0025
2024-04-29:24,14,9,0.0277,0.0045,0.33,0.0025
2024-04-29:23,13,9,0.0350,0.0045,0.31,0.0022
2024-04-29:22,11,11,0.0393,0.0041,0.32,0.0023
2024-04-29:21,12,5,0.0397,0.0043,0.32,0.0027
2024-04-29:20,9,9,0.0388,0.0048,0.33,0.0023
2024-04-29:19,8,,0.0400,0.0049,0.34,0.0022
2024-04-29:18,11,7,0.0411,0.0052,0.34,0.0024
2024-04-29:17,11,11,0.0403,0.0059,0.34,0.0023
2024-04-29:16,10,9,0.0400,0.0055,0.33,0.0024
2024-04-29:15,8,7,0.0391,0.0060,0.33,0.0025
2024-04-29:14,11,,0.0378,0.0068,0.35,0.0024
2024-04-29:13,16,,0.0344,0.0090,0.35,0.0025
2024-04-29:12,20,,0.0328,0.0097,0.36,0.0026
2024-04-29:11,26,25,0.0297,0.0108,0.38,0.0025
2024-04-29:10,30,24,0.0314,0.0108,0.40,0.0023
2024-04-29:09,32,27,0.0303,0.0099,0.42,0.0024
2024-04-29:08,35,30,0.0317,0.0080,0.43,0.0025
2024-04-29:07,39,29,0.0318,0.0071,0.41,0.0025
2024-04-29:06,39,28,0.0324,0.0057,0.42,0.0024
2024-04-29:05,37,26,0.0323,0.0065,0.43,0.0023
2024-04-29:04,25,22,0.0314,0.0075,0.38,0.0027
2024-04-29:03,22,21,0.0291,0.0064,0.35,0.0025
2024-04-29:02,26,24,0.0307,0.0060,0.38,0.0024
2024-04-29:01,25,22,0.0320,0.0066,0.39,0.0026
2024-04-28:24,26,25,0.0366,0.0065,0.39,0.0025
2024-04-28:23,30,27,0.0420,0.0069,0.40,0.0026
2024-04-28:22,34,29,0.0468,0.0076,0.43,0.0028
2024-04-28:21,38,29,0.0598,0.0080,0.45,0.0030
2024-04-28:20,43,31,0.0703,0.0071,0.45,0.0034
2024-04-28:19,45,31,0.0703,0.0073,0.44,0.0031
2024-04-28:18,47,36,0.0740,0.0081,0.46,0.0034
2024-04-28:17,51,36,0.0779,0.0068,0.47,0.0037
2024-04-28:16,61,34,0.0806,0.0067,0.77,0.0050
2024-04-28:15,43,30,0.0730,0.0056,0.59,0.0042
2024-04-28:14,34,26,0.0703,0.0065,0.55,0.0040
2024-04-28:13,42,33,0.0685,0.0075,0.62,0.0042
2024-04-28:12,41,33,0.0676,0.0079,0.62,0.0048
2024-04-28:11,43,30,0.0665,0.0073,0.51,0.0036
2024-04-28:10,41,35,0.0504,0.0120,0.51,0.0031
2024-04-28:09,39,34,0.0274,0.0120,0.52,0.0025
2024-04-28:08,34,30,0.0198,0.0095,0.52,0.0023
2024-04-28:07,33,29,0.0175,0.0078,0.53,0.0023
2024-04-28:06,35,29,0.0196,0.0067,0.50,0.0022
2024-04-28:05,34,31,0.0232,0.0060,0.50,0.0024
2024-04-28:04,35,31,0.0270,0.0059,0.49,0.0022
2024-04-28:03,36,33,0.0327,0.0059,0.49,0.0025
2024-04-28:02,36,33,0.0358,0.0063,0.49,0.0024
2024-04-28:01,37,35,0.0370,0.0067,0.50,0.0024
2024-04-27:24,37,33,0.0375,0.0075,0.50,0.0026
2024-04-27:23,37,33,0.0405,0.0092,0.51,0.0025
2024-04-27:22,37,32,0.0449,0.0084,0.52,0.0027
2024-04-27:21,40,35,0.0477,0.0090,0.49,0.0030
2024-04-27:20,41,35,0.0591,0.0083,0.49,0.0032
2024-04-27:19,39,26,0.0658,0.0073,0.46,0.0034
2024-04-27:18,34,18,0.0540,0.0079,0.33,0.0026
2024-04-27:17,37,20,0.0569,0.0056,0.33,0.0028
2024-04-27:16,34,22,0.0560,0.0079,0.38,0.0025
2024-04-27:15,38,23,0.0570,0.0053,0.42,0.0029
2024-04-27:14,40,23,0.0552,0.0116,0.44,0.0027
2024-04-27:13,42,31,0.0555,0.0057,0.48,0.0030
2024-04-27:12,49,38,0.0518,0.0102,0.55,0.0033
2024-04-27:11,43,38,0.0457,0.0112,0.68,0.0034
2024-04-27:10,33,,0.0351,0.0089,0.68,0.0032
2024-04-27:09,26,26,0.0175,0.0131,0.64,0.0028
2024-04-27:08,23,21,0.0117,0.0112,0.57,0.0023
2024-04-27:07,21,20,0.0076,0.0085,0.45,0.0025
2024-04-27:06,23,20,0.0090,0.0071,0.47,0.0024
2024-04-27:05,24,22,0.0113,0.0067,0.48,0.0021
