tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,11,9,0.0257,0.0099,0.30,0.0024
2024-02-29:23,11,8,0.0286,0.0115,0.30,0.0023
2024-02-29:22,9,7,0.0298,0.0117,0.30,0.0024
2024-02-29:21,9,8,0.0305,0.0133,0.32,0.0023
2024-02-29:20,8,6,0.0319,0.0157,0.34,0.0024
2024-02-29:19,7,6,0.0356,0.0150,0.38,0.0023
2024-02-29:18,8,5,0.0446,0.0095,0.30,0.0024
2024-02-29:17,6,4,0.0471,0.0091,0.28,0.0024
2024-02-29:16,8,6,0.0472,0.0091,0.28,0.0023
2024-02-29:15,7,7,0.0465,0.0092,0.26,0.0024
2024-02-29:14,12,10,0.0464,0.0096,0.27,0.0025
2024-02-29:13,18,13,0.0454,0.0097,0.29,0.0023
2024-02-29:12,20,12,0.0447,0.0102,0.29,0.0023
2024-02-29:11,21,15,0.0464,0.0096,0.28,0.0027
2024-02-29:10,22,11,0.0414,0.0125,0.30,0.0031
2024-02-29:09,22,15,0.0413,0.0117,0.30,0.0030
2024-02-29:08,23,15,0.0352,0.0145,0.31,0.0029
2024-02-29:07,24,15,0.0273,0.0149,0.33,0.0026
2024-02-29:06,24,15,0.0270,0.0126,0.33,0.0025
2024-02-29:05,23,17,0.0277,0.0114,0.34,0.0026
2024-02-29:04,24,16,0.0282,0.0118,0.34,0.0024
2024-02-29:03,24,15,0.0295,0.0120,0.33,0.0024
2024-02-29:02,28,18,0.0313,0.0114,0.33,0.0025
2024-02-29:01,27,18,0.0294,0.0127,0.37,0.0025
2024-02-28:24,25,16,0.0311,0.0121,0.36,0.0025
2024-02-28:23,23,17,0.0336,0.0117,0.33,0.0024
2024-02-28:22,22,14,0.0369,0.0134,0.33,0.0025
2024-02-28:21,22,15,0.0376,0.0127,0.31,0.0025
2024-02-28:20,20,12,0.0399,0.0123,0.32,0.0024
2024-02-28:19,20,12,0.0499,0.0086,0.31,0.0024
2024-02-28:18,20,12,0.0522,0.0077,0.28,0.0025
2024-02-28:17,21,10,0.0536,0.0072,0.28,0.0025
2024-02-28:16,21,9,0.0534,0.0068,0.28,0.0024
2024-02-28:15,19,12,0.0522,0.0068,0.27,0.0023
2024-02-28:14,17,8,0.0518,0.0066,0.26,0.0024
2024-02-28:13,21,10,0.0520,0.0061,0.26,0.0025
2024-02-28:12,24,13,0.0506,0.0064,0.26,0.0025
2024-02-28:11,24,15,0.0443,0.0079,0.28,0.0021
2024-02-28:10,26,15,0.0309,0.0131,0.34,0.0023
2024-02-28:09,25,19,0.0180,0.0181,0.39,0.0023
2024-02-28:08,24,16,0.0141,0.0192,0.37,0.0022
2024-02-28:07,23,12,0.0198,0.0136,0.35,0.0020
2024-02-28:06,21,13,0.0249,0.0093,0.34,0.0021
2024-02-28:05,23,12,0.0286,0.0075,0.33,0.0022
2024-02-28:04,24,13,0.0299,0.0081,0.34,0.0021
2024-02-28:03,27,14,0.0332,0.0074,0.34,0.0021
2024-02-28:02,25,13,0.0416,0.0063,0.30,0.0023
2024-02-28:01,25,14,0.0422,0.0069,0.30,0.0024
2024-02-27:24,27,14,0.0424,0.0071,0.31,0.0025
2024-02-27:23,28,15,0.0417,0.0077,0.31,0.0025
2024-02-27:22,27,16,0.0381,0.0096,0.33,0.0024
2024-02-27:21,28,17,0.0401,0.0090,0.31,0.0025
2024-02-27:20,27,18,0.0439,0.0089,0.31,0.0025
2024-02-27:19,27,18,0.0466,0.0080,0.31,0.0024
2024-02-27:18,24,14,0.0484,0.0075,0.29,0.0022
2024-02-27:17,23,15,0.0483,0.0068,0.29,0.0021
2024-02-27:16,22,12,0.0491,0.0065,0.30,0.0024
2024-02-27:15,19,13,0.0502,0.0060,0.29,0.0020
2024-02-27:14,19,13,0.0497,0.0061,0.29,0.0023
2024-02-27:13,22,16,0.0487,0.0059,0.29,0.0024
2024-02-27:12,23,16,0.0480,0.0060,0.30,0.0024
2024-02-27:11,17,12,0.0474,0.0059,0.31,0.0022
2024-02-27:10,,,0.0456,0.0062,0.30,0.0023
2024-02-27:09,11,11,0.0443,0.0065,0.29,0.0021
2024-02-27:08,11,8,0.0417,0.0083,0.30,0.0023
2024-02-27:07,10,9,0.0417,0.0063,0.27,0.0024
2024-02-27:06,13,8,0.0418,0.0058,0.27,0.0021
2024-02-27:05,10,8,0.0416,0.0061,0.27,0.0024
2024-02-27:04,11,7,0.0417,0.0062,0.27,0.0023
2024-02-27:03,11,9,0.0418,0.0063,0.26,0.0023
2024-02-27:02,13,9,0.0406,0.0069,0.26,0.0024
2024-02-27:01,12,9,0.0408,0.0072,0.27,0.0024
2024-02-26:24,13,10,0.0381,0.0085,0.29,0.0024
2024-02-26:23,13,8,0.0391,0.0090,0.30,0.0024
2024-02-26:22,13,13,0.0395,0.0086,0.29,0.0023
2024-02-26:21,14,12,0.0414,0.0083,0.29,0.0024
2024-02-26:20,13,10,0.0428,0.0082,0.29,0.0023
2024-02-26:19,13,9,0.0442,0.0084,0.30,0.0023
2024-02-26:18,13,9,0.0456,0.0073,0.27,0.0024
2024-02-26:17,9,8,0.0457,0.0072,0.28,0.0024
2024-02-26:16,9,6,0.0459,0.0066,0.27,0.0022
2024-02-26:15,6,4,0.0451,0.0070,0.27,0.0025
2024-02-26:14,5,5,0.0446,0.0066,0.28,0.0024
2024-02-26:13,9,8,0.0436,0.0068,0.27,0.0025
2024-02-26:12,10,9,0.0420,0.0071,0.28,0.0022
2024-02-26:11,13,11,0.0347,0.0095,0.31,0.0023
2024-02-26:10,12,9,0.0281,0.0099,0.32,0.0021
2024-02-26:09,8,,0.0147,0.0103,0.33,0.0021
2024-02-26:08,12,8,0.0122,0.0099,0.34,0.0022
2024-02-26:07,12,11,0.0141,0.0092,0.33,0.0022
2024-02-26:06,14,12,0.0183,0.0091,0.33,0.0023
2024-02-26:05,16,12,0.0244,0.0097,0.33,0.0022
2024-02-26:04,15,13,0.0260,0.0096,0.33,0.0024
2024-02-26:03,14,11,0.0232,0.0110,0.34,0.0025
2024-02-26:02,15,12,0.0247,0.0101,0.34,0.0028
2024-02-26:01,14,10,0.0291,0.0103,0.33,0.0026
2024-02-25:24,11,9,0.0234,0.0100,0.33,0.0024
2024-02-25:23,9,8,0.0288,0.0102,0.32,0.0026
2024-02-25:22,9,8,0.0291,0.0115,0.32,0.0024
2024-02-25:21,8,6,0.0322,0.0108,0.31,0.0025
2024-02-25:20,9,8,0.0327,0.0112,0.32,0.0024
2024-02-25:19,8,7,0.0309,0.0117,0.32,0.0022
2024-02-25:18,11,8,0.0337,0.0108,0.31,0.0024
