tm,pm10,pm25,o3,no2,co,so2
2024-06-24:09,13,6,0.0390,0.0056,0.26,0.0028
2024-06-24:08,11,7,0.0301,0.0063,0.25,0.0027
2024-06-24:07,13,7,0.0338,0.0048,0.23,0.0027
2024-06-24:06,15,9,0.0250,0.0050,0.24,0.0028
2024-06-24:05,14,8,0.0288,0.0043,0.22,0.0027
2024-06-24:04,16,9,0.0313,0.0042,0.23,0.0028
2024-06-24:03,19,9,0.0286,0.0043,0.24,0.0025
2024-06-24:02,16,8,0.0236,0.0048,0.25,0.0028
2024-06-24:01,18,10,0.0201,0.0048,0.24,0.0026
2024-06-23:24,15,8,0.0223,0.0051,0.26,0.0027
2024-06-23:23,14,7,0.0231,0.0055,0.27,0.0026
2024-06-23:22,16,7,0.0277,0.0053,0.26,0.0026
2024-06-23:21,15,7,0.0321,0.0060,0.28,0.0025
2024-06-23:20,11,5,0.0402,0.0049,0.26,0.0027
2024-06-23:19,8,3,0.0471,0.0042,0.25,0.0026
2024-06-23:18,4,3,0.0471,0.0042,0.25,0.0029
2024-06-23:17,8,3,0.0487,0.0040,0.26,0.0027
2024-06-23:16,6,3,0.0524,0.0039,0.27,0.0026
2024-06-23:15,2,2,0.0491,0.0038,0.28,0.0029
2024-06-23:14,7,2,0.0448,0.0044,0.29,0.0027
2024-06-23:13,4,2,0.0400,0.0045,0.30,0.0024
2024-06-23:12,7,3,0.0393,0.0043,0.29,0.0027
2024-06-23:11,3,1,0.0381,0.0044,0.29,0.0027
2024-06-23:10,7,2,0.0333,0.0053,0.28,0.0026
2024-06-23:09,8,2,0.0359,0.0045,0.26,0.0027
2024-06-23:08,7,2,0.0371,0.0048,0.26,0.0028
2024-06-23:07,9,4,0.0412,0.0039,0.25,0.0029
2024-06-23:06,10,3,0.0449,0.0034,0.25,0.0028
2024-06-23:05,11,4,0.0494,0.0032,0.26,0.0028
2024-06-23:04,15,8,0.0517,0.0032,0.27,0.0025
2024-06-23:03,29,7,0.0534,0.0032,0.28,0.0028
2024-06-23:02,15,8,0.0524,0.0034,0.31,0.0030
2024-06-23:01,17,9,0.0498,0.0038,0.30,0.0028
2024-06-22:24,15,10,0.0435,0.0040,0.28,0.0030
2024-06-22:23,12,8,0.0394,0.0042,0.27,0.0028
2024-06-22:22,12,7,0.0398,0.0041,0.27,0.0029
2024-06-22:21,7,4,0.0398,0.0044,0.25,0.0028
2024-06-22:20,5,3,0.0381,0.0046,0.24,0.0029
2024-06-22:19,6,2,0.0372,0.0051,0.22,0.0028
2024-06-22:18,7,4,0.0308,0.0084,0.22,0.0030
2024-06-22:17,12,5,0.0170,0.0144,0.35,0.0037
2024-06-22:16,4,1,0.0204,0.0100,0.23,0.0032
2024-06-22:15,2,0,0.0267,0.0068,0.22,0.0030
2024-06-22:14,5,0,0.0284,0.0057,0.22,0.0029
2024-06-22:13,6,2,0.0284,0.0056,0.23,0.0029
2024-06-22:12,2,1,0.0294,0.0067,0.22,0.0029
2024-06-22:11,5,3,0.0293,0.0064,0.21,0.0028
2024-06-22:10,7,5,0.0273,0.0068,0.22,0.0028
2024-06-22:09,6,5,0.0269,0.0073,0.22,0.0029
2024-06-22:08,8,7,0.0267,0.0068,0.23,0.0030
2024-06-22:07,15,8,0.0241,0.0075,0.25,0.0032
2024-06-22:06,13,8,0.0196,0.0086,0.30,0.0034
2024-06-22:05,15,10,0.0226,0.0089,0.30,0.0033
2024-06-22:04,14,8,0.0238,0.0097,0.30,0.0034
2024-06-22:03,16,10,0.0211,0.0115,0.34,0.0038
2024-06-22:02,14,8,0.0257,0.0128,0.29,0.0037
2024-06-22:01,15,6,0.0264,0.0159,0.31,0.0046
2024-06-21:24,13,7,0.0319,0.0131,0.30,0.0042
2024-06-21:23,16,7,0.0338,0.0146,0.31,0.0048
2024-06-21:22,15,8,0.0291,0.0207,0.48,0.0058
2024-06-21:21,18,8,0.0390,0.0144,0.35,0.0054
2024-06-21:20,26,11,0.0293,0.0312,0.66,0.0086
2024-06-21:19,27,11,0.0356,0.0264,0.70,0.0094
2024-06-21:18,21,15,0.0488,0.0158,0.41,0.0069
2024-06-21:17,35,22,0.0620,0.0118,0.24,0.0079
2024-06-21:16,31,24,0.0957,0.0132,0.69,0.0092
2024-06-21:15,37,25,0.0899,0.0145,0.75,0.0099
2024-06-21:14,29,22,0.0840,0.0145,0.72,0.0089
2024-06-21:13,36,27,0.0846,0.0129,0.46,0.0068
2024-06-21:12,38,28,0.0810,0.0190,0.72,0.0126
2024-06-21:11,28,21,0.0517,0.0155,0.68,0.0130
2024-06-21:10,19,19,0.0537,0.0077,0.33,0.0058
2024-06-21:09,13,,0.0410,0.0059,0.21,0.0036
2024-06-21:08,12,11,0.0309,0.0056,0.21,0.0031
2024-06-21:07,14,14,0.0241,0.0059,0.20,0.0030
2024-06-21:06,16,12,0.0235,0.0058,0.20,0.0029
2024-06-21:05,17,13,0.0283,0.0052,0.20,0.0031
2024-06-21:04,17,14,0.0283,0.0053,0.19,0.0030
2024-06-21:03,14,12,0.0332,0.0054,0.20,0.0031
2024-06-21:02,18,15,0.0350,0.0056,0.20,0.0035
2024-06-21:01,18,15,0.0375,0.0062,0.20,0.0035
2024-06-20:24,17,14,0.0382,0.0062,0.20,0.0035
2024-06-20:23,17,13,0.0370,0.0068,0.23,0.0035
2024-06-20:22,16,12,0.0334,0.0074,0.22,0.0033
2024-06-20:21,16,12,0.0364,0.0066,0.20,0.0032
2024-06-20:20,17,11,0.0420,0.0061,0.20,0.0034
2024-06-20:19,17,11,0.0444,0.0060,0.21,0.0033
2024-06-20:18,17,11,0.0474,0.0055,0.20,0.0035
2024-06-20:17,14,13,0.0503,0.0047,0.21,0.0039
2024-06-20:16,21,13,0.0509,0.0051,0.22,0.0049
2024-06-20:15,17,12,0.0524,0.0052,0.20,0.0055
2024-06-20:14,14,11,0.0496,0.0048,0.20,0.0045
2024-06-20:13,17,11,0.0488,0.0048,0.21,0.0032
2024-06-20:12,16,14,0.0436,0.0086,0.24,0.0032
2024-06-20:11,22,17,0.0369,0.0093,0.27,0.0032
2024-06-20:10,22,17,0.0302,0.0099,0.30,0.0034
2024-06-20:09,22,18,0.0262,0.0092,0.31,0.0032
2024-06-20:08,24,16,0.0276,0.0092,0.32,0.0032
2024-06-20:07,22,16,0.0179,0.0086,0.34,0.0030
2024-06-20:06,22,17,0.0185,0.0090,0.34,0.0030
2024-06-20:05,22,18,0.0186,0.0091,0.34,0.0031
2024-06-20:04,22,19,0.0206,0.0098,0.36,0.0034
2024-06-20:03,23,16,0.0255,0.0106,0.35,0.0035
2024-06-20:02,23,19,0.0297,0.0118,0.35,0.0037
2024-06-20:01,22,16,0.0329,0.0127,0.38,0.0039
2024-06-19:24,20,11,0.0423,0.0133,0.38,0.0042
2024-06-19:23,20,14,0.0528,0.0114,0.30,0.0036
2024-06-19:22,22,13,0.0571,0.0124,0.23,0.0031
2024-06-19:21,23,15,0.0655,0.0110,0.26,0.0036
2024-06-19:20,25,15,0.0743,0.0111,0.25,0.0034
2024-06-19:19,27,19,0.0790,0.0128,0.29,0.0040
2024-06-19:18,36,20,0.0971,0.0124,0.35,0.0046
2024-06-19:17,38,22,0.1155,0.0114,0.34,0.0046
2024-06-19:16,37,26,0.1101,0.0147,0.35,0.0052
2024-06-19:15,37,27,0.1102,0.0133,0.42,0.0058
2024-06-19:14,43,29,0.0931,0.0219,0.86,0.0140
2024-06-19:13,24,20,0.0976,0.0118,0.58,0.0103
2024-06-19:12,24,14,0.0805,0.0070,0.26,0.0033
2024-06-19:11,18,15,0.0644,0.0064,0.24,0.0029
2024-06-19:10,20,16,0.0576,0.0073,0.26,0.0029
2024-06-19:09,14,11,0.0530,0.0072,0.24,0.0027
2024-06-19:08,16,15,0.0458,0.0058,0.25,0.0029
2024-06-19:07,19,13,0.0411,0.0053,0.23,0.0027
2024-06-19:06,16,13,0.0467,0.0047,0.22,0.0025
2024-06-19:05,18,15,0.0396,0.0048,0.23,0.0027
2024-06-19:04,19,15,0.0445,0.0047,0.23,0.0028
2024-06-19:03,19,14,0.0569,0.0043,0.22,0.0029
2024-06-19:02,18,12,0.0564,0.0045,0.22,0.0029
2024-06-19:01,19,11,0.0602,0.0045,0.22,0.0028
2024-06-18:24,24,17,0.0509,0.0074,0.27,0.0032
2024-06-18:23,26,19,0.0399,0.0119,0.38,0.0035
2024-06-18:22,25,18,0.0474,0.0142,0.37,0.0039
2024-06-18:21,30,16,0.0549,0.0154,0.39,0.0042
2024-06-18:20,26,15,0.0656,0.0142,0.37,0.0046
2024-06-18:19,26,13,0.0729,0.0129,0.35,0.0043
2024-06-18:18,33,16,0.0852,0.0118,0.32,0.0040
2024-06-18:17,43,20,0.1055,0.0148,0.56,0.0064
2024-06-18:16,44,17,0.1037,0.0171,0.77,0.0089
2024-06-18:15,31,14,0.0908,0.0111,0.44,0.0053
2024-06-18:14,18,17,0.0789,0.0061,0.25,0.0030
2024-06-18:13,19,11,0.0761,0.0047,0.24,0.0031
2024-06-18:12,,,,,,
2024-06-18:11,,,,,,
2024-06-18:10,16,13,0.0527,0.0050,0.27,0.0030
2024-06-18:09,15,13,0.0352,0.0052,0.29,0.0031
2024-06-18:08,16,10,0.0226,0.0058,0.32,0.0027
2024-06-18:07,15,12,0.0128,0.0057,0.35,0.0030
2024-06-18:06,18,15,0.0109,0.0056,0.34,0.0027
2024-06-18:05,19,14,0.0219,0.0052,0.32,0.0028
2024-06-18:04,16,11,0.0234,0.0050,0.31,0.0029
2024-06-18:03,18,13,0.0214,0.0054,0.32,0.0028
2024-06-18:02,19,15,0.0162,0.0065,0.36,0.0029
2024-06-18:01,19,14,0.0230,0.0064,0.37,0.0029
2024-06-17:24,23,16,0.0221,0.0082,0.39,0.0033
2024-06-17:23,28,21,0.0226,0.0102,0.41,0.0032
2024-06-17:22,26,21,0.0249,0.0126,0.41,0.0034
2024-06-17:21,32,25,0.0292,0.0137,0.36,0.0033
2024-06-17:20,22,15,0.0377,0.0142,0.35,0.0033
2024-06-17:19,21,13,0.0452,0.0131,0.26,0.0033
2024-06-17:18,25,13,0.0461,0.0141,0.30,0.0041
2024-06-17:17,25,14,0.0487,0.0168,0.40,0.0062
2024-06-17:16,17,12,0.0523,0.0101,0.36,0.0057
2024-06-17:15,17,9,0.0495,0.0060,0.22,0.0028
2024-06-17:14,14,8,0.0540,0.0049,0.20,0.0025
