tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,12,7,0.0493,0.0065,0.19,0.0022
2024-04-30:23,9,8,0.0477,0.0080,0.20,0.0022
2024-04-30:22,19,12,0.0396,0.0127,0.22,0.0030
2024-04-30:21,18,14,0.0473,0.0112,0.22,0.0023
2024-04-30:20,34,20,0.0501,0.0143,0.23,0.0022
2024-04-30:19,36,19,0.0490,0.0197,0.26,0.0024
2024-04-30:18,34,17,0.0490,0.0179,0.23,0.0024
2024-04-30:17,27,14,0.0500,0.0139,0.20,0.0024
2024-04-30:16,15,7,0.0525,0.0060,0.17,0.0021
2024-04-30:15,19,10,0.0504,0.0076,0.17,0.0021
2024-04-30:14,19,10,0.0457,0.0097,0.20,0.0021
2024-04-30:13,15,11,0.0440,0.0101,0.20,0.0022
2024-04-30:12,13,6,0.0457,0.0098,0.20,0.0022
2024-04-30:11,21,11,0.0367,0.0120,0.22,0.0023
2024-04-30:10,,,,,,
2024-04-30:09,22,11,,,,
2024-04-30:08,22,11,0.0226,0.0124,0.23,0.0022
2024-04-30:07,23,8,0.0128,0.0167,0.21,0.0023
2024-04-30:06,18,10,0.0185,0.0061,0.20,0.0021
2024-04-30:05,22,8,0.0252,0.0049,0.20,0.0020
2024-04-30:04,15,7,0.0258,0.0044,0.20,0.0021
2024-04-30:03,12,6,0.0311,0.0046,0.18,0.0021
2024-04-30:02,15,8,0.0377,0.0046,0.20,0.0021
2024-04-30:01,20,8,0.0292,0.0050,0.20,0.0022
2024-04-29:24,16,9,0.0318,0.0056,0.20,0.0022
2024-04-29:23,17,11,0.0280,0.0071,0.21,0.0022
2024-04-29:22,21,11,0.0321,0.0075,0.24,0.0022
2024-04-29:21,21,7,0.0303,0.0077,0.25,0.0022
2024-04-29:20,18,9,0.0348,0.0095,0.28,0.0022
2024-04-29:19,14,12,0.0393,0.0129,0.29,0.0021
2024-04-29:18,13,11,0.0434,0.0122,0.28,0.0022
2024-04-29:17,10,8,0.0421,0.0161,0.27,0.0021
2024-04-29:16,18,14,0.0336,0.0233,0.27,0.0023
2024-04-29:15,10,7,0.0384,0.0197,0.27,0.0022
2024-04-29:14,16,11,0.0380,0.0181,0.25,0.0023
2024-04-29:13,13,10,0.0384,0.0133,0.25,0.0022
2024-04-29:12,14,12,0.0384,0.0127,0.26,0.0022
2024-04-29:11,18,17,0.0371,0.0109,0.29,0.0021
2024-04-29:10,28,17,0.0393,0.0092,0.30,0.0021
2024-04-29:09,29,19,0.0401,0.0075,0.29,0.0021
2024-04-29:08,36,21,0.0367,0.0066,0.29,0.0021
2024-04-29:07,33,19,0.0298,0.0075,0.29,0.0022
2024-04-29:06,33,21,0.0304,0.0070,0.27,0.0022
2024-04-29:05,37,18,0.0418,0.0084,0.26,0.0025
2024-04-29:04,37,19,0.0458,0.0076,0.26,0.0029
2024-04-29:03,40,20,0.0525,0.0081,0.28,0.0032
2024-04-29:02,39,18,0.0524,0.0088,0.30,0.0032
2024-04-29:01,44,19,0.0512,0.0084,0.28,0.0033
2024-04-28:24,48,19,0.0510,0.0108,0.29,0.0043
2024-04-28:23,51,23,0.0501,0.0145,0.31,0.0054
2024-04-28:22,47,21,0.0588,0.0122,0.30,0.0050
2024-04-28:21,38,23,0.0599,0.0153,0.32,0.0033
2024-04-28:20,25,15,0.0501,0.0169,0.31,0.0032
2024-04-28:19,18,10,0.0554,0.0115,0.25,0.0031
2024-04-28:18,21,10,0.0616,0.0109,0.22,0.0031
2024-04-28:17,27,14,0.0764,0.0098,0.25,0.0033
2024-04-28:16,31,13,0.0832,0.0097,0.25,0.0033
2024-04-28:15,36,19,0.0905,0.0120,0.27,0.0034
2024-04-28:14,42,17,0.0955,0.0129,0.31,0.0035
2024-04-28:13,49,20,0.1035,0.0113,0.42,0.0040
2024-04-28:12,53,30,0.0937,0.0128,0.50,0.0048
2024-04-28:11,53,27,0.0810,0.0130,0.38,0.0035
2024-04-28:10,54,32,0.0663,0.0138,0.37,0.0035
2024-04-28:09,57,31,0.0436,0.0180,0.37,0.0041
2024-04-28:08,47,27,0.0289,0.0188,0.37,0.0032
2024-04-28:07,39,25,0.0246,0.0131,0.36,0.0022
2024-04-28:06,37,25,0.0302,0.0109,0.36,0.0022
2024-04-28:05,38,22,0.0335,0.0099,0.34,0.0022
2024-04-28:04,34,21,0.0382,0.0101,0.34,0.0023
2024-04-28:03,34,18,0.0363,0.0110,0.32,0.0023
2024-04-28:02,37,21,0.0473,0.0101,0.30,0.0024
2024-04-28:01,35,21,0.0493,0.0112,0.30,0.0024
2024-04-27:24,36,20,0.0555,0.0107,0.30,0.0024
2024-04-27:23,41,20,0.0586,0.0116,0.31,0.0026
2024-04-27:22,44,22,0.0573,0.0139,0.33,0.0027
2024-04-27:21,46,20,0.0665,0.0140,0.33,0.0029
2024-04-27:20,47,18,0.0737,0.0159,0.32,0.0030
2024-04-27:19,53,19,0.0884,0.0173,0.32,0.0035
2024-04-27:18,56,20,0.0954,0.0156,0.33,0.0035
2024-04-27:17,30,10,0.0833,0.0108,0.25,0.0027
2024-04-27:16,28,11,0.0755,0.0066,0.21,0.0025
2024-04-27:15,29,11,0.0742,0.0082,0.22,0.0026
2024-04-27:14,27,10,0.0741,0.0067,0.21,0.0025
2024-04-27:13,45,18,0.0844,0.0088,0.27,0.0028
2024-04-27:12,54,24,0.0879,0.0114,0.37,0.0036
2024-04-27:11,49,28,0.0722,0.0125,0.44,0.0042
2024-04-27:10,61,37,0.0410,0.0214,0.40,0.0032
2024-04-27:09,58,41,0.0163,0.0246,0.37,0.0026
2024-04-27:08,50,36,0.0096,0.0236,0.36,0.0024
2024-04-27:07,49,25,0.0052,0.0177,0.36,0.0023
2024-04-27:06,38,22,0.0049,0.0137,0.34,0.0024
2024-04-27:05,42,26,0.0063,0.0138,0.33,0.0023
2024-04-27:04,47,24,0.0077,0.0147,0.33,0.0023
2024-04-27:03,47,28,0.0099,0.0190,0.30,0.0024
2024-04-27:02,49,32,0.0144,0.0215,0.30,0.0024
2024-04-27:01,40,24,0.0209,0.0202,0.32,0.0024
2024-04-26:24,30,21,0.0194,0.0217,0.34,0.0025
2024-04-26:23,33,21,0.0206,0.0264,0.32,0.0025
2024-04-26:22,29,21,0.0315,0.0174,0.32,0.0025
2024-04-26:21,29,18,0.0325,0.0190,0.32,0.0026
2024-04-26:20,35,19,0.0346,0.0233,0.30,0.0027
2024-04-26:19,44,20,0.0365,0.0354,0.30,0.0031
2024-04-26:18,30,14,0.0676,0.0159,0.44,0.0045
2024-04-26:17,31,16,0.0778,0.0118,0.54,0.0054
2024-04-26:16,54,19,0.0549,0.0247,0.28,0.0033
2024-04-26:15,56,31,0.0597,0.0306,0.33,0.0037
2024-04-26:14,49,25,0.0578,0.0236,0.36,0.0038
2024-04-26:13,36,20,0.0512,0.0190,0.38,0.0037
2024-04-26:12,42,20,0.0403,0.0206,0.39,0.0032
2024-04-26:11,53,30,0.0239,0.0297,0.39,0.0031
2024-04-26:10,52,28,0.0128,0.0345,0.38,0.0031
2024-04-26:09,51,24,0.0057,0.0346,0.38,0.0032
2024-04-26:08,39,24,0.0081,0.0221,0.37,0.0027
2024-04-26:07,33,20,0.0081,0.0197,0.32,0.0025
2024-04-26:06,25,18,0.0086,0.0205,0.31,0.0026
2024-04-26:05,25,17,0.0109,0.0200,0.31,0.0025
2024-04-26:04,30,19,0.0091,0.0228,0.31,0.0025
2024-04-26:03,30,16,0.0141,0.0202,0.30,0.0025
2024-04-26:02,31,18,0.0142,0.0250,0.32,0.0024
2024-04-26:01,27,16,0.0244,0.0174,0.30,0.0021
2024-04-25:24,23,13,0.0311,0.0153,0.30,0.0023
2024-04-25:23,26,14,0.0334,0.0140,0.30,0.0023
2024-04-25:22,28,17,0.0392,0.0171,0.30,0.0025
2024-04-25:21,35,16,0.0401,0.0223,0.33,0.0026
2024-04-25:20,34,15,0.0421,0.0227,0.30,0.0026
2024-04-25:19,35,10,0.0512,0.0179,0.28,0.0026
2024-04-25:18,48,11,0.0471,0.0274,0.26,0.0026
2024-04-25:17,50,10,0.0658,0.0092,0.20,0.0022
2024-04-25:16,53,9,0.0653,0.0072,0.18,0.0022
2024-04-25:15,41,7,0.0634,0.0062,0.18,0.0022
2024-04-25:14,21,6,0.0603,0.0065,0.19,0.0023
2024-04-25:13,15,5,0.0579,0.0058,0.19,0.0022
2024-04-25:12,12,5,0.0548,0.0063,0.19,0.0021
2024-04-25:11,17,6,0.0520,0.0062,0.18,0.0022
2024-04-25:10,12,8,0.0498,0.0063,0.19,0.0022
2024-04-25:09,21,11,0.0406,0.0112,0.21,0.0022
2024-04-25:08,21,9,0.0384,0.0109,0.24,0.0023
2024-04-25:07,20,8,0.0230,0.0153,0.23,0.0022
2024-04-25:06,12,8,0.0241,0.0093,0.19,0.0021
2024-04-25:05,16,10,0.0218,0.0084,0.20,0.0021
2024-04-25:04,18,9,0.0253,0.0106,0.21,0.0023
2024-04-25:03,20,11,0.0252,0.0133,0.20,0.0022
2024-04-25:02,13,11,0.0362,0.0064,0.18,0.0021
2024-04-25:01,16,9,0.0400,0.0066,0.20,0.0020
2024-04-24:24,19,8,0.0408,0.0076,0.19,0.0020
2024-04-24:23,24,11,0.0322,0.0158,0.20,0.0021
2024-04-24:22,21,9,0.0488,0.0053,0.18,0.0021
2024-04-24:21,21,10,0.0535,0.0050,0.18,0.0021
2024-04-24:20,28,10,0.0548,0.0054,0.17,0.0021
2024-04-24:19,26,9,0.0544,0.0050,0.17,0.0021
2024-04-24:18,31,8,0.0574,0.0053,0.16,0.0021
2024-04-24:17,32,8,0.0567,0.0050,0.17,0.0021
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,19,9,0.0381,0.0080,0.18,0.0023
2024-04-24:11,11,8,,,,
2024-04-24:10,,,,,,
2024-04-24:09,10,4,0.0188,0.0177,0.20,0.0023
2024-04-24:08,10,4,0.0185,0.0124,0.17,0.0023
2024-04-24:07,9,4,0.0169,0.0073,0.17,0.0021
2024-04-24:06,8,4,0.0187,0.0043,0.17,0.0020
2024-04-24:05,6,4,0.0236,0.0047,0.15,0.0021
2024-04-24:04,6,5,0.0264,0.0047,0.16,0.0021
2024-04-24:03,5,4,0.0255,0.0042,0.16,0.0021
2024-04-24:02,5,2,0.0272,0.0043,0.16,0.0021
2024-04-24:01,6,2,0.0293,0.0055,0.17,0.0021
2024-04-23:24,5,5,0.0293,0.0064,0.18,0.0021
2024-04-23:23,8,7,0.0281,0.0064,0.19,0.0021
2024-04-23:22,11,7,0.0264,0.0083,0.19,0.0021
2024-04-23:21,15,8,0.0295,0.0096,0.20,0.0021
2024-04-23:20,20,9,0.0345,0.0069,0.19,0.0022
2024-04-23:19,23,7,0.0350,0.0099,0.16,0.0022
2024-04-23:18,23,8,0.0361,0.0113,0.18,0.0022
2024-04-23:17,26,9,0.0410,0.0093,0.15,0.0021
2024-04-23:16,23,9,0.0442,0.0089,0.14,0.0021
2024-04-23:15,29,10,0.0505,0.0081,0.15,0.0022
2024-04-23:14,28,9,0.0553,0.0074,0.15,0.0022
2024-04-23:13,27,9,0.0573,0.0067,0.16,0.0022
2024-04-23:12,30,9,0.0543,0.0076,0.17,0.0022
2024-04-23:11,28,10,0.0542,0.0075,0.16,0.0022
