tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,21,16,0.0498,0.0101,0.33,0.0027
2024-04-30:23,26,22,0.0518,0.0097,0.32,0.0026
2024-04-30:22,25,20,0.0460,0.0104,0.43,0.0026
2024-04-30:21,23,17,0.0489,0.0104,0.41,0.0029
2024-04-30:20,23,19,0.0442,0.0178,0.35,0.0028
2024-04-30:19,23,18,0.0374,0.0273,0.36,0.0028
2024-04-30:18,25,19,0.0466,0.0207,0.40,0.0029
2024-04-30:17,27,23,0.0612,0.0148,0.44,0.0032
2024-04-30:16,27,16,0.0605,0.0154,0.49,0.0038
2024-04-30:15,28,22,0.0568,0.0194,0.56,0.0041
2024-04-30:14,28,24,0.0483,0.0237,0.65,0.0054
2024-04-30:13,39,30,0.0513,0.0275,0.81,0.0079
2024-04-30:12,28,18,0.0470,0.0229,0.98,0.0104
2024-04-30:11,13,9,0.0443,0.0124,0.48,0.0041
2024-04-30:10,15,8,0.0398,0.0126,0.29,0.0029
2024-04-30:09,18,7,0.0393,0.0087,0.31,0.0029
2024-04-30:08,19,9,0.0270,0.0108,0.31,0.0025
2024-04-30:07,18,8,0.0174,0.0145,0.30,0.0025
2024-04-30:06,15,8,0.0249,0.0109,0.29,0.0028
2024-04-30:05,12,7,0.0331,0.0093,0.29,0.0023
2024-04-30:04,12,7,0.0423,0.0079,0.31,0.0025
2024-04-30:03,11,5,0.0436,0.0072,0.28,0.0024
2024-04-30:02,9,6,0.0458,0.0071,0.29,0.0026
2024-04-30:01,9,6,0.0500,0.0067,0.29,0.0024
2024-04-29:24,8,4,0.0519,0.0074,0.30,0.0024
2024-04-29:23,7,3,0.0530,0.0072,0.28,0.0025
2024-04-29:22,6,3,0.0523,0.0078,0.29,0.0022
2024-04-29:21,6,1,0.0516,0.0085,0.30,0.0028
2024-04-29:20,4,3,0.0515,0.0087,0.31,0.0025
2024-04-29:19,4,2,0.0508,0.0096,0.32,0.0024
2024-04-29:18,5,3,0.0499,0.0102,0.32,0.0023
2024-04-29:17,7,4,0.0498,0.0101,0.32,0.0026
2024-04-29:16,8,5,0.0469,0.0110,0.32,0.0023
2024-04-29:15,9,8,0.0430,0.0121,0.32,0.0025
2024-04-29:14,11,8,0.0449,0.0104,0.32,0.0024
2024-04-29:13,,,,,,
2024-04-29:12,,,,,,
2024-04-29:11,16,15,0.0491,0.0112,0.36,0.0024
2024-04-29:10,17,16,0.0521,0.0096,0.37,0.0026
2024-04-29:09,22,18,0.0504,0.0092,0.36,0.0029
2024-04-29:08,25,19,0.0496,0.0093,0.36,0.0026
2024-04-29:07,30,22,0.0504,0.0101,0.38,0.0028
2024-04-29:06,30,22,0.0503,0.0110,0.37,0.0031
2024-04-29:05,32,20,0.0534,0.0104,0.37,0.0031
2024-04-29:04,37,21,0.0537,0.0104,0.35,0.0033
2024-04-29:03,33,16,0.0587,0.0093,0.34,0.0031
2024-04-29:02,22,12,0.0538,0.0097,0.34,0.0030
2024-04-29:01,20,13,0.0517,0.0100,0.30,0.0030
2024-04-28:24,20,12,0.0499,0.0110,0.31,0.0030
2024-04-28:23,21,13,0.0431,0.0126,0.33,0.0030
2024-04-28:22,28,21,0.0371,0.0177,0.31,0.0026
2024-04-28:21,25,19,0.0349,0.0287,0.31,0.0030
2024-04-28:20,24,18,0.0393,0.0324,0.31,0.0028
2024-04-28:19,23,18,0.0385,0.0435,0.29,0.0036
2024-04-28:18,25,19,0.0562,0.0268,0.30,0.0032
2024-04-28:17,27,17,0.0610,0.0262,0.31,0.0035
2024-04-28:16,24,16,0.0634,0.0244,0.31,0.0034
2024-04-28:15,20,14,0.0647,0.0213,0.31,0.0034
2024-04-28:14,27,17,0.0618,0.0247,0.31,0.0035
2024-04-28:13,37,27,0.0622,0.0302,0.36,0.0040
2024-04-28:12,39,31,0.0732,0.0185,0.50,0.0046
2024-04-28:11,40,27,0.0630,0.0121,0.55,0.0040
2024-04-28:10,37,31,0.0596,0.0127,0.48,0.0037
2024-04-28:09,28,24,0.0476,0.0101,0.53,0.0031
2024-04-28:08,29,21,0.0340,0.0101,0.50,0.0028
2024-04-28:07,29,22,0.0334,0.0099,0.46,0.0026
2024-04-28:06,33,28,0.0297,0.0106,0.49,0.0024
2024-04-28:05,36,32,0.0346,0.0109,0.51,0.0026
2024-04-28:04,35,30,0.0352,0.0114,0.53,0.0030
2024-04-28:03,38,27,0.0299,0.0129,0.47,0.0028
2024-04-28:02,38,28,0.0294,0.0137,0.45,0.0028
2024-04-28:01,37,27,0.0314,0.0151,0.45,0.0027
2024-04-27:24,32,23,0.0372,0.0160,0.41,0.0028
2024-04-27:23,31,21,0.0413,0.0154,0.38,0.0027
2024-04-27:22,29,21,0.0413,0.0179,0.36,0.0030
2024-04-27:21,29,19,0.0560,0.0215,0.35,0.0032
2024-04-27:20,33,22,0.0604,0.0280,0.35,0.0035
2024-04-27:19,38,23,0.0739,0.0283,0.35,0.0038
2024-04-27:18,39,25,0.0987,0.0188,0.41,0.0034
2024-04-27:17,45,28,0.1186,0.0223,0.49,0.0046
2024-04-27:16,53,38,0.1454,0.0246,0.68,0.0060
2024-04-27:15,48,40,0.1264,0.0262,0.81,0.0071
2024-04-27:14,45,29,0.0888,0.0318,1.05,0.0090
2024-04-27:13,33,21,0.0853,0.0118,0.39,0.0062
2024-04-27:12,35,30,0.0807,0.0113,0.51,0.0063
2024-04-27:11,30,23,0.0613,0.0124,0.56,0.0050
2024-04-27:10,22,15,0.0443,0.0103,0.46,0.0031
2024-04-27:09,13,11,0.0326,0.0096,0.39,0.0027
2024-04-27:08,16,15,0.0217,0.0111,0.42,0.0024
2024-04-27:07,17,14,0.0190,0.0125,0.43,0.0025
2024-04-27:06,18,16,0.0197,0.0121,0.43,0.0024
2024-04-27:05,19,15,0.0157,0.0137,0.47,0.0028
2024-04-27:04,22,15,0.0103,0.0163,0.44,0.0025
2024-04-27:03,23,15,0.0095,0.0174,0.38,0.0027
2024-04-27:02,24,17,0.0122,0.0174,0.38,0.0029
2024-04-27:01,24,15,0.0133,0.0187,0.40,0.0026
2024-04-26:24,21,14,0.0146,0.0208,0.36,0.0028
2024-04-26:23,20,13,0.0186,0.0209,0.31,0.0026
2024-04-26:22,20,13,0.0209,0.0243,0.30,0.0028
2024-04-26:21,19,13,0.0303,0.0182,0.30,0.0027
2024-04-26:20,18,12,0.0387,0.0178,0.29,0.0028
2024-04-26:19,35,10,0.0508,0.0224,0.29,0.0031
2024-04-26:18,17,9,0.0496,0.0263,0.26,0.0035
2024-04-26:17,20,9,0.0516,0.0200,0.27,0.0032
2024-04-26:16,44,30,,0.0268,0.29,0.0041
2024-04-26:15,95,63,0.1564,0.0412,1.05,0.0200
2024-04-26:14,53,30,0.0780,0.0572,1.50,0.0254
2024-04-26:13,25,16,0.0456,0.0387,0.47,0.0075
2024-04-26:12,29,18,0.0206,0.0436,0.39,0.0057
2024-04-26:11,31,18,0.0415,0.0161,0.55,0.0056
2024-04-26:10,22,14,0.0291,0.0147,0.52,0.0039
2024-04-26:09,25,14,0.0174,0.0175,0.44,0.0032
2024-04-26:08,24,12,0.0134,0.0172,0.45,0.0027
2024-04-26:07,21,14,0.0086,0.0190,0.45,0.0023
2024-04-26:06,21,15,0.0057,0.0218,0.45,0.0026
2024-04-26:05,19,13,0.0134,0.0156,0.42,0.0025
2024-04-26:04,20,13,0.0172,0.0143,0.45,0.0027
2024-04-26:03,21,14,0.0168,0.0161,0.45,0.0027
2024-04-26:02,22,13,0.0180,0.0170,0.42,0.0030
2024-04-26:01,20,15,0.0221,0.0170,0.39,0.0029
2024-04-25:24,17,10,0.0283,0.0166,0.39,0.0027
2024-04-25:23,37,9,0.0287,0.0197,0.31,0.0027
2024-04-25:22,26,11,0.0348,0.0171,0.30,0.0027
2024-04-25:21,23,9,0.0467,0.0151,0.30,0.0028
2024-04-25:20,29,9,0.0444,0.0292,0.30,0.0028
2024-04-25:19,19,8,0.0606,0.0193,0.37,0.0034
2024-04-25:18,24,14,0.0708,0.0144,0.39,0.0037
2024-04-25:17,26,13,0.0684,0.0218,0.46,0.0044
2024-04-25:16,26,15,0.0750,0.0182,0.51,0.0049
2024-04-25:15,30,16,0.0824,0.0238,0.67,0.0064
2024-04-25:14,33,19,0.0962,0.0218,0.74,0.0073
2024-04-25:13,56,36,0.1326,0.0307,0.84,0.0138
2024-04-25:12,54,29,0.0586,0.0381,2.88,
2024-04-25:11,14,8,0.0437,0.0126,0.57,0.0055
2024-04-25:10,10,2,0.0461,0.0073,0.34,0.0026
2024-04-25:09,7,1,0.0433,0.0065,0.29,0.0027
2024-04-25:08,9,4,0.0359,0.0069,0.26,0.0023
2024-04-25:07,10,3,0.0278,0.0095,0.27,0.0025
2024-04-25:06,13,6,0.0236,0.0114,0.28,0.0023
2024-04-25:05,13,8,0.0258,0.0108,0.28,0.0024
2024-04-25:04,14,7,0.0315,0.0077,0.26,0.0023
2024-04-25:03,15,6,0.0370,0.0070,0.28,0.0022
2024-04-25:02,14,7,0.0379,0.0066,0.27,0.0023
2024-04-25:01,17,7,0.0319,0.0087,0.26,0.0022
2024-04-24:24,17,7,0.0303,0.0089,0.26,0.0027
2024-04-24:23,17,8,0.0327,0.0090,0.29,0.0026
2024-04-24:22,19,9,0.0350,0.0079,0.28,0.0024
2024-04-24:21,23,10,0.0420,0.0077,0.28,0.0024
2024-04-24:20,24,9,0.0523,0.0063,0.26,0.0025
2024-04-24:19,26,10,0.0599,0.0055,0.27,0.0023
2024-04-24:18,27,12,0.0618,0.0053,0.25,0.0021
2024-04-24:17,23,9,0.0607,0.0053,0.27,0.0024
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,24,7,0.0566,0.0065,0.27,0.0022
2024-04-24:11,19,9,0.0501,0.0075,0.29,0.0024
2024-04-24:10,16,8,0.0259,0.0155,0.37,0.0037
2024-04-24:09,12,9,0.0202,0.0116,0.29,0.0027
2024-04-24:08,14,6,0.0158,0.0126,0.25,0.0025
2024-04-24:07,13,6,0.0124,0.0136,0.24,0.0028
2024-04-24:06,13,4,0.0188,0.0095,0.24,0.0025
2024-04-24:05,11,6,0.0213,0.0100,0.25,0.0024
2024-04-24:04,96,5,0.0264,0.0073,0.26,0.0021
2024-04-24:03,15,7,0.0318,0.0060,0.25,0.0023
2024-04-24:02,14,8,0.0311,0.0064,0.27,0.0023
2024-04-24:01,16,11,0.0317,0.0068,0.27,0.0026
2024-04-23:24,19,10,0.0344,0.0075,0.29,0.0029
2024-04-23:23,21,13,0.0340,0.0087,0.28,0.0024
2024-04-23:22,23,15,0.0382,0.0084,0.30,0.0029
2024-04-23:21,26,15,0.0447,0.0101,0.26,0.0024
2024-04-23:20,30,13,0.0406,0.0150,0.28,0.0027
2024-04-23:19,29,16,0.0467,0.0168,0.26,0.0030
2024-04-23:18,31,18,0.0438,0.0261,0.25,0.0033
2024-04-23:17,26,17,0.0579,0.0121,0.28,0.0027
2024-04-23:16,27,15,0.0638,0.0066,0.30,0.0025
2024-04-23:15,26,14,0.0615,0.0060,0.30,0.0023
2024-04-23:14,,,,,,
2024-04-23:13,,,,,,
2024-04-23:12,25,11,0.0658,0.0063,0.28,0.0026
2024-04-23:11,23,13,0.0629,0.0056,0.29,0.0030
2024-04-23:10,20,10,0.0602,0.0058,0.30,0.0029
2024-04-23:09,15,9,0.0573,0.0060,0.31,0.0024
2024-04-23:08,16,11,0.0538,0.0064,0.29,0.0024
2024-04-23:07,18,12,0.0451,0.0112,0.27,0.0027
2024-04-23:06,17,12,0.0468,0.0085,0.28,0.0026
2024-04-23:05,17,10,0.0449,0.0095,0.27,0.0028
2024-04-23:04,18,12,0.0453,0.0077,0.27,0.0027
2024-04-23:03,19,11,0.0427,0.0073,0.26,0.0025
2024-04-23:02,21,12,0.0385,0.0079,0.27,0.0031
2024-04-23:01,21,10,0.0363,0.0086,0.26,0.0028
2024-04-22:24,26,16,0.0394,0.0072,0.25,0.0026
2024-04-22:23,37,24,0.0281,0.0100,0.29,0.0027
2024-04-22:22,22,13,0.0276,0.0106,0.29,0.0029
2024-04-22:21,22,11,0.0323,0.0103,0.26,0.0026
2024-04-22:20,25,12,0.0404,0.0078,0.25,0.0027
2024-04-22:19,28,12,0.0422,0.0076,0.26,0.0025
2024-04-22:18,30,14,0.0447,0.0074,0.26,0.0028
2024-04-22:17,27,15,0.0480,0.0073,0.26,0.0030
2024-04-22:16,22,13,0.0490,0.0069,0.26,0.0030
2024-04-22:15,19,12,0.0489,0.0069,0.27,0.0024
2024-04-22:14,20,14,0.0484,0.0067,0.26,0.0025
2024-04-22:13,21,9,0.0486,0.0064,0.27,0.0027
2024-04-22:12,22,10,0.0495,0.0063,0.25,0.0024
2024-04-22:11,22,11,0.0501,0.0068,0.28,0.0027
2024-04-22:10,23,11,0.0486,0.0079,0.27,0.0028
2024-04-22:09,27,15,0.0461,0.0086,0.27,0.0028
2024-04-22:08,30,16,0.0434,0.0106,0.27,0.0026
2024-04-22:07,33,16,0.0471,0.0088,0.28,0.0025
