tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,9,5,0.0315,0.0073,0.39,0.0021
2024-02-29:23,5,,0.0362,0.0064,0.38,0.0021
2024-02-29:22,3,,0.0357,0.0081,0.38,0.0021
2024-02-29:21,1,0,0.0386,0.0070,0.38,0.0020
2024-02-29:20,2,2,0.0415,0.0056,0.39,0.0020
2024-02-29:19,2,1,0.0398,0.0075,0.40,0.0020
2024-02-29:18,,2,0.0372,0.0084,0.40,0.0021
2024-02-29:17,,3,0.0378,0.0074,0.37,0.0021
2024-02-29:16,2,0,0.0376,0.0077,0.36,0.0020
2024-02-29:15,,5,0.0375,0.0074,0.38,0.0020
2024-02-29:14,4,2,0.0374,0.0072,0.37,0.0021
2024-02-29:13,5,4,0.0365,0.0075,0.37,0.0021
2024-02-29:12,16,13,0.0348,0.0091,0.37,0.0022
2024-02-29:11,21,11,0.0292,0.0121,0.39,0.0024
2024-02-29:10,15,7,0.0341,0.0076,0.35,0.0025
2024-02-29:09,17,12,0.0344,0.0066,0.35,0.0027
2024-02-29:08,21,10,0.0245,0.0145,0.40,0.0026
2024-02-29:07,18,9,0.0295,0.0084,0.39,0.0027
2024-02-29:06,22,9,0.0297,0.0089,0.37,0.0025
2024-02-29:05,26,6,0.0323,0.0066,0.35,0.0023
2024-02-29:04,14,7,0.0328,0.0056,0.35,0.0022
2024-02-29:03,15,6,0.0336,0.0057,0.35,0.0021
2024-02-29:02,17,0,0.0370,0.0053,0.35,0.0021
2024-02-29:01,18,3,0.0377,0.0059,0.34,0.0022
2024-02-28:24,14,5,0.0377,0.0065,0.35,0.0023
2024-02-28:23,17,6,0.0387,0.0063,0.33,0.0022
2024-02-28:22,17,8,0.0388,0.0088,0.34,0.0023
2024-02-28:21,21,10,0.0388,0.0087,0.34,0.0024
2024-02-28:20,24,9,0.0408,0.0092,0.34,0.0024
2024-02-28:19,24,11,0.0424,0.0107,0.33,0.0024
2024-02-28:18,18,6,0.0421,0.0101,0.33,0.0025
2024-02-28:17,20,7,0.0413,0.0118,0.33,0.0025
2024-02-28:16,18,8,0.0441,0.0087,0.32,0.0022
2024-02-28:15,20,6,0.0463,0.0072,0.32,0.0026
2024-02-28:14,21,5,0.0430,0.0080,0.33,0.0034
2024-02-28:13,23,4,0.0408,0.0088,0.33,0.0029
2024-02-28:12,24,8,0.0359,0.0103,0.34,0.0023
2024-02-28:11,32,8,0.0323,0.0129,0.36,0.0024
2024-02-28:10,25,11,0.0276,0.0168,0.38,0.0024
2024-02-28:09,24,10,0.0267,0.0148,0.40,0.0023
2024-02-28:08,22,11,0.0200,0.0169,0.41,0.0023
2024-02-28:07,17,11,0.0162,0.0190,0.40,0.0022
2024-02-28:06,19,9,0.0233,0.0106,0.34,0.0022
2024-02-28:05,20,8,0.0290,0.0057,0.33,0.0021
2024-02-28:04,20,12,0.0304,0.0058,0.32,0.0022
2024-02-28:03,20,8,0.0320,0.0053,0.31,0.0021
2024-02-28:02,24,1,0.0321,0.0061,0.31,0.0021
2024-02-28:01,21,7,0.0325,0.0056,0.30,0.0021
2024-02-27:24,18,6,0.0324,0.0059,0.30,0.0021
2024-02-27:23,22,8,0.0319,0.0064,0.30,0.0021
2024-02-27:22,24,10,0.0328,0.0071,0.30,0.0020
2024-02-27:21,25,11,0.0301,0.0096,0.32,0.0021
2024-02-27:20,25,8,0.0322,0.0087,0.32,0.0021
2024-02-27:19,28,13,0.0388,0.0070,0.30,0.0021
2024-02-27:18,29,9,0.0406,0.0066,0.30,0.0021
2024-02-27:17,24,9,0.0427,0.0059,0.30,0.0021
2024-02-27:16,25,9,0.0425,0.0058,0.30,0.0021
2024-02-27:15,17,9,0.0423,0.0056,0.29,0.0021
2024-02-27:14,19,5,0.0417,0.0048,0.29,0.0021
2024-02-27:13,,,,,,
2024-02-27:12,,,,,,
2024-02-27:11,14,7,0.0410,0.0044,0.54,0.0022
2024-02-27:10,14,6,0.0400,0.0052,0.54,0.0023
2024-02-27:09,14,7,0.0347,0.0088,0.56,0.0022
2024-02-27:08,11,6,0.0274,0.0148,0.57,0.0023
2024-02-27:07,8,7,0.0327,0.0088,0.54,0.0022
2024-02-27:06,7,6,0.0362,0.0057,0.54,0.0022
2024-02-27:05,8,5,0.0362,0.0047,0.54,0.0021
2024-02-27:04,8,5,0.0365,0.0041,0.53,0.0021
2024-02-27:03,8,8,0.0351,0.0047,0.53,0.0022
2024-02-27:02,9,,0.0331,0.0061,0.54,0.0022
2024-02-27:01,6,4,0.0333,0.0060,0.54,0.0022
2024-02-26:24,7,4,0.0345,0.0066,0.53,0.0022
2024-02-26:23,10,3,0.0301,0.0095,0.54,0.0023
2024-02-26:22,8,2,0.0316,0.0094,0.53,0.0023
2024-02-26:21,10,4,0.0329,0.0094,0.53,0.0022
2024-02-26:20,10,3,0.0327,0.0101,0.53,0.0023
2024-02-26:19,12,6,0.0346,0.0082,0.53,0.0022
2024-02-26:18,5,3,0.0408,0.0065,0.51,0.0023
2024-02-26:17,7,2,0.0396,0.0087,0.51,0.0027
2024-02-26:16,9,4,0.0406,0.0081,0.51,0.0024
2024-02-26:15,7,0,0.0408,0.0068,0.50,0.0022
2024-02-26:14,1,,0.0391,0.0065,0.50,0.0021
2024-02-26:13,,,0.0389,0.0042,0.50,0.0021
2024-02-26:12,4,2,0.0368,0.0045,0.50,0.0021
2024-02-26:11,5,4,0.0358,0.0052,0.50,0.0021
2024-02-26:10,7,7,0.0336,0.0065,0.52,0.0021
2024-02-26:09,10,9,0.0248,0.0118,0.54,0.0021
2024-02-26:08,14,9,0.0210,0.0126,0.54,0.0022
2024-02-26:07,8,6,0.0267,0.0086,0.52,0.0021
2024-02-26:06,9,6,0.0317,0.0060,0.51,0.0021
2024-02-26:05,7,5,0.0324,0.0051,0.50,0.0021
2024-02-26:04,6,6,0.0352,0.0044,0.50,0.0021
2024-02-26:03,7,7,0.0341,0.0046,0.50,0.0021
2024-02-26:02,9,,0.0327,0.0044,0.51,0.0021
2024-02-26:01,8,6,0.0278,0.0050,0.51,0.0021
2024-02-25:24,4,4,0.0252,0.0071,0.51,0.0021
2024-02-25:23,3,3,0.0301,0.0058,0.51,0.0021
2024-02-25:22,5,5,0.0329,0.0035,0.49,0.0021
2024-02-25:21,6,3,0.0306,0.0037,0.48,0.0021
2024-02-25:20,5,5,0.0277,0.0058,0.49,0.0021
2024-02-25:19,8,3,0.0310,0.0050,0.49,0.0021
2024-02-25:18,3,1,0.0325,0.0060,0.49,0.0021
2024-02-25:17,5,1,0.0350,0.0048,0.48,0.0022
2024-02-25:16,3,1,0.0366,0.0042,0.47,0.0021
2024-02-25:15,1,1,0.0372,0.0041,0.47,0.0021
2024-02-25:14,3,1,0.0355,0.0043,0.47,0.0020
2024-02-25:13,3,,0.0336,0.0048,0.47,0.0021
2024-02-25:12,1,,0.0343,0.0051,0.47,0.0021
2024-02-25:11,,0,0.0351,0.0046,0.47,0.0021
2024-02-25:10,,1,0.0347,0.0043,0.48,0.0021
2024-02-25:09,5,,0.0324,0.0049,0.50,0.0020
2024-02-25:08,1,,0.0342,0.0041,0.51,0.0020
2024-02-25:07,3,1,0.0340,0.0038,0.51,0.0020
2024-02-25:06,4,,0.0342,0.0037,0.49,0.0021
2024-02-25:05,2,,0.0336,0.0037,0.49,0.0021
2024-02-25:04,1,,0.0329,0.0037,0.49,0.0021
2024-02-25:03,1,0,0.0318,0.0041,0.50,0.0021
2024-02-25:02,4,,0.0319,0.0044,0.50,0.0021
2024-02-25:01,9,,0.0319,0.0045,0.49,0.0020
2024-02-24:24,5,4,0.0319,0.0047,0.47,0.0021
2024-02-24:23,7,4,0.0337,0.0045,0.44,0.0021
2024-02-24:22,10,4,0.0358,0.0041,0.44,0.0020
2024-02-24:21,14,7,0.0366,0.0044,0.43,0.0021
2024-02-24:20,16,10,0.0365,0.0050,0.44,0.0021
2024-02-24:19,18,10,0.0366,0.0061,0.46,0.0024
