tm,pm10,pm25,o3,no2,co,so2
2024-04-26:18,15,2,0.0471,0.0093,0.33,0.0027
2024-04-26:17,6,4,0.0491,0.0089,0.31,0.0025
2024-04-26:16,15,11,0.0527,0.0067,0.30,0.0027
2024-04-26:15,39,27,0.0536,0.0073,0.31,0.0027
2024-04-26:14,64,48,0.0435,0.0255,0.37,0.0033
2024-04-26:13,71,50,0.0240,0.0389,0.42,0.0035
2024-04-26:12,68,50,0.0115,0.0476,0.46,0.0038
2024-04-26:11,31,18,0.0128,0.0341,0.49,0.0033
2024-04-26:10,25,15,0.0113,0.0281,0.50,0.0026
2024-04-26:09,23,11,0.0067,0.0252,0.49,0.0026
2024-04-26:08,18,4,0.0060,0.0232,0.46,0.0025
2024-04-26:07,12,2,0.0138,0.0155,0.37,0.0025
2024-04-26:06,14,5,0.0224,0.0062,0.33,0.0026
2024-04-26:05,10,2,0.0256,0.0060,0.32,0.0026
2024-04-26:04,13,,0.0291,0.0055,0.32,0.0025
2024-04-26:03,11,,0.0303,0.0043,0.32,0.0025
2024-04-26:02,13,,0.0305,0.0049,0.32,0.0026
2024-04-26:01,12,,0.0295,0.0067,0.32,0.0025
2024-04-25:24,9,,0.0328,0.0065,0.32,0.0025
2024-04-25:23,6,,0.0357,0.0061,0.32,0.0025
2024-04-25:22,13,,0.0372,0.0074,0.35,0.0026
2024-04-25:21,13,,0.0415,0.0095,0.37,0.0026
2024-04-25:20,13,4,0.0512,0.0085,0.38,0.0029
2024-04-25:19,21,11,0.0612,0.0073,0.42,0.0034
2024-04-25:18,29,20,0.0691,0.0048,0.42,0.0036
2024-04-25:17,49,21,0.0628,0.0041,0.37,0.0033
2024-04-25:16,53,18,0.0582,0.0048,0.32,0.0028
2024-04-25:15,19,18,0.0474,0.0172,0.30,0.0029
2024-04-25:14,12,12,0.0506,0.0149,0.29,0.0025
2024-04-25:13,17,14,0.0521,0.0078,0.29,0.0025
2024-04-25:12,25,22,0.0386,0.0197,0.32,0.0027
2024-04-25:11,27,16,0.0361,0.0217,0.33,0.0028
2024-04-25:10,29,18,0.0392,0.0155,0.33,0.0026
2024-04-25:09,25,11,0.0379,0.0118,0.34,0.0025
2024-04-25:08,16,2,0.0165,0.0194,0.46,0.0025
2024-04-25:07,14,2,0.0173,0.0126,0.38,0.0024
2024-04-25:06,13,3,0.0271,0.0032,0.29,0.0022
