tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,10,6,0.0359,0.0098,0.11,0.0023
2024-02-29:23,11,4,0.0357,0.0102,0.12,0.0022
2024-02-29:22,13,8,0.0363,0.0094,0.14,0.0022
2024-02-29:21,8,,0.0324,0.0117,0.19,0.0023
2024-02-29:20,10,8,0.0302,0.0144,0.23,0.0022
2024-02-29:19,11,8,0.0281,0.0176,0.27,0.0022
2024-02-29:18,9,,0.0268,0.0184,0.26,0.0022
2024-02-29:17,8,4,0.0318,0.0148,0.22,0.0021
2024-02-29:16,11,10,0.0328,0.0137,0.25,0.0021
2024-02-29:15,6,,0.0283,0.0167,0.24,0.0022
2024-02-29:14,7,7,0.0335,0.0130,0.23,0.0022
2024-02-29:13,1,,0.0334,0.0137,0.25,0.0023
2024-02-29:12,17,9,0.0360,0.0125,0.23,0.0024
2024-02-29:11,19,11,0.0258,0.0191,0.26,0.0025
2024-02-29:10,25,13,0.0269,0.0185,0.26,0.0027
2024-02-29:09,17,15,0.0266,0.0164,0.27,0.0028
2024-02-29:08,20,11,0.0253,0.0154,0.31,0.0028
2024-02-29:07,21,12,0.0259,0.0144,0.26,0.0026
2024-02-29:06,17,11,0.0346,0.0102,0.22,0.0029
2024-02-29:05,18,10,0.0297,0.0129,0.22,0.0031
2024-02-29:04,22,14,0.0301,0.0121,0.22,0.0026
2024-02-29:03,20,15,0.0296,0.0131,0.24,0.0026
2024-02-29:02,24,10,0.0308,0.0144,0.24,0.0027
2024-02-29:01,21,10,0.0353,0.0122,0.26,0.0025
2024-02-28:24,19,11,0.0428,0.0087,0.25,0.0023
2024-02-28:23,16,10,0.0464,0.0067,0.24,0.0023
2024-02-28:22,16,10,0.0481,0.0063,0.23,0.0023
2024-02-28:21,18,11,0.0487,0.0058,0.23,0.0023
2024-02-28:20,22,11,0.0499,0.0057,0.23,0.0023
2024-02-28:19,20,10,0.0512,0.0064,0.25,0.0026
2024-02-28:18,21,5,0.0526,0.0065,0.24,0.0026
2024-02-28:17,24,7,0.0534,0.0075,0.26,0.0028
2024-02-28:16,22,11,0.0519,0.0085,0.25,0.0028
2024-02-28:15,22,11,0.0523,0.0071,0.24,0.0027
2024-02-28:14,17,12,0.0497,0.0075,0.25,0.0025
2024-02-28:13,30,21,0.0449,0.0103,0.25,0.0024
2024-02-28:12,32,27,0.0332,0.0174,0.29,0.0027
2024-02-28:11,43,29,0.0290,0.0192,0.29,0.0027
2024-02-28:10,42,22,0.0167,0.0300,0.38,0.0028
2024-02-28:09,45,14,0.0052,0.0361,0.71,0.0028
2024-02-28:08,28,12,0.0035,0.0324,0.68,0.0025
2024-02-28:07,25,10,0.0097,0.0239,0.36,0.0023
2024-02-28:06,27,6,0.0149,0.0190,0.32,0.0022
2024-02-28:05,28,8,0.0262,0.0104,0.29,0.0022
2024-02-28:04,24,6,0.0311,0.0078,0.29,0.0021
2024-02-28:03,26,9,0.0306,0.0101,0.29,0.0021
2024-02-28:02,24,10,0.0360,0.0070,0.29,0.0023
2024-02-28:01,22,11,0.0337,0.0087,0.27,0.0021
2024-02-27:24,21,7,0.0370,0.0078,0.26,0.0021
2024-02-27:23,26,11,0.0401,0.0077,0.28,0.0025
2024-02-27:22,27,11,0.0385,0.0095,0.29,0.0025
2024-02-27:21,25,12,0.0376,0.0101,0.32,0.0021
2024-02-27:20,27,7,0.0389,0.0105,0.27,0.0022
2024-02-27:19,27,9,0.0425,0.0082,0.30,0.0022
2024-02-27:18,27,11,0.0437,0.0075,0.26,0.0023
2024-02-27:17,28,16,0.0445,0.0075,0.24,0.0023
2024-02-27:16,29,14,0.0436,0.0078,0.25,0.0022
2024-02-27:15,34,14,0.0441,0.0071,0.26,0.0022
2024-02-27:14,32,16,0.0439,0.0068,0.28,0.0022
2024-02-27:13,31,19,0.0441,0.0068,0.30,0.0023
2024-02-27:12,29,16,0.0442,0.0071,0.30,0.0023
2024-02-27:11,27,15,0.0380,0.0066,0.32,0.0022
2024-02-27:10,20,8,0.0386,0.0116,0.37,0.0022
2024-02-27:09,10,,0.0377,0.0111,0.39,0.0023
2024-02-27:08,18,8,0.0353,0.0111,0.42,0.0023
2024-02-27:07,16,9,0.0360,0.0091,0.41,0.0022
2024-02-27:06,8,,0.0378,0.0056,0.42,0.0023
2024-02-27:05,13,4,0.0321,0.0064,0.41,0.0022
2024-02-27:04,11,9,0.0362,0.0043,0.39,0.0023
2024-02-27:03,14,8,0.0351,0.0056,0.40,0.0023
2024-02-27:02,19,7,0.0370,0.0054,0.40,0.0024
2024-02-27:01,,,0.0393,0.0060,0.43,0.0025
2024-02-26:24,11,5,0.0403,0.0058,0.39,0.0024
2024-02-26:23,12,8,0.0400,0.0063,0.35,0.0022
2024-02-26:22,10,7,0.0396,0.0071,0.36,0.0022
2024-02-26:21,11,3,0.0393,0.0079,0.40,0.0021
2024-02-26:20,10,8,0.0380,0.0094,0.43,0.0022
2024-02-26:19,12,7,0.0377,0.0107,0.40,0.0022
2024-02-26:18,20,10,0.0399,0.0101,0.36,0.0024
2024-02-26:17,36,13,0.0403,0.0118,0.36,0.0027
2024-02-26:16,28,10,0.0417,0.0111,0.33,0.0026
2024-02-26:15,15,13,0.0366,0.0133,0.35,0.0023
2024-02-26:14,11,10,0.0341,0.0135,0.37,0.0024
2024-02-26:13,13,,0.0295,0.0146,0.37,0.0025
2024-02-26:12,16,,0.0251,0.0175,0.38,0.0025
2024-02-26:11,18,,0.0244,0.0158,0.39,0.0026
2024-02-26:10,26,21,0.0213,0.0165,0.42,0.0027
2024-02-26:09,21,11,0.0073,0.0265,0.67,0.0027
2024-02-26:08,15,10,0.0030,0.0246,0.67,0.0024
2024-02-26:07,11,9,0.0085,0.0172,0.43,0.0022
2024-02-26:06,8,8,0.0156,0.0120,0.38,0.0020
2024-02-26:05,12,6,0.0221,0.0123,0.39,0.0021
2024-02-26:04,10,7,0.0322,0.0059,0.33,0.0022
2024-02-26:03,10,,0.0331,0.0054,0.33,0.0023
2024-02-26:02,14,3,0.0313,0.0058,0.34,0.0023
2024-02-26:01,3,3,0.0273,0.0074,0.34,0.0023
2024-02-25:24,5,,0.0322,0.0063,0.30,0.0022
2024-02-25:23,5,,0.0345,0.0055,0.28,0.0022
2024-02-25:22,10,8,0.0288,0.0082,0.28,0.0024
2024-02-25:21,9,8,0.0290,0.0088,0.29,0.0023
2024-02-25:20,8,,0.0289,0.0096,0.29,0.0022
2024-02-25:19,7,,0.0312,0.0083,0.28,0.0022
2024-02-25:18,7,,0.0294,0.0102,0.27,0.0023
2024-02-25:17,16,14,0.0321,0.0076,0.26,0.0024
2024-02-25:16,6,,0.0329,0.0066,0.25,0.0022
2024-02-25:15,4,,0.0301,0.0090,0.26,0.0023
2024-02-25:14,7,,0.0308,0.0089,0.25,0.0022
2024-02-25:13,7,,0.0294,0.0102,0.27,0.0023
2024-02-25:12,8,,0.0272,0.0120,0.28,0.0022
2024-02-25:11,13,7,0.0289,0.0091,0.33,0.0021
2024-02-25:10,12,,0.0245,0.0124,0.33,0.0020
2024-02-25:09,10,2,0.0251,0.0113,0.31,0.0021
2024-02-25:08,5,4,0.0253,0.0113,0.34,0.0021
2024-02-25:07,8,1,0.0298,0.0062,0.32,0.0026
2024-02-25:06,4,3,0.0297,0.0057,0.27,0.0026
2024-02-25:05,6,1,0.0316,0.0048,0.28,0.0026
2024-02-25:04,5,3,0.0324,0.0049,0.29,0.0025
2024-02-25:03,11,8,0.0338,0.0048,0.28,0.0026
2024-02-25:02,6,,0.0349,0.0054,0.30,0.0024
2024-02-25:01,10,,0.0328,0.0064,0.32,0.0026
2024-02-24:24,14,5,0.0343,0.0059,0.32,0.0028
2024-02-24:23,12,7,0.0356,0.0062,0.33,0.0030
2024-02-24:22,18,7,0.0339,0.0081,0.32,0.0028
2024-02-24:21,16,9,0.0331,0.0095,0.36,0.0027
2024-02-24:20,17,17,0.0338,0.0094,0.38,0.0026
2024-02-24:19,19,8,0.0365,0.0083,0.33,0.0026
2024-02-24:18,19,5,0.0373,0.0084,0.35,0.0025
2024-02-24:17,13,9,0.0386,0.0076,0.30,0.0027
2024-02-24:16,19,8,0.0396,0.0074,0.30,0.0024
2024-02-24:15,19,5,0.0376,0.0089,0.30,0.0027
2024-02-24:14,10,10,0.0378,0.0079,0.27,0.0026
2024-02-24:13,11,6,0.0347,0.0100,0.28,0.0025
2024-02-24:12,14,6,0.0354,0.0093,0.30,0.0024
2024-02-24:11,19,5,0.0362,0.0082,0.29,0.0024
2024-02-24:10,22,3,0.0368,0.0076,0.35,0.0022
2024-02-24:09,9,4,0.0379,0.0071,0.43,0.0022
2024-02-24:08,15,6,0.0382,0.0066,0.36,0.0021
2024-02-24:07,13,8,0.0393,0.0057,0.30,0.0022
2024-02-24:06,13,5,0.0413,0.0039,0.27,0.0021
2024-02-24:05,16,9,0.0413,0.0035,0.28,0.0022
2024-02-24:04,13,4,0.0410,0.0035,0.27,0.0020
2024-02-24:03,14,4,0.0424,0.0029,0.24,0.0019
2024-02-24:02,18,13,0.0417,0.0033,0.28,0.0020
2024-02-24:01,13,11,0.0408,0.0044,0.28,0.0020
2024-02-23:24,16,5,0.0391,0.0055,0.25,0.0021
2024-02-23:23,16,8,0.0389,0.0055,0.26,0.0022
2024-02-23:22,17,3,0.0376,0.0069,0.27,0.0021
2024-02-23:21,19,9,0.0370,0.0078,0.28,0.0021
2024-02-23:20,20,10,0.0357,0.0089,0.32,0.0021
2024-02-23:19,20,11,0.0326,0.0121,0.34,0.0020
2024-02-23:18,21,7,0.0350,0.0102,0.29,0.0021
2024-02-23:17,22,4,0.0370,0.0088,0.28,0.0020
2024-02-23:16,7,7,0.0371,0.0089,0.28,0.0022
2024-02-23:15,7,,0.0377,0.0086,0.29,0.0021
2024-02-23:14,5,,0.0382,0.0081,0.27,0.0020
2024-02-23:13,8,5,0.0356,0.0102,0.31,0.0021
2024-02-23:12,9,9,0.0336,0.0102,0.34,0.0021
2024-02-23:11,7,,0.0335,0.0097,0.27,0.0020
2024-02-23:10,14,12,0.0309,0.0114,0.24,0.0021
2024-02-23:09,16,15,0.0311,0.0111,0.26,0.0021
2024-02-23:08,8,6,0.0328,0.0096,0.25,0.0022
