tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,5,2,0.0565,0.0042,0.09,0.0018
2024-04-30:23,28,20,0.0599,0.0056,0.18,0.0020
2024-04-30:22,23,14,0.0561,0.0051,0.15,0.0020
2024-04-30:21,14,,0.0593,0.0061,0.14,0.0018
2024-04-30:20,20,15,0.0551,0.0135,0.16,0.0018
2024-04-30:19,23,14,0.0622,0.0106,0.19,0.0018
2024-04-30:18,15,15,0.0609,0.0100,0.16,0.0017
2024-04-30:17,17,,0.0750,0.0053,0.22,0.0019
2024-04-30:16,23,19,0.0765,0.0087,0.30,0.0023
2024-04-30:15,27,24,0.0823,0.0095,0.37,0.0029
2024-04-30:14,23,17,0.0671,0.0104,0.31,0.0027
2024-04-30:13,11,10,0.0610,0.0067,0.12,0.0018
2024-04-30:12,12,11,0.0548,0.0051,0.10,0.0016
2024-04-30:11,21,14,0.0414,0.0115,0.11,0.0017
2024-04-30:10,25,15,0.0329,0.0152,0.14,0.0017
2024-04-30:09,19,17,0.0316,0.0114,0.15,0.0018
2024-04-30:08,21,20,0.0304,0.0076,0.14,0.0017
2024-04-30:07,23,12,0.0297,0.0129,0.13,0.0017
2024-04-30:06,18,12,0.0327,0.0102,0.12,0.0017
2024-04-30:05,16,11,0.0407,0.0056,0.11,0.0016
2024-04-30:04,17,10,0.0432,0.0042,0.11,0.0013
2024-04-30:03,11,10,0.0486,0.0037,0.11,0.0015
2024-04-30:02,14,6,0.0489,0.0036,0.11,0.0015
2024-04-30:01,10,6,0.0479,0.0062,0.11,0.0017
2024-04-29:24,14,6,0.0446,0.0108,0.13,0.0019
2024-04-29:23,4,,0.0437,0.0101,0.12,0.0017
2024-04-29:22,5,4,0.0471,0.0074,0.14,0.0016
2024-04-29:21,6,2,0.0486,0.0064,0.14,0.0014
2024-04-29:20,5,4,0.0484,0.0063,0.14,0.0014
2024-04-29:19,7,5,0.0455,0.0076,0.13,0.0015
2024-04-29:18,6,5,0.0405,0.0114,0.13,0.0016
2024-04-29:17,7,7,0.0408,0.0095,0.14,0.0015
2024-04-29:16,8,6,0.0385,0.0123,0.15,0.0015
2024-04-29:15,6,5,0.0412,0.0087,0.14,0.0014
2024-04-29:14,4,3,0.0426,0.0079,0.16,0.0016
2024-04-29:13,6,2,0.0443,0.0061,0.17,0.0017
2024-04-29:12,9,4,0.0451,0.0063,0.18,0.0015
2024-04-29:11,9,7,0.0464,0.0059,0.19,0.0017
2024-04-29:10,14,9,0.0469,0.0064,0.20,0.0016
2024-04-29:09,14,11,0.0462,0.0078,0.19,0.0018
2024-04-29:08,16,16,0.0468,0.0079,0.18,0.0015
2024-04-29:07,32,18,0.0452,0.0111,0.16,0.0016
2024-04-29:06,38,23,0.0471,0.0079,0.15,0.0017
2024-04-29:05,36,23,0.0512,0.0066,0.16,0.0020
2024-04-29:04,36,22,0.0492,0.0076,0.15,0.0018
2024-04-29:03,38,19,0.0517,0.0084,0.15,0.0021
2024-04-29:02,46,24,0.0638,0.0050,0.17,0.0020
2024-04-29:01,42,22,0.0604,0.0060,0.17,0.0021
2024-04-28:24,39,22,0.0640,0.0059,0.20,0.0022
2024-04-28:23,38,21,0.0600,0.0084,0.19,0.0021
2024-04-28:22,23,16,0.0515,0.0178,0.13,0.0025
2024-04-28:21,28,20,0.0486,0.0267,0.16,0.0026
2024-04-28:20,23,20,0.0659,0.0115,0.12,0.0020
2024-04-28:19,31,24,0.0710,0.0104,0.12,0.0017
2024-04-28:18,30,21,0.0714,0.0127,0.12,0.0020
2024-04-28:17,39,21,0.0764,0.0102,0.13,0.0019
2024-04-28:16,33,25,0.0712,0.0108,0.14,0.0023
