tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,10,9,0.0409,0.0064,0.18,0.0016
2024-02-29:23,13,7,0.0464,0.0054,0.18,0.0013
2024-02-29:22,7,7,0.0444,0.0095,0.17,0.0016
2024-02-29:21,7,3,0.0480,0.0061,0.17,0.0014
2024-02-29:20,6,3,0.0491,0.0049,0.16,0.0010
2024-02-29:19,3,,0.0479,0.0058,0.16,0.0012
2024-02-29:18,5,4,0.0459,0.0070,0.18,0.0012
2024-02-29:17,4,2,0.0468,0.0062,0.16,0.0013
2024-02-29:16,6,3,0.0459,0.0065,0.16,0.0012
2024-02-29:15,8,5,0.0454,0.0067,0.16,0.0012
2024-02-29:14,9,9,0.0453,0.0065,0.16,0.0012
2024-02-29:13,7,,0.0458,0.0065,0.16,0.0010
2024-02-29:12,11,,0.0434,0.0092,0.17,0.0014
2024-02-29:11,26,14,0.0368,0.0123,0.19,0.0016
2024-02-29:10,21,13,0.0394,0.0108,0.17,0.0018
2024-02-29:09,22,15,0.0381,0.0130,0.18,0.0020
2024-02-29:08,21,17,0.0352,0.0159,0.19,0.0021
2024-02-29:07,22,14,0.0383,0.0106,0.19,0.0020
2024-02-29:06,25,12,0.0386,0.0088,0.19,0.0016
2024-02-29:05,23,13,0.0384,0.0117,0.19,0.0016
2024-02-29:04,22,12,0.0347,0.0147,0.18,0.0015
2024-02-29:03,20,15,0.0334,0.0197,0.18,0.0015
2024-02-29:02,25,9,0.0406,0.0155,0.18,0.0015
2024-02-29:01,17,7,0.0457,0.0098,0.19,0.0015
2024-02-28:24,20,11,0.0460,0.0093,0.18,0.0015
2024-02-28:23,24,13,0.0387,0.0193,0.18,0.0026
2024-02-28:22,22,15,0.0403,0.0201,0.17,0.0017
2024-02-28:21,22,19,0.0390,0.0223,0.19,0.0017
2024-02-28:20,24,16,0.0492,0.0137,0.18,0.0014
2024-02-28:19,20,10,0.0539,0.0097,0.18,0.0015
2024-02-28:18,26,9,0.0530,0.0093,0.17,0.0016
2024-02-28:17,22,13,0.0488,0.0145,0.17,0.0014
2024-02-28:16,22,12,0.0563,0.0068,0.17,0.0014
2024-02-28:15,24,8,0.0551,0.0073,0.17,0.0015
2024-02-28:14,21,8,0.0537,0.0070,0.19,0.0020
2024-02-28:13,21,11,0.0508,0.0062,0.19,0.0019
2024-02-28:12,26,14,0.0460,0.0073,0.20,0.0015
2024-02-28:11,27,9,0.0424,0.0091,0.20,0.0016
2024-02-28:10,26,13,0.0352,0.0161,0.23,0.0016
2024-02-28:09,40,16,0.0251,0.0252,0.29,0.0018
2024-02-28:08,27,11,0.0197,0.0270,0.26,0.0016
2024-02-28:07,20,10,0.0283,0.0152,0.25,0.0016
2024-02-28:06,23,12,0.0333,0.0112,0.22,0.0014
2024-02-28:05,27,11,0.0336,0.0133,0.22,0.0015
2024-02-28:04,21,10,0.0310,0.0154,0.21,0.0015
2024-02-28:03,22,12,0.0373,0.0115,0.20,0.0015
2024-02-28:02,25,10,0.0373,0.0115,0.20,0.0015
2024-02-28:01,26,11,0.0316,0.0203,0.20,0.0015
2024-02-27:24,27,12,0.0385,0.0129,0.19,0.0012
2024-02-27:23,22,13,0.0317,0.0214,0.20,0.0018
2024-02-27:22,28,12,0.0384,0.0151,0.20,0.0014
2024-02-27:21,28,15,0.0416,0.0117,0.21,0.0015
2024-02-27:20,32,16,0.0415,0.0144,0.22,0.0013
2024-02-27:19,24,14,0.0491,0.0064,0.20,0.0012
2024-02-27:18,34,16,0.0516,0.0054,0.19,0.0013
2024-02-27:17,29,16,0.0537,0.0050,0.20,0.0012
2024-02-27:16,30,14,0.0541,0.0048,0.20,0.0013
2024-02-27:15,25,13,0.0532,0.0054,0.21,0.0012
2024-02-27:14,16,11,0.0504,0.0070,0.21,0.0015
2024-02-27:13,22,8,0.0498,0.0057,0.21,0.0016
2024-02-27:12,16,9,0.0480,0.0055,0.21,0.0013
2024-02-27:11,15,11,0.0457,0.0061,0.21,0.0011
2024-02-27:10,15,7,0.0435,0.0075,0.21,0.0014
2024-02-27:09,16,9,0.0414,0.0100,0.22,0.0014
2024-02-27:08,14,12,0.0404,0.0084,0.21,0.0012
2024-02-27:07,6,4,0.0419,0.0059,0.19,0.0013
2024-02-27:06,7,6,0.0441,0.0043,0.20,0.0013
2024-02-27:05,6,5,0.0451,0.0037,0.20,0.0012
2024-02-27:04,7,,0.0419,0.0058,0.20,0.0013
2024-02-27:03,9,8,0.0399,0.0079,0.20,0.0014
2024-02-27:02,11,9,0.0395,0.0071,0.20,0.0014
2024-02-27:01,8,7,0.0412,0.0073,0.19,0.0014
2024-02-26:24,11,10,,,,
2024-02-26:23,,,,,,
2024-02-26:22,,,,,,
2024-02-26:21,,,,,,
2024-02-26:20,,,,,,
2024-02-26:19,,,,,,
2024-02-26:18,,,,,,
2024-02-26:17,,,,,,
2024-02-26:16,,,,,,
2024-02-26:15,,,,,,
2024-02-26:14,6,,0.0470,0.0043,0.18,0.0014
2024-02-26:13,7,3,0.0443,0.0042,0.19,0.0014
2024-02-26:12,7,5,0.0427,0.0039,0.20,0.0011
2024-02-26:11,8,7,0.0422,0.0040,0.19,0.0014
2024-02-26:10,9,8,0.0384,0.0061,0.20,0.0012
2024-02-26:09,11,11,0.0284,0.0130,0.23,0.0016
2024-02-26:08,11,,0.0228,0.0196,0.22,0.0018
2024-02-26:07,13,11,0.0290,0.0137,0.21,0.0016
2024-02-26:06,9,,0.0348,0.0084,0.20,0.0015
2024-02-26:05,11,9,0.0348,0.0076,0.20,0.0012
2024-02-26:04,8,7,0.0377,0.0068,0.20,0.0012
