지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
295,남해,2024-01-01 01:00,2.9,,1.4,250,78
295,남해,2024-01-01 02:00,2.9,,1.6,250,80
295,남해,2024-01-01 03:00,2.3,,1.3,270,83
295,남해,2024-01-01 04:00,2.1,,1.4,270,86
295,남해,2024-01-01 05:00,2.1,,1.3,250,86
295,남해,2024-01-01 06:00,1.5,,1.2,270,89
295,남해,2024-01-01 07:00,1,,1.3,290,89
295,남해,2024-01-01 08:00,2,,1.6,290,90
295,남해,2024-01-01 09:00,3.5,,.5,50,82
295,남해,2024-01-01 10:00,4.3,,.4,0,77
295,남해,2024-01-01 11:00,6,,1.2,320,66
295,남해,2024-01-01 12:00,7.5,,1.8,360,60
295,남해,2024-01-01 13:00,8.8,,1.5,20,56
295,남해,2024-01-01 14:00,9.6,,1.4,20,53
295,남해,2024-01-01 15:00,9.3,,1,360,52
295,남해,2024-01-01 16:00,9.7,,.5,50,50
295,남해,2024-01-01 17:00,7.9,,.6,140,65
295,남해,2024-01-01 18:00,5.9,,2,270,67
295,남해,2024-01-01 19:00,5.6,,1.1,250,69
295,남해,2024-01-01 20:00,6.4,,1.2,270,68
295,남해,2024-01-01 21:00,5.8,,.4,0,70
295,남해,2024-01-01 22:00,6.1,,1.5,270,70
295,남해,2024-01-01 23:00,6.3,,.8,250,69
295,남해,2024-01-02 00:00,5.7,,.3,0,71
295,남해,2024-01-02 01:00,6,,.3,0,75
295,남해,2024-01-02 02:00,6.1,,.5,290,74
295,남해,2024-01-02 03:00,5.5,.1,.1,0,83
295,남해,2024-01-02 04:00,5.2,,.3,0,87
295,남해,2024-01-02 05:00,5.4,,.4,0,91
295,남해,2024-01-02 06:00,5.5,0,1,270,80
295,남해,2024-01-02 07:00,6.5,,2.5,290,66
295,남해,2024-01-02 08:00,4.9,,.8,270,70
295,남해,2024-01-02 09:00,7.6,,1.8,290,55
295,남해,2024-01-02 10:00,8.6,,2.8,320,53
295,남해,2024-01-02 11:00,9.3,,2.9,290,50
295,남해,2024-01-02 12:00,10.2,,1.9,320,48
295,남해,2024-01-02 13:00,10.4,,3.3,290,48
295,남해,2024-01-02 14:00,10.4,,3.3,320,48
295,남해,2024-01-02 15:00,10.3,,3.2,270,49
295,남해,2024-01-02 16:00,9.7,,2.4,290,50
295,남해,2024-01-02 17:00,8.7,,3.4,270,53
295,남해,2024-01-02 18:00,7.9,,2,290,56
295,남해,2024-01-02 19:00,7.9,,2.4,270,56
295,남해,2024-01-02 20:00,7.7,,1.6,270,57
295,남해,2024-01-02 21:00,7.4,,1.7,270,57
295,남해,2024-01-02 22:00,7.2,,2.4,270,59
295,남해,2024-01-02 23:00,6.7,,1.5,270,60
295,남해,2024-01-03 00:00,7.2,,2.1,290,58
295,남해,2024-01-03 01:00,7,,2.1,290,59
295,남해,2024-01-03 02:00,6.6,,2.1,250,62
295,남해,2024-01-03 03:00,6.3,,2.2,320,62
295,남해,2024-01-03 04:00,6.2,,2.9,320,63
295,남해,2024-01-03 05:00,5.9,,2.9,290,66
295,남해,2024-01-03 06:00,5.6,,1.4,320,68
295,남해,2024-01-03 07:00,4.3,,1.1,270,83
295,남해,2024-01-03 08:00,4.3,,1.1,340,83
295,남해,2024-01-03 09:00,4.2,.2,.7,20,86
295,남해,2024-01-03 10:00,4.7,,1.2,20,84
295,남해,2024-01-03 11:00,5.6,,1.5,20,83
295,남해,2024-01-03 12:00,5.3,,1.4,50,79
295,남해,2024-01-03 13:00,7.2,,1.3,50,70
295,남해,2024-01-03 14:00,9.1,,2.6,320,45
295,남해,2024-01-03 15:00,8.2,,3.6,320,47
295,남해,2024-01-03 16:00,7.2,,4.5,320,49
295,남해,2024-01-03 17:00,6.8,,1.7,360,52
295,남해,2024-01-03 18:00,6.4,,3.6,320,53
295,남해,2024-01-03 19:00,5.5,,1.1,270,56
295,남해,2024-01-03 20:00,5.7,,3.1,290,53
295,남해,2024-01-03 21:00,5.4,,2.3,290,56
295,남해,2024-01-03 22:00,5,,2.4,290,57
295,남해,2024-01-03 23:00,4.6,,2.3,290,56
295,남해,2024-01-04 00:00,4.2,,3.1,290,59
295,남해,2024-01-04 01:00,3.9,,2.3,270,61
295,남해,2024-01-04 02:00,3.6,,2.8,290,55
295,남해,2024-01-04 03:00,2.6,,2.2,290,60
295,남해,2024-01-04 04:00,1,,1,250,66
295,남해,2024-01-04 05:00,.4,,.8,270,68
295,남해,2024-01-04 06:00,.5,,.9,250,66
295,남해,2024-01-04 07:00,-.8,,.4,0,77
295,남해,2024-01-04 08:00,-.3,,1,250,73
295,남해,2024-01-04 09:00,1.6,,.6,250,69
295,남해,2024-01-04 10:00,3.1,,1.1,70,65
295,남해,2024-01-04 11:00,4.3,,.9,360,57
295,남해,2024-01-04 12:00,5.4,,1.1,50,53
295,남해,2024-01-04 13:00,6.7,,1.3,20,49
295,남해,2024-01-04 14:00,7.7,,1.1,70,47
295,남해,2024-01-04 15:00,9,,1.1,90,41
295,남해,2024-01-04 16:00,8.8,,2,270,42
295,남해,2024-01-04 17:00,6.6,,1.3,230,54
295,남해,2024-01-04 18:00,6.2,,1.5,230,57
295,남해,2024-01-04 19:00,5.3,,.9,290,62
295,남해,2024-01-04 20:00,5,,.7,270,62
295,남해,2024-01-04 21:00,5.2,,.7,270,63
295,남해,2024-01-04 22:00,3.3,,.5,270,71
295,남해,2024-01-04 23:00,5.1,,.9,290,68
295,남해,2024-01-05 00:00,5,,1.2,20,69
295,남해,2024-01-05 01:00,6.4,,1.4,290,68
295,남해,2024-01-05 02:00,5.8,,.8,90,73
295,남해,2024-01-05 03:00,4.2,,.6,360,80
295,남해,2024-01-05 04:00,2.7,,.4,0,86
295,남해,2024-01-05 05:00,2.9,,.3,0,91
295,남해,2024-01-05 06:00,5.2,,.8,290,80
295,남해,2024-01-05 07:00,7.1,,1.2,290,73
295,남해,2024-01-05 08:00,6.8,,.8,20,73
295,남해,2024-01-05 09:00,8.3,,.8,140,70
295,남해,2024-01-05 10:00,10.4,,2.5,270,62
295,남해,2024-01-05 11:00,11.5,,2.4,270,55
295,남해,2024-01-05 12:00,12.4,,2.2,270,51
295,남해,2024-01-05 13:00,12.5,,2.7,290,50
295,남해,2024-01-05 14:00,12.7,,2.5,320,50
295,남해,2024-01-05 15:00,11.9,,2,270,53
295,남해,2024-01-05 16:00,12.2,,1.5,290,52
295,남해,2024-01-05 17:00,11.4,,.3,0,56
295,남해,2024-01-05 18:00,9.5,,.6,270,65
295,남해,2024-01-05 19:00,7.9,,1.5,270,70
295,남해,2024-01-05 20:00,7.3,,.9,250,72
295,남해,2024-01-05 21:00,7,,1.1,270,74
295,남해,2024-01-05 22:00,6.8,,1,250,76
295,남해,2024-01-05 23:00,6.3,,1,290,76
295,남해,2024-01-06 00:00,6.1,,.8,290,75
295,남해,2024-01-06 01:00,5.7,,1,290,75
295,남해,2024-01-06 02:00,7.5,,1.5,290,67
295,남해,2024-01-06 03:00,5.4,,1.1,290,75
295,남해,2024-01-06 04:00,4.3,,.6,270,77
295,남해,2024-01-06 05:00,4.5,,1.3,290,72
295,남해,2024-01-06 06:00,3.3,,.7,270,80
295,남해,2024-01-06 07:00,3.1,,.8,250,77
295,남해,2024-01-06 08:00,3.3,,1.7,270,75
295,남해,2024-01-06 09:00,4.2,,.4,0,75
295,남해,2024-01-06 10:00,6.2,,.8,140,70
295,남해,2024-01-06 11:00,7.5,,1.1,70,48
295,남해,2024-01-06 12:00,8.4,,1.3,50,29
295,남해,2024-01-06 13:00,9.2,,1.2,50,30
295,남해,2024-01-06 14:00,9.7,,1.3,70,28
295,남해,2024-01-06 15:00,10.3,,1.7,140,33
295,남해,2024-01-06 16:00,9.9,,2.1,290,24
295,남해,2024-01-06 17:00,8.2,,2.5,270,28
295,남해,2024-01-06 18:00,7.3,,2.5,270,28
295,남해,2024-01-06 19:00,6.6,,2.1,270,31
295,남해,2024-01-06 20:00,5.9,,1.9,270,37
295,남해,2024-01-06 21:00,5.6,,2.3,290,35
295,남해,2024-01-06 22:00,4.5,,1.9,270,40
295,남해,2024-01-06 23:00,4.3,,2.2,320,46
295,남해,2024-01-07 00:00,2.8,,.5,180,55
295,남해,2024-01-07 01:00,2.2,,1.2,270,62
295,남해,2024-01-07 02:00,3.9,,3.6,320,65
295,남해,2024-01-07 03:00,3.3,,2.5,290,65
295,남해,2024-01-07 04:00,3.1,,2.9,320,56
295,남해,2024-01-07 05:00,2.6,,1.9,320,55
295,남해,2024-01-07 06:00,2.5,,1.8,290,57
295,남해,2024-01-07 07:00,2,,2.2,290,62
295,남해,2024-01-07 08:00,1.7,,2.3,270,63
295,남해,2024-01-07 09:00,2.7,,2.7,290,57
295,남해,2024-01-07 10:00,3.7,,1.9,320,51
295,남해,2024-01-07 11:00,3.7,,3.4,320,46
295,남해,2024-01-07 12:00,4,,3.4,290,43
295,남해,2024-01-07 13:00,4.1,,3.7,320,36
295,남해,2024-01-07 14:00,4.3,,4.8,340,27
295,남해,2024-01-07 15:00,4.3,,4.2,320,32
295,남해,2024-01-07 16:00,3.5,,4.5,320,30
295,남해,2024-01-07 17:00,2.7,,3.7,340,32
295,남해,2024-01-07 18:00,2.1,,3.4,320,33
295,남해,2024-01-07 19:00,1.6,,3.2,320,38
295,남해,2024-01-07 20:00,.7,,2.4,270,42
295,남해,2024-01-07 21:00,.2,,3.4,290,46
295,남해,2024-01-07 22:00,-.4,,2.9,290,46
295,남해,2024-01-07 23:00,-1,,2.5,290,47
295,남해,2024-01-08 00:00,-1.5,,1.1,290,47
295,남해,2024-01-08 01:00,-3.1,,1.3,270,55
295,남해,2024-01-08 02:00,-2.3,,.9,320,49
295,남해,2024-01-08 03:00,-3.9,,.5,250,56
295,남해,2024-01-08 04:00,-4.2,,1.2,250,56
295,남해,2024-01-08 05:00,-4.7,,1,270,59
295,남해,2024-01-08 06:00,-4.6,,1.4,270,54
295,남해,2024-01-08 07:00,-4.3,,1.1,250,52
295,남해,2024-01-08 08:00,-4.5,,1,270,57
295,남해,2024-01-08 09:00,-2.5,,.9,250,53
295,남해,2024-01-08 10:00,-.8,,1.1,20,42
295,남해,2024-01-08 11:00,.1,,1.2,50,37
295,남해,2024-01-08 12:00,1,,1.1,50,37
295,남해,2024-01-08 13:00,2.5,,1.3,50,37
295,남해,2024-01-08 14:00,4.1,,1.5,20,38
295,남해,2024-01-08 15:00,4.5,,1.9,160,45
295,남해,2024-01-08 16:00,3.2,,1.5,180,49
295,남해,2024-01-08 17:00,1.7,,.8,200,57
295,남해,2024-01-08 18:00,.6,,.5,250,58
295,남해,2024-01-08 19:00,.1,,1.1,270,54
295,남해,2024-01-08 20:00,-.9,,.6,160,57
295,남해,2024-01-08 21:00,-.9,,.4,0,64
295,남해,2024-01-08 22:00,-1,,.5,50,63
295,남해,2024-01-08 23:00,.9,,.9,270,53
295,남해,2024-01-09 00:00,1.7,,1.3,270,43
295,남해,2024-01-09 01:00,1.5,,1.1,340,43
295,남해,2024-01-09 02:00,-1.3,,.7,250,56
295,남해,2024-01-09 03:00,-1.7,,.7,270,64
295,남해,2024-01-09 04:00,-1.8,,.9,250,70
295,남해,2024-01-09 05:00,-.9,,.4,0,69
295,남해,2024-01-09 06:00,-1.8,,1,270,70
295,남해,2024-01-09 07:00,-1.9,,.9,230,71
295,남해,2024-01-09 08:00,-1.7,,1.2,270,73
295,남해,2024-01-09 09:00,.3,,.1,0,65
295,남해,2024-01-09 10:00,1.3,,.7,340,60
295,남해,2024-01-09 11:00,1.5,,1,70,61
295,남해,2024-01-09 12:00,2,,.6,90,58
295,남해,2024-01-09 13:00,2.3,,.4,0,58
295,남해,2024-01-09 14:00,2.4,,.2,0,69
295,남해,2024-01-09 15:00,2.9,.1,.3,0,74
295,남해,2024-01-09 16:00,3.1,,.1,0,80
295,남해,2024-01-09 17:00,2.8,,.2,0,89
295,남해,2024-01-09 18:00,2.8,.3,.6,250,91
295,남해,2024-01-09 19:00,3.2,,.5,270,91
295,남해,2024-01-09 20:00,3.2,,.6,270,94
295,남해,2024-01-09 21:00,3.1,1.5,1.1,320,96
295,남해,2024-01-09 22:00,2.9,,.3,0,96
295,남해,2024-01-09 23:00,2.7,,1.6,340,97
295,남해,2024-01-10 00:00,2.4,3.3,.2,0,97
295,남해,2024-01-10 01:00,2.6,,.7,230,95
295,남해,2024-01-10 02:00,2.2,,1.1,290,96
295,남해,2024-01-10 03:00,2.7,,.8,320,93
295,남해,2024-01-10 04:00,2,,1.2,290,93
295,남해,2024-01-10 05:00,1.8,,1.1,270,95
295,남해,2024-01-10 06:00,1.9,,.6,200,96
295,남해,2024-01-10 07:00,2.9,,.6,320,93
295,남해,2024-01-10 08:00,2.9,,.9,340,90
295,남해,2024-01-10 09:00,2.9,,1.3,340,87
295,남해,2024-01-10 10:00,3.6,,1.8,320,84
295,남해,2024-01-10 11:00,4,,1.7,20,79
295,남해,2024-01-10 12:00,4.6,,1.2,20,75
295,남해,2024-01-10 13:00,5.6,,2.9,20,66
295,남해,2024-01-10 14:00,6,,1.9,20,65
295,남해,2024-01-10 15:00,6.7,,1.8,50,64
295,남해,2024-01-10 16:00,6.4,,1.3,20,63
295,남해,2024-01-10 17:00,6.3,,1.5,360,62
295,남해,2024-01-10 18:00,3.9,,1.4,270,73
295,남해,2024-01-10 19:00,2.9,,1.3,250,75
295,남해,2024-01-10 20:00,3.1,,1.2,250,72
295,남해,2024-01-10 21:00,2.7,,1.1,270,71
295,남해,2024-01-10 22:00,2.3,,1.6,270,77
295,남해,2024-01-10 23:00,1.7,,1.2,250,78
295,남해,2024-01-11 00:00,1.3,,1.3,250,79
295,남해,2024-01-11 01:00,-.1,,.1,0,87
295,남해,2024-01-11 02:00,.9,,.9,270,81
295,남해,2024-01-11 03:00,-.5,,.2,0,89
295,남해,2024-01-11 04:00,-1.2,,.2,0,91
295,남해,2024-01-11 05:00,-1.5,,.2,0,93
295,남해,2024-01-11 06:00,-1.2,,.9,250,89
295,남해,2024-01-11 07:00,-1.5,,1.3,270,92
295,남해,2024-01-11 08:00,-2.7,,.4,0,93
295,남해,2024-01-11 09:00,-.1,,.3,0,90
295,남해,2024-01-11 10:00,1.7,,.8,90,71
295,남해,2024-01-11 11:00,3.2,,.8,90,60
295,남해,2024-01-11 12:00,4.9,,1.5,90,51
295,남해,2024-01-11 13:00,6.2,,3.2,270,48
295,남해,2024-01-11 14:00,7.5,,3.9,270,41
295,남해,2024-01-11 15:00,7.6,,4.8,290,45
295,남해,2024-01-11 16:00,7.8,,3.4,290,47
295,남해,2024-01-11 17:00,7.2,,3.1,290,47
295,남해,2024-01-11 18:00,6.1,,4,290,49
295,남해,2024-01-11 19:00,5.5,,3.3,290,55
295,남해,2024-01-11 20:00,5.3,,2,290,56
295,남해,2024-01-11 21:00,5.5,,3.7,290,57
295,남해,2024-01-11 22:00,5.4,,3.4,290,60
295,남해,2024-01-11 23:00,5.7,,3.7,290,61
295,남해,2024-01-12 00:00,5.5,,2.4,290,65
295,남해,2024-01-12 01:00,5.9,,1.9,270,65
295,남해,2024-01-12 02:00,6.3,,1.9,290,65
295,남해,2024-01-12 03:00,6.7,,1.6,270,65
295,남해,2024-01-12 04:00,7,,1.3,270,66
295,남해,2024-01-12 05:00,6.7,,1.2,200,69
295,남해,2024-01-12 06:00,6.5,,.7,230,70
295,남해,2024-01-12 07:00,6.2,,1.7,250,71
295,남해,2024-01-12 08:00,6.7,,2.1,290,68
295,남해,2024-01-12 09:00,7.4,,3.6,290,64
295,남해,2024-01-12 10:00,6.9,,1.7,20,71
295,남해,2024-01-12 11:00,8.6,,1.3,70,62
295,남해,2024-01-12 12:00,8.6,,1.4,90,66
295,남해,2024-01-12 13:00,11.1,,1.7,270,44
295,남해,2024-01-12 14:00,11.5,,1.7,270,45
295,남해,2024-01-12 15:00,11.8,,2.4,290,28
295,남해,2024-01-12 16:00,11,,3.4,270,32
295,남해,2024-01-12 17:00,9.6,,1.7,270,35
295,남해,2024-01-12 18:00,9.7,,3.9,270,25
295,남해,2024-01-12 19:00,7.8,,2.2,290,32
295,남해,2024-01-12 20:00,7.6,,4.1,290,33
295,남해,2024-01-12 21:00,6.4,,2.6,290,37
295,남해,2024-01-12 22:00,3.8,,.9,250,49
295,남해,2024-01-12 23:00,3.7,,1,270,48
295,남해,2024-01-13 00:00,1.4,,.5,250,59
295,남해,2024-01-13 01:00,1,,.6,270,61
295,남해,2024-01-13 02:00,.6,,.5,270,62
295,남해,2024-01-13 03:00,-.4,,.5,230,66
295,남해,2024-01-13 04:00,-.4,,.3,0,63
295,남해,2024-01-13 05:00,.2,,1,270,55
295,남해,2024-01-13 06:00,-.4,,.9,270,56
295,남해,2024-01-13 07:00,.2,,1.3,270,56
295,남해,2024-01-13 08:00,-.3,,1,270,56
295,남해,2024-01-13 09:00,2.1,,.4,0,54
295,남해,2024-01-13 10:00,4.2,,.3,0,45
295,남해,2024-01-13 11:00,5.7,,1.1,70,34
295,남해,2024-01-13 12:00,6.7,,1.1,70,37
295,남해,2024-01-13 13:00,8.1,,1.2,20,28
295,남해,2024-01-13 14:00,8.7,,1.6,50,29
295,남해,2024-01-13 15:00,9.3,,1.1,90,28
295,남해,2024-01-13 16:00,8.9,,.9,140,33
295,남해,2024-01-13 17:00,6.7,,.4,0,44
295,남해,2024-01-13 18:00,4.9,,.5,320,47
295,남해,2024-01-13 19:00,3.4,,.6,270,52
295,남해,2024-01-13 20:00,3.3,,.4,0,51
295,남해,2024-01-13 21:00,2.9,,1.1,270,56
295,남해,2024-01-13 22:00,1.6,,.4,0,65
295,남해,2024-01-13 23:00,1.7,,.5,270,69
295,남해,2024-01-14 00:00,1,,.6,230,73
295,남해,2024-01-14 01:00,1.2,,.8,270,73
295,남해,2024-01-14 02:00,.8,,1,270,77
295,남해,2024-01-14 03:00,.5,,1,270,82
295,남해,2024-01-14 04:00,.4,,1,270,85
295,남해,2024-01-14 05:00,-.1,,.7,270,87
295,남해,2024-01-14 06:00,-.5,,.7,270,89
295,남해,2024-01-14 07:00,-.5,,.8,270,90
295,남해,2024-01-14 08:00,-.2,,.7,250,92
295,남해,2024-01-14 09:00,2.3,,.3,0,84
295,남해,2024-01-14 10:00,4.4,,.6,20,79
295,남해,2024-01-14 11:00,6.2,,.8,70,73
295,남해,2024-01-14 12:00,8.6,,1.6,110,63
295,남해,2024-01-14 13:00,13.1,,4,270,57
295,남해,2024-01-14 14:00,13.4,,4.9,270,56
295,남해,2024-01-14 15:00,13.9,,3.3,270,54
295,남해,2024-01-14 16:00,13.7,,2.3,250,55
295,남해,2024-01-14 17:00,13,,3.3,250,61
295,남해,2024-01-14 18:00,12.7,,2.5,250,63
295,남해,2024-01-14 19:00,12.9,,3.5,250,65
295,남해,2024-01-14 20:00,12.7,,2.9,270,69
295,남해,2024-01-14 21:00,12.4,0,2.8,290,73
295,남해,2024-01-14 22:00,11.2,,3.5,320,75
295,남해,2024-01-14 23:00,9.9,,2.6,290,67
295,남해,2024-01-15 00:00,8.2,,2.3,290,70
295,남해,2024-01-15 01:00,7.1,,3.1,290,67
295,남해,2024-01-15 02:00,5.5,,1.1,320,71
295,남해,2024-01-15 03:00,3.9,,1.3,290,75
295,남해,2024-01-15 04:00,2.9,,1.2,270,81
295,남해,2024-01-15 05:00,2.2,,.4,0,80
295,남해,2024-01-15 06:00,.7,,.9,270,81
295,남해,2024-01-15 07:00,.1,,.8,250,77
295,남해,2024-01-15 08:00,-.5,,.6,250,77
295,남해,2024-01-15 09:00,2,,.5,250,60
295,남해,2024-01-15 10:00,3.6,,2,20,53
295,남해,2024-01-15 11:00,4.5,,1.2,20,49
295,남해,2024-01-15 12:00,5.2,,2.3,50,46
295,남해,2024-01-15 13:00,5.6,,.9,50,45
295,남해,2024-01-15 14:00,7.1,,1.3,110,38
295,남해,2024-01-15 15:00,8,,1.1,140,35
295,남해,2024-01-15 16:00,8,,2.2,270,25
295,남해,2024-01-15 17:00,6.7,,2.5,270,27
295,남해,2024-01-15 18:00,5.7,,1.7,290,27
295,남해,2024-01-15 19:00,3.1,,1,250,42
295,남해,2024-01-15 20:00,1.8,,1.3,250,46
295,남해,2024-01-15 21:00,1,,.7,250,50
295,남해,2024-01-15 22:00,.8,,1.2,270,48
295,남해,2024-01-15 23:00,1,,1,250,45
295,남해,2024-01-16 00:00,.1,,1.2,270,50
295,남해,2024-01-16 01:00,.1,,1.3,270,49
295,남해,2024-01-16 02:00,-.6,,1.4,270,52
295,남해,2024-01-16 03:00,.1,,1.4,250,47
295,남해,2024-01-16 04:00,-1,,1.7,270,47
295,남해,2024-01-16 05:00,-1.2,,1.5,270,46
295,남해,2024-01-16 06:00,-.1,,1.9,270,38
295,남해,2024-01-16 07:00,-1,,1.4,250,40
295,남해,2024-01-16 08:00,-1.5,,1.5,270,53
295,남해,2024-01-16 09:00,.9,,1.7,320,45
295,남해,2024-01-16 10:00,2.2,,1.5,360,39
295,남해,2024-01-16 11:00,3.2,,1.4,320,38
295,남해,2024-01-16 12:00,4.3,,1.7,20,35
295,남해,2024-01-16 13:00,5.7,,1.3,50,33
295,남해,2024-01-16 14:00,6.4,,.9,50,34
295,남해,2024-01-16 15:00,6.8,,1.2,20,36
295,남해,2024-01-16 16:00,8,,.5,250,40
295,남해,2024-01-16 17:00,5.9,,.4,0,50
295,남해,2024-01-16 18:00,4.3,,.7,250,56
295,남해,2024-01-16 19:00,4.5,,1.2,250,58
295,남해,2024-01-16 20:00,3.3,,.6,250,63
295,남해,2024-01-16 21:00,2.5,,.5,290,73
295,남해,2024-01-16 22:00,2.5,,.6,270,75
295,남해,2024-01-16 23:00,2,,1,270,74
295,남해,2024-01-17 00:00,2.4,,1.4,270,79
295,남해,2024-01-17 01:00,3,,.6,290,77
295,남해,2024-01-17 02:00,3.2,,.9,270,74
295,남해,2024-01-17 03:00,1.8,,1.2,270,78
295,남해,2024-01-17 04:00,2.2,,.3,0,74
295,남해,2024-01-17 05:00,2.7,,.8,290,75
295,남해,2024-01-17 06:00,1.9,,.4,0,77
295,남해,2024-01-17 07:00,1.7,,.6,270,75
295,남해,2024-01-17 08:00,2.7,,.4,0,71
295,남해,2024-01-17 09:00,3.8,,.4,0,67
295,남해,2024-01-17 10:00,4.3,,.4,0,65
295,남해,2024-01-17 11:00,5.4,,.8,70,55
295,남해,2024-01-17 12:00,6.5,,.5,50,57
295,남해,2024-01-17 13:00,7.3,,.5,90,56
295,남해,2024-01-17 14:00,6.8,,.5,20,61
295,남해,2024-01-17 15:00,7,0,.7,50,62
295,남해,2024-01-17 16:00,7,,.5,70,62
295,남해,2024-01-17 17:00,7.2,,.2,0,64
295,남해,2024-01-17 18:00,7,,.5,290,67
295,남해,2024-01-17 19:00,6.9,,.1,0,70
295,남해,2024-01-17 20:00,7.1,,.1,0,71
295,남해,2024-01-17 21:00,7.2,,.5,230,73
295,남해,2024-01-17 22:00,7.4,,.5,270,74
295,남해,2024-01-17 23:00,6.8,,.5,230,81
295,남해,2024-01-18 00:00,6.6,0,.3,0,79
295,남해,2024-01-18 01:00,6.4,,.8,20,83
295,남해,2024-01-18 02:00,6.5,,.8,110,86
295,남해,2024-01-18 03:00,8,.1,.9,110,85
295,남해,2024-01-18 04:00,15.3,,4,270,75
295,남해,2024-01-18 05:00,11,,.6,360,88
295,남해,2024-01-18 06:00,14.2,.4,2.6,250,82
295,남해,2024-01-18 07:00,14.4,,2.9,270,78
295,남해,2024-01-18 08:00,13.7,,1.4,290,82
295,남해,2024-01-18 09:00,13.7,,1.5,270,81
295,남해,2024-01-18 10:00,13.8,,1.7,290,77
295,남해,2024-01-18 11:00,13.4,,2.6,290,76
295,남해,2024-01-18 12:00,12.9,.2,1.8,270,82
295,남해,2024-01-18 13:00,12.4,,1.6,340,83
295,남해,2024-01-18 14:00,12.1,,1.7,340,83
295,남해,2024-01-18 15:00,11,.2,.8,160,93
295,남해,2024-01-18 16:00,10.9,,.5,50,94
295,남해,2024-01-18 17:00,10,,1.1,290,96
295,남해,2024-01-18 18:00,9.3,3.5,2.3,290,95
295,남해,2024-01-18 19:00,8.9,,1.1,340,97
295,남해,2024-01-18 20:00,8.7,,1,70,98
295,남해,2024-01-18 21:00,8.4,6.4,1.4,50,98
295,남해,2024-01-18 22:00,7.7,,3,360,96
295,남해,2024-01-18 23:00,7.4,,3,360,97
295,남해,2024-01-19 00:00,7.1,2,2,20,98
295,남해,2024-01-19 01:00,6.8,,2.8,20,98
295,남해,2024-01-19 02:00,6.5,,2.9,20,98
295,남해,2024-01-19 03:00,6.2,1.6,2.8,20,98
295,남해,2024-01-19 04:00,6,,3,20,98
295,남해,2024-01-19 05:00,5.9,,2.7,20,98
295,남해,2024-01-19 06:00,6.1,1.2,2.5,20,94
295,남해,2024-01-19 07:00,6.1,,2.2,20,89
295,남해,2024-01-19 08:00,6.1,,2.3,20,87
295,남해,2024-01-19 09:00,6.2,,2.4,20,84
295,남해,2024-01-19 10:00,6.4,,2.6,20,84
295,남해,2024-01-19 11:00,6.8,,2.2,20,82
295,남해,2024-01-19 12:00,7.2,,2.7,50,77
295,남해,2024-01-19 13:00,7.4,,2,50,76
295,남해,2024-01-19 14:00,7.7,,1.5,50,73
295,남해,2024-01-19 15:00,7.6,0,1.2,70,76
295,남해,2024-01-19 16:00,7.7,,1.3,70,78
295,남해,2024-01-19 17:00,7.5,,2.7,50,74
295,남해,2024-01-19 18:00,7.2,.5,2.3,50,74
295,남해,2024-01-19 19:00,7,,2.6,20,74
295,남해,2024-01-19 20:00,6.9,,2.9,20,73
295,남해,2024-01-19 21:00,6.7,,3.2,20,74
295,남해,2024-01-19 22:00,6.5,,3.7,20,73
295,남해,2024-01-19 23:00,6.5,,3.1,20,74
295,남해,2024-01-20 00:00,6.4,,3.4,20,74
295,남해,2024-01-20 01:00,6.3,,2.5,20,78
295,남해,2024-01-20 02:00,6.3,,2.2,20,80
295,남해,2024-01-20 03:00,6.4,,2.5,20,80
295,남해,2024-01-20 04:00,6.1,,1.8,20,84
295,남해,2024-01-20 05:00,6.1,,2.8,20,85
295,남해,2024-01-20 06:00,6.2,.2,3.4,20,84
295,남해,2024-01-20 07:00,6.2,,3,20,86
295,남해,2024-01-20 08:00,6.3,,2.7,20,85
295,남해,2024-01-20 09:00,6.4,0,2.5,20,85
295,남해,2024-01-20 10:00,6.4,,2.3,20,87
295,남해,2024-01-20 11:00,6,,3.6,20,91
295,남해,2024-01-20 12:00,6,5,3.3,20,95
295,남해,2024-01-20 13:00,6.1,,3.6,20,96
295,남해,2024-01-20 14:00,6.2,,3.3,20,94
295,남해,2024-01-20 15:00,6.1,5.1,3.7,20,95
295,남해,2024-01-20 16:00,5.8,,4.2,20,94
295,남해,2024-01-20 17:00,5.5,,4,360,94
295,남해,2024-01-20 18:00,5,9.2,4.4,20,94
295,남해,2024-01-20 19:00,4.8,,3.6,20,94
295,남해,2024-01-20 20:00,4.5,,4.1,360,94
295,남해,2024-01-20 21:00,4.2,5.5,4,360,93
295,남해,2024-01-20 22:00,4.2,,2.7,360,93
295,남해,2024-01-20 23:00,4.3,,2.2,340,93
295,남해,2024-01-21 00:00,4.4,3,1.7,360,93
295,남해,2024-01-21 01:00,4.5,,1.2,360,92
295,남해,2024-01-21 02:00,4.6,,1,290,91
295,남해,2024-01-21 03:00,4.7,.1,1.2,320,92
295,남해,2024-01-21 04:00,5.1,,1,290,90
295,남해,2024-01-21 05:00,5.3,,.7,320,88
295,남해,2024-01-21 06:00,5.6,,.9,290,85
295,남해,2024-01-21 07:00,5.8,,1.1,270,85
295,남해,2024-01-21 08:00,6.2,,1,270,81
295,남해,2024-01-21 09:00,6.3,,.9,290,82
295,남해,2024-01-21 10:00,6.7,,.6,340,81
