tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,10,7,0.0507,0.0057,0.26,0.0029
2024-04-30:23,16,12,0.0490,0.0061,0.26,0.0029
2024-04-30:22,17,11,0.0468,0.0068,0.25,0.0029
2024-04-30:21,24,19,0.0440,0.0100,0.23,0.0033
2024-04-30:20,31,26,0.0513,0.0118,0.24,0.0043
2024-04-30:19,40,25,0.0546,0.0145,0.25,0.0040
2024-04-30:18,37,22,0.0553,0.0129,0.23,0.0032
2024-04-30:17,24,10,0.0557,0.0078,0.19,0.0031
2024-04-30:16,20,11,0.0495,0.0071,0.21,0.0030
2024-04-30:15,20,10,0.0461,0.0076,0.21,0.0031
2024-04-30:14,22,7,0.0432,0.0071,0.20,0.0030
2024-04-30:13,21,6,0.0469,0.0081,0.20,0.0031
2024-04-30:12,16,6,0.0492,0.0076,0.20,0.0031
2024-04-30:11,13,4,0.0489,0.0077,0.20,0.0030
2024-04-30:10,17,7,0.0427,0.0092,0.21,0.0030
2024-04-30:09,21,12,0.0348,0.0120,0.22,0.0029
2024-04-30:08,10,8,0.0299,0.0125,0.22,0.0029
2024-04-30:07,16,6,0.0318,0.0116,0.21,0.0029
2024-04-30:06,18,6,0.0364,0.0076,0.21,0.0030
2024-04-30:05,13,7,0.0453,0.0050,0.18,0.0028
2024-04-30:04,12,8,0.0479,0.0048,0.18,0.0029
2024-04-30:03,14,7,0.0508,0.0047,0.19,0.0029
2024-04-30:02,10,6,0.0522,0.0047,0.19,0.0028
2024-04-30:01,7,,0.0555,0.0045,0.19,0.0029
2024-04-29:24,15,8,0.0569,0.0046,0.19,0.0028
2024-04-29:23,18,8,0.0577,0.0050,0.19,0.0028
2024-04-29:22,11,8,0.0584,0.0050,0.20,0.0028
2024-04-29:21,13,8,0.0577,0.0053,0.21,0.0029
2024-04-29:20,17,7,0.0566,0.0059,0.21,0.0029
2024-04-29:19,13,6,0.0576,0.0063,0.22,0.0030
2024-04-29:18,17,8,0.0580,0.0071,0.23,0.0029
2024-04-29:17,10,9,0.0570,0.0083,0.25,0.0029
2024-04-29:16,20,10,0.0570,0.0096,0.26,0.0029
2024-04-29:15,14,9,,,,
2024-04-29:14,17,13,0.0572,0.0082,0.27,0.0028
2024-04-29:13,20,16,0.0579,0.0084,0.27,0.0027
2024-04-29:12,15,12,0.0567,0.0077,0.24,0.0028
2024-04-29:11,19,15,0.0547,0.0075,0.23,0.0028
2024-04-29:10,32,16,0.0566,0.0066,0.23,0.0027
2024-04-29:09,33,21,0.0567,0.0068,0.23,0.0028
2024-04-29:08,33,18,0.0554,0.0070,0.24,0.0028
2024-04-29:07,42,26,0.0569,0.0069,0.26,0.0028
2024-04-29:06,43,27,0.0568,0.0065,0.28,0.0030
2024-04-29:05,53,24,0.0579,0.0057,0.26,0.0029
2024-04-29:04,48,26,0.0579,0.0058,0.27,0.0031
2024-04-29:03,49,29,0.0579,0.0062,0.29,0.0034
2024-04-29:02,48,27,0.0612,0.0061,0.29,0.0036
2024-04-29:01,49,30,0.0614,0.0064,0.31,0.0037
2024-04-28:24,55,29,0.0611,0.0069,0.32,0.0038
2024-04-28:23,58,28,0.0616,0.0077,0.32,0.0041
2024-04-28:22,48,36,0.0576,0.0121,0.29,0.0041
2024-04-28:21,38,28,0.0516,0.0146,0.27,0.0036
2024-04-28:20,33,21,0.0557,0.0133,0.25,0.0037
2024-04-28:19,25,15,0.0645,0.0107,0.23,0.0038
2024-04-28:18,28,16,0.0736,0.0093,0.23,0.0039
2024-04-28:17,42,20,0.0831,0.0090,0.24,0.0040
2024-04-28:16,58,22,0.1025,0.0104,0.26,0.0040
2024-04-28:15,49,24,0.1086,0.0099,0.29,0.0040
2024-04-28:14,46,24,0.0985,0.0086,0.29,0.0041
2024-04-28:13,48,27,0.0954,0.0096,0.33,0.0046
2024-04-28:12,49,27,0.0948,0.0101,0.34,0.0046
2024-04-28:11,52,28,0.0780,0.0108,0.31,0.0038
2024-04-28:10,44,29,0.0578,0.0112,0.28,0.0030
2024-04-28:09,48,31,0.0445,0.0114,0.27,0.0028
2024-04-28:08,45,32,0.0428,0.0115,0.27,0.0029
2024-04-28:07,42,30,0.0456,0.0097,0.26,0.0028
2024-04-28:06,44,30,0.0477,0.0087,0.26,0.0028
2024-04-28:05,47,27,0.0525,0.0090,0.26,0.0029
2024-04-28:04,47,27,0.0540,0.0092,0.27,0.0029
2024-04-28:03,41,30,0.0519,0.0104,0.27,0.0029
2024-04-28:02,46,29,0.0482,0.0126,0.29,0.0029
2024-04-28:01,48,30,0.0503,0.0137,0.29,0.0029
2024-04-27:24,50,25,0.0568,0.0157,0.30,0.0032
2024-04-27:23,53,29,0.0583,0.0166,0.31,0.0033
2024-04-27:22,54,28,0.0757,0.0175,0.31,0.0039
2024-04-27:21,54,27,0.0873,0.0164,0.31,0.0042
2024-04-27:20,59,27,0.0974,0.0145,0.28,0.0038
2024-04-27:19,70,31,0.1081,0.0131,0.28,0.0039
2024-04-27:18,49,16,0.0890,0.0127,0.24,0.0034
2024-04-27:17,38,12,0.0844,0.0085,0.23,0.0032
2024-04-27:16,36,15,0.0833,0.0093,0.23,0.0032
2024-04-27:15,40,14,0.0835,0.0092,0.24,0.0031
2024-04-27:14,50,18,0.0862,0.0106,0.25,0.0032
2024-04-27:13,51,24,0.0901,0.0111,0.26,0.0033
