tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,17,10,0.0283,0.0143,0.29,0.0027
2024-02-29:23,8,6,0.0331,0.0105,0.26,0.0018
2024-02-29:22,9,8,0.0317,0.0111,0.26,0.0017
2024-02-29:21,8,5,0.0296,0.0129,0.26,0.0018
2024-02-29:20,4,4,0.0296,0.0151,0.27,0.0018
2024-02-29:19,4,,0.0298,0.0172,0.28,0.0018
2024-02-29:18,4,2,0.0299,0.0171,0.26,0.0018
2024-02-29:17,4,3,0.0289,0.0197,0.26,0.0019
2024-02-29:16,6,4,0.0323,0.0167,0.25,0.0019
2024-02-29:15,7,6,0.0347,0.0136,0.27,0.0019
2024-02-29:14,12,10,0.0284,0.0194,0.28,0.0019
2024-02-29:13,17,10,0.0208,0.0251,0.27,0.0020
2024-02-29:12,23,11,0.0201,0.0258,0.28,0.0020
2024-02-29:11,22,12,0.0153,0.0330,0.30,0.0023
2024-02-29:10,24,13,0.0132,0.0342,0.32,0.0026
2024-02-29:09,44,17,0.0072,0.0417,0.36,0.0026
2024-02-29:08,37,14,0.0073,0.0395,0.32,0.0024
2024-02-29:07,32,14,0.0094,0.0343,0.28,0.0026
2024-02-29:06,21,11,0.0281,0.0158,0.24,0.0025
2024-02-29:05,26,10,0.0273,0.0164,0.26,0.0030
2024-02-29:04,20,10,0.0233,0.0193,0.25,0.0028
2024-02-29:03,22,10,0.0236,0.0197,0.25,0.0027
2024-02-29:02,16,8,0.0233,0.0211,0.25,0.0025
2024-02-29:01,14,9,0.0215,0.0224,0.25,0.0026
2024-02-28:24,19,6,0.0153,0.0335,0.27,0.0026
2024-02-28:23,16,7,0.0183,0.0325,0.29,0.0038
2024-02-28:22,27,9,0.0143,0.0419,0.31,0.0020
2024-02-28:21,22,8,0.0204,0.0335,0.31,0.0020
2024-02-28:20,17,7,0.0350,0.0200,0.26,0.0023
2024-02-28:19,25,7,0.0385,0.0190,0.25,0.0024
2024-02-28:18,25,8,0.0401,0.0197,0.25,0.0025
2024-02-28:17,27,9,0.0446,0.0173,0.25,0.0024
2024-02-28:16,30,12,0.0485,0.0160,0.24,0.0022
2024-02-28:15,28,12,0.0485,0.0145,0.25,0.0022
2024-02-28:14,25,9,0.0457,0.0140,0.24,0.0021
2024-02-28:13,27,10,0.0438,0.0133,0.24,0.0021
2024-02-28:12,29,11,0.0351,0.0183,0.26,0.0021
2024-02-28:11,26,9,0.0325,0.0179,0.26,0.0022
2024-02-28:10,28,9,0.0292,0.0197,0.27,0.0024
2024-02-28:09,39,12,0.0171,0.0277,0.33,0.0028
2024-02-28:08,42,15,0.0065,0.0367,0.41,0.0032
2024-02-28:07,33,14,0.0046,0.0389,0.34,0.0025
2024-02-28:06,22,9,0.0082,0.0353,0.29,0.0024
2024-02-28:05,23,10,0.0180,0.0222,0.28,0.0020
2024-02-28:04,23,9,0.0142,0.0268,0.28,0.0020
2024-02-28:03,29,10,0.0269,0.0144,0.28,0.0020
2024-02-28:02,32,11,0.0324,0.0121,0.27,0.0021
2024-02-28:01,23,7,0.0324,0.0128,0.27,0.0020
2024-02-27:24,26,6,0.0217,0.0263,0.27,0.0019
2024-02-27:23,20,7,0.0170,0.0316,0.27,0.0019
2024-02-27:22,25,8,0.0161,0.0341,0.28,0.0020
2024-02-27:21,30,8,0.0139,0.0348,0.32,0.0021
2024-02-27:20,29,13,0.0301,0.0216,0.36,0.0019
2024-02-27:19,28,9,0.0269,0.0247,0.37,0.0021
2024-02-27:18,26,10,0.0307,0.0216,0.29,0.0019
2024-02-27:17,32,14,,,,
2024-02-27:16,,,,,,
2024-02-27:15,28,8,0.0416,0.0109,0.23,0.0017
2024-02-27:14,28,8,0.0417,0.0107,0.24,0.0018
2024-02-27:13,27,9,0.0434,0.0088,0.24,0.0018
2024-02-27:12,30,9,0.0404,0.0125,0.26,0.0019
2024-02-27:11,26,11,0.0383,0.0143,0.26,0.0020
2024-02-27:10,27,9,0.0316,0.0202,0.28,0.0021
2024-02-27:09,29,10,0.0125,0.0391,0.47,0.0025
2024-02-27:08,23,10,0.0049,0.0425,0.52,0.0025
2024-02-27:07,20,5,0.0056,0.0402,0.35,0.0019
2024-02-27:06,7,7,0.0075,0.0336,0.29,0.0019
2024-02-27:05,9,7,0.0167,0.0241,0.28,0.0019
2024-02-27:04,10,9,0.0331,0.0097,0.26,0.0020
2024-02-27:03,23,15,0.0281,0.0145,0.27,0.0020
2024-02-27:02,13,7,0.0209,0.0184,0.31,0.0019
2024-02-27:01,11,6,0.0175,0.0228,0.32,0.0019
2024-02-26:24,11,7,0.0218,0.0223,0.33,0.0020
2024-02-26:23,13,6,0.0324,0.0147,0.34,0.0024
2024-02-26:22,13,6,0.0370,0.0118,0.34,0.0024
2024-02-26:21,14,5,0.0374,0.0119,0.35,0.0025
2024-02-26:20,12,6,0.0339,0.0155,0.34,0.0020
2024-02-26:19,15,6,0.0329,0.0185,0.34,0.0020
2024-02-26:18,12,3,0.0335,0.0171,0.29,0.0019
2024-02-26:17,12,2,0.0327,0.0173,0.27,0.0020
2024-02-26:16,8,1,0.0364,0.0148,0.24,0.0018
2024-02-26:15,10,2,0.0419,0.0092,0.21,0.0019
