tm,pm10,pm25,o3,no2,co,so2
2024-06-23:19,9,6,0.0528,0.0030,0.45,0.0030
2024-06-23:18,10,5,0.0518,0.0036,0.43,0.0029
2024-06-23:17,6,4,0.0539,0.0018,0.38,0.0026
2024-06-23:16,7,5,0.0508,0.0019,0.39,0.0026
2024-06-23:15,9,6,0.0509,0.0016,0.40,0.0026
2024-06-23:14,7,3,0.0501,0.0022,0.41,0.0027
2024-06-23:13,11,5,0.0453,0.0046,0.43,0.0030
2024-06-23:12,14,7,0.0454,0.0040,0.43,0.0038
2024-06-23:11,11,5,0.0397,0.0061,0.47,0.0084
2024-06-23:10,11,5,0.0415,0.0046,0.45,0.0070
2024-06-23:09,10,4,0.0420,0.0041,0.42,0.0028
2024-06-23:08,13,3,0.0406,0.0039,0.42,0.0035
2024-06-23:07,8,3,0.0461,0.0018,0.40,0.0060
2024-06-23:06,9,2,0.0519,,0.38,0.0025
2024-06-23:05,7,4,0.0515,,0.38,0.0023
2024-06-23:04,12,5,0.0483,0.0001,0.40,0.0027
2024-06-23:03,9,6,0.0483,,0.39,0.0031
2024-06-23:02,11,8,0.0440,0.0001,0.37,0.0024
2024-06-23:01,14,5,0.0401,0.0006,0.36,0.0025
2024-06-22:24,8,4,0.0378,0.0006,0.33,0.0025
2024-06-22:23,7,4,0.0365,0.0017,0.33,0.0024
2024-06-22:22,6,3,0.0369,0.0009,0.29,0.0024
2024-06-22:21,3,2,0.0352,0.0013,0.29,0.0024
2024-06-22:20,0,,0.0341,0.0010,0.27,0.0025
2024-06-22:19,1,,0.0256,0.0066,0.30,0.0025
2024-06-22:18,,,0.0163,0.0103,0.27,0.0025
2024-06-22:17,2,0,0.0153,0.0110,0.26,0.0025
2024-06-22:16,4,,0.0133,0.0153,0.33,0.0026
2024-06-22:15,3,0,0.0158,0.0145,0.37,0.0026
2024-06-22:14,4,0,0.0148,0.0196,0.41,0.0025
2024-06-22:13,7,,0.0164,0.0214,0.40,0.0025
2024-06-22:12,39,0,0.0173,0.0219,0.38,0.0025
2024-06-22:11,6,2,0.0222,0.0159,0.35,0.0025
2024-06-22:10,5,3,0.0240,0.0147,0.33,0.0025
2024-06-22:09,7,2,0.0244,0.0154,0.32,0.0025
2024-06-22:08,8,2,0.0297,0.0147,0.28,0.0028
2024-06-22:07,8,3,0.0281,0.0161,0.25,0.0028
2024-06-22:06,10,3,0.0222,0.0169,0.24,0.0029
2024-06-22:05,10,3,0.0307,0.0098,0.22,0.0031
2024-06-22:04,5,5,0.0324,0.0067,0.23,0.0035
2024-06-22:03,7,4,0.0303,0.0075,0.25,0.0030
2024-06-22:02,10,4,0.0343,0.0066,0.25,0.0033
2024-06-22:01,14,7,0.0333,0.0093,0.29,0.0038
2024-06-21:24,18,8,0.0322,0.0126,0.31,0.0030
2024-06-21:23,19,11,0.0313,0.0163,0.33,0.0029
2024-06-21:22,18,7,0.0334,0.0171,0.32,0.0029
2024-06-21:21,13,6,0.0462,0.0116,0.26,0.0030
2024-06-21:20,11,4,0.0422,0.0161,0.23,0.0030
2024-06-21:19,12,7,0.0372,0.0233,0.28,0.0031
2024-06-21:18,22,11,0.0534,0.0176,0.29,0.0035
2024-06-21:17,19,9,0.0629,0.0141,0.26,0.0034
2024-06-21:16,21,10,0.0612,0.0132,0.25,0.0035
2024-06-21:15,20,14,0.0697,0.0100,0.24,0.0038
2024-06-21:14,29,13,0.0724,0.0093,0.26,0.0042
2024-06-21:13,24,13,0.0625,0.0108,0.29,0.0043
2024-06-21:12,32,10,0.0487,0.0152,0.28,0.0045
2024-06-21:11,29,10,0.0373,0.0187,0.30,0.0047
2024-06-21:10,15,7,0.0449,0.0090,0.24,0.0049
2024-06-21:09,27,16,0.0407,0.0099,0.26,0.0141
2024-06-21:08,27,13,0.0340,0.0106,0.25,0.0054
2024-06-21:07,21,11,0.0206,0.0181,0.25,0.0046
2024-06-21:06,22,12,0.0166,0.0210,0.23,0.0043
2024-06-21:05,15,13,0.0215,0.0176,0.22,0.0057
2024-06-21:04,20,7,0.0395,0.0040,0.20,0.0175
2024-06-21:03,17,6,0.0409,0.0034,0.20,0.0054
2024-06-21:02,15,6,0.0416,0.0035,0.22,0.0181
2024-06-21:01,15,6,0.0407,0.0040,0.20,0.0137
2024-06-20:24,15,7,0.0434,0.0029,0.20,0.0031
2024-06-20:23,13,8,0.0397,0.0068,0.27,0.0037
2024-06-20:22,23,11,0.0419,0.0085,0.29,0.0042
2024-06-20:21,20,9,0.0471,0.0084,0.29,0.0043
2024-06-20:20,21,12,0.0479,0.0145,0.31,0.0047
2024-06-20:19,26,11,0.0510,0.0140,0.25,0.0063
2024-06-20:18,23,12,0.0499,0.0157,0.21,0.0054
2024-06-20:17,20,12,0.0518,0.0129,0.21,0.0056
2024-06-20:16,20,11,0.0558,0.0100,0.26,0.0061
2024-06-20:15,23,12,0.0515,0.0117,0.14,0.0078
2024-06-20:14,20,7,0.0534,0.0085,0.20,0.0084
2024-06-20:13,19,8,0.0552,0.0100,0.27,0.0053
2024-06-20:12,26,11,0.0446,0.0197,0.25,0.0034
2024-06-20:11,44,18,0.0228,0.0334,0.28,0.0052
2024-06-20:10,39,17,0.0180,0.0344,0.28,
2024-06-20:09,40,20,0.0183,0.0364,0.34,0.0194
2024-06-20:08,41,17,0.0087,0.0527,0.68,
2024-06-20:07,39,20,0.0096,0.0460,0.71,
2024-06-20:06,27,14,0.0140,0.0407,0.32,0.0069
2024-06-20:05,13,8,0.0319,0.0251,0.25,0.0049
2024-06-20:04,13,9,0.0477,0.0109,0.21,0.0062
2024-06-20:03,23,11,0.0436,0.0126,0.27,0.0155
2024-06-20:02,23,12,0.0396,0.0144,0.28,
2024-06-20:01,24,13,0.0426,0.0146,0.20,
2024-06-19:24,34,17,0.0425,0.0205,0.32,
2024-06-19:23,36,20,0.0466,0.0246,0.34,
2024-06-19:22,31,15,0.0575,0.0151,0.46,
2024-06-19:21,32,12,0.0574,0.0172,0.31,
2024-06-19:20,28,14,0.0708,0.0190,0.37,0.0035
2024-06-19:19,24,11,0.0890,0.0102,0.35,0.0034
2024-06-19:18,32,12,0.0959,0.0120,0.28,0.0030
2024-06-19:17,32,11,0.1007,0.0110,0.23,0.0036
2024-06-19:16,45,16,0.1013,0.0169,0.28,0.0049
2024-06-19:15,48,23,0.1106,0.0203,0.36,0.0042
2024-06-19:14,50,23,0.1294,0.0145,0.34,0.0058
2024-06-19:13,48,21,0.1050,0.0128,0.33,0.0072
2024-06-19:12,35,16,0.0935,0.0064,0.33,0.0065
2024-06-19:11,42,21,0.0882,0.0136,0.26,0.0042
2024-06-19:10,40,22,0.0685,0.0182,0.31,0.0037
2024-06-19:09,53,30,0.0399,0.0301,0.41,0.0039
2024-06-19:08,48,27,0.0428,0.0208,0.37,0.0038
2024-06-19:07,38,23,0.0190,0.0407,0.38,0.0041
2024-06-19:06,34,23,0.0137,0.0407,0.32,0.0043
2024-06-19:05,45,26,0.0331,0.0240,0.33,0.0109
2024-06-19:04,24,17,0.0342,0.0211,0.29,0.0037
2024-06-19:03,28,22,0.0356,0.0223,0.34,0.0043
2024-06-19:02,33,21,0.0391,0.0204,0.38,0.0132
2024-06-19:01,27,17,0.0480,0.0194,0.31,0.0037
2024-06-18:24,30,17,0.0551,0.0184,0.32,0.0048
2024-06-18:23,32,19,0.0485,0.0285,0.39,0.0057
2024-06-18:22,38,20,0.0449,0.0389,0.41,0.0062
2024-06-18:21,38,18,0.0660,0.0277,0.42,0.0054
2024-06-18:20,37,17,0.0807,0.0244,0.42,0.0072
2024-06-18:19,48,19,0.0895,0.0271,0.29,0.0038
2024-06-18:18,42,15,0.1015,0.0226,0.25,0.0037
2024-06-18:17,45,16,0.1025,,,
2024-06-18:16,23,10,0.1034,,,
2024-06-18:15,23,10,0.1022,0.0064,0.27,0.0031
2024-06-18:14,27,10,0.0980,0.0036,0.26,0.0031
2024-06-18:13,34,10,0.0915,0.0046,0.28,0.0031
2024-06-18:12,28,9,0.0814,0.0060,0.32,0.0033
2024-06-18:11,28,9,0.0702,0.0068,0.28,0.0033
2024-06-18:10,26,10,0.0601,0.0075,0.26,0.0033
2024-06-18:09,26,16,0.0444,0.0127,0.26,0.0036
2024-06-18:08,37,17,0.0210,0.0214,0.27,0.0041
2024-06-18:07,36,20,0.0107,0.0253,0.29,0.0041
2024-06-18:06,20,15,0.0055,0.0289,0.23,0.0035
2024-06-18:05,33,20,0.0226,0.0130,0.24,0.0038
2024-06-18:04,29,16,0.0213,0.0162,0.23,0.0038
2024-06-18:03,26,13,0.0224,0.0160,0.17,0.0033
2024-06-18:02,25,16,0.0221,0.0185,0.20,0.0039
2024-06-18:01,23,15,0.0207,0.0241,0.22,
2024-06-17:24,33,18,0.0174,0.0311,0.35,
2024-06-17:23,21,11,0.0233,0.0280,0.36,0.0143
2024-06-17:22,13,9,0.0320,0.0233,0.25,0.0027
2024-06-17:21,18,10,0.0271,0.0310,0.33,0.0027
2024-06-17:20,15,9,0.0315,0.0285,0.34,0.0028
2024-06-17:19,18,8,0.0444,0.0217,0.32,0.0032
2024-06-17:18,20,9,0.0565,0.0136,0.33,0.0033
2024-06-17:17,19,8,0.0620,0.0106,0.32,0.0034
2024-06-17:16,18,9,0.0453,0.0185,0.19,0.0031
2024-06-17:15,18,7,0.0468,0.0167,0.23,0.0028
2024-06-17:14,18,7,0.0581,0.0111,0.19,0.0027
2024-06-17:13,20,9,0.0575,0.0091,0.19,0.0027
2024-06-17:12,17,10,0.0473,0.0125,0.25,0.0026
2024-06-17:11,25,12,0.0397,0.0154,0.28,0.0029
2024-06-17:10,40,16,0.0177,0.0264,0.25,0.0034
2024-06-17:09,29,15,0.0141,0.0230,0.29,0.0032
2024-06-17:08,22,11,0.0166,0.0193,0.25,0.0031
2024-06-17:07,23,11,0.0085,0.0271,0.25,0.0030
2024-06-17:06,20,12,0.0126,0.0214,0.22,0.0028
2024-06-17:05,19,11,0.0200,0.0155,0.21,0.0029
2024-06-17:04,20,9,0.0207,0.0137,0.21,0.0027
2024-06-17:03,22,11,0.0278,0.0101,0.24,0.0030
2024-06-17:02,18,9,0.0278,0.0104,0.22,0.0034
2024-06-17:01,18,9,0.0280,0.0113,0.26,0.0043
2024-06-16:24,19,10,0.0285,0.0147,0.31,0.0044
2024-06-16:23,15,9,0.0327,0.0171,0.35,0.0078
2024-06-16:22,21,11,0.0348,0.0184,0.38,0.0158
2024-06-16:21,16,9,0.0492,0.0115,0.27,0.0065
2024-06-16:20,12,8,0.0667,0.0022,0.21,0.0029
2024-06-16:19,13,9,0.0636,0.0022,0.20,0.0027
2024-06-16:18,14,6,0.0615,0.0038,0.20,0.0026
2024-06-16:17,11,6,0.0595,0.0027,0.12,0.0024
2024-06-16:16,12,5,0.0585,0.0010,0.25,0.0023
2024-06-16:15,14,6,0.0592,0.0012,0.25,0.0024
2024-06-16:14,10,6,0.0590,0.0013,0.17,0.0023
2024-06-16:13,15,5,0.0570,0.0007,0.11,0.0024
2024-06-16:12,13,6,0.0518,0.0008,0.15,0.0024
2024-06-16:11,14,7,0.0486,0.0016,0.19,0.0024
2024-06-16:10,20,8,0.0389,0.0024,0.25,0.0024
2024-06-16:09,21,12,0.0348,0.0030,0.27,0.0024
2024-06-16:08,19,13,0.0359,0.0031,0.28,0.0024
2024-06-16:07,25,12,0.0351,0.0026,0.29,0.0025
2024-06-16:06,21,11,0.0382,0.0011,0.28,0.0024
2024-06-16:05,23,12,0.0392,0.0010,0.27,0.0024
2024-06-16:04,22,13,0.0376,0.0019,0.28,0.0024
2024-06-16:03,24,12,0.0360,0.0026,0.29,0.0024
2024-06-16:02,25,14,0.0404,0.0021,0.29,0.0025
2024-06-16:01,17,7,0.0379,0.0052,0.29,0.0023
2024-06-15:24,11,5,0.0429,0.0055,0.30,0.0024
2024-06-15:23,8,7,0.0509,0.0027,0.28,0.0024
2024-06-15:22,21,12,0.0524,0.0026,0.31,0.0027
2024-06-15:21,22,13,0.0540,0.0030,0.31,0.0033
2024-06-15:20,18,10,0.0401,0.0021,0.19,0.0071
2024-06-15:19,15,10,0.0424,0.0024,0.15,0.0067
2024-06-15:18,15,12,0.0507,0.0036,0.19,0.0061
2024-06-15:17,17,11,0.0566,0.0033,0.25,0.0058
2024-06-15:16,23,9,0.0584,0.0036,0.24,0.0055
2024-06-15:15,20,8,0.0540,0.0021,0.19,0.0057
2024-06-15:14,14,6,0.0530,0.0025,0.13,0.0053
2024-06-15:13,29,18,0.0706,0.0069,0.28,0.0061
2024-06-15:12,31,15,0.0595,0.0054,0.23,0.0071
2024-06-15:11,38,20,0.0576,0.0059,0.30,0.0049
2024-06-15:10,37,19,0.0468,0.0095,0.34,0.0052
2024-06-15:09,36,18,0.0329,0.0119,0.29,0.0047
