tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,11,6,0.0250,0.0087,0.32,0.0019
2024-02-29:23,11,8,0.0268,0.0090,0.31,0.0020
2024-02-29:22,10,9,0.0369,0.0055,0.36,0.0020
2024-02-29:21,13,9,0.0362,0.0104,0.36,0.0024
2024-02-29:20,9,6,0.0384,0.0061,0.37,0.0024
2024-02-29:19,6,4,0.0392,0.0079,0.35,0.0023
2024-02-29:18,5,3,0.0437,0.0052,0.27,0.0023
2024-02-29:17,6,2,0.0436,0.0053,0.27,0.0023
2024-02-29:16,5,4,0.0400,0.0057,0.29,0.0020
2024-02-29:15,7,6,0.0366,0.0067,0.30,0.0023
2024-02-29:14,10,8,0.0361,0.0065,0.31,0.0021
2024-02-29:13,17,13,0.0374,0.0066,0.29,0.0023
2024-02-29:12,23,15,0.0270,0.0090,0.31,0.0023
2024-02-29:11,21,15,0.0170,0.0136,0.33,0.0023
2024-02-29:10,22,15,0.0152,0.0115,0.34,0.0020
2024-02-29:09,22,16,0.0099,0.0143,0.35,0.0021
2024-02-29:08,20,15,0.0096,0.0133,0.36,0.0021
2024-02-29:07,19,15,0.0109,0.0134,0.34,0.0022
2024-02-29:06,17,14,0.0152,0.0101,0.33,0.0025
2024-02-29:05,16,14,0.0149,0.0100,0.33,0.0023
2024-02-29:04,17,12,0.0143,0.0102,0.33,0.0022
2024-02-29:03,19,14,0.0154,0.0100,0.35,0.0021
2024-02-29:02,19,13,0.0175,0.0113,0.33,0.0023
2024-02-29:01,18,11,0.0168,0.0133,0.33,0.0024
2024-02-28:24,19,12,0.0092,0.0192,0.35,0.0022
2024-02-28:23,18,14,0.0122,0.0178,0.36,0.0023
2024-02-28:22,15,10,0.0181,0.0145,0.39,0.0024
2024-02-28:21,16,10,0.0257,0.0087,0.32,0.0026
2024-02-28:20,16,9,0.0293,0.0107,0.34,0.0028
2024-02-28:19,17,10,0.0411,0.0087,0.32,0.0030
2024-02-28:18,18,12,0.0466,0.0050,0.28,0.0033
2024-02-28:17,19,12,0.0452,0.0034,0.27,0.0030
2024-02-28:16,,,,,,
2024-02-28:15,,,,,,
2024-02-28:14,,,,,,
2024-02-28:13,26,10,0.0488,0.0038,0.26,0.0024
2024-02-28:12,28,12,0.0431,0.0044,0.28,0.0023
2024-02-28:11,23,10,0.0343,0.0055,0.30,0.0021
2024-02-28:10,20,12,0.0209,0.0065,0.31,0.0021
2024-02-28:09,18,11,0.0083,0.0116,0.33,0.0020
2024-02-28:08,17,11,0.0047,0.0139,0.33,0.0022
2024-02-28:07,18,11,0.0070,0.0114,0.33,0.0022
2024-02-28:06,17,12,0.0082,0.0116,0.32,0.0018
2024-02-28:05,16,11,0.0109,0.0097,0.32,0.0018
2024-02-28:04,19,12,0.0113,0.0109,0.32,0.0019
2024-02-28:03,19,14,0.0142,0.0096,0.34,0.0022
2024-02-28:02,23,14,0.0102,0.0144,0.35,0.0019
2024-02-28:01,19,13,0.0105,0.0160,0.39,0.0019
2024-02-27:24,20,13,0.0123,0.0151,0.37,0.0022
2024-02-27:23,21,12,0.0141,0.0168,0.38,0.0022
2024-02-27:22,19,12,0.0250,0.0086,0.33,0.0022
2024-02-27:21,20,13,0.0280,0.0082,0.32,0.0021
2024-02-27:20,21,12,0.0325,0.0106,0.32,0.0023
2024-02-27:19,21,9,0.0401,0.0085,0.31,0.0024
2024-02-27:18,25,13,0.0451,0.0059,0.29,0.0025
2024-02-27:17,21,12,0.0471,0.0048,0.28,0.0025
2024-02-27:16,24,14,0.0462,0.0050,0.28,0.0025
2024-02-27:15,22,12,0.0462,0.0050,0.28,0.0025
2024-02-27:14,14,6,0.0483,0.0035,0.27,0.0023
2024-02-27:13,16,10,0.0481,0.0036,0.28,0.0023
2024-02-27:12,23,12,0.0487,0.0037,0.28,0.0022
2024-02-27:11,15,6,0.0409,0.0048,0.28,0.0020
2024-02-27:10,13,6,0.0202,0.0089,0.31,0.0021
2024-02-27:09,8,5,0.0111,0.0111,0.30,0.0022
2024-02-27:08,7,3,0.0078,0.0128,0.30,0.0020
2024-02-27:07,7,7,0.0077,0.0126,0.29,0.0020
2024-02-27:06,6,5,0.0091,0.0127,0.28,0.0021
2024-02-27:05,8,5,0.0162,0.0080,0.29,0.0019
2024-02-27:04,6,5,0.0195,0.0062,0.29,0.0022
2024-02-27:03,6,5,0.0236,0.0051,0.28,0.0020
2024-02-27:02,9,6,0.0201,0.0093,0.29,0.0022
2024-02-27:01,10,7,0.0191,0.0123,0.31,0.0020
2024-02-26:24,12,7,0.0240,0.0115,0.37,0.0023
2024-02-26:23,13,7,0.0201,0.0195,0.84,0.0026
2024-02-26:22,9,6,0.0224,0.0093,0.33,0.0023
2024-02-26:21,11,7,0.0238,0.0095,0.33,0.0024
2024-02-26:20,12,8,0.0292,0.0108,0.39,0.0024
2024-02-26:19,9,7,0.0375,0.0084,0.35,0.0026
2024-02-26:18,13,6,0.0401,0.0071,0.33,0.0023
2024-02-26:17,11,5,0.0439,0.0047,0.28,0.0025
2024-02-26:16,6,2,0.0439,0.0040,0.27,0.0023
2024-02-26:15,12,7,0.0426,0.0044,0.28,0.0025
2024-02-26:14,13,7,0.0421,0.0041,0.27,0.0024
2024-02-26:13,17,6,0.0401,0.0041,0.30,0.0021
2024-02-26:12,13,5,0.0384,0.0037,0.29,0.0017
2024-02-26:11,12,4,0.0300,0.0072,0.32,0.0020
2024-02-26:10,14,8,0.0161,0.0096,0.36,0.0021
2024-02-26:09,9,4,0.0099,0.0108,0.38,0.0020
2024-02-26:08,10,9,0.0079,0.0106,0.35,0.0020
2024-02-26:07,7,5,0.0098,0.0092,0.33,0.0019
2024-02-26:06,6,6,0.0097,0.0100,0.31,0.0020
2024-02-26:05,6,6,0.0162,0.0070,0.31,0.0020
2024-02-26:04,7,7,0.0175,0.0067,0.32,0.0020
2024-02-26:03,8,,0.0210,0.0060,0.31,0.0021
2024-02-26:02,8,6,0.0198,0.0205,0.37,0.0020
2024-02-26:01,7,6,0.0150,0.0115,0.34,0.0022
2024-02-25:24,6,5,0.0177,0.0098,0.34,0.0021
2024-02-25:23,3,2,0.0230,0.0069,0.32,0.0021
2024-02-25:22,6,5,0.0280,0.0062,0.30,0.0019
2024-02-25:21,6,4,0.0290,0.0064,0.37,0.0023
2024-02-25:20,5,4,0.0334,0.0050,0.41,0.0020
2024-02-25:19,5,3,0.0364,0.0045,0.31,0.0022
2024-02-25:18,7,4,0.0369,0.0040,0.28,0.0024
2024-02-25:17,6,1,0.0383,0.0036,0.28,0.0024
2024-02-25:16,8,4,0.0368,0.0038,0.29,0.0021
2024-02-25:15,9,5,0.0349,0.0041,0.33,0.0025
2024-02-25:14,11,4,0.0341,0.0038,0.31,0.0021
2024-02-25:13,10,6,0.0324,0.0044,0.34,0.0022
2024-02-25:12,6,3,0.0294,0.0050,0.31,0.0020
2024-02-25:11,8,5,0.0262,0.0048,0.32,0.0020
2024-02-25:10,8,7,0.0230,0.0063,0.34,0.0021
2024-02-25:09,9,7,0.0219,0.0058,0.34,0.0021
2024-02-25:08,8,7,0.0224,0.0050,0.34,0.0018
2024-02-25:07,10,7,0.0237,0.0049,0.34,0.0018
2024-02-25:06,7,6,0.0243,0.0046,0.33,0.0020
2024-02-25:05,8,4,0.0244,0.0046,0.33,0.0020
2024-02-25:04,6,6,0.0251,0.0052,0.32,0.0018
2024-02-25:03,7,,0.0249,0.0059,0.34,0.0018
2024-02-25:02,7,,0.0247,0.0065,0.33,0.0021
2024-02-25:01,8,8,0.0236,0.0096,0.34,0.0020
2024-02-24:24,9,6,0.0270,0.0081,0.35,0.0021
2024-02-24:23,9,8,0.0283,0.0099,0.33,0.0018
2024-02-24:22,8,7,0.0342,0.0045,0.31,0.0022
2024-02-24:21,11,9,0.0356,0.0060,0.32,0.0022
2024-02-24:20,13,8,0.0357,0.0063,0.38,0.0021
2024-02-24:19,12,7,0.0391,0.0050,0.31,0.0022
2024-02-24:18,14,7,0.0387,0.0057,0.32,0.0023
2024-02-24:17,14,6,0.0389,0.0054,0.28,0.0022
2024-02-24:16,16,5,0.0403,0.0047,0.27,0.0019
2024-02-24:15,14,9,0.0414,0.0047,0.29,0.0021
2024-02-24:14,15,6,0.0430,0.0033,0.27,0.0021
2024-02-24:13,17,8,0.0442,0.0030,0.26,0.0023
2024-02-24:12,12,5,0.0450,0.0029,0.26,0.0019
2024-02-24:11,9,3,0.0439,0.0046,0.27,0.0020
2024-02-24:10,9,3,0.0414,0.0037,0.27,0.0021
2024-02-24:09,10,6,0.0347,0.0044,0.28,0.0020
2024-02-24:08,12,6,0.0322,0.0062,0.28,0.0022
2024-02-24:07,10,5,0.0374,0.0032,0.27,0.0022
2024-02-24:06,11,5,0.0373,0.0036,0.27,0.0019
2024-02-24:05,11,5,0.0416,0.0031,0.28,0.0017
2024-02-24:04,11,5,0.0401,0.0033,0.29,0.0021
2024-02-24:03,10,7,0.0393,0.0036,0.33,0.0020
2024-02-24:02,10,3,0.0387,0.0043,0.37,0.0021
2024-02-24:01,11,6,0.0391,0.0047,0.30,0.0022
2024-02-23:24,12,7,0.0415,0.0035,0.30,0.0022
2024-02-23:23,16,11,0.0378,0.0057,0.35,0.0021
2024-02-23:22,17,11,0.0360,0.0061,0.40,0.0020
2024-02-23:21,16,10,0.0388,0.0063,0.38,0.0021
2024-02-23:20,12,7,0.0387,0.0057,0.30,0.0022
2024-02-23:19,11,5,0.0341,0.0090,0.32,0.0023
2024-02-23:18,6,4,0.0344,0.0079,0.29,0.0022
2024-02-23:17,,,,,,
2024-02-23:16,,,,,,
2024-02-23:15,4,4,0.0396,0.0040,0.26,0.0018
2024-02-23:14,4,2,0.0391,0.0047,0.26,0.0019
2024-02-23:13,5,1,0.0370,0.0054,0.27,0.0019
2024-02-23:12,6,5,0.0364,0.0048,0.27,0.0021
2024-02-23:11,4,0,0.0346,0.0073,0.27,0.0021
2024-02-23:10,5,2,0.0344,0.0061,0.28,0.0020
2024-02-23:09,6,4,0.0258,0.0104,0.29,0.0017
2024-02-23:08,5,4,0.0264,0.0095,0.28,0.0020
2024-02-23:07,6,4,0.0297,0.0071,0.28,0.0018
2024-02-23:06,5,,0.0323,0.0051,0.28,0.0022
2024-02-23:05,6,3,0.0346,0.0040,0.27,0.0022
2024-02-23:04,6,2,0.0333,0.0048,0.27,0.0018
2024-02-23:03,6,2,0.0334,0.0042,0.28,0.0019
2024-02-23:02,5,4,0.0364,0.0037,0.28,0.0019
2024-02-23:01,7,2,0.0354,0.0044,0.29,0.0021
2024-02-22:24,4,3,0.0356,0.0049,0.28,0.0019
2024-02-22:23,6,2,0.0348,0.0054,0.29,0.0020
2024-02-22:22,4,3,0.0343,0.0056,0.30,0.0021
2024-02-22:21,3,,0.0341,0.0058,0.28,0.0020
2024-02-22:20,5,1,0.0331,0.0070,0.30,0.0022
2024-02-22:19,4,2,0.0325,0.0089,0.30,0.0020
2024-02-22:18,3,1,0.0338,0.0074,0.27,0.0021
2024-02-22:17,6,0,0.0366,0.0060,0.27,0.0022
2024-02-22:16,6,2,0.0378,0.0052,0.27,0.0018
2024-02-22:15,3,1,0.0384,0.0055,0.27,0.0019
2024-02-22:14,4,0,0.0374,0.0072,0.27,0.0022
2024-02-22:13,2,1,0.0369,0.0064,0.26,0.0018
2024-02-22:12,3,1,0.0377,0.0057,0.27,0.0021
2024-02-22:11,3,0,0.0373,0.0091,0.27,0.0020
2024-02-22:10,2,0,0.0373,0.0058,0.27,0.0021
2024-02-22:09,2,0,0.0371,0.0056,0.28,0.0019
2024-02-22:08,2,0,0.0379,0.0046,0.27,0.0020
2024-02-22:07,1,1,0.0383,0.0043,0.28,0.0020
2024-02-22:06,1,0,0.0388,0.0042,0.27,0.0019
2024-02-22:05,4,0,0.0387,0.0038,0.27,0.0020
2024-02-22:04,2,1,0.0385,0.0032,0.27,0.0020
2024-02-22:03,1,0,0.0386,0.0035,0.28,0.0021
2024-02-22:02,1,0,0.0386,0.0035,0.27,0.0019
2024-02-22:01,4,1,0.0372,0.0038,0.29,0.0022
2024-02-21:24,5,1,0.0348,0.0052,0.29,0.0022
2024-02-21:23,4,1,0.0347,0.0056,0.31,0.0023
2024-02-21:22,3,0,0.0361,0.0050,0.29,0.0020
2024-02-21:21,4,1,0.0325,0.0085,0.29,0.0024
2024-02-21:20,4,2,0.0307,0.0090,0.33,0.0021
2024-02-21:19,6,2,0.0321,0.0104,0.35,0.0022
2024-02-21:18,2,1,0.0283,0.0116,0.32,0.0021
2024-02-21:17,2,0,0.0309,0.0108,0.29,0.0022
