tm,pm10,pm25,o3,no2,co,so2
2024-06-30:24,15,9,0.0147,0.0098,0.25,0.0022
2024-06-30:23,12,8,0.0168,0.0102,0.24,0.0023
2024-06-30:22,15,10,0.0180,0.0101,0.24,0.0024
2024-06-30:21,15,8,0.0192,0.0100,0.22,0.0025
2024-06-30:20,17,9,0.0205,0.0097,0.23,0.0024
2024-06-30:19,11,9,0.0196,0.0092,0.20,0.0026
2024-06-30:18,12,5,0.0207,0.0085,0.20,0.0026
2024-06-30:17,12,9,0.0220,0.0087,0.21,0.0026
2024-06-30:16,10,6,0.0248,0.0088,0.21,0.0028
2024-06-30:15,12,7,0.0224,0.0082,0.19,0.0021
2024-06-30:14,3,1,0.0237,0.0082,0.19,0.0020
2024-06-30:13,6,4,0.0217,0.0083,0.18,0.0025
2024-06-30:12,3,3,0.0218,0.0088,0.20,0.0020
2024-06-30:11,2,2,0.0206,0.0094,0.22,0.0022
2024-06-30:10,8,6,0.0209,0.0098,0.22,0.0023
2024-06-30:09,4,3,0.0214,0.0097,0.21,0.0024
2024-06-30:08,3,2,0.0220,0.0084,0.18,0.0026
2024-06-30:07,5,2,0.0227,0.0083,0.19,0.0024
2024-06-30:06,4,3,0.0222,0.0083,0.19,0.0021
2024-06-30:05,5,3,0.0222,0.0075,0.16,0.0025
2024-06-30:04,19,11,0.0209,0.0083,0.19,0.0021
2024-06-30:03,19,9,0.0209,0.0082,0.19,0.0025
2024-06-30:02,20,11,0.0214,0.0082,0.18,0.0024
2024-06-30:01,17,6,0.0228,0.0086,0.20,0.0023
2024-06-29:24,5,2,0.0160,0.0093,0.18,0.0026
2024-06-29:23,6,2,0.0147,0.0097,0.18,0.0024
2024-06-29:22,5,1,0.0167,0.0100,0.21,0.0022
2024-06-29:21,2,2,0.0205,0.0104,0.20,0.0023
2024-06-29:20,6,1,0.0231,0.0108,0.21,0.0023
2024-06-29:19,5,1,0.0282,0.0113,0.23,0.0024
2024-06-29:18,11,7,0.0304,0.0106,0.25,0.0023
2024-06-29:17,14,10,0.0307,0.0111,0.28,0.0025
2024-06-29:16,21,15,0.0348,0.0099,0.24,0.0022
2024-06-29:15,27,18,0.0395,0.0098,0.26,0.0024
2024-06-29:14,31,22,0.0471,0.0093,0.28,0.0027
2024-06-29:13,30,22,0.0525,0.0096,0.32,0.0029
2024-06-29:12,39,30,0.0517,0.0104,0.34,0.0029
2024-06-29:11,47,35,0.0442,0.0135,0.63,0.0042
2024-06-29:10,41,33,0.0397,0.0120,0.63,0.0039
2024-06-29:09,38,30,0.0366,0.0117,0.58,0.0039
2024-06-29:08,25,19,0.0350,0.0108,0.36,0.0030
2024-06-29:07,17,14,0.0376,0.0086,0.24,0.0025
2024-06-29:06,11,6,0.0281,0.0097,0.23,0.0022
2024-06-29:05,8,8,0.0152,0.0100,0.23,0.0024
2024-06-29:04,9,7,0.0204,0.0099,0.22,0.0026
2024-06-29:03,9,4,0.0290,0.0091,0.23,0.0025
2024-06-29:02,6,3,0.0357,0.0088,0.22,0.0026
2024-06-29:01,6,,0.0480,0.0079,0.21,0.0030
2024-06-28:24,3,3,0.0517,0.0076,0.19,0.0031
2024-06-28:23,7,6,0.0542,0.0079,0.19,0.0031
2024-06-28:22,12,9,0.0592,0.0092,0.26,0.0038
2024-06-28:21,14,10,0.0708,0.0096,0.37,0.0042
2024-06-28:20,16,11,0.0752,0.0081,0.30,0.0033
2024-06-28:19,20,15,0.0769,0.0083,0.32,0.0035
2024-06-28:18,13,12,0.0776,0.0073,0.31,0.0034
2024-06-28:17,5,,0.0599,0.0067,0.18,0.0028
2024-06-28:16,8,7,0.0574,0.0064,0.16,0.0026
