tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,15,11,0.0260,0.0196,0.50,0.0024
2024-02-29:23,13,10,0.0310,0.0175,0.46,0.0024
2024-02-29:22,12,8,0.0320,0.0162,0.44,0.0024
2024-02-29:21,13,6,0.0310,0.0190,0.45,0.0025
2024-02-29:20,9,4,0.0280,0.0206,0.47,0.0025
2024-02-29:19,4,3,0.0300,0.0197,0.46,0.0024
2024-02-29:18,4,3,0.0330,0.0174,0.43,0.0025
2024-02-29:17,,3,0.0360,0.0147,0.43,0.0025
2024-02-29:16,3,,0.0410,0.0110,0.39,0.0025
2024-02-29:15,9,6,0.0430,0.0097,0.41,0.0024
2024-02-29:14,13,9,0.0380,0.0128,0.45,0.0025
2024-02-29:13,11,,0.0390,0.0117,0.38,0.0026
2024-02-29:12,21,10,0.0370,0.0127,0.40,0.0026
2024-02-29:11,22,9,0.0330,0.0151,0.40,0.0027
2024-02-29:10,17,9,0.0380,0.0130,0.42,0.0027
2024-02-29:09,26,9,0.0280,0.0236,0.45,0.0028
2024-02-29:08,25,8,0.0260,0.0264,0.45,0.0030
2024-02-29:07,26,12,0.0290,0.0265,0.46,0.0032
2024-02-29:06,30,12,0.0370,0.0120,0.39,0.0035
2024-02-29:05,30,11,0.0340,0.0139,0.41,0.0037
2024-02-29:04,24,16,0.0330,0.0162,0.42,0.0039
2024-02-29:03,25,10,0.0380,0.0156,0.39,0.0042
2024-02-29:02,27,13,0.0390,0.0135,0.39,0.0035
2024-02-29:01,18,12,0.0380,0.0149,0.39,0.0034
2024-02-28:24,14,8,0.0440,0.0116,0.37,0.0035
2024-02-28:23,18,8,0.0470,0.0103,0.37,0.0031
2024-02-28:22,19,12,0.0490,0.0091,0.36,0.0030
2024-02-28:21,21,9,0.0480,0.0099,0.36,0.0032
2024-02-28:20,21,10,0.0470,0.0129,0.35,0.0035
2024-02-28:19,28,11,0.0480,0.0140,0.35,0.0034
2024-02-28:18,23,14,0.0500,0.0132,0.35,0.0033
2024-02-28:17,25,13,0.0540,0.0088,0.32,0.0026
2024-02-28:16,24,9,0.0580,0.0099,0.32,0.0026
2024-02-28:15,22,9,0.0560,0.0097,0.34,0.0026
2024-02-28:14,23,8,0.0530,0.0087,0.34,0.0026
2024-02-28:13,24,10,0.0470,0.0125,0.36,0.0027
2024-02-28:12,24,11,0.0440,0.0117,0.36,0.0028
2024-02-28:11,29,10,0.0420,0.0122,0.39,0.0027
2024-02-28:10,36,13,0.0320,0.0212,0.46,0.0029
2024-02-28:09,39,13,0.0100,0.0427,0.78,0.0033
2024-02-28:08,31,11,0.0060,0.0438,0.74,0.0031
2024-02-28:07,29,9,0.0080,0.0439,0.61,0.0029
2024-02-28:06,27,10,0.0190,0.0252,0.47,0.0027
2024-02-28:05,28,12,0.0270,0.0189,0.45,0.0027
2024-02-28:04,28,11,0.0360,0.0130,0.42,0.0028
2024-02-28:03,27,9,0.0340,0.0136,0.43,0.0027
2024-02-28:02,31,10,0.0350,0.0143,0.42,0.0028
2024-02-28:01,35,5,0.0380,0.0122,0.41,0.0028
2024-02-27:24,26,6,0.0410,0.0113,0.36,0.0027
2024-02-27:23,26,9,0.0460,0.0084,0.34,0.0027
2024-02-27:22,28,9,0.0460,0.0084,0.35,0.0028
2024-02-27:21,31,10,0.0450,0.0094,0.35,0.0029
2024-02-27:20,31,11,0.0430,0.0103,0.34,0.0027
2024-02-27:19,34,10,0.0430,0.0103,0.35,0.0026
2024-02-27:18,33,9,0.0460,0.0086,0.32,0.0026
2024-02-27:17,31,12,0.0470,0.0077,0.32,0.0026
2024-02-27:16,31,14,0.0470,0.0077,0.33,0.0025
2024-02-27:15,30,8,0.0480,0.0072,0.33,0.0026
2024-02-27:14,33,13,0.0470,0.0075,0.35,0.0025
2024-02-27:13,32,9,0.0500,0.0058,0.34,0.0025
2024-02-27:12,24,10,0.0490,0.0063,0.34,0.0025
2024-02-27:11,26,9,0.0460,0.0096,0.36,0.0026
2024-02-27:10,21,10,0.0450,0.0089,0.37,0.0027
2024-02-27:09,19,8,0.0360,0.0179,0.47,0.0027
2024-02-27:08,22,8,0.0170,0.0348,0.58,0.0027
