tm,pm10,pm25,o3,no2,co,so2
2024-06-24:14,34,22,0.0686,0.0079,0.33,0.0025
2024-06-24:13,34,22,0.0709,0.0066,0.35,0.0026
2024-06-24:12,32,21,0.0662,0.0085,0.34,0.0030
2024-06-24:11,28,19,0.0554,0.0105,0.31,0.0029
2024-06-24:10,21,15,0.0469,0.0138,0.35,0.0032
2024-06-24:09,16,13,0.0371,0.0151,0.32,0.0029
2024-06-24:08,18,11,0.0348,0.0123,0.26,0.0027
2024-06-24:07,28,13,0.0280,0.0136,0.28,0.0027
2024-06-24:06,28,16,0.0149,0.0157,0.39,0.0030
2024-06-24:05,31,12,0.0216,0.0112,0.37,0.0030
2024-06-24:04,28,13,0.0140,0.0126,0.51,0.0032
2024-06-24:03,30,15,0.0134,0.0143,0.49,0.0033
2024-06-24:02,29,15,0.0160,0.0113,0.43,0.0030
2024-06-24:01,27,12,0.0162,0.0145,0.49,0.0030
2024-06-23:24,27,9,0.0180,0.0156,0.49,0.0031
2024-06-23:23,25,9,0.0202,0.0165,0.55,0.0029
2024-06-23:22,26,9,0.0275,0.0130,0.46,0.0030
2024-06-23:21,23,10,0.0379,0.0113,0.45,0.0030
2024-06-23:20,25,7,0.0486,0.0082,0.43,0.0035
2024-06-23:19,24,9,0.0542,0.0089,0.45,0.0036
2024-06-23:18,19,9,0.0543,0.0069,0.38,0.0029
2024-06-23:17,15,6,0.0495,0.0068,0.31,0.0025
2024-06-23:16,18,8,0.0485,0.0075,0.35,0.0026
2024-06-23:15,21,7,0.0485,0.0083,0.41,0.0031
2024-06-23:14,18,11,0.0476,0.0076,0.39,0.0027
2024-06-23:13,20,10,0.0454,0.0069,0.33,0.0027
2024-06-23:12,19,7,0.0447,0.0061,0.32,0.0028
2024-06-23:11,20,8,0.0417,0.0077,0.33,0.0026
2024-06-23:10,21,7,0.0401,0.0085,0.33,0.0028
2024-06-23:09,20,11,0.0442,0.0060,0.32,0.0030
2024-06-23:08,18,7,0.0422,0.0073,0.32,0.0027
2024-06-23:07,22,7,0.0447,0.0089,0.31,0.0027
2024-06-23:06,20,9,0.0477,0.0047,0.31,0.0024
2024-06-23:05,23,12,0.0498,0.0039,0.30,0.0027
2024-06-23:04,28,11,0.0452,0.0046,0.31,0.0027
2024-06-23:03,28,9,0.0401,0.0051,0.30,0.0029
2024-06-23:02,29,11,0.0340,0.0061,0.29,0.0028
2024-06-23:01,28,11,0.0319,0.0064,0.27,0.0026
2024-06-22:24,27,12,0.0318,0.0053,0.24,0.0027
2024-06-22:23,30,6,0.0322,0.0051,0.22,0.0029
