tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,13,2,0.0527,0.0158,0.31,0.0026
2024-04-30:23,13,4,0.0481,0.0191,0.34,0.0030
2024-04-30:22,20,8,0.0454,0.0225,0.36,0.0030
2024-04-30:21,32,13,0.0505,0.0236,0.37,0.0030
2024-04-30:20,33,20,0.0471,0.0313,0.41,0.0031
2024-04-30:19,33,17,0.0408,0.0335,0.39,0.0026
2024-04-30:18,25,15,0.0450,0.0280,0.36,0.0030
2024-04-30:17,,,,,,
2024-04-30:16,20,10,0.0532,0.0170,0.29,0.0027
2024-04-30:15,21,10,0.0452,0.0228,0.33,0.0029
2024-04-30:14,20,12,0.0433,0.0221,0.34,0.0025
2024-04-30:13,27,9,0.0411,0.0235,0.35,0.0029
2024-04-30:12,23,12,0.0388,0.0273,0.37,0.0028
2024-04-30:11,23,14,0.0316,0.0318,0.40,0.0028
2024-04-30:10,17,6,0.0379,0.0222,0.35,0.0026
2024-04-30:09,20,11,0.0330,0.0240,0.35,0.0027
2024-04-30:08,24,13,0.0235,0.0281,0.39,0.0028
2024-04-30:07,26,12,0.0192,0.0273,0.38,0.0031
2024-04-30:06,21,8,0.0245,0.0225,0.34,0.0024
2024-04-30:05,20,8,0.0338,0.0160,0.30,0.0027
2024-04-30:04,19,7,0.0363,0.0171,0.30,0.0026
2024-04-30:03,21,10,0.0357,0.0170,0.31,0.0027
2024-04-30:02,21,6,0.0365,0.0174,0.31,0.0027
2024-04-30:01,18,6,0.0388,0.0168,0.32,0.0027
2024-04-29:24,23,6,0.0362,0.0195,0.34,0.0026
2024-04-29:23,20,7,0.0366,0.0209,0.36,0.0026
2024-04-29:22,20,7,0.0375,0.0215,0.37,0.0027
2024-04-29:21,21,8,0.0357,0.0245,0.40,0.0026
2024-04-29:20,27,7,0.0402,0.0226,0.39,0.0027
2024-04-29:19,20,7,0.0373,0.0277,0.43,0.0026
2024-04-29:18,16,7,0.0451,0.0230,0.41,0.0032
2024-04-29:17,16,6,0.0419,0.0253,0.39,0.0028
2024-04-29:16,15,6,0.0403,0.0260,0.38,0.0026
2024-04-29:15,19,9,0.0401,0.0254,0.41,0.0027
2024-04-29:14,13,7,0.0407,0.0236,0.39,0.0025
2024-04-29:13,19,8,0.0409,0.0239,0.38,0.0027
2024-04-29:12,15,7,0.0404,0.0235,0.37,0.0025
2024-04-29:11,21,9,0.0356,0.0270,0.41,0.0026
2024-04-29:10,33,15,0.0352,0.0257,0.44,0.0025
2024-04-29:09,40,19,0.0372,0.0241,0.48,0.0028
2024-04-29:08,44,23,0.0322,0.0299,0.46,0.0029
2024-04-29:07,42,18,0.0332,0.0275,0.41,0.0028
2024-04-29:06,43,21,0.0386,0.0235,0.41,0.0029
2024-04-29:05,42,17,0.0573,0.0140,0.36,0.0031
2024-04-29:04,45,15,0.0599,0.0137,0.35,0.0032
2024-04-29:03,47,16,0.0581,0.0153,0.37,0.0034
2024-04-29:02,53,23,0.0427,0.0269,0.42,0.0035
2024-04-29:01,51,23,0.0363,0.0329,0.45,0.0038
2024-04-28:24,45,23,0.0389,0.0320,0.46,0.0040
2024-04-28:23,47,21,0.0352,0.0377,0.51,0.0050
2024-04-28:22,45,18,0.0398,0.0368,0.43,0.0049
2024-04-28:21,27,13,0.0489,0.0290,0.41,0.0038
2024-04-28:20,34,10,0.0412,0.0392,0.52,0.0042
2024-04-28:19,26,9,0.0584,0.0247,0.39,0.0039
2024-04-28:18,41,10,0.0772,0.0205,0.36,0.0038
2024-04-28:17,41,12,0.0912,0.0199,0.58,0.0041
2024-04-28:16,42,13,0.0894,0.0208,0.44,0.0041
2024-04-28:15,59,22,0.1003,0.0220,0.54,0.0050
2024-04-28:14,60,23,0.1009,0.0264,0.58,0.0049
2024-04-28:13,66,33,0.0984,0.0347,0.79,0.0058
2024-04-28:12,61,30,0.0947,0.0284,1.02,0.0066
2024-04-28:11,61,32,0.0824,0.0235,0.86,0.0053
2024-04-28:10,59,34,0.0608,0.0266,0.66,0.0040
2024-04-28:09,57,32,0.0432,0.0286,0.57,0.0033
2024-04-28:08,53,34,0.0356,0.0281,0.55,0.0032
2024-04-28:07,53,29,0.0241,0.0298,0.51,0.0032
2024-04-28:06,51,27,0.0266,0.0267,0.51,0.0036
2024-04-28:05,60,25,0.0372,0.0221,0.51,0.0035
2024-04-28:04,69,41,0.0295,0.0270,0.69,0.0037
2024-04-28:03,66,32,0.0300,0.0264,0.61,0.0038
2024-04-28:02,61,33,0.0351,0.0278,0.58,0.0035
2024-04-28:01,61,31,0.0421,0.0264,0.52,0.0037
2024-04-27:24,63,28,0.0406,0.0337,0.55,0.0035
2024-04-27:23,58,28,0.0428,0.0388,0.57,0.0038
2024-04-27:22,52,20,0.0510,0.0401,0.77,0.0036
2024-04-27:21,51,21,0.0708,0.0308,0.50,0.0039
2024-04-27:20,50,18,0.0806,0.0347,0.50,0.0040
2024-04-27:19,49,20,0.0879,0.0334,0.48,0.0039
2024-04-27:18,50,17,0.1027,0.0228,0.42,0.0034
2024-04-27:17,37,11,0.0905,0.0175,0.37,0.0031
2024-04-27:16,34,7,0.0774,0.0218,0.37,0.0031
2024-04-27:15,36,8,0.0785,0.0167,0.35,0.0035
2024-04-27:14,40,13,0.0865,0.0179,0.41,0.0037
2024-04-27:13,47,16,0.0829,0.0197,0.41,0.0034
2024-04-27:12,53,20,0.0848,0.0186,0.43,0.0036
2024-04-27:11,41,27,0.0777,0.0224,0.52,0.0044
2024-04-27:10,52,37,0.0517,0.0253,0.54,0.0045
2024-04-27:09,50,35,0.0256,0.0339,0.60,0.0038
2024-04-27:08,43,35,0.0116,0.0356,0.60,0.0037
2024-04-27:07,41,22,0.0055,0.0366,0.61,0.0035
2024-04-27:06,41,23,0.0051,0.0343,0.64,0.0033
2024-04-27:05,44,23,0.0044,0.0365,0.68,0.0031
2024-04-27:04,47,24,0.0034,0.0426,0.75,0.0035
2024-04-27:03,47,25,0.0040,0.0440,0.71,0.0036
2024-04-27:02,49,26,0.0065,0.0433,0.65,0.0036
2024-04-27:01,44,25,0.0067,0.0494,0.61,0.0035
2024-04-26:24,57,18,0.0038,0.0554,0.58,0.0036
2024-04-26:23,51,25,0.0054,0.0601,0.63,0.0039
2024-04-26:22,42,19,0.0199,0.0460,0.57,0.0034
2024-04-26:21,39,20,0.0379,0.0358,0.50,0.0037
2024-04-26:20,36,21,0.0378,0.0488,0.53,0.0043
2024-04-26:19,36,18,0.0564,0.0325,0.49,0.0044
2024-04-26:18,38,18,0.0642,0.0292,0.47,0.0041
2024-04-26:17,35,14,0.0603,0.0331,0.45,0.0047
2024-04-26:16,33,15,0.0697,0.0264,0.48,0.0046
2024-04-26:15,56,16,0.0650,0.0285,0.47,0.0048
2024-04-26:14,,,,,,
2024-04-26:13,,,,,,
2024-04-26:12,34,13,0.0356,0.0402,0.64,0.0045
2024-04-26:11,41,17,0.0255,0.0392,0.66,0.0043
2024-04-26:10,50,20,0.0144,0.0440,0.80,0.0042
2024-04-26:09,55,23,0.0080,0.0484,0.99,0.0044
2024-04-26:08,42,25,0.0074,0.0441,0.91,0.0044
2024-04-26:07,42,18,0.0052,0.0405,0.68,0.0038
2024-04-26:06,44,19,0.0041,0.0405,0.64,0.0038
2024-04-26:05,45,23,0.0114,0.0366,0.65,0.0035
2024-04-26:04,51,26,0.0116,0.0384,0.69,0.0035
2024-04-26:03,48,27,0.0150,0.0350,0.68,0.0036
2024-04-26:02,50,21,0.0168,0.0348,0.65,0.0034
2024-04-26:01,52,27,0.0202,0.0332,0.67,0.0036
2024-04-25:24,46,21,0.0201,0.0384,0.70,0.0034
2024-04-25:23,36,15,0.0264,0.0386,0.90,0.0033
2024-04-25:22,37,11,0.0334,0.0403,1.04,0.0034
2024-04-25:21,62,10,0.0459,0.0318,0.77,0.0036
2024-04-25:20,53,8,0.0575,0.0245,0.48,0.0034
2024-04-25:19,33,6,0.0645,0.0226,0.47,0.0033
2024-04-25:18,38,6,0.0638,0.0213,0.37,0.0034
2024-04-25:17,38,5,0.0671,0.0185,0.31,0.0028
2024-04-25:16,55,3,0.0694,0.0145,0.30,0.0025
2024-04-25:15,33,5,0.0673,0.0151,0.29,0.0028
2024-04-25:14,32,5,0.0639,0.0157,0.30,0.0029
2024-04-25:13,16,1,0.0613,0.0129,0.29,0.0028
2024-04-25:12,16,3,0.0553,0.0147,0.29,0.0027
2024-04-25:11,13,6,0.0514,0.0132,0.30,0.0025
2024-04-25:10,17,6,0.0464,0.0158,0.33,0.0028
2024-04-25:09,19,6,0.0365,0.0235,0.39,0.0030
2024-04-25:08,24,8,0.0214,0.0369,0.46,0.0031
2024-04-25:07,34,13,0.0045,0.0400,0.55,0.0036
2024-04-25:06,37,17,0.0075,0.0317,0.53,0.0031
2024-04-25:05,36,12,0.0118,0.0270,0.57,0.0035
2024-04-25:04,36,15,0.0141,0.0269,0.54,0.0033
2024-04-25:03,40,13,0.0146,0.0253,0.52,0.0034
2024-04-25:02,39,19,0.0132,0.0283,0.49,0.0033
2024-04-25:01,36,15,0.0112,0.0330,0.50,0.0029
2024-04-24:24,32,9,0.0096,0.0371,0.50,0.0029
2024-04-24:23,40,15,0.0096,0.0422,0.54,0.0027
2024-04-24:22,39,14,0.0157,0.0378,0.53,0.0028
2024-04-24:21,34,8,0.0301,0.0300,0.37,0.0025
2024-04-24:20,35,5,0.0451,0.0201,0.32,0.0025
2024-04-24:19,33,4,0.0506,0.0192,0.32,0.0025
2024-04-24:18,32,6,0.0553,0.0157,0.30,0.0023
2024-04-24:17,34,7,0.0544,0.0158,0.29,0.0025
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
