tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,13,,0.0290,0.0070,0.30,0.0020
2024-02-29:23,12,5,0.0320,0.0070,0.33,0.0022
2024-02-29:22,17,7,0.0370,0.0090,0.35,0.0022
2024-02-29:21,14,7,0.0380,0.0090,0.33,0.0022
2024-02-29:20,10,9,0.0350,0.0110,0.37,0.0023
2024-02-29:19,11,10,0.0330,0.0140,0.39,0.0023
2024-02-29:18,7,,0.0320,0.0150,0.35,0.0022
2024-02-29:17,8,,0.0330,0.0140,0.37,0.0022
2024-02-29:16,14,6,0.0320,0.0150,0.39,0.0023
2024-02-29:15,19,10,0.0300,0.0150,0.41,0.0024
2024-02-29:14,18,13,0.0280,0.0160,0.42,0.0023
2024-02-29:13,,,,,,
2024-02-29:12,40,25,,,,
2024-02-29:11,40,25,0.0130,0.0240,0.45,0.0028
2024-02-29:10,45,32,0.0070,0.0280,0.46,0.0031
2024-02-29:09,39,24,0.0050,0.0230,0.50,0.0028
2024-02-29:08,32,18,0.0100,0.0150,0.40,0.0025
2024-02-29:07,24,17,0.0140,0.0100,0.42,0.0025
2024-02-29:06,28,19,0.0140,0.0090,0.39,0.0023
2024-02-29:05,24,19,0.0150,0.0100,0.39,0.0024
2024-02-29:04,30,19,0.0170,0.0090,0.39,0.0021
2024-02-29:03,27,18,0.0170,0.0100,0.39,0.0022
2024-02-29:02,24,19,0.0180,0.0120,0.38,0.0022
2024-02-29:01,23,15,0.0220,0.0120,0.36,0.0022
2024-02-28:24,26,18,0.0210,0.0150,0.40,0.0021
2024-02-28:23,30,19,0.0160,0.0240,0.47,0.0023
2024-02-28:22,27,13,0.0260,0.0170,0.42,0.0024
2024-02-28:21,21,11,0.0370,0.0120,0.35,0.0023
2024-02-28:20,27,16,0.0410,0.0100,0.42,0.0022
2024-02-28:19,22,15,0.0370,0.0180,0.42,0.0025
2024-02-28:18,26,16,0.0440,0.0140,0.36,0.0024
2024-02-28:17,26,14,0.0490,0.0090,0.34,0.0024
2024-02-28:16,22,12,0.0480,0.0090,0.33,0.0024
2024-02-28:15,23,10,0.0490,0.0080,0.38,0.0021
2024-02-28:14,26,15,0.0440,0.0100,0.40,0.0024
2024-02-28:13,28,17,0.0410,0.0100,0.40,0.0024
2024-02-28:12,32,18,0.0370,0.0100,0.38,0.0028
2024-02-28:11,36,22,0.0290,0.0150,0.43,0.0028
2024-02-28:10,32,17,0.0240,0.0140,0.47,0.0024
2024-02-28:09,27,16,0.0160,0.0130,0.45,0.0022
2024-02-28:08,22,11,0.0150,0.0100,0.44,0.0022
2024-02-28:07,20,14,0.0110,0.0130,0.46,0.0021
2024-02-28:06,22,14,0.0170,0.0090,0.44,0.0021
2024-02-28:05,20,17,0.0200,0.0080,0.39,0.0022
2024-02-28:04,22,13,0.0210,0.0080,0.33,0.0021
2024-02-28:03,22,13,0.0230,0.0070,0.27,0.0021
2024-02-28:02,20,10,0.0220,0.0080,0.29,0.0020
2024-02-28:01,28,13,0.0250,0.0080,0.33,0.0021
2024-02-27:24,27,11,0.0260,0.0090,0.32,0.0021
2024-02-27:23,26,15,0.0260,0.0120,0.34,0.0021
2024-02-27:22,22,14,0.0380,0.0100,0.32,0.0022
2024-02-27:21,26,13,0.0390,0.0110,0.34,0.0023
2024-02-27:20,31,18,0.0340,0.0160,0.40,0.0023
2024-02-27:19,34,20,0.0340,0.0160,0.47,0.0021
2024-02-27:18,32,16,0.0420,0.0100,0.42,0.0022
2024-02-27:17,32,13,0.0440,0.0100,0.37,0.0021
2024-02-27:16,28,14,0.0450,0.0080,0.38,0.0022
2024-02-27:15,24,15,0.0440,0.0100,0.40,0.0021
2024-02-27:14,25,10,0.0450,0.0080,0.39,0.0020
2024-02-27:13,27,12,0.0450,0.0090,0.39,0.0021
2024-02-27:12,23,11,0.0470,0.0080,0.37,0.0022
2024-02-27:11,21,14,0.0340,0.0130,0.37,0.0024
2024-02-27:10,33,15,0.0160,0.0190,0.53,0.0026
2024-02-27:09,24,11,0.0090,0.0180,0.48,0.0026
2024-02-27:08,7,,0.0150,0.0080,0.33,0.0022
2024-02-27:07,15,10,0.0140,0.0080,0.33,0.0022
2024-02-27:06,14,14,0.0150,0.0070,0.30,0.0022
2024-02-27:05,11,9,0.0160,0.0060,0.31,0.0021
2024-02-27:04,11,9,0.0180,0.0080,0.29,0.0021
2024-02-27:03,12,12,0.0190,0.0070,0.34,0.0020
2024-02-27:02,13,11,0.0200,0.0080,0.32,0.0021
2024-02-27:01,14,10,0.0210,0.0080,0.37,0.0022
2024-02-26:24,14,9,0.0210,0.0090,0.39,0.0022
2024-02-26:23,18,10,0.0260,0.0120,0.40,0.0022
2024-02-26:22,15,11,0.0340,0.0110,0.36,0.0024
2024-02-26:21,12,7,0.0380,0.0090,0.36,0.0025
2024-02-26:20,14,10,0.0360,0.0110,0.38,0.0023
2024-02-26:19,17,12,0.0310,0.0170,0.43,0.0022
2024-02-26:18,17,13,0.0330,0.0150,0.43,0.0022
2024-02-26:17,14,11,0.0370,0.0110,0.40,0.0021
2024-02-26:16,17,12,0.0390,0.0100,0.38,0.0018
2024-02-26:15,14,10,0.0390,0.0090,0.39,0.0022
2024-02-26:14,15,10,0.0400,0.0090,0.38,0.0022
2024-02-26:13,13,,0.0380,0.0090,0.36,0.0022
2024-02-26:12,14,11,0.0360,0.0090,0.41,0.0021
2024-02-26:11,16,15,0.0310,0.0090,0.33,0.0020
2024-02-26:10,17,11,0.0250,0.0110,0.34,0.0023
2024-02-26:09,20,14,0.0130,0.0120,0.37,0.0023
2024-02-26:08,13,11,0.0130,0.0080,0.28,0.0021
2024-02-26:07,12,8,0.0130,0.0080,0.31,0.0021
2024-02-26:06,14,11,0.0140,0.0070,0.31,0.0020
2024-02-26:05,12,11,0.0160,0.0070,0.32,0.0020
2024-02-26:04,11,10,0.0170,0.0070,0.33,0.0021
