tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,20,9,0.0420,0.0076,0.44,0.0025
2024-04-30:23,22,13,0.0484,0.0067,0.44,0.0023
2024-04-30:22,34,18,0.0561,0.0066,0.45,0.0023
2024-04-30:21,33,22,0.0557,0.0080,0.49,0.0024
2024-04-30:20,34,21,0.0465,0.0122,0.47,0.0025
2024-04-30:19,31,19,0.0425,0.0072,0.46,0.0025
2024-04-30:18,27,18,0.0419,0.0061,0.44,0.0024
2024-04-30:17,24,14,0.0459,0.0053,0.41,0.0024
2024-04-30:16,21,13,0.0440,0.0059,0.41,0.0023
2024-04-30:15,22,13,0.0456,0.0065,0.42,0.0024
2024-04-30:14,26,16,0.0446,0.0076,0.44,0.0024
2024-04-30:13,22,15,0.0438,0.0075,0.44,0.0024
2024-04-30:12,19,10,0.0464,0.0067,0.42,0.0024
2024-04-30:11,25,16,0.0437,0.0076,0.44,0.0023
2024-04-30:10,32,20,0.0301,0.0114,0.47,0.0024
2024-04-30:09,33,20,0.0222,0.0144,0.48,0.0024
2024-04-30:08,29,21,0.0208,0.0085,0.47,0.0024
2024-04-30:07,24,17,0.0180,0.0058,0.45,0.0023
2024-04-30:06,28,12,0.0180,0.0054,0.43,0.0023
2024-04-30:05,27,12,0.0195,0.0054,0.43,0.0024
2024-04-30:04,25,16,0.0211,0.0054,0.42,0.0023
2024-04-30:03,27,14,0.0247,0.0054,0.43,0.0023
2024-04-30:02,27,17,0.0247,0.0056,0.42,0.0023
2024-04-30:01,34,26,0.0255,0.0060,0.43,0.0023
2024-04-29:24,23,14,0.0256,0.0064,0.43,0.0023
2024-04-29:23,27,14,0.0277,0.0074,0.44,0.0020
2024-04-29:22,19,13,0.0331,0.0089,0.43,0.0017
2024-04-29:21,20,11,0.0356,0.0112,0.44,0.0023
2024-04-29:20,19,10,0.0343,0.0140,0.45,0.0023
2024-04-29:19,15,9,0.0395,0.0124,0.49,0.0023
2024-04-29:18,15,10,0.0397,0.0117,0.48,0.0023
2024-04-29:17,21,12,0.0395,0.0118,0.46,0.0023
2024-04-29:16,14,11,0.0388,0.0121,0.46,0.0023
2024-04-29:15,5,,0.0387,0.0117,0.45,0.0023
2024-04-29:14,16,11,0.0364,0.0130,0.46,0.0023
2024-04-29:13,16,11,0.0368,0.0118,0.44,0.0023
2024-04-29:12,21,16,0.0343,0.0130,0.45,0.0023
2024-04-29:11,18,16,0.0305,0.0158,0.46,0.0022
2024-04-29:10,25,23,0.0316,0.0154,0.49,0.0022
2024-04-29:09,29,22,0.0334,0.0131,0.53,0.0023
2024-04-29:08,38,30,0.0348,0.0116,0.56,0.0024
2024-04-29:07,42,29,0.0344,0.0124,0.54,0.0025
2024-04-29:06,42,25,0.0360,0.0084,0.48,0.0025
2024-04-29:05,37,22,0.0286,0.0086,0.46,0.0024
2024-04-29:04,39,29,0.0324,0.0094,0.46,0.0025
2024-04-29:03,43,25,0.0367,0.0094,0.46,0.0026
2024-04-29:02,47,30,0.0442,0.0077,0.44,0.0026
2024-04-29:01,46,24,0.0483,0.0083,0.46,0.0027
2024-04-28:24,40,23,0.0503,0.0088,0.49,0.0028
2024-04-28:23,30,24,0.0521,0.0085,0.46,0.0030
2024-04-28:22,24,9,0.0578,0.0069,0.43,0.0031
2024-04-28:21,25,17,0.0632,0.0077,0.43,0.0032
2024-04-28:20,30,13,0.0679,0.0081,0.43,0.0033
2024-04-28:19,47,27,0.0885,0.0078,0.56,0.0036
2024-04-28:18,53,31,0.0962,0.0090,0.61,0.0037
2024-04-28:17,52,26,0.0970,0.0083,0.62,0.0040
2024-04-28:16,53,32,0.0995,0.0084,0.63,0.0042
2024-04-28:15,68,24,0.0983,0.0085,0.70,0.0050
2024-04-28:14,54,29,0.0899,0.0088,0.67,0.0042
2024-04-28:13,55,29,0.0819,0.0097,0.68,0.0042
2024-04-28:12,56,35,0.0723,0.0101,0.67,0.0039
2024-04-28:11,64,38,0.0578,0.0117,0.64,0.0034
2024-04-28:10,58,38,0.0476,0.0131,0.63,0.0029
2024-04-28:09,56,38,0.0317,0.0140,0.64,0.0025
2024-04-28:08,50,41,0.0189,0.0115,0.63,0.0023
2024-04-28:07,40,30,0.0163,0.0074,0.62,0.0023
2024-04-28:06,46,37,0.0149,0.0069,0.66,0.0023
2024-04-28:05,39,29,0.0234,0.0067,0.60,0.0023
2024-04-28:04,42,32,0.0202,0.0078,0.66,0.0024
2024-04-28:03,45,34,0.0288,0.0072,0.62,0.0024
2024-04-28:02,40,28,0.0377,0.0073,0.61,0.0023
2024-04-28:01,40,32,0.0425,0.0075,0.62,0.0024
2024-04-27:24,44,33,0.0479,0.0081,0.63,0.0026
2024-04-27:23,50,33,0.0553,0.0094,0.65,0.0028
2024-04-27:22,45,30,0.0740,0.0084,0.64,0.0031
2024-04-27:21,44,31,0.0859,0.0086,0.62,0.0035
2024-04-27:20,55,28,0.0908,0.0096,0.68,0.0038
2024-04-27:19,55,26,0.0875,0.0082,0.58,0.0035
2024-04-27:18,53,22,0.0824,0.0068,0.45,0.0029
2024-04-27:17,42,11,0.0728,0.0056,0.35,0.0026
2024-04-27:16,34,13,0.0719,0.0055,0.35,0.0026
2024-04-27:15,36,13,0.0699,0.0061,0.38,0.0026
2024-04-27:14,38,17,0.0708,0.0064,0.42,0.0026
2024-04-27:13,45,22,0.0728,0.0074,0.51,0.0028
2024-04-27:12,47,28,0.0712,0.0086,0.56,0.0031
2024-04-27:11,57,33,0.0686,0.0095,0.66,0.0041
2024-04-27:10,48,32,0.0475,0.0109,0.64,0.0034
2024-04-27:09,40,28,0.0126,0.0151,0.67,0.0025
2024-04-27:08,35,24,0.0055,0.0141,0.67,0.0026
2024-04-27:07,31,23,0.0035,0.0124,0.65,0.0024
2024-04-27:06,32,25,0.0072,0.0076,0.58,0.0023
2024-04-27:05,27,22,0.0114,0.0075,0.55,0.0023
2024-04-27:04,28,22,0.0159,0.0072,0.55,0.0023
2024-04-27:03,28,23,0.0175,0.0077,0.53,0.0023
2024-04-27:02,32,22,0.0199,0.0082,0.53,0.0023
2024-04-27:01,34,26,0.0183,0.0099,0.58,0.0023
2024-04-26:24,29,21,0.0324,0.0074,0.48,0.0024
2024-04-26:23,29,22,0.0284,0.0074,0.53,0.0024
2024-04-26:22,41,25,0.0302,0.0101,0.53,0.0025
2024-04-26:21,38,23,0.0380,0.0100,0.52,0.0028
2024-04-26:20,35,24,0.0466,0.0099,0.52,0.0031
2024-04-26:19,32,20,0.0575,0.0091,0.56,0.0037
2024-04-26:18,36,23,0.0665,0.0089,0.61,0.0045
2024-04-26:17,45,19,0.0708,0.0091,0.56,0.0045
2024-04-26:16,62,27,0.0745,0.0090,0.71,0.0063
2024-04-26:15,47,26,0.0716,0.0093,0.82,0.0077
2024-04-26:14,39,19,0.0625,0.0090,0.72,0.0066
2024-04-26:13,36,22,0.0591,0.0089,0.67,0.0058
2024-04-26:12,36,22,0.0507,0.0112,0.67,0.0055
2024-04-26:11,47,26,0.0309,0.0216,0.64,0.0041
2024-04-26:10,44,27,0.0177,0.0242,0.62,0.0032
2024-04-26:09,39,17,0.0079,0.0221,0.58,0.0026
2024-04-26:08,29,19,0.0129,0.0101,0.53,0.0023
2024-04-26:07,26,13,0.0154,0.0067,0.51,0.0023
2024-04-26:06,22,12,0.0187,0.0056,0.48,0.0022
2024-04-26:05,20,14,0.0220,0.0055,0.49,0.0023
2024-04-26:04,20,13,0.0231,0.0056,0.48,0.0023
2024-04-26:03,19,17,0.0279,0.0059,0.49,0.0024
2024-04-26:02,21,16,0.0304,0.0059,0.48,0.0024
2024-04-26:01,22,14,0.0348,0.0060,0.49,0.0025
2024-04-25:24,25,14,0.0352,0.0064,0.48,0.0025
2024-04-25:23,23,15,0.0419,0.0066,0.49,0.0026
2024-04-25:22,26,9,0.0525,0.0069,0.49,0.0030
2024-04-25:21,24,11,0.0632,0.0064,0.50,0.0035
2024-04-25:20,30,13,0.0642,0.0066,0.51,0.0040
2024-04-25:19,33,12,0.0601,0.0068,0.48,0.0037
2024-04-25:18,55,14,0.0609,0.0058,0.37,0.0028
2024-04-25:17,55,9,0.0621,0.0062,0.33,0.0025
2024-04-25:16,45,6,0.0585,0.0062,0.31,0.0023
2024-04-25:15,25,,0.0580,0.0055,0.32,0.0024
2024-04-25:14,21,,0.0568,0.0057,0.32,0.0024
2024-04-25:13,16,,0.0541,0.0054,0.31,0.0022
2024-04-25:12,16,6,0.0497,0.0068,0.34,0.0023
2024-04-25:11,20,7,,,,
2024-04-25:10,,,,,,
2024-04-25:09,24,12,,,,
2024-04-25:08,24,11,0.0089,0.0109,0.40,0.0025
2024-04-25:07,19,12,0.0091,0.0062,0.34,0.0023
2024-04-25:06,15,10,0.0079,0.0055,0.32,0.0022
2024-04-25:05,20,9,0.0102,0.0061,0.33,0.0023
2024-04-25:04,14,8,0.0123,0.0048,0.33,0.0023
2024-04-25:03,17,9,0.0142,0.0047,0.37,0.0022
2024-04-25:02,18,10,0.0187,0.0048,0.36,0.0022
2024-04-25:01,23,7,0.0221,0.0054,0.37,0.0022
2024-04-24:24,23,10,0.0244,0.0054,0.37,0.0023
2024-04-24:23,25,12,0.0281,0.0062,0.38,0.0023
2024-04-24:22,28,16,0.0295,0.0069,0.35,0.0025
2024-04-24:21,28,12,0.0333,0.0072,0.35,0.0023
2024-04-24:20,28,9,0.0450,0.0060,0.33,0.0022
2024-04-24:19,27,13,0.0541,0.0066,0.36,0.0019
2024-04-24:18,30,12,0.0556,0.0064,0.33,0.0024
2024-04-24:17,31,12,0.0564,0.0063,0.33,0.0023
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,27,15,0.0421,0.0066,0.40,0.0026
2024-04-24:11,13,10,0.0321,0.0062,0.38,0.0025
2024-04-24:10,12,8,0.0246,0.0064,0.35,0.0024
2024-04-24:09,12,7,0.0255,0.0051,0.34,0.0023
2024-04-24:08,14,10,0.0200,0.0051,0.34,0.0022
2024-04-24:07,16,9,0.0161,0.0050,0.33,0.0022
2024-04-24:06,13,8,0.0176,0.0048,0.33,0.0022
2024-04-24:05,14,11,0.0207,0.0049,0.34,0.0023
2024-04-24:04,11,7,0.0247,0.0051,0.33,0.0022
2024-04-24:03,11,6,0.0259,0.0053,0.34,0.0023
2024-04-24:02,14,6,0.0289,0.0055,0.34,0.0022
2024-04-24:01,14,6,0.0287,0.0058,0.34,0.0022
2024-04-23:24,11,6,0.0264,0.0083,0.36,0.0022
2024-04-23:23,18,7,0.0283,0.0080,0.39,0.0023
2024-04-23:22,9,7,0.0308,0.0075,0.37,0.0022
2024-04-23:21,14,9,0.0330,0.0072,0.38,0.0022
2024-04-23:20,27,10,0.0340,0.0091,0.37,0.0022
2024-04-23:19,31,15,0.0372,0.0090,0.38,0.0023
2024-04-23:18,37,14,0.0412,0.0080,0.36,0.0024
2024-04-23:17,34,14,0.0470,0.0100,0.34,0.0024
2024-04-23:16,33,14,0.0540,0.0077,0.35,0.0025
2024-04-23:15,31,16,0.0549,0.0085,0.35,0.0024
2024-04-23:14,34,13,0.0563,0.0076,0.35,0.0024
2024-04-23:13,36,16,0.0584,0.0070,0.37,0.0024
2024-04-23:12,35,18,0.0591,0.0069,0.37,0.0023
2024-04-23:11,37,17,0.0578,0.0082,0.38,0.0023
2024-04-23:10,35,17,0.0518,0.0101,0.35,0.0024
2024-04-23:09,27,21,0.0319,0.0119,0.37,0.0024
2024-04-23:08,26,15,0.0128,0.0070,0.36,0.0023
2024-04-23:07,20,14,0.0077,0.0058,0.33,0.0022
