tm,pm10,pm25,o3,no2,co,so2
2024-06-25:11,22,9,0.0513,0.0053,0.22,0.0029
2024-06-25:10,45,17,0.0479,0.0072,0.27,0.0041
2024-06-25:09,69,25,0.0394,0.0091,0.29,0.0028
2024-06-25:08,92,35,0.0358,0.0065,0.31,0.0027
2024-06-25:07,96,39,0.0311,0.0049,0.33,0.0027
2024-06-25:06,98,39,0.0316,0.0048,0.33,0.0027
2024-06-25:05,105,39,0.0383,0.0039,0.30,0.0026
2024-06-25:04,116,45,0.0418,0.0041,0.31,0.0027
2024-06-25:03,148,45,0.0503,0.0040,0.29,0.0027
2024-06-25:02,167,40,0.0587,0.0031,0.29,0.0027
2024-06-25:01,75,31,0.0541,0.0043,0.45,0.0031
2024-06-24:24,45,27,0.0435,0.0058,0.57,0.0037
2024-06-24:23,47,24,0.0490,0.0054,0.61,0.0043
2024-06-24:22,43,26,0.0519,0.0057,0.59,0.0043
2024-06-24:21,42,25,0.0546,0.0054,0.59,0.0041
2024-06-24:20,34,22,0.0578,0.0050,0.57,0.0039
2024-06-24:19,36,22,0.0601,0.0045,0.52,0.0034
2024-06-24:18,37,19,0.0640,0.0037,0.47,0.0030
2024-06-24:17,37,22,0.0698,0.0039,0.51,0.0028
2024-06-24:16,36,27,0.0690,0.0039,0.51,0.0028
2024-06-24:15,38,26,0.0738,0.0047,0.56,0.0031
2024-06-24:14,30,21,0.0681,0.0043,0.54,0.0031
2024-06-24:13,27,25,0.0655,0.0045,0.51,0.0032
2024-06-24:12,28,18,0.0572,0.0044,0.53,0.0033
2024-06-24:11,29,,0.0617,0.0050,0.63,0.0044
2024-06-24:10,21,13,,,,
2024-06-24:09,21,13,0.0405,0.0047,0.45,0.0037
2024-06-24:08,26,12,0.0276,0.0086,0.46,0.0032
2024-06-24:07,26,11,0.0076,0.0136,0.49,0.0030
2024-06-24:06,22,15,0.0081,0.0130,0.45,0.0029
2024-06-24:05,25,14,0.0071,0.0124,0.42,0.0028
2024-06-24:04,21,9,0.0111,0.0080,0.41,0.0027
2024-06-24:03,17,5,0.0196,0.0046,0.39,0.0028
2024-06-24:02,18,5,0.0251,0.0038,0.39,0.0027
