tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,10,10,0.0518,0.0084,0.45,0.0019
2024-04-30:23,17,17,0.0454,0.0148,0.46,0.0021
2024-04-30:22,29,21,0.0498,0.0151,0.45,0.0020
2024-04-30:21,39,33,0.0556,0.0141,0.48,0.0018
2024-04-30:20,39,27,0.0456,0.0226,0.50,0.0021
2024-04-30:19,35,25,0.0391,0.0336,0.48,0.0023
2024-04-30:18,31,23,0.0454,0.0246,0.46,0.0023
2024-04-30:17,27,20,0.0433,0.0247,0.45,0.0023
2024-04-30:16,19,15,0.0522,0.0112,0.43,0.0019
2024-04-30:15,20,14,0.0476,0.0103,0.43,0.0019
2024-04-30:14,22,11,0.0482,0.0113,0.44,0.0020
2024-04-30:13,25,17,0.0443,0.0142,0.46,0.0020
2024-04-30:12,27,17,0.0432,0.0154,0.47,0.0020
2024-04-30:11,23,18,0.0375,0.0196,0.47,0.0018
2024-04-30:10,29,19,0.0260,0.0240,0.49,0.0018
2024-04-30:09,31,20,0.0278,0.0203,0.49,0.0019
2024-04-30:08,29,23,0.0269,0.0173,0.47,0.0019
2024-04-30:07,33,27,0.0282,0.0163,0.48,0.0018
2024-04-30:06,32,24,0.0247,0.0143,0.47,0.0018
2024-04-30:05,26,15,0.0300,0.0110,0.45,0.0019
2024-04-30:04,25,20,0.0291,0.0098,0.44,0.0018
2024-04-30:03,26,16,0.0331,0.0088,0.44,0.0017
2024-04-30:02,20,18,0.0369,0.0096,0.45,0.0015
2024-04-30:01,24,16,0.0361,0.0084,0.43,0.0017
2024-04-29:24,28,17,0.0313,0.0107,0.45,0.0018
2024-04-29:23,22,18,0.0338,0.0122,0.46,0.0017
2024-04-29:22,22,14,0.0325,0.0126,0.47,0.0016
2024-04-29:21,23,14,0.0371,0.0141,0.50,0.0017
2024-04-29:20,15,15,0.0479,0.0112,0.47,0.0019
2024-04-29:19,19,10,0.0464,0.0130,0.49,0.0017
2024-04-29:18,18,10,0.0477,0.0121,0.51,0.0014
2024-04-29:17,9,7,0.0541,0.0097,0.46,0.0017
2024-04-29:16,10,9,0.0429,0.0162,0.48,0.0017
2024-04-29:15,11,8,0.0350,0.0216,0.47,0.0019
2024-04-29:14,9,,0.0369,0.0193,0.47,0.0017
2024-04-29:13,14,13,0.0385,0.0174,0.48,0.0016
2024-04-29:12,15,12,0.0359,0.0168,0.49,0.0015
2024-04-29:11,16,15,0.0350,0.0191,0.51,0.0018
2024-04-29:10,26,22,0.0358,0.0205,0.54,0.0019
2024-04-29:09,31,27,0.0364,0.0189,0.54,0.0018
2024-04-29:08,37,25,0.0339,0.0233,0.51,0.0018
2024-04-29:07,39,31,0.0381,0.0191,0.48,0.0019
2024-04-29:06,39,34,0.0473,0.0116,0.47,0.0021
2024-04-29:05,41,26,0.0575,0.0075,0.42,0.0022
2024-04-29:04,39,31,0.0580,0.0076,0.38,0.0024
2024-04-29:03,42,28,0.0362,0.0148,0.49,0.0029
2024-04-29:02,45,31,0.0342,0.0153,0.50,0.0026
2024-04-29:01,45,29,0.0420,0.0162,0.49,0.0025
2024-04-28:24,51,27,0.0466,0.0204,0.50,0.0027
2024-04-28:23,44,27,0.0360,0.0359,0.58,0.0033
2024-04-28:22,40,33,0.0480,0.0233,0.56,0.0026
2024-04-28:21,33,27,0.0522,0.0262,0.51,0.0028
2024-04-28:20,25,22,0.0559,0.0281,0.49,0.0029
2024-04-28:19,21,11,0.0596,0.0311,0.42,0.0032
2024-04-28:18,28,19,0.0733,0.0241,0.45,0.0032
2024-04-28:17,37,23,0.0954,0.0151,0.48,0.0030
2024-04-28:16,46,22,0.1060,0.0140,0.49,0.0036
2024-04-28:15,50,30,0.1051,0.0184,0.52,0.0045
2024-04-28:14,52,34,0.0964,0.0232,0.56,0.0045
2024-04-28:13,54,34,0.0831,0.0293,0.61,0.0045
2024-04-28:12,49,33,0.1011,0.0148,0.51,0.0037
2024-04-28:11,54,35,0.0939,0.0160,0.52,0.0038
2024-04-28:10,72,44,0.0508,0.0415,0.69,0.0045
2024-04-28:09,54,43,0.0463,0.0243,0.59,0.0023
2024-04-28:08,51,36,0.0364,0.0200,0.57,0.0020
2024-04-28:07,48,35,0.0398,0.0118,0.49,0.0020
2024-04-28:06,44,33,0.0426,0.0116,0.50,0.0021
2024-04-28:05,44,42,0.0348,0.0186,0.55,0.0020
2024-04-28:04,51,39,0.0277,0.0272,0.66,0.0023
2024-04-28:03,53,40,0.0261,0.0359,0.66,0.0025
2024-04-28:02,51,38,0.0345,0.0311,0.63,0.0024
2024-04-28:01,51,37,0.0422,0.0272,0.60,0.0024
2024-04-27:24,47,32,0.0489,0.0250,0.59,0.0024
2024-04-27:23,48,30,0.0464,0.0291,0.56,0.0028
2024-04-27:22,42,29,0.0513,0.0294,0.53,0.0027
2024-04-27:21,44,25,0.0571,0.0348,0.51,0.0029
2024-04-27:20,52,26,0.0828,0.0252,0.40,0.0028
2024-04-27:19,57,26,0.0891,0.0265,0.45,0.0030
2024-04-27:18,54,25,0.0969,0.0225,0.44,0.0030
2024-04-27:17,55,28,0.0965,0.0244,0.44,0.0031
2024-04-27:16,50,22,0.0876,0.0191,0.41,0.0028
2024-04-27:15,33,16,0.0797,0.0099,0.37,0.0022
2024-04-27:14,37,18,0.0806,0.0095,0.38,0.0022
2024-04-27:13,47,23,0.0886,0.0130,0.43,0.0029
2024-04-27:12,51,30,0.0869,0.0173,0.62,0.0034
