tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,6,3,0.0364,0.0070,0.29,0.0021
2024-02-29:23,3,1,0.0376,0.0074,0.29,0.0020
2024-02-29:22,2,1,0.0373,0.0073,0.27,0.0021
2024-02-29:21,1,1,0.0370,0.0068,0.26,0.0021
2024-02-29:20,3,1,0.0355,0.0082,0.28,0.0021
2024-02-29:19,3,0,0.0348,0.0090,0.29,0.0021
2024-02-29:18,4,2,0.0370,0.0086,0.27,0.0021
2024-02-29:17,7,3,0.0358,0.0094,0.30,0.0021
2024-02-29:16,8,3,0.0337,0.0124,0.32,0.0020
2024-02-29:15,11,4,0.0348,0.0133,0.32,0.0023
2024-02-29:14,17,6,0.0397,0.0111,0.30,0.0023
2024-02-29:13,26,9,0.0387,0.0114,0.32,0.0024
2024-02-29:12,35,12,0.0348,0.0141,0.32,0.0024
2024-02-29:11,42,15,0.0231,0.0239,0.36,0.0026
2024-02-29:10,42,16,0.0070,0.0330,0.40,0.0028
2024-02-29:09,38,15,0.0089,0.0288,0.38,0.0027
2024-02-29:08,34,15,0.0059,0.0303,0.41,0.0029
2024-02-29:07,32,15,0.0109,0.0267,0.41,0.0030
2024-02-29:06,33,14,0.0109,0.0217,0.37,0.0028
2024-02-29:05,32,14,0.0164,0.0170,0.39,0.0032
2024-02-29:04,34,14,0.0193,0.0172,0.40,0.0031
2024-02-29:03,37,15,0.0213,0.0164,0.39,0.0029
2024-02-29:02,36,15,0.0243,0.0163,0.41,0.0031
2024-02-29:01,34,13,0.0269,0.0152,0.40,0.0031
2024-02-28:24,35,12,0.0241,0.0189,0.43,0.0033
2024-02-28:23,34,11,0.0236,0.0205,0.43,0.0035
2024-02-28:22,32,9,0.0246,0.0227,0.44,0.0036
2024-02-28:21,31,8,0.0279,0.0220,0.39,0.0051
2024-02-28:20,32,8,0.0343,0.0190,0.33,0.0070
2024-02-28:19,31,8,0.0359,0.0198,0.32,0.0056
2024-02-28:18,29,8,0.0420,0.0153,0.28,0.0047
2024-02-28:17,26,6,0.0453,0.0135,0.26,0.0043
2024-02-28:16,24,5,0.0457,0.0117,0.26,0.0034
2024-02-28:15,24,5,0.0452,0.0114,0.25,0.0025
2024-02-28:14,25,5,0.0448,0.0107,0.26,0.0024
2024-02-28:13,30,7,0.0453,0.0106,0.24,0.0024
2024-02-28:12,32,9,0.0413,0.0114,0.24,0.0024
2024-02-28:11,36,10,0.0332,0.0136,0.27,0.0025
2024-02-28:10,39,11,0.0279,0.0157,0.27,0.0026
2024-02-28:09,41,12,0.0154,0.0262,0.38,0.0027
2024-02-28:08,37,11,0.0053,0.0372,0.40,0.0028
2024-02-28:07,32,10,0.0083,0.0307,0.35,0.0025
2024-02-28:06,30,9,0.0173,0.0202,0.32,0.0024
2024-02-28:05,29,7,0.0215,0.0167,0.31,0.0023
2024-02-28:04,30,4,0.0252,0.0117,0.30,0.0023
2024-02-28:03,32,5,0.0242,0.0116,0.26,0.0023
2024-02-28:02,33,7,0.0273,0.0117,0.26,0.0022
2024-02-28:01,31,8,0.0270,0.0129,0.28,0.0023
2024-02-27:24,31,7,0.0278,0.0147,0.26,0.0023
2024-02-27:23,32,6,0.0317,0.0134,0.26,0.0023
2024-02-27:22,32,8,0.0380,0.0097,0.27,0.0025
2024-02-27:21,33,9,0.0409,0.0086,0.26,0.0024
2024-02-27:20,34,9,0.0400,0.0093,0.28,0.0024
2024-02-27:19,33,7,0.0410,0.0094,0.26,0.0023
2024-02-27:18,33,6,0.0408,0.0093,0.25,0.0023
2024-02-27:17,35,7,0.0428,0.0081,0.22,0.0021
2024-02-27:16,36,8,0.0431,0.0079,0.22,0.0022
2024-02-27:15,37,8,0.0422,0.0083,0.23,0.0022
2024-02-27:14,34,,0.0413,0.0087,0.24,0.0022
2024-02-27:13,31,9,0.0421,0.0082,0.25,0.0022
2024-02-27:12,29,9,0.0398,0.0108,0.27,0.0024
2024-02-27:11,28,9,0.0406,0.0097,0.26,0.0022
2024-02-27:10,27,9,0.0401,0.0104,0.28,0.0022
2024-02-27:09,25,9,0.0362,0.0135,0.29,0.0024
2024-02-27:08,23,9,0.0345,0.0140,0.30,0.0024
2024-02-27:07,20,10,0.0345,0.0131,0.31,0.0025
2024-02-27:06,20,10,0.0400,0.0067,0.31,0.0025
2024-02-27:05,19,9,0.0406,0.0059,0.34,0.0025
2024-02-27:04,21,8,0.0341,0.0079,0.33,0.0023
2024-02-27:03,22,8,0.0359,0.0070,0.33,0.0024
2024-02-27:02,20,8,0.0389,0.0060,0.34,0.0025
2024-02-27:01,20,8,0.0366,0.0070,0.33,0.0024
2024-02-26:24,20,8,0.0361,0.0083,0.41,0.0026
2024-02-26:23,19,7,0.0357,0.0093,0.42,0.0027
2024-02-26:22,18,6,0.0345,0.0110,0.42,0.0028
2024-02-26:21,18,5,0.0333,0.0119,0.34,0.0024
2024-02-26:20,17,4,0.0374,0.0097,0.28,0.0022
2024-02-26:19,16,3,0.0323,0.0145,0.31,0.0023
2024-02-26:18,15,2,0.0347,0.0123,0.28,0.0023
2024-02-26:17,13,3,0.0371,0.0098,0.27,0.0022
2024-02-26:16,,,,,,
2024-02-26:15,,,,,,
2024-02-26:14,8,0,0.0406,0.0077,0.30,0.0022
2024-02-26:13,8,1,0.0412,0.0068,0.29,0.0021
2024-02-26:12,10,3,0.0387,0.0078,0.30,0.0022
2024-02-26:11,13,6,0.0371,0.0085,0.31,0.0022
2024-02-26:10,15,8,0.0285,0.0102,0.34,0.0022
2024-02-26:09,16,8,0.0220,0.0095,0.36,0.0023
2024-02-26:08,15,7,0.0223,0.0083,0.35,0.0022
2024-02-26:07,13,7,0.0144,0.0151,0.39,0.0022
2024-02-26:06,11,7,0.0105,0.0156,0.37,0.0022
