tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,13,,0.0208,0.0228,0.39,0.0027
2024-02-29:23,9,,0.0262,0.0170,0.36,0.0023
2024-02-29:22,12,10,0.0292,0.0153,0.37,0.0021
2024-02-29:21,11,,0.0293,0.0158,0.44,0.0023
2024-02-29:20,9,,0.0255,0.0193,0.41,0.0022
2024-02-29:19,7,,0.0253,0.0215,0.37,0.0022
2024-02-29:18,9,8,0.0233,0.0245,0.42,0.0020
2024-02-29:17,9,9,0.0245,0.0233,0.40,0.0023
2024-02-29:16,7,7,0.0320,0.0187,0.35,0.0024
2024-02-29:15,11,11,0.0345,0.0159,0.39,0.0024
2024-02-29:14,13,11,0.0305,0.0179,0.41,0.0024
2024-02-29:13,17,13,0.0255,0.0200,0.33,0.0028
2024-02-29:12,22,16,0.0194,0.0238,0.35,0.0026
2024-02-29:11,26,18,0.0166,0.0296,0.39,0.0026
2024-02-29:10,22,16,0.0219,0.0249,0.36,0.0027
2024-02-29:09,21,14,0.0150,0.0320,0.41,0.0027
2024-02-29:08,20,16,0.0225,0.0233,0.37,0.0027
2024-02-29:07,15,13,0.0287,0.0167,0.33,0.0032
2024-02-29:06,18,15,0.0313,0.0127,0.33,0.0032
2024-02-29:05,19,14,0.0317,0.0116,0.34,0.0034
2024-02-29:04,21,14,0.0324,0.0126,0.34,0.0038
2024-02-29:03,24,17,0.0335,0.0135,0.40,0.0038
2024-02-29:02,19,15,0.0304,0.0163,0.35,0.0038
2024-02-29:01,20,14,0.0301,0.0178,0.33,0.0037
2024-02-28:24,18,13,0.0284,0.0210,0.33,0.0032
2024-02-28:23,20,13,0.0317,0.0208,0.36,0.0034
2024-02-28:22,16,15,0.0333,0.0191,0.36,0.0030
2024-02-28:21,16,14,0.0348,0.0173,0.33,0.0035
2024-02-28:20,22,15,0.0325,0.0207,0.34,0.0036
2024-02-28:19,27,16,0.0292,0.0253,0.34,0.0029
2024-02-28:18,,,,,,
2024-02-28:17,,,,,,
2024-02-28:16,18,13,0.0494,0.0106,0.31,0.0030
2024-02-28:15,21,14,0.0497,0.0106,0.31,0.0026
2024-02-28:14,19,14,0.0467,0.0109,0.29,0.0027
2024-02-28:13,19,13,0.0461,0.0089,0.28,0.0026
2024-02-28:12,24,13,0.0406,0.0114,0.29,0.0023
2024-02-28:11,22,13,0.0325,0.0162,0.34,0.0024
2024-02-28:10,22,12,0.0306,0.0174,0.33,0.0025
2024-02-28:09,28,16,0.0144,0.0320,0.45,0.0024
2024-02-28:08,32,22,0.0059,0.0374,0.44,0.0026
2024-02-28:07,26,16,0.0095,0.0337,0.41,0.0025
2024-02-28:06,22,13,0.0225,0.0200,0.36,0.0025
2024-02-28:05,23,18,0.0251,0.0157,0.42,0.0022
2024-02-28:04,24,17,0.0250,0.0172,0.38,0.0021
2024-02-28:03,20,12,0.0355,0.0093,0.40,0.0025
2024-02-28:02,21,13,0.0291,0.0143,0.37,0.0024
2024-02-28:01,23,12,0.0307,0.0135,0.35,0.0023
2024-02-27:24,20,12,0.0345,0.0126,0.35,0.0025
2024-02-27:23,18,11,0.0316,0.0165,0.31,0.0023
2024-02-27:22,17,9,0.0381,0.0124,0.30,0.0027
2024-02-27:21,18,11,0.0387,0.0116,0.30,0.0026
2024-02-27:20,21,10,0.0371,0.0142,0.31,0.0024
2024-02-27:19,24,15,0.0366,0.0156,0.32,0.0024
2024-02-27:18,25,13,0.0420,0.0103,0.26,0.0025
2024-02-27:17,24,15,0.0417,0.0110,0.29,0.0024
2024-02-27:16,22,15,0.0423,0.0102,0.27,0.0021
2024-02-27:15,24,15,0.0428,0.0097,0.29,0.0025
2024-02-27:14,24,15,0.0442,0.0086,0.28,0.0023
2024-02-27:13,23,13,0.0450,0.0070,0.29,0.0025
2024-02-27:12,21,13,0.0443,0.0081,0.24,0.0021
2024-02-27:11,20,13,0.0394,0.0128,0.31,0.0019
2024-02-27:10,17,10,0.0370,0.0144,0.31,0.0023
2024-02-27:09,14,10,0.0305,0.0185,0.37,0.0021
2024-02-27:08,15,13,0.0218,0.0264,0.40,0.0019
2024-02-27:07,11,10,0.0279,0.0190,0.40,0.0018
2024-02-27:06,8,8,0.0387,0.0062,0.29,0.0019
2024-02-27:05,8,,0.0379,0.0065,0.32,0.0020
2024-02-27:04,7,7,0.0381,0.0058,0.34,0.0023
2024-02-27:03,9,8,0.0385,0.0062,0.29,0.0020
2024-02-27:02,7,,0.0400,0.0058,0.27,0.0023
2024-02-27:01,8,8,0.0390,0.0071,0.30,0.0024
2024-02-26:24,11,9,0.0373,0.0093,0.33,0.0022
2024-02-26:23,11,8,0.0333,0.0128,0.34,0.0027
2024-02-26:22,9,8,0.0306,0.0171,0.32,0.0028
2024-02-26:21,8,8,0.0378,0.0104,0.30,0.0026
2024-02-26:20,8,6,0.0356,0.0137,0.31,0.0027
2024-02-26:19,11,9,0.0350,0.0153,0.33,0.0028
2024-02-26:18,12,9,0.0346,0.0163,0.30,0.0025
2024-02-26:17,10,6,0.0389,0.0128,0.30,0.0026
2024-02-26:16,7,,0.0412,0.0105,0.28,0.0026
2024-02-26:15,7,7,0.0421,0.0096,0.28,0.0027
2024-02-26:14,9,8,0.0417,0.0085,0.28,0.0027
2024-02-26:13,6,,0.0403,0.0074,0.28,0.0024
2024-02-26:12,8,8,0.0382,0.0084,0.32,0.0026
2024-02-26:11,12,9,0.0312,0.0110,0.35,0.0022
2024-02-26:10,17,11,0.0178,0.0226,0.48,0.0028
2024-02-26:09,21,10,0.0092,0.0301,0.46,0.0027
2024-02-26:08,32,20,0.0039,0.0386,0.60,0.0031
2024-02-26:07,20,15,0.0039,0.0318,0.48,0.0028
2024-02-26:06,12,12,0.0057,0.0211,0.48,0.0024
2024-02-26:05,11,11,0.0131,0.0149,0.38,0.0023
2024-02-26:04,8,,0.0174,0.0124,0.36,0.0020
2024-02-26:03,8,,0.0239,0.0099,0.35,0.0020
2024-02-26:02,7,,0.0297,0.0088,0.40,0.0022
2024-02-26:01,7,,0.0270,0.0101,0.40,0.0020
2024-02-25:24,6,,0.0273,0.0100,0.37,0.0024
2024-02-25:23,5,,0.0305,0.0100,0.36,0.0025
2024-02-25:22,4,,0.0336,0.0081,0.33,0.0022
2024-02-25:21,6,5,0.0326,0.0096,0.40,0.0021
2024-02-25:20,6,6,0.0287,0.0127,0.38,0.0024
2024-02-25:19,7,,0.0307,0.0119,0.41,0.0029
2024-02-25:18,6,,0.0332,0.0094,0.34,0.0023
2024-02-25:17,8,,0.0331,0.0089,0.35,0.0025
2024-02-25:16,7,7,0.0345,0.0082,0.36,0.0024
2024-02-25:15,6,,0.0346,0.0076,0.33,0.0024
2024-02-25:14,6,,0.0324,0.0074,0.30,0.0023
2024-02-25:13,7,7,0.0338,0.0067,0.33,0.0022
2024-02-25:12,3,3,0.0341,0.0062,0.28,0.0020
2024-02-25:11,4,4,0.0323,0.0076,0.34,0.0022
2024-02-25:10,3,,0.0305,0.0088,0.36,0.0018
2024-02-25:09,4,,0.0278,0.0098,0.30,0.0023
2024-02-25:08,4,3,0.0265,0.0099,0.29,0.0018
2024-02-25:07,5,,0.0252,0.0103,0.30,0.0021
2024-02-25:06,7,,0.0250,0.0103,0.40,0.0020
2024-02-25:05,5,,0.0268,0.0087,0.36,0.0020
2024-02-25:04,5,,0.0255,0.0094,0.38,0.0019
2024-02-25:03,5,,0.0278,0.0080,0.38,0.0020
2024-02-25:02,7,,0.0307,0.0068,0.29,0.0017
2024-02-25:01,9,9,0.0327,0.0066,0.39,0.0022
2024-02-24:24,10,6,0.0339,0.0066,0.32,0.0021
2024-02-24:23,9,8,0.0352,0.0066,0.31,0.0023
2024-02-24:22,16,10,0.0371,0.0059,0.32,0.0022
2024-02-24:21,13,8,0.0369,0.0069,0.31,0.0022
2024-02-24:20,12,8,0.0391,0.0056,0.27,0.0023
2024-02-24:19,10,8,0.0390,0.0061,0.27,0.0022
2024-02-24:18,12,8,0.0386,0.0074,0.26,0.0021
2024-02-24:17,14,9,0.0391,0.0075,0.27,0.0026
2024-02-24:16,14,7,0.0404,0.0072,0.26,0.0024
2024-02-24:15,15,8,0.0408,0.0073,0.26,0.0025
2024-02-24:14,13,9,0.0407,0.0069,0.27,0.0023
2024-02-24:13,11,6,0.0403,0.0066,0.29,0.0023
2024-02-24:12,9,6,0.0391,0.0071,0.30,0.0023
2024-02-24:11,8,6,0.0390,0.0077,0.30,0.0020
2024-02-24:10,9,5,0.0386,0.0078,0.31,0.0021
2024-02-24:09,10,7,0.0349,0.0120,0.28,0.0023
2024-02-24:08,12,8,0.0342,0.0130,0.32,0.0021
2024-02-24:07,10,9,0.0371,0.0096,0.36,0.0021
2024-02-24:06,12,9,0.0398,0.0067,0.33,0.0019
2024-02-24:05,10,9,0.0405,0.0054,0.32,0.0021
2024-02-24:04,11,10,0.0388,0.0062,0.30,0.0020
2024-02-24:03,11,8,0.0396,0.0055,0.38,0.0020
2024-02-24:02,9,9,0.0397,0.0053,0.29,0.0021
2024-02-24:01,7,7,0.0396,0.0059,0.37,0.0021
2024-02-23:24,9,9,0.0394,0.0059,0.29,0.0018
2024-02-23:23,11,10,0.0386,0.0068,0.38,0.0021
2024-02-23:22,11,8,0.0371,0.0087,0.32,0.0021
2024-02-23:21,10,9,0.0380,0.0078,0.34,0.0019
2024-02-23:20,13,10,0.0375,0.0082,0.35,0.0022
2024-02-23:19,13,8,0.0370,0.0094,0.32,0.0022
2024-02-23:18,11,10,0.0353,0.0111,0.34,0.0020
2024-02-23:17,10,9,0.0363,0.0110,0.31,0.0025
2024-02-23:16,9,9,0.0364,0.0108,0.31,0.0021
2024-02-23:15,7,7,0.0379,0.0100,0.32,0.0022
2024-02-23:14,6,5,0.0386,0.0089,0.32,0.0021
2024-02-23:13,4,4,0.0389,0.0081,0.34,0.0021
2024-02-23:12,4,3,0.0372,0.0085,0.27,0.0020
2024-02-23:11,5,,0.0336,0.0114,0.29,0.0019
2024-02-23:10,10,8,0.0270,0.0176,0.37,0.0019
2024-02-23:09,8,8,0.0275,0.0168,0.36,0.0022
2024-02-23:08,9,7,0.0290,0.0154,0.32,0.0016
2024-02-23:07,10,7,0.0333,0.0104,0.31,0.0022
2024-02-23:06,11,7,0.0359,0.0072,0.27,0.0020
2024-02-23:05,11,8,0.0370,0.0061,0.38,0.0021
2024-02-23:04,12,10,0.0378,0.0056,0.30,0.0020
2024-02-23:03,12,9,0.0377,0.0057,0.30,0.0021
2024-02-23:02,11,10,0.0380,0.0056,0.34,0.0019
2024-02-23:01,9,,0.0369,0.0060,0.35,0.0019
2024-02-22:24,7,6,0.0358,0.0065,0.31,0.0022
2024-02-22:23,7,7,0.0349,0.0073,0.34,0.0020
2024-02-22:22,10,9,0.0349,0.0081,0.29,0.0017
2024-02-22:21,11,10,0.0346,0.0094,0.38,0.0020
2024-02-22:20,8,8,0.0336,0.0103,0.36,0.0019
2024-02-22:19,,,,,,
2024-02-22:18,,,,,,
2024-02-22:17,9,7,0.0340,0.0114,0.36,0.0017
2024-02-22:16,7,5,0.0342,0.0119,0.33,0.0020
2024-02-22:15,5,4,0.0343,0.0120,0.32,0.0019
2024-02-22:14,6,,0.0357,0.0105,0.34,0.0017
2024-02-22:13,5,,0.0362,0.0098,0.34,0.0018
2024-02-22:12,5,5,0.0342,0.0119,0.34,0.0018
2024-02-22:11,3,3,0.0304,0.0160,0.35,0.0019
2024-02-22:10,5,5,0.0270,0.0196,0.36,0.0016
2024-02-22:09,4,,0.0264,0.0191,0.37,0.0018
2024-02-22:08,4,3,0.0288,0.0166,0.38,0.0015
2024-02-22:07,4,3,0.0313,0.0130,0.37,0.0016
2024-02-22:06,4,,0.0352,0.0087,0.39,0.0017
2024-02-22:05,4,,0.0363,0.0074,0.41,0.0017
2024-02-22:04,4,,0.0373,0.0066,0.38,0.0019
2024-02-22:03,5,,0.0370,0.0069,0.38,0.0018
2024-02-22:02,2,,0.0364,0.0074,0.40,0.0020
2024-02-22:01,4,4,0.0369,0.0066,0.34,0.0018
2024-02-21:24,3,,0.0352,0.0079,0.35,0.0018
2024-02-21:23,3,,0.0339,0.0091,0.37,0.0019
2024-02-21:22,4,4,0.0343,0.0091,0.33,0.0018
2024-02-21:21,3,2,0.0325,0.0105,0.34,0.0018
2024-02-21:20,3,3,0.0314,0.0120,0.33,0.0019
2024-02-21:19,2,,0.0274,0.0167,0.32,0.0020
2024-02-21:18,3,,0.0268,0.0171,0.33,0.0019
2024-02-21:17,2,,0.0290,0.0160,0.30,0.0020
2024-02-21:16,3,2,0.0295,0.0155,0.28,0.0020
2024-02-21:15,4,,0.0302,0.0146,0.28,0.0019
2024-02-21:14,5,4,0.0282,0.0162,0.32,0.0021
2024-02-21:13,3,1,0.0299,0.0134,0.32,0.0022
2024-02-21:12,5,4,0.0276,0.0158,0.29,0.0019
2024-02-21:11,3,,0.0288,0.0156,0.34,0.0020
2024-02-21:10,4,3,0.0268,0.0179,0.32,0.0018
2024-02-21:09,3,,0.0248,0.0185,0.35,0.0015
2024-02-21:08,1,1,0.0326,0.0118,0.29,0.0022
2024-02-21:07,2,,0.0375,0.0077,0.30,0.0018
2024-02-21:06,2,1,0.0391,0.0063,0.28,0.0020
2024-02-21:05,1,,0.0385,0.0059,0.28,0.0017
2024-02-21:04,4,4,0.0346,0.0071,0.30,0.0018
2024-02-21:03,4,,0.0325,0.0082,0.35,0.0017
2024-02-21:02,6,5,0.0330,0.0078,0.35,0.0019
2024-02-21:01,5,5,0.0324,0.0088,0.38,0.0019
2024-02-20:24,3,,0.0327,0.0087,0.31,0.0020
2024-02-20:23,4,4,0.0320,0.0095,0.35,0.0020
2024-02-20:22,5,5,0.0322,0.0096,0.32,0.0018
2024-02-20:21,7,6,0.0309,0.0113,0.34,0.0020
2024-02-20:20,8,6,0.0277,0.0148,0.35,0.0021
2024-02-20:19,5,4,0.0285,0.0154,0.32,0.0023
