tm,pm10,pm25,o3,no2,co,so2
2024-06-26:21,23,13,0.0668,0.0110,0.23,0.0055
2024-06-26:20,18,14,0.0682,0.0103,0.23,0.0056
2024-06-26:19,18,7,0.0746,0.0090,0.20,0.0056
2024-06-26:18,18,12,0.0812,0.0077,0.20,0.0057
2024-06-26:17,26,13,0.0828,0.0075,0.19,0.0057
2024-06-26:16,22,11,0.0800,0.0073,0.19,0.0059
2024-06-26:15,25,10,0.0775,0.0079,0.19,0.0057
2024-06-26:14,18,9,0.0760,0.0072,0.18,0.0055
2024-06-26:13,16,7,0.0676,0.0072,0.16,0.0046
2024-06-26:12,14,11,0.0612,0.0061,0.15,0.0044
2024-06-26:11,14,6,0.0593,0.0076,0.15,0.0049
2024-06-26:10,17,7,0.0577,0.0069,0.17,0.0046
2024-06-26:09,21,15,0.0446,0.0135,0.21,0.0052
2024-06-26:08,33,13,0.0168,0.0289,0.31,0.0043
2024-06-26:07,27,12,0.0140,0.0261,0.28,0.0042
2024-06-26:06,16,9,0.0261,0.0154,0.23,0.0040
2024-06-26:05,24,14,0.0249,0.0120,0.24,0.0041
2024-06-26:04,26,11,0.0253,0.0128,0.26,0.0040
2024-06-26:03,26,15,0.0274,0.0125,0.26,0.0040
2024-06-26:02,21,11,0.0298,0.0132,0.27,0.0038
2024-06-26:01,24,12,0.0312,0.0139,0.26,0.0037
2024-06-25:24,24,10,0.0323,0.0157,0.25,0.0036
2024-06-25:23,25,8,0.0349,0.0164,0.24,0.0035
2024-06-25:22,25,10,0.0381,0.0167,0.24,0.0034
2024-06-25:21,25,10,0.0440,0.0158,0.24,0.0032
2024-06-25:20,19,8,0.0452,0.0177,0.22,0.0031
2024-06-25:19,14,6,0.0532,0.0119,0.19,0.0028
2024-06-25:18,13,9,0.0557,0.0104,0.18,0.0026
2024-06-25:17,12,8,0.0615,0.0073,0.16,0.0022
2024-06-25:16,11,9,0.0610,0.0079,0.16,0.0018
2024-06-25:15,12,5,0.0590,0.0070,0.16,0.0017
2024-06-25:14,12,5,,,,
2024-06-25:13,,,,,,
2024-06-25:12,,,,,,
2024-06-25:11,,,,,,
2024-06-25:10,34,17,,,,
2024-06-25:09,34,17,0.0516,0.0083,0.16,0.0020
2024-06-25:08,56,24,0.0496,0.0081,0.18,0.0020
2024-06-25:07,116,37,0.0504,0.0072,0.20,0.0020
2024-06-25:06,109,38,0.0497,0.0092,0.27,0.0021
2024-06-25:05,104,39,0.0514,0.0071,0.28,0.0022
2024-06-25:04,78,34,0.0504,0.0066,0.30,0.0022
2024-06-25:03,72,30,0.0494,0.0071,0.32,0.0022
2024-06-25:02,58,32,0.0496,0.0070,0.32,0.0022
2024-06-25:01,65,28,0.0536,0.0069,0.31,0.0021
2024-06-24:24,57,32,0.0556,0.0070,0.31,0.0020
2024-06-24:23,40,27,0.0544,0.0075,0.31,0.0021
2024-06-24:22,40,26,0.0564,0.0075,0.31,0.0021
2024-06-24:21,37,25,0.0585,0.0082,0.31,0.0021
2024-06-24:20,38,23,0.0599,0.0092,0.31,0.0020
2024-06-24:19,35,20,0.0598,0.0107,0.30,0.0021
2024-06-24:18,32,17,0.0619,0.0100,0.30,0.0021
2024-06-24:17,33,22,0.0651,0.0085,0.31,0.0020
2024-06-24:16,46,24,0.0734,0.0084,0.33,0.0020
2024-06-24:15,46,20,0.0787,0.0094,0.36,0.0020
2024-06-24:14,40,26,0.0821,0.0103,0.36,0.0022
2024-06-24:13,40,24,0.0775,0.0112,0.31,0.0023
2024-06-24:12,27,16,0.0626,0.0112,0.29,0.0023
2024-06-24:11,25,8,0.0555,0.0103,0.29,0.0023
2024-06-24:10,19,10,0.0494,0.0089,0.26,0.0024
2024-06-24:09,17,12,0.0440,0.0090,0.26,0.0025
2024-06-24:08,19,14,0.0434,0.0090,0.29,0.0027
2024-06-24:07,23,13,0.0462,0.0086,0.33,0.0030
2024-06-24:06,24,17,0.0437,0.0078,0.36,0.0030
2024-06-24:05,19,14,0.0387,0.0063,0.29,0.0024
2024-06-24:04,17,9,0.0392,0.0055,0.30,0.0024
2024-06-24:03,17,12,0.0439,0.0050,0.28,0.0022
2024-06-24:02,22,11,0.0440,0.0055,0.25,0.0021
2024-06-24:01,14,,0.0485,0.0049,0.25,0.0021
2024-06-23:24,15,9,0.0456,0.0065,0.29,0.0022
2024-06-23:23,8,,0.0419,0.0070,0.32,0.0023
2024-06-23:22,10,,0.0425,0.0081,0.36,0.0023
2024-06-23:21,13,7,0.0447,0.0075,0.36,0.0023
2024-06-23:20,12,10,0.0421,0.0089,0.36,0.0023
2024-06-23:19,16,9,0.0449,0.0069,0.33,0.0021
2024-06-23:18,7,,0.0481,0.0060,0.34,0.0022
2024-06-23:17,17,11,0.0477,0.0057,0.34,0.0022
2024-06-23:16,12,9,0.0454,0.0059,0.34,0.0021
2024-06-23:15,12,9,0.0457,0.0059,0.34,0.0021
2024-06-23:14,12,10,0.0445,0.0063,0.34,0.0021
2024-06-23:13,11,10,0.0439,0.0056,0.33,0.0021
2024-06-23:12,10,5,0.0424,0.0062,0.33,0.0021
2024-06-23:11,11,6,0.0433,0.0057,0.32,0.0021
2024-06-23:10,13,10,0.0454,0.0051,0.32,0.0021
2024-06-23:09,13,10,0.0466,0.0048,0.31,0.0021
2024-06-23:08,14,7,0.0484,0.0042,0.32,0.0021
2024-06-23:07,12,7,0.0498,0.0038,0.30,0.0020
2024-06-23:06,10,9,0.0498,0.0036,0.30,0.0020
2024-06-23:05,16,10,0.0475,0.0040,0.31,0.0021
2024-06-23:04,17,11,0.0488,0.0037,0.31,0.0021
2024-06-23:03,16,8,0.0442,0.0042,0.29,0.0021
2024-06-23:02,11,7,0.0414,0.0041,0.28,0.0020
2024-06-23:01,10,10,0.0383,0.0043,0.26,0.0020
2024-06-22:24,8,,0.0390,0.0041,0.26,0.0021
2024-06-22:23,15,7,0.0386,0.0043,0.25,0.0020
2024-06-22:22,7,2,0.0381,0.0044,0.24,0.0020
2024-06-22:21,4,0,0.0347,0.0049,0.21,0.0021
2024-06-22:20,5,0,0.0283,0.0064,0.20,0.0021
2024-06-22:19,4,1,0.0244,0.0079,0.19,0.0021
2024-06-22:18,2,1,0.0218,0.0087,0.19,0.0022
2024-06-22:17,1,,0.0195,0.0099,0.21,0.0022
2024-06-22:16,2,1,0.0208,0.0127,0.24,0.0022
2024-06-22:15,2,1,0.0259,0.0108,0.23,0.0021
2024-06-22:14,2,0,0.0286,0.0114,0.24,0.0021
2024-06-22:13,4,2,0.0297,0.0117,0.24,0.0021
2024-06-22:12,8,4,0.0289,0.0127,0.23,0.0023
2024-06-22:11,12,4,0.0248,0.0149,0.24,0.0023
2024-06-22:10,14,4,0.0283,0.0138,0.23,0.0021
2024-06-22:09,17,6,0.0336,0.0120,0.21,0.0021
2024-06-22:08,10,6,0.0365,0.0104,0.19,0.0021
2024-06-22:07,5,,0.0377,0.0082,0.18,0.0021
2024-06-22:06,5,,0.0341,0.0100,0.19,0.0022
2024-06-22:05,8,4,0.0364,0.0086,0.18,0.0022
2024-06-22:04,9,6,0.0357,0.0088,0.19,0.0022
2024-06-22:03,15,9,0.0333,0.0104,0.20,0.0023
2024-06-22:02,11,,0.0330,0.0121,0.21,0.0024
2024-06-22:01,16,9,0.0326,0.0132,0.23,0.0024
2024-06-21:24,10,6,0.0351,0.0118,0.21,0.0023
2024-06-21:23,10,7,0.0373,0.0115,0.21,0.0023
2024-06-21:22,15,9,0.0423,0.0115,0.21,0.0023
2024-06-21:21,17,9,0.0450,0.0118,0.21,0.0024
2024-06-21:20,16,7,0.0501,0.0097,0.20,0.0024
2024-06-21:19,18,9,0.0621,0.0096,0.21,0.0023
2024-06-21:18,15,9,0.0649,0.0095,0.20,0.0025
2024-06-21:17,17,10,0.0711,0.0092,0.21,0.0024
2024-06-21:16,22,9,0.0611,0.0081,0.19,0.0022
2024-06-21:15,16,9,0.0641,0.0080,0.19,0.0022
2024-06-21:14,16,8,0.0622,0.0082,0.18,0.0022
2024-06-21:13,16,7,0.0555,0.0077,0.19,0.0023
