tm,pm10,pm25,o3,no2,co,so2
2024-02-29:24,13,9,0.0125,0.0210,0.46,0.0024
2024-02-29:23,13,6,0.0289,0.0096,0.36,0.0023
2024-02-29:22,10,6,0.0350,0.0060,0.34,0.0023
2024-02-29:21,7,6,0.0380,0.0044,0.32,0.0023
2024-02-29:20,5,5,0.0389,0.0043,0.32,0.0023
2024-02-29:19,5,5,0.0391,0.0060,0.34,0.0023
2024-02-29:18,3,,0.0394,0.0063,0.34,0.0022
2024-02-29:17,4,,0.0389,0.0064,0.34,0.0023
2024-02-29:16,6,3,0.0388,0.0060,0.33,0.0023
2024-02-29:15,9,4,0.0379,0.0067,0.34,0.0023
2024-02-29:14,14,7,0.0371,0.0068,0.34,0.0023
2024-02-29:13,28,12,0.0351,0.0074,0.41,0.0023
2024-02-29:12,37,18,0.0316,0.0107,0.66,0.0025
2024-02-29:11,34,14,0.0289,0.0130,0.78,0.0026
2024-02-29:10,28,20,0.0259,0.0104,0.49,0.0028
2024-02-29:09,27,13,0.0248,0.0101,0.39,0.0029
2024-02-29:08,28,14,0.0251,0.0098,0.41,0.0031
2024-02-29:07,28,13,0.0167,0.0163,0.41,0.0028
2024-02-29:06,27,16,0.0088,0.0195,0.40,0.0026
2024-02-29:05,27,13,0.0143,0.0142,0.37,0.0025
2024-02-29:04,31,11,0.0185,0.0120,0.36,0.0025
2024-02-29:03,32,13,0.0235,0.0106,0.35,0.0025
2024-02-29:02,31,10,0.0207,0.0144,0.38,0.0026
2024-02-29:01,30,16,0.0218,0.0143,0.38,0.0027
2024-02-28:24,30,15,0.0174,0.0211,0.41,0.0030
2024-02-28:23,30,14,0.0155,0.0264,0.44,0.0031
2024-02-28:22,31,9,0.0185,0.0276,0.42,0.0033
2024-02-28:21,31,12,0.0289,0.0210,0.37,0.0037
2024-02-28:20,25,14,0.0304,0.0214,0.37,0.0032
2024-02-28:19,18,9,0.0342,0.0166,0.33,0.0026
2024-02-28:18,19,6,0.0454,0.0065,0.28,0.0024
