tm,pm10,pm25,o3,no2,co,so2
2024-04-30:24,34,16,0.0506,0.0054,0.42,0.0027
2024-04-30:23,33,25,0.0518,0.0075,0.46,0.0031
2024-04-30:22,33,29,0.0506,0.0106,0.52,0.0029
2024-04-30:21,41,28,0.0463,0.0118,0.56,0.0033
2024-04-30:20,41,26,0.0420,0.0156,0.68,0.0037
2024-04-30:19,34,29,0.0395,0.0192,0.68,0.0037
2024-04-30:18,36,20,0.0455,0.0169,0.67,0.0037
2024-04-30:17,30,25,0.0431,0.0176,0.78,0.0047
2024-04-30:16,22,16,0.0452,0.0131,0.56,0.0034
2024-04-30:15,17,14,0.0436,0.0108,0.44,0.0023
2024-04-30:14,17,14,0.0432,0.0082,0.42,0.0022
2024-04-30:13,15,10,0.0440,0.0083,0.42,0.0022
2024-04-30:12,19,12,0.0419,0.0095,0.42,0.0022
2024-04-30:11,23,12,0.0396,0.0096,0.43,0.0023
2024-04-30:10,23,17,0.0317,0.0117,0.44,0.0023
2024-04-30:09,25,12,0.0305,0.0084,0.43,0.0023
2024-04-30:08,29,22,0.0251,0.0135,0.44,0.0023
2024-04-30:07,27,21,0.0182,0.0165,0.45,0.0023
2024-04-30:06,22,11,0.0211,0.0115,0.42,0.0023
2024-04-30:05,19,17,0.0353,0.0056,0.38,0.0022
2024-04-30:04,21,14,0.0438,0.0034,0.37,0.0022
2024-04-30:03,20,11,0.0436,0.0033,0.37,0.0022
2024-04-30:02,24,12,0.0455,0.0036,0.37,0.0022
2024-04-30:01,16,,0.0455,0.0038,0.38,0.0022
2024-04-29:24,11,7,0.0475,0.0036,0.37,0.0022
2024-04-29:23,9,,0.0477,0.0044,0.38,0.0022
2024-04-29:22,10,,0.0479,0.0053,0.38,0.0022
2024-04-29:21,9,,0.0489,0.0052,0.39,0.0021
2024-04-29:20,9,,0.0469,0.0057,0.40,0.0022
2024-04-29:19,13,9,0.0447,0.0064,0.41,0.0023
2024-04-29:18,12,9,0.0437,0.0073,0.43,0.0022
2024-04-29:17,10,,0.0437,0.0072,0.42,0.0022
2024-04-29:16,10,9,0.0431,0.0073,0.42,0.0023
2024-04-29:15,,,,,,
2024-04-29:14,,,,,,
2024-04-29:13,10,,0.0400,0.0086,0.52,0.0022
2024-04-29:12,13,11,0.0417,0.0073,0.52,0.0023
2024-04-29:11,16,12,0.0430,0.0070,0.52,0.0022
2024-04-29:10,23,14,0.0418,0.0077,0.55,0.0022
2024-04-29:09,26,19,0.0407,0.0078,0.56,0.0022
2024-04-29:08,35,23,0.0376,0.0061,0.57,0.0022
2024-04-29:07,46,20,0.0341,0.0063,0.59,0.0023
2024-04-29:06,50,26,0.0387,0.0068,0.57,0.0025
2024-04-29:05,50,25,0.0439,0.0063,0.56,0.0025
2024-04-29:04,49,29,0.0473,0.0057,0.53,0.0026
2024-04-29:03,49,29,0.0507,0.0056,0.53,0.0026
2024-04-29:02,51,34,0.0551,0.0062,0.52,0.0029
2024-04-29:01,41,27,0.0581,0.0070,0.53,0.0030
2024-04-28:24,36,25,0.0616,0.0071,0.54,0.0031
2024-04-28:23,33,27,0.0568,0.0118,0.57,0.0032
2024-04-28:22,30,25,0.0625,0.0108,0.54,0.0033
2024-04-28:21,29,22,0.0605,0.0153,0.57,0.0035
2024-04-28:20,31,16,0.0707,0.0133,0.56,0.0038
2024-04-28:19,40,22,0.0766,0.0139,0.58,0.0040
2024-04-28:18,45,22,0.0852,0.0113,0.59,0.0040
2024-04-28:17,35,22,0.0901,0.0093,0.60,0.0041
2024-04-28:16,38,21,0.0932,0.0091,0.62,0.0038
2024-04-28:15,39,29,0.0952,0.0113,0.92,0.0053
2024-04-28:14,35,24,0.0900,0.0114,0.87,0.0049
2024-04-28:13,42,34,0.0912,0.0105,0.81,0.0046
2024-04-28:12,51,41,0.0873,0.0114,0.84,0.0056
2024-04-28:11,50,44,0.0746,0.0113,0.83,0.0055
2024-04-28:10,47,35,0.0432,0.0143,0.72,0.0030
2024-04-28:09,48,40,0.0230,0.0161,0.72,0.0026
2024-04-28:08,44,33,0.0149,0.0170,0.69,0.0024
2024-04-28:07,47,36,0.0154,0.0138,0.66,0.0024
2024-04-28:06,43,33,0.0218,0.0097,0.63,0.0024
2024-04-28:05,43,35,0.0267,0.0081,0.62,0.0024
2024-04-28:04,50,35,0.0329,0.0075,0.62,0.0024
2024-04-28:03,54,34,0.0343,0.0085,0.63,0.0025
2024-04-28:02,56,36,0.0397,0.0096,0.65,0.0026
2024-04-28:01,56,39,0.0435,0.0108,0.65,0.0027
2024-04-27:24,55,33,0.0514,0.0148,0.68,0.0032
2024-04-27:23,53,32,0.0556,0.0209,0.70,0.0035
2024-04-27:22,53,36,0.0721,0.0173,0.67,0.0037
2024-04-27:21,49,30,0.0856,0.0132,0.63,0.0042
2024-04-27:20,48,29,0.0887,0.0146,0.65,0.0048
2024-04-27:19,47,34,0.0919,0.0149,0.65,0.0045
2024-04-27:18,36,27,0.0862,0.0154,0.62,0.0036
2024-04-27:17,30,21,0.0745,0.0144,0.51,0.0026
2024-04-27:16,25,16,0.0718,0.0111,0.49,0.0025
2024-04-27:15,25,17,0.0721,0.0108,0.52,0.0026
2024-04-27:14,21,21,0.0706,0.0103,0.52,0.0026
2024-04-27:13,23,,0.0723,0.0089,0.57,0.0028
2024-04-27:12,33,30,0.0660,0.0131,0.65,0.0034
2024-04-27:11,35,34,0.0462,0.0129,0.71,0.0029
2024-04-27:10,29,29,0.0258,0.0134,0.64,0.0027
2024-04-27:09,25,,0.0168,0.0108,0.58,0.0026
2024-04-27:08,32,32,0.0133,0.0112,0.59,0.0025
2024-04-27:07,32,25,0.0136,0.0115,0.57,0.0023
2024-04-27:06,29,20,0.0101,0.0118,0.56,0.0024
2024-04-27:05,31,24,0.0076,0.0113,0.55,0.0023
2024-04-27:04,36,26,0.0091,0.0110,0.57,0.0023
2024-04-27:03,37,28,0.0132,0.0132,0.56,0.0025
2024-04-27:02,37,26,0.0172,0.0125,0.56,0.0024
2024-04-27:01,36,24,0.0230,0.0142,0.56,0.0026
2024-04-26:24,35,21,0.0303,0.0154,0.53,0.0026
2024-04-26:23,42,33,0.0271,0.0222,0.58,0.0027
2024-04-26:22,42,31,0.0259,0.0274,0.66,0.0029
2024-04-26:21,42,26,0.0405,0.0237,0.62,0.0031
2024-04-26:20,46,26,0.0565,0.0199,0.60,0.0035
2024-04-26:19,56,29,0.0624,0.0207,0.61,0.0035
2024-04-26:18,66,33,0.0882,0.0198,0.75,0.0057
2024-04-26:17,,,0.1306,0.0298,1.67,0.0156
2024-04-26:16,44,,0.0928,0.0235,1.64,0.0117
2024-04-26:15,41,32,0.0643,0.0153,0.88,0.0053
2024-04-26:14,43,29,0.0575,0.0196,0.80,0.0058
2024-04-26:13,46,27,0.0407,0.0228,0.82,0.0059
2024-04-26:12,40,31,0.0383,0.0208,0.72,0.0041
2024-04-26:11,40,27,0.0310,0.0182,0.67,0.0034
2024-04-26:10,40,26,0.0249,0.0131,0.65,0.0028
2024-04-26:09,39,27,0.0089,0.0158,0.67,0.0029
2024-04-26:08,39,27,0.0055,0.0206,0.63,0.0032
2024-04-26:07,33,27,0.0080,0.0170,0.60,0.0028
2024-04-26:06,33,26,0.0118,0.0127,0.56,0.0026
2024-04-26:05,36,23,0.0165,0.0112,0.57,0.0026
2024-04-26:04,38,25,0.0195,0.0105,0.58,0.0027
2024-04-26:03,32,29,0.0216,0.0114,0.57,0.0027
2024-04-26:02,29,22,0.0279,0.0099,0.56,0.0026
2024-04-26:01,32,24,0.0318,0.0112,0.59,0.0027
2024-04-25:24,33,19,0.0299,0.0170,0.61,0.0033
2024-04-25:23,30,16,0.0394,0.0183,0.58,0.0035
2024-04-25:22,23,15,0.0534,0.0143,0.56,0.0044
2024-04-25:21,27,16,0.0584,0.0156,0.56,0.0041
2024-04-25:20,30,17,0.0681,0.0119,0.56,0.0040
2024-04-25:19,31,17,0.0748,0.0131,0.60,0.0045
2024-04-25:18,28,25,0.0888,0.0151,0.65,0.0048
2024-04-25:17,23,17,0.0738,0.0156,0.60,0.0042
2024-04-25:16,21,11,0.0639,0.0136,0.50,0.0034
2024-04-25:15,14,11,0.0614,0.0130,0.49,0.0031
2024-04-25:14,11,9,0.0564,0.0112,0.38,0.0024
2024-04-25:13,12,7,0.0513,0.0100,0.39,0.0026
2024-04-25:12,11,9,0.0489,0.0089,0.38,0.0024
2024-04-25:11,17,12,0.0414,0.0091,0.40,0.0023
2024-04-25:10,24,13,0.0315,0.0119,0.43,0.0024
2024-04-25:09,30,12,0.0177,0.0162,0.47,0.0026
2024-04-25:08,25,,0.0092,0.0187,0.49,0.0030
2024-04-25:07,19,15,0.0092,0.0163,0.42,0.0025
2024-04-25:06,20,9,0.0133,0.0119,0.38,0.0023
2024-04-25:05,21,7,0.0164,0.0098,0.37,0.0023
2024-04-25:04,23,6,0.0203,0.0088,0.38,0.0024
2024-04-25:03,24,8,0.0249,0.0081,0.38,0.0024
2024-04-25:02,25,8,0.0340,0.0065,0.36,0.0023
2024-04-25:01,25,9,0.0331,0.0088,0.38,0.0022
2024-04-24:24,24,13,0.0294,0.0135,0.39,0.0022
2024-04-24:23,21,9,0.0426,0.0088,0.36,0.0022
2024-04-24:22,23,8,0.0502,0.0060,0.35,0.0022
2024-04-24:21,23,10,0.0527,0.0050,0.35,0.0022
2024-04-24:20,28,9,0.0540,0.0052,0.33,0.0022
2024-04-24:19,26,10,0.0557,0.0059,0.34,0.0022
2024-04-24:18,24,10,0.0575,0.0048,0.33,0.0022
2024-04-24:17,27,12,0.0576,0.0046,0.33,0.0022
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,20,12,0.0432,0.0098,0.40,0.0024
2024-04-24:11,18,18,0.0263,0.0112,0.44,0.0026
2024-04-24:10,15,10,0.0163,0.0129,0.43,0.0024
2024-04-24:09,16,12,0.0130,0.0161,0.41,0.0024
2024-04-24:08,15,11,0.0143,0.0149,0.39,0.0027
2024-04-24:07,11,,0.0173,0.0104,0.37,0.0024
2024-04-24:06,12,6,0.0254,0.0050,0.35,0.0023
2024-04-24:05,9,9,0.0284,0.0035,0.33,0.0022
2024-04-24:04,10,8,0.0296,0.0026,0.32,0.0022
2024-04-24:03,11,7,0.0302,0.0026,0.32,0.0022
2024-04-24:02,13,6,0.0291,0.0028,0.33,0.0022
2024-04-24:01,8,7,0.0289,0.0028,0.34,0.0023
2024-04-23:24,13,9,0.0311,0.0029,0.34,0.0022
2024-04-23:23,19,10,0.0307,0.0047,0.37,0.0022
2024-04-23:22,29,12,0.0332,0.0042,0.37,0.0022
2024-04-23:21,33,13,0.0351,0.0051,0.37,0.0022
2024-04-23:20,29,16,0.0388,0.0066,0.37,0.0022
2024-04-23:19,28,15,0.0452,0.0060,0.37,0.0024
2024-04-23:18,27,20,0.0529,0.0047,0.36,0.0023
2024-04-23:17,27,20,0.0559,0.0046,0.36,0.0023
2024-04-23:16,26,15,0.0583,0.0044,0.35,0.0023
2024-04-23:15,28,19,0.0581,0.0047,0.35,0.0023
